Player,Team,GPA,Avg,GPA Rating
M. Ngock,Fleury 91,1.862,0.6206666666666667,59.12
Morgane Martins,Fleury 91,1.7579999999999998,0.586,57.82
N. Ekwalla,Fleury 91,0.05800000000000001,0.05800000000000001,36.51
S. Chossenotte,Fleury 91,0.05,0.05,36.41
A. Ebayilin,PSG,0.318,0.10600000000000001,39.77
C. Dunn,PSG,0.246,0.246,38.87
E. Gaetino,PSG,2.3579999999999997,0.7859999999999999,65.34
F. Dorsin,PSG,0.10400000000000001,0.10400000000000001,37.09
F. Jourde,PSG,0.7150000000000001,0.23833333333333334,44.75
G. Mbock,PSG,2.1390000000000002,0.713,62.6
Isabela,PSG,0.261,0.261,39.05
J. Echegini,PSG,1.184,0.39466666666666667,50.62
J. Groenen,PSG,1.595,0.5316666666666666,55.78
L. Morissaint,PSG,0.087,0.087,36.87
M. Earps,PSG,1.7399999999999998,0.58,57.6
M. Kanjinga,PSG,1.206,0.402,50.9
O. Graziani,PSG,0.119,0.119,37.27
Olga Carmona,PSG,0.253,0.253,38.95
P. Dudek,PSG,0.188,0.188,38.14
R. Ajibade,PSG,1.232,0.4106666666666666,51.23
R. Leuchter,PSG,0.562,0.281,42.83
S. Karchaoui,PSG,2.0949999999999998,0.6983333333333334,62.05
T. Elimbi Gilbert,PSG,1.3900000000000001,0.4633333333333334,53.21
T. Samoura,PSG,0.5309999999999999,0.5309999999999999,42.44
É. De Almeida,PSG,1.675,0.8375,56.78
A. Fontaine,Dijon,0.45100000000000007,0.15033333333333337,41.44
C. Ducreux,Dijon,0.409,0.409,40.91
C. Ndzana,Dijon,1.8530000000000002,0.6176666666666667,59.01
C. Verdier,Dijon,0.7550000000000001,0.37750000000000006,45.25
E. Siren,Dijon,2.408,0.8026666666666665,65.97
G. Grzybowska,Dijon,0.6950000000000001,0.2316666666666667,44.49
J. Denizot,Dijon,0.046,0.046,36.36
K. Talaslahti,Dijon,0.753,0.753,45.22
K. Taylor,Dijon,2.721,0.907,69.89
L. Declercq,Dijon,1.9450000000000003,0.6483333333333334,60.17
L. Gay,Dijon,0.4,0.2,40.8
M. Haelewyn,Dijon,0.22600000000000003,0.22600000000000003,38.62
M. Terchoun,Dijon,0.6050000000000001,0.20166666666666672,43.37
M. Vairon,Dijon,1.117,0.5585,49.78
N. Carage,Dijon,2.776,0.9253333333333332,70.58
N. Krezyman,Dijon,1.511,0.5036666666666666,54.72
O. Domin,Dijon,0.7110000000000001,0.23700000000000002,44.7
Wang Yanwen,Dijon,1.279,0.4263333333333333,51.82
Wu Chengshu,Dijon,0.7460000000000001,0.24866666666666667,45.13
A. Le Moguédec,Paris FC,1.081,0.36033333333333334,49.33
C. Mateo,Paris FC,1.8530000000000002,0.6176666666666667,59.01
C. Ould Hocine,Paris FC,2.607,0.869,68.46
D. Corboz,Paris FC,1.94,0.6466666666666666,60.1
D. Davis,Paris FC,2.5380000000000003,0.8460000000000001,67.6
F. Liaigre,Paris FC,1.286,0.643,51.9
K. Jedlińska,Paris FC,0.144,0.144,37.59
K. Korošec,Paris FC,2.24,0.7466666666666668,63.86
K. Roche-Dufour,Paris FC,0.9190000000000002,0.3063333333333334,47.3
L. Azzaro,Paris FC,1.377,0.45899999999999996,53.04
L. Bogaert,Paris FC,3.016,1.0053333333333332,73.59
M. Chavas,Paris FC,1.8820000000000001,0.6273333333333333,59.38
M. Garbino,Paris FC,1.598,0.5326666666666667,55.81
M. N'Dongala,Paris FC,0.364,0.364,40.35
N. Håheim,Paris FC,0.131,0.0655,37.42
O. Picard,Paris FC,0.644,0.322,43.86
S. Scott,Paris FC,0.382,0.191,40.57
T. Greboval,Paris FC,0.9209999999999999,0.46049999999999996,47.33
T. Sissoko,Paris FC,1.092,0.364,49.47
A. Hegerberg,OL Lyonnes,0.8290000000000001,0.2763333333333334,46.17
A. Lawrence,OL Lyonnes,1.2200000000000002,0.6100000000000001,51.08
C. Endler,OL Lyonnes,1.6640000000000001,0.5546666666666666,56.64
D. Egurrola,OL Lyonnes,0.7030000000000001,0.35150000000000003,44.59
E. Junttila-Nelhage,OL Lyonnes,1.111,1.111,49.71
I. Benyahia,OL Lyonnes,0.21100000000000002,0.10550000000000001,38.43
I. Engen,OL Lyonnes,3.7670000000000003,1.2556666666666667,83.01
J. Brand,OL Lyonnes,1.133,0.3776666666666667,49.99
K. Diani,OL Lyonnes,0.579,0.2895,43.04
K. Shrader,OL Lyonnes,1.0370000000000001,0.5185000000000001,48.78
L. Heaps,OL Lyonnes,2.045,0.6816666666666666,61.42
L. Joseph,OL Lyonnes,0.693,0.3465,44.47
L. Yohannes,OL Lyonnes,1.814,0.6046666666666667,58.52
M. Dumornay,OL Lyonnes,1.115,0.5575,49.76
M. Fathallah,OL Lyonnes,0.324,0.324,39.84
M. Katoto,OL Lyonnes,0.5900000000000001,0.19666666666666668,43.18
S. Bacha,OL Lyonnes,3.141,1.0470000000000002,75.16
S. Svava,OL Lyonnes,0.22000000000000003,0.22000000000000003,38.54
T. Chawinga,OL Lyonnes,0.244,0.244,38.84
Tarciane,OL Lyonnes,2.6770000000000005,1.3385000000000002,69.34
V. Bècho,OL Lyonnes,0.615,0.3075,43.49
W. Renard,OL Lyonnes,2.338,1.169,65.09
C. N'Gazi,Olympique Marseille,0.67,0.67,44.18
D. Scannapieco,Olympique Marseille,0.022000000000000002,0.022000000000000002,36.06
I. Kbida,Olympique Marseille,0.426,0.213,41.12
J. Brown,Olympique Marseille,0.28200000000000003,0.14100000000000001,39.32
J. Perret,Olympique Marseille,1.177,0.3923333333333333,50.54
L. Bourgouin,Olympique Marseille,0.791,0.3955,45.7
M. Bourdieu,Olympique Marseille,1.152,0.384,50.22
M. Herrera,Olympique Marseille,1.427,0.4756666666666667,53.67
M. Le Mouël,Olympique Marseille,1.8399999999999999,0.6133333333333333,58.85
M. Moryl,Olympique Marseille,0.356,0.178,40.24
M. Shore,Olympique Marseille,0.8459999999999999,0.42299999999999993,46.39
Marta Carro,Olympique Marseille,0.9480000000000001,0.47400000000000003,47.67
N. Bamenga,Olympique Marseille,0.788,0.26266666666666666,45.66
N. Blanchard,Olympique Marseille,2.4170000000000003,0.8056666666666666,66.08
R. Couasnon,Olympique Marseille,0.081,0.081,36.8
R. Khezami,Olympique Marseille,1.5390000000000001,0.7695000000000001,55.08
S. Elisor,Olympique Marseille,1.091,0.5455,49.46
S. Magalhães,Olympique Marseille,0.089,0.089,36.9
T. Joseph,Olympique Marseille,1.875,0.625,59.29
T. Laplacette,Olympique Marseille,2.169,0.7230000000000001,62.97
