id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,keyPass,qualifier/18/value,qualifier/16/value
2730439517,23,1,1,2,23,dcdnoyf6kzhj46iyfm7xq43fy,1,63.6,27,2024-10-05T11:32:47.828Z,2024-10-05T11:32:50Z,5266386503,213,2.83,5266386493,140,52.5,5266386499,212,12.2,5266386495,141,32.5,5266386491,56,Center,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439533,24,1,1,2,26,dcdnoyf6kzhj46iyfm7xq43fy,1,52.5,31.2,2024-10-05T11:32:50.612Z,2024-10-05T11:32:51Z,5266386583,212,13.4,5266386577,56,Right,5266386579,140,58.4,5266386585,213,5.19,5266386581,141,13.8,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439547,25,1,1,2,26,dcdnoyf6kzhj46iyfm7xq43fy,1,58.4,13.8,2024-10-05T11:32:51.108Z,2024-10-05T11:32:52Z,5266386665,56,Center,5266386669,141,24.3,5266386671,212,7.7,5266386667,140,61.2,5266386673,213,1.18,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439593,26,1,1,2,27,dcdnoyf6kzhj46iyfm7xq43fy,1,60.5,23.3,2024-10-05T11:32:52.132Z,2024-10-05T11:32:55Z,5266386957,213,4.30,5266386953,141,7.0,5266386955,212,12.1,5266386949,56,Right,5266386951,140,55.9,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439607,27,1,1,2,31,dcdnoyf6kzhj46iyfm7xq43fy,1,54.7,6.1,2024-10-05T11:32:55.524Z,2024-10-05T11:32:56Z,5266387013,212,8.1,5266387007,56,Right,5266387011,141,16.4,5266387009,140,58.6,5266387015,213,1.04,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439649,28,1,1,2,32,dcdnoyf6kzhj46iyfm7xq43fy,1,58.6,16.4,2024-10-05T11:32:56.292Z,2024-10-05T11:32:59Z,5266387253,212,18.9,5266387247,56,Back,5266387251,141,18.0,5266387255,213,3.08,5266387249,140,40.6,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439709,29,1,1,2,34,dcdnoyf6kzhj46iyfm7xq43fy,1,36.5,23.7,2024-10-05T11:32:58.997Z,2024-10-05T11:33:02Z,5266387589,141,62.6,5266387585,56,Back,5266387593,213,1.59,5266387587,140,35.9,5266387591,212,26.5,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439803,30,1,1,2,38,dcdnoyf6kzhj46iyfm7xq43fy,1,41.4,75.1,2024-10-05T11:33:02.388Z,2024-10-05T11:33:08Z,5266388071,141,94.7,5266388075,213,0.70,5266388065,56,Left,5266388073,212,20.7,5266388067,140,56.5,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439871,31,1,1,2,44,dcdnoyf6kzhj46iyfm7xq43fy,1,35.4,92.3,2024-10-05T11:33:08.260Z,2024-10-05T11:33:12Z,5266388399,140,16.6,5266388403,212,19.8,5266388397,56,Back,5266388405,213,3.22,5266388401,141,89.9,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439807,13,83,1,2,44,8l30dsub3sutr6j3ruvk650xc,0,63.7,6.2,2024-10-05T11:33:08.329Z,2024-10-05T11:34:36Z,5266388695,399,dld1dfaxrkcje24pmw72odzpw,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730439917,32,1,1,2,47,dcdnoyf6kzhj46iyfm7xq43fy,1,9.4,89.4,2024-10-05T11:33:12.150Z,2024-10-05T11:33:14Z,5266388653,212,13.7,5266388647,56,Back,5266388651,141,71.2,5266388655,213,4.26,5266388649,140,3.7,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440005,33,1,1,2,52,dcdnoyf6kzhj46iyfm7xq43fy,1,3.7,71.7,2024-10-05T11:33:16.773Z,2024-10-05T11:33:18Z,5266389081,212,11.2,5266389079,141,75.3,5266389075,56,Back,5266389083,213,0.22,5266389077,140,14.1,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440031,34,1,1,2,54,dcdnoyf6kzhj46iyfm7xq43fy,1,14.1,75.3,2024-10-05T11:33:18.372Z,2024-10-05T11:33:19Z,5266389213,213,1.99,5266389207,140,8.7,5266389211,212,13.9,5266389209,141,93.9,5266389205,56,Back,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440069,35,1,1,2,55,dcdnoyf6kzhj46iyfm7xq43fy,1,8.6,94.1,2024-10-05T11:33:19.524Z,2024-10-05T11:36:13Z,5266389369,213,5.43,5266389361,56,Back,5266389365,141,68.7,5266389363,140,22.9,5266389367,212,22.9,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440127,36,1,1,2,57,dcdnoyf6kzhj46iyfm7xq43fy,1,22.8,67.3,2024-10-05T11:33:22.068Z,2024-10-05T11:33:23Z,5266389619,212,24.8,5266389621,213,4.64,5266389609,56,Back,5266389611,140,21.1,5266389617,141,30.9,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440321,37,1,1,2,59,dcdnoyf6kzhj46iyfm7xq43fy,1,21.1,30.9,2024-10-05T11:33:23.237Z,2024-10-05T11:33:32Z,5266390543,212,14.2,5266390539,140,13.0,5266390533,56,Back,5266390541,141,47.6,5266390545,213,2.21,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440381,38,1,1,3,7,dcdnoyf6kzhj46iyfm7xq43fy,1,28.4,47.8,2024-10-05T11:33:32.038Z,2024-10-05T11:33:35Z,5266390883,141,73.9,5266390887,213,1.49,5266390881,140,29.8,5266390885,212,17.8,5266390879,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440445,39,1,1,3,12,dcdnoyf6kzhj46iyfm7xq43fy,0,34.8,75.3,2024-10-05T11:33:37.060Z,2024-10-05T11:38:23Z,5266391277,213,0.17,5266391273,141,84.1,5266391279,1,,5266391275,212,36.0,5266391269,56,Left,5266391271,140,68.6,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440451,14,1,1,3,13,8l30dsub3sutr6j3ruvk650xc,0,28.7,14.4,2024-10-05T11:33:37.946Z,2024-10-05T11:33:38Z,5266391311,140,35.1,5266391309,56,Back,5266391323,213,0.91,5266391313,141,27.1,5266391317,212,10.9,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440469,40,43,1,3,13,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-10-05T11:33:38.116Z,2024-10-05T11:33:43Z,5266391419,141,72.7,5266391413,56,Center,5266391427,213,4.27,5266391925,144,1,5266391417,140,65.1,5266391423,212,8.6,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440595,41,1,1,3,15,dcdnoyf6kzhj46iyfm7xq43fy,1,68.4,72.3,2024-10-05T11:33:40.068Z,2024-10-05T11:33:45Z,5266392087,140,66.8,5266392091,212,3.6,5266392093,213,4.23,5266392089,141,67.6,5266392085,56,Center,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440615,42,1,1,3,20,dcdnoyf6kzhj46iyfm7xq43fy,1,72.8,76.9,2024-10-05T11:33:44.950Z,2024-10-05T11:33:46Z,5266392199,212,12.0,5266392195,140,77.1,5266392201,213,1.18,5266392193,56,Left,5266392197,141,93.2,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730440651,43,1,1,3,22,dcdnoyf6kzhj46iyfm7xq43fy,1,78.6,95.1,2024-10-05T11:33:46.325Z,2024-10-05T11:33:48Z,5266392387,141,89.1,5266392391,213,5.50,5266392383,56,Left,5266392385,140,82.5,5266392389,212,5.8,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
