id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736369977,922,1,2,75,44,36tr17foeaf9ejjmt2txuoy3y,0,81.7,4,2024-10-20T12:48:52.588Z,2024-10-20T12:48:54Z,5298694773,56,Center,5298694775,140,86.7,5298694781,213,1.35,5298694771,155,,5298694779,212,23.8,5298694777,141,38.2,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370069,502,12,2,75,47,8l30dsub3sutr6j3ruvk650xc,1,11.8,65.8,2024-10-20T12:48:55.683Z,2024-10-20T12:48:57Z,5298695193,56,Back,5298695195,140,18.7,5298695201,213,0.63,5298695199,212,8.9,5298695197,141,73.5,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370075,503,61,2,75,49,8l30dsub3sutr6j3ruvk650xc,0,18.4,73.3,2024-10-20T12:48:57.557Z,2024-10-20T12:56:04Z,5298695217,56,Back,,,,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370091,923,61,2,75,50,36tr17foeaf9ejjmt2txuoy3y,1,73.1,28.8,2024-10-20T12:48:58.678Z,2024-10-20T12:56:06Z,5298695307,56,Center,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370163,924,1,2,75,52,36tr17foeaf9ejjmt2txuoy3y,1,69.9,38.3,2024-10-20T12:49:00.957Z,2024-10-20T12:49:02Z,5298695685,213,5.35,5298695683,212,16.4,5298695681,141,18.9,5298695677,56,Right,5298695679,140,79.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370219,925,1,2,75,54,36tr17foeaf9ejjmt2txuoy3y,1,79.2,18.9,2024-10-20T12:49:02.396Z,2024-10-20T12:49:05Z,5298696003,212,15.9,5298696005,213,3.25,5298696001,141,16.4,5298695997,56,Right,5298695999,140,64.1,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370409,926,1,2,75,57,36tr17foeaf9ejjmt2txuoy3y,1,64.1,16.4,2024-10-20T12:49:05.469Z,2024-10-20T12:49:13Z,5298696961,213,2.24,5298696949,56,Center,5298696959,212,13.6,5298696951,140,56.1,5298696955,141,32.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370485,927,1,2,76,5,36tr17foeaf9ejjmt2txuoy3y,1,56.2,34.6,2024-10-20T12:49:13.453Z,2024-10-20T12:49:18Z,5298697353,213,0.02,5298697351,212,10.5,5298697347,140,66.2,5298697349,141,34.9,5298697345,56,Center,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370513,928,1,2,76,9,36tr17foeaf9ejjmt2txuoy3y,1,63.6,37.1,2024-10-20T12:49:18.173Z,2024-10-20T12:49:20Z,5298697559,213,6.12,5298697557,212,7.8,5298697551,56,Center,5298697555,141,35.2,5298697553,140,70.9,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370529,929,1,2,76,12,36tr17foeaf9ejjmt2txuoy3y,0,71,29.1,2024-10-20T12:49:20.381Z,2024-10-20T12:49:21Z,5298697637,212,21.1,5298697627,56,Right,5298697629,140,76.7,5298697641,213,5.00,5298697633,141,0.0,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370545,504,5,2,76,13,8l30dsub3sutr6j3ruvk650xc,1,26.4,101.2,2024-10-20T12:49:21.635Z,2024-10-20T13:02:37Z,5298697723,56,Back,5298697725,347,,5298697761,233,930,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736370541,930,5,2,76,13,36tr17foeaf9ejjmt2txuoy3y,0,73.6,-1.2,2024-10-20T12:49:21.635Z,2024-10-20T12:49:26Z,5298697799,233,504,5298697691,347,,5298697687,56,Right,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371055,505,1,2,76,44,8l30dsub3sutr6j3ruvk650xc,0,31.8,100,2024-10-20T12:49:52.852Z,2024-10-20T12:49:54Z,5298700339,189,,5298700289,213,6.01,5298700269,107,,5298700285,212,45.6,5298700273,56,Left,5298700281,141,83.3,5298700293,1,,5298700277,140,73.6,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371087,931,49,2,76,46,36tr17foeaf9ejjmt2txuoy3y,1,27,40.7,2024-10-20T12:49:54.990Z,2024-10-20T12:49:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371113,932,1,2,76,46,36tr17foeaf9ejjmt2txuoy3y,1,27,40.7,2024-10-20T12:49:55.042Z,2024-10-20T12:49:56Z,5298700563,140,36.1,5298700565,141,76.7,5298700569,213,1.20,5298700561,56,Back,5298700567,212,26.3,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371283,933,1,2,76,47,36tr17foeaf9ejjmt2txuoy3y,1,36.1,76.7,2024-10-20T12:49:55.996Z,2024-10-20T12:50:05Z,5298701361,140,28.6,5298701363,141,63.3,5298701365,212,12.0,5298701359,56,Back,5298701367,213,4.00,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371345,934,1,2,76,57,36tr17foeaf9ejjmt2txuoy3y,1,36.3,54,2024-10-20T12:50:05.533Z,2024-10-20T12:50:08Z,5298701663,141,69.7,5298701665,212,14.1,5298701667,213,2.28,5298701659,56,Back,5298701661,140,27.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371395,935,1,2,77,0,36tr17foeaf9ejjmt2txuoy3y,1,29.7,57.9,2024-10-20T12:50:08.733Z,2024-10-20T12:50:12Z,5298701933,213,4.91,5298701929,141,29.2,5298701927,140,33.4,5298701931,212,19.9,5298701925,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371479,936,1,2,77,4,36tr17foeaf9ejjmt2txuoy3y,1,34,20.3,2024-10-20T12:50:12.813Z,2024-10-20T12:50:19Z,5298702417,213,6.20,5298702419,1,,5298702409,56,Right,5298702407,155,,5298702413,141,14.1,5298702415,212,49.5,5298702411,140,81.0,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371481,937,61,2,77,10,36tr17foeaf9ejjmt2txuoy3y,0,92.5,27.1,2024-10-20T12:50:19.053Z,2024-10-20T12:50:19Z,5298702433,56,Center,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371499,506,5,2,77,11,8l30dsub3sutr6j3ruvk650xc,1,-1.4,66.2,2024-10-20T12:50:20.051Z,2024-10-20T13:02:38Z,5298702555,233,938,5298702511,56,Back,5298702513,346,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371505,938,5,2,77,11,36tr17foeaf9ejjmt2txuoy3y,0,101.4,33.8,2024-10-20T12:50:20.051Z,2024-10-20T13:02:38Z,5298702577,233,506,5298702537,346,,5298702533,56,Center,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371915,507,18,2,77,35,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:50:44.004Z,2024-10-20T23:15:03Z,5298704771,55,508,5298704661,59,8,5298704659,44,Midfielder,5298704657,42,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736371925,508,19,2,77,35,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:50:44.005Z,2024-10-20T23:15:03Z,5298704711,59,25,5298704715,293,5,5298704713,292,6,5298704703,42,,5298704709,145,8,5298704717,44,Midfielder,5298704719,55,507,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372183,509,18,2,77,40,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:50:48.981Z,2024-10-20T23:15:14Z,5298706023,44,Midfielder,5298706025,59,11,5298706021,42,,5298706063,55,510,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372187,510,19,2,77,40,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:50:48.982Z,2024-10-20T23:15:14Z,5298706041,59,10,5298706039,145,11,5298706043,292,6,5298706045,293,1,5298706047,44,Midfielder,5298706049,55,509,5298706035,42,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372321,511,1,2,77,59,8l30dsub3sutr6j3ruvk650xc,1,3.8,47.2,2024-10-20T12:51:07.484Z,2024-10-20T23:15:28Z,5301808263,189,,5298706887,141,8.6,5298706889,212,39.3,5298706891,213,5.55,5298706883,56,Back,5298706885,140,31.6,5298706897,74,,5298706881,124,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,5298706893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372339,512,1,2,78,5,8l30dsub3sutr6j3ruvk650xc,1,32.5,8.9,2024-10-20T12:51:14.067Z,2024-10-20T12:51:15Z,5298706987,213,2.37,5298706985,212,12.6,5298706983,141,21.8,5298706981,140,23.9,5298706979,56,Back,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372379,513,1,2,78,6,8l30dsub3sutr6j3ruvk650xc,1,23.9,21.8,2024-10-20T12:51:14.868Z,2024-10-20T12:51:18Z,5298707201,141,12.2,5298707211,213,5.92,5298707199,140,40.2,5298707197,56,Back,5298707205,212,18.3,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372411,514,1,2,78,9,8l30dsub3sutr6j3ruvk650xc,1,42.9,10.6,2024-10-20T12:51:18.004Z,2024-10-20T12:51:40Z,5298707373,56,Back,5298707375,140,46.3,5298707381,213,5.27,5298707379,212,6.7,5298707377,141,2.2,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372449,515,1,2,78,11,8l30dsub3sutr6j3ruvk650xc,0,46.3,2.2,2024-10-20T12:51:20.148Z,2024-10-20T12:51:41Z,5298707545,140,63.2,5298707543,56,Right,5298707547,141,3.8,5298707551,213,0.06,5298707549,212,17.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372419,939,43,2,78,12,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:51:20.639Z,2024-10-20T12:51:44Z,5298709365,144,8,5298707417,56,Left,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372493,940,49,2,78,14,36tr17foeaf9ejjmt2txuoy3y,1,30.4,93.2,2024-10-20T12:51:22.359Z,2024-10-20T23:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372519,941,1,2,78,15,36tr17foeaf9ejjmt2txuoy3y,1,30.4,93.2,2024-10-20T12:51:23.389Z,2024-10-20T12:51:33Z,5298707885,212,27.0,5298707883,141,70.2,5298707887,213,3.76,5298707879,56,Back,5298707881,140,9.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372579,942,1,2,78,17,36tr17foeaf9ejjmt2txuoy3y,1,9.3,70,2024-10-20T12:51:25.309Z,2024-10-20T12:51:28Z,5298708141,56,Back,5298708147,212,21.5,5298708149,213,5.04,5298708145,141,40.0,5298708143,140,15.8,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372645,943,1,2,78,20,36tr17foeaf9ejjmt2txuoy3y,1,19.2,44.9,2024-10-20T12:51:28.333Z,2024-10-20T12:51:31Z,5298708437,141,69.1,5298708439,212,16.5,5298708441,213,1.49,5298708433,56,Back,5298708435,140,20.5,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372825,944,1,2,78,26,36tr17foeaf9ejjmt2txuoy3y,1,31,69.6,2024-10-20T12:51:34.494Z,2024-10-20T12:51:43Z,5298709319,141,54.0,5298709317,140,13.6,5298709323,213,3.67,5298709315,56,Back,5298709321,212,21.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372847,945,1,2,78,35,36tr17foeaf9ejjmt2txuoy3y,1,18.7,58.4,2024-10-20T12:51:43.693Z,2024-10-20T12:51:45Z,5298709441,141,68.8,5298709445,213,0.43,5298709443,212,17.0,5298709439,140,33.4,5298709437,56,Back,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372903,946,1,2,78,37,36tr17foeaf9ejjmt2txuoy3y,1,34.8,67.8,2024-10-20T12:51:45.550Z,2024-10-20T12:51:48Z,5298709685,156,,5298709663,140,18.8,5298709665,141,73.9,5298709669,213,2.90,5298709661,56,Back,5298709667,212,17.3,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372949,947,1,2,78,40,36tr17foeaf9ejjmt2txuoy3y,1,18.8,73.9,2024-10-20T12:51:48.447Z,2024-10-20T12:51:51Z,5298709955,213,4.06,5298709953,212,17.7,5298709949,140,8.6,5298709947,56,Back,5298709951,141,53.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736372965,948,1,2,78,43,36tr17foeaf9ejjmt2txuoy3y,0,10,56.4,2024-10-20T12:51:51.725Z,2024-10-20T12:51:53Z,5298710093,213,6.27,5298710087,140,30.1,5298710091,212,21.1,5298710089,141,56.1,5298710085,56,Back,5298710083,155,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373017,516,50,2,78,46,8l30dsub3sutr6j3ruvk650xc,1,72,50.2,2024-10-20T12:51:54.653Z,2024-10-20T12:58:06Z,5298710369,56,Center,5298710423,233,949,5298710371,286,,,,,,,,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373021,949,7,2,78,46,36tr17foeaf9ejjmt2txuoy3y,1,28,49.8,2024-10-20T12:51:54.654Z,2024-10-20T23:16:32Z,5298710383,285,,5298710381,56,Back,5298710401,233,516,5301811093,384,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373075,950,1,2,78,48,36tr17foeaf9ejjmt2txuoy3y,1,32.9,37.7,2024-10-20T12:51:56.861Z,2024-10-20T12:52:00Z,5298710655,140,21.9,5298710653,56,Back,5298710661,213,3.14,5298710657,141,37.7,5298710659,212,11.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373083,951,1,2,78,50,36tr17foeaf9ejjmt2txuoy3y,1,21.7,37.1,2024-10-20T12:51:59.277Z,2024-10-20T12:52:00Z,5298710687,56,Back,5298710689,140,28.8,5298710691,141,7.6,5298710695,213,5.07,5298710693,212,21.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373111,952,1,2,78,52,36tr17foeaf9ejjmt2txuoy3y,1,28.8,7.6,2024-10-20T12:52:00.461Z,2024-10-20T12:52:03Z,5298710869,212,13.5,5298710867,141,23.9,5298710871,213,2.18,5298710863,56,Back,5298710865,140,21.5,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373227,953,1,2,78,54,36tr17foeaf9ejjmt2txuoy3y,1,14.2,18.5,2024-10-20T12:52:03.069Z,2024-10-20T12:52:10Z,5298711543,56,Back,5298711553,212,16.8,5298711551,141,35.5,5298711557,213,2.38,5298711547,140,2.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373285,954,1,2,79,2,36tr17foeaf9ejjmt2txuoy3y,1,9.3,49.7,2024-10-20T12:52:10.366Z,2024-10-20T12:52:13Z,5298711845,141,70.9,5298711843,140,33.4,5298711849,213,0.52,5298711847,212,29.1,5298711841,56,Back,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373315,955,1,2,79,4,36tr17foeaf9ejjmt2txuoy3y,1,33.5,71.1,2024-10-20T12:52:12.877Z,2024-10-20T23:16:47Z,5298712043,212,14.9,5298712045,213,2.02,5298712037,56,Back,5298712039,140,27.3,5301811707,156,,5298712041,141,90.8,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373349,956,1,2,79,6,36tr17foeaf9ejjmt2txuoy3y,1,26,90,2024-10-20T12:52:14.766Z,2024-10-20T12:52:16Z,5298712213,56,Back,5298712215,140,40.1,5298712219,212,14.8,5298712217,141,88.9,5298712221,213,6.23,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373391,957,1,2,79,8,36tr17foeaf9ejjmt2txuoy3y,1,40.1,88.9,2024-10-20T12:52:16.397Z,2024-10-20T12:58:22Z,5298712829,156,,5298712411,212,6.5,5298712407,140,34.7,5298712409,141,93.5,5298712405,56,Back,5298712413,213,2.64,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373399,958,50,2,79,10,36tr17foeaf9ejjmt2txuoy3y,1,38.4,93.4,2024-10-20T12:52:19.135Z,2024-10-20T12:58:38Z,5298712449,56,Back,5298712451,286,,5298712595,233,517,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373421,517,7,2,79,10,8l30dsub3sutr6j3ruvk650xc,1,61.6,6.6,2024-10-20T12:52:19.136Z,2024-10-20T23:17:01Z,5298712539,56,Right,5298712537,167,,5298712571,233,958,5298712541,285,,5301812277,385,,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373465,518,5,2,79,12,8l30dsub3sutr6j3ruvk650xc,0,53.3,-1.8,2024-10-20T12:52:20.708Z,2024-10-20T12:52:28Z,5298712763,56,Right,5298712765,347,,5298712871,233,959,,,,,,,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373467,959,5,2,79,12,36tr17foeaf9ejjmt2txuoy3y,1,46.7,101.8,2024-10-20T12:52:20.708Z,2024-10-20T13:02:38Z,5298712769,347,,5298712767,56,Back,5298712833,233,518,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373765,960,1,2,79,29,36tr17foeaf9ejjmt2txuoy3y,1,44.8,100,2024-10-20T12:52:37.982Z,2024-10-20T12:52:40Z,5298714213,56,Back,5298714215,140,32.4,5298714217,141,92.0,5298714219,212,14.7,5298714211,107,,5298714221,213,3.62,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373865,961,1,2,79,32,36tr17foeaf9ejjmt2txuoy3y,1,33.9,88.4,2024-10-20T12:52:40.414Z,2024-10-20T12:52:47Z,5298714779,212,18.4,5298714777,141,61.7,5298714775,140,30.8,5298714773,56,Back,5298714781,213,4.53,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373897,962,1,2,79,39,36tr17foeaf9ejjmt2txuoy3y,1,29.7,51.9,2024-10-20T12:52:47.662Z,2024-10-20T12:52:50Z,5298714941,213,5.49,5298714933,56,Back,5298714935,140,39.0,5298714939,212,13.9,5298714937,141,37.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373905,963,50,2,79,41,36tr17foeaf9ejjmt2txuoy3y,1,37,35.5,2024-10-20T12:52:50.015Z,2024-10-20T13:02:19Z,5298714987,286,,5298714985,56,Back,5298715239,233,519,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373945,519,7,2,79,41,8l30dsub3sutr6j3ruvk650xc,1,63,64.5,2024-10-20T12:52:50.016Z,2024-10-20T23:17:15Z,5301812895,383,,5298715159,285,,5298715157,56,Center,5298715221,233,963,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373989,520,1,2,79,43,8l30dsub3sutr6j3ruvk650xc,1,58,76,2024-10-20T12:52:51.900Z,2024-10-20T12:58:59Z,5298715331,140,64.1,5298715329,56,Left,5298715333,141,83.5,5298715335,212,8.2,5298715337,213,0.67,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373993,521,49,2,79,44,8l30dsub3sutr6j3ruvk650xc,1,64.1,83.5,2024-10-20T12:52:52.861Z,2024-10-20T12:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736373969,964,83,2,79,45,36tr17foeaf9ejjmt2txuoy3y,0,30.4,38.9,2024-10-20T12:52:53.790Z,2024-10-20T12:59:05Z,5298715671,399,dzfr9ktjmxqj2eh2xibt7konp,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374035,522,1,2,79,45,8l30dsub3sutr6j3ruvk650xc,1,64.1,83.5,2024-10-20T12:52:53.891Z,2024-10-20T12:52:58Z,5298715613,141,64.2,5298715621,213,4.25,5298715607,56,Center,5298715609,140,57.9,5298715617,212,14.6,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374105,523,1,2,79,50,8l30dsub3sutr6j3ruvk650xc,1,67.8,36.9,2024-10-20T12:52:58.948Z,2024-10-20T12:53:01Z,5298715969,56,Center,5298715971,140,67.1,5298715975,212,3.9,5298715973,141,31.2,5298715977,213,4.52,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
