id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2749026457,183,43,1,31,25,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-17T14:32:01.976Z,2024-11-17T14:32:31Z,5367944571,56,Back,5367944575,141,45.2,5367944577,212,23.1,5367944573,140,10.1,5367944579,213,2.06,5367945135,144,1,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026459,184,43,1,31,31,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-17T14:32:07.658Z,2024-11-17T14:32:22Z,5367944599,233,305,5367944929,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026449,305,43,1,31,31,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-11-17T14:32:07.658Z,2024-11-17T14:33:24Z,5367946463,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026515,185,43,1,31,43,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-17T14:32:19.873Z,2024-11-17T14:32:22Z,5367944853,233,306,5367944821,55,184,5367944911,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026517,306,43,1,31,43,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-11-17T14:32:19.873Z,2024-11-17T14:33:24Z,5367944825,55,305,5367946461,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026543,308,1,1,31,47,8l30dsub3sutr6j3ruvk650xc,1,58.7,81.2,2024-11-17T14:32:23.207Z,2024-11-17T14:32:24Z,5367944957,5,,5367944965,141,45.7,5367944969,213,4.28,5367944961,56,Back,5367944959,152,,5367944963,140,48.0,5367944967,212,26.6,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026547,309,1,1,31,47,8l30dsub3sutr6j3ruvk650xc,1,48,45.7,2024-11-17T14:32:23.958Z,2024-11-17T14:32:24Z,5367944989,141,51.3,5367944985,56,Center,5367944991,212,8.7,5367944987,140,55.5,5367944993,213,0.45,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026549,310,1,1,31,48,8l30dsub3sutr6j3ruvk650xc,1,55.5,51.3,2024-11-17T14:32:24.662Z,2024-11-17T14:32:25Z,5367945011,140,46.6,5367945015,212,10.1,5367945009,56,Back,5367945017,213,3.54,5367945013,141,45.5,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026559,311,1,1,31,49,8l30dsub3sutr6j3ruvk650xc,1,46.6,45.5,2024-11-17T14:32:25.511Z,2024-11-17T14:32:29Z,5367945085,141,80.2,5367945089,213,1.47,5367945081,56,Back,5367945083,140,48.8,5367945087,212,23.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026569,312,1,1,31,53,8l30dsub3sutr6j3ruvk650xc,0,56.2,81.7,2024-11-17T14:32:29.414Z,2024-11-17T14:32:32Z,5367945151,155,,5367945155,140,90.5,5367945157,141,73.0,5367945153,56,Center,5367945159,212,36.5,5367945163,1,,5367945161,213,6.12,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026577,186,52,1,31,58,6o6989d7o4w1kn35cu75y1mny,1,10.7,27.7,2024-11-17T14:32:34.232Z,2024-11-17T14:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026649,187,80,1,32,12,6o6989d7o4w1kn35cu75y1mny,0,12,53.4,2024-11-17T14:32:48.600Z,2024-11-17T14:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026675,188,1,1,32,13,6o6989d7o4w1kn35cu75y1mny,0,12.9,52.8,2024-11-17T14:32:49.545Z,2024-11-17T14:32:53Z,5367945653,213,0.27,5367945645,56,Back,5367945641,157,,5367945655,1,,5367945643,198,,5367945651,212,37.2,5367945647,140,47.1,5367945649,141,67.3,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026689,313,44,1,32,17,8l30dsub3sutr6j3ruvk650xc,1,53.3,28.6,2024-11-17T14:32:53.192Z,2024-11-17T14:47:44Z,5367945701,56,Center,5367945713,233,189,5367945703,286,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026681,189,44,1,32,17,6o6989d7o4w1kn35cu75y1mny,0,46.7,71.4,2024-11-17T14:32:53.193Z,2024-11-17T14:47:44Z,5367945663,56,Back,5367945719,233,313,5367945665,285,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026697,314,1,1,32,17,8l30dsub3sutr6j3ruvk650xc,1,54,23.6,2024-11-17T14:32:53.504Z,2024-11-17T14:35:22Z,5367945739,56,Center,5367945743,141,34.2,5367945747,213,1.64,5367945737,3,,5367945745,212,7.2,5367945741,140,53.5,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026837,192,43,1,32,17,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-17T14:32:53.626Z,2024-11-17T14:34:19Z,5367946381,140,42.8,5367946375,3,0,5367946385,212,1.5,5367946377,168,0,5367946387,213,0.00,5367946383,141,66.6,5367946379,56,Back,5367948101,144,1,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026699,315,49,1,32,19,8l30dsub3sutr6j3ruvk650xc,1,52.7,38.3,2024-11-17T14:32:55.862Z,2024-11-17T14:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026725,316,1,1,32,23,8l30dsub3sutr6j3ruvk650xc,0,56.5,64.8,2024-11-17T14:32:59.767Z,2024-11-17T14:33:01Z,5367945861,1,,5367945853,140,93.7,5367945857,212,39.3,5367945855,141,70.5,5367945859,213,0.10,5367945851,56,Center,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026737,190,43,1,32,27,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-17T14:33:03.911Z,2024-11-17T14:33:10Z,5367946139,144,49,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026781,191,52,1,32,33,6o6989d7o4w1kn35cu75y1mny,1,1.3,39.2,2024-11-17T14:33:09.753Z,2024-11-17T14:33:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026919,193,1,1,32,52,6o6989d7o4w1kn35cu75y1mny,0,16.8,55,2024-11-17T14:33:29.112Z,2024-11-17T14:33:38Z,5367946755,212,66.8,5367946747,56,Left,5367946751,141,100.0,5367946745,199,,5367946761,1,,5367946757,213,0.50,5367946749,140,72.7,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026925,194,5,1,32,57,6o6989d7o4w1kn35cu75y1mny,0,71.4,101.6,2024-11-17T14:33:33.866Z,2024-11-17T14:33:39Z,5367946779,56,Left,5367946781,347,,5367946851,233,317,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749026935,317,5,1,32,57,8l30dsub3sutr6j3ruvk650xc,1,28.6,-1.6,2024-11-17T14:33:33.866Z,2024-11-17T14:35:15Z,5367946821,56,Back,5367946823,347,,5367946841,233,194,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027003,318,1,1,33,14,8l30dsub3sutr6j3ruvk650xc,1,32.4,0,2024-11-17T14:33:51.030Z,2024-11-17T14:33:52Z,5367947155,107,,5367947159,140,38.4,5367947163,212,12.5,5367947161,141,13.8,5367947165,213,1.04,5367947157,56,Back,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027009,319,1,1,33,16,8l30dsub3sutr6j3ruvk650xc,1,38.4,13.8,2024-11-17T14:33:52.230Z,2024-11-17T14:33:53Z,5367947193,56,Back,5367947205,156,,5367947201,213,3.99,5367947197,141,6.4,5367947195,140,34.2,5367947199,212,6.7,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027025,320,1,1,33,18,8l30dsub3sutr6j3ruvk650xc,1,34.2,6.4,2024-11-17T14:33:54.313Z,2024-11-17T14:34:11Z,5367947293,212,16.3,5367947287,56,Back,5367947295,213,0.73,5367947717,157,,5367947291,141,22.4,5367947719,1,,5367947289,140,45.8,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027031,321,1,1,33,20,8l30dsub3sutr6j3ruvk650xc,1,45.8,22.4,2024-11-17T14:33:56.807Z,2024-11-17T14:33:58Z,5367947333,212,3.8,5367947323,3,,5367947327,56,Back,5367947335,213,1.46,5367947325,168,,5367947329,140,46.2,5367947331,141,28.0,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027069,322,1,1,33,22,8l30dsub3sutr6j3ruvk650xc,0,45.7,29.7,2024-11-17T14:33:58.294Z,2024-11-17T14:34:04Z,5367947551,56,Center,5367947559,213,0.85,5367947555,141,64.3,5367947557,212,31.3,5367947549,157,,5367947553,140,65.3,5367947561,1,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027059,195,44,1,33,26,6o6989d7o4w1kn35cu75y1mny,1,34.3,34,2024-11-17T14:34:02.441Z,2024-11-17T14:47:45Z,5367947521,285,,5367947519,56,Back,5367947569,233,323,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027071,323,44,1,33,26,8l30dsub3sutr6j3ruvk650xc,0,65.7,66,2024-11-17T14:34:02.442Z,2024-11-17T14:47:45Z,5367947567,286,,5367947573,233,195,5367947565,56,Center,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027065,196,12,1,33,26,6o6989d7o4w1kn35cu75y1mny,1,33.7,31.3,2024-11-17T14:34:03.017Z,2024-11-17T14:34:06Z,5367947535,56,Back,5367947539,141,23.1,5367947543,213,5.35,5367947597,15,,5367947541,212,6.9,5367947537,140,37.6,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027085,324,1,1,33,28,8l30dsub3sutr6j3ruvk650xc,1,61.7,70.8,2024-11-17T14:34:04.839Z,2024-11-17T14:34:07Z,5367947649,213,0.64,5367947643,140,71.2,5367947647,212,12.4,5367947645,141,81.7,5367947641,56,Left,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027099,325,1,1,33,31,8l30dsub3sutr6j3ruvk650xc,1,71.2,81.7,2024-11-17T14:34:07.559Z,2024-11-17T14:34:10Z,5367947709,141,83.6,5367947711,212,11.7,5367947705,56,Left,5367947707,140,60.1,5367947713,213,3.03,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027107,326,1,1,33,35,8l30dsub3sutr6j3ruvk650xc,1,66.1,84.8,2024-11-17T14:34:11.782Z,2024-11-17T14:34:13Z,5367947777,141,94.1,5367947773,56,Left,5367947781,213,0.65,5367947775,140,74.0,5367947779,212,10.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027115,327,3,1,33,36,8l30dsub3sutr6j3ruvk650xc,0,75.1,96.9,2024-11-17T14:34:12.654Z,2024-11-17T14:34:22Z,5367947925,286,,5367948035,211,,5367947807,56,Left,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027105,197,5,1,33,37,6o6989d7o4w1kn35cu75y1mny,1,24.5,-0.8,2024-11-17T14:34:13.545Z,2024-11-17T14:35:15Z,5367947749,56,Back,5367947751,347,,5367947827,233,328,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027117,328,5,1,33,37,8l30dsub3sutr6j3ruvk650xc,0,75.5,100.8,2024-11-17T14:34:13.545Z,2024-11-17T14:35:15Z,5367947815,347,,5367947847,233,197,5367947813,56,Left,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027195,198,1,1,33,50,6o6989d7o4w1kn35cu75y1mny,1,31.2,0,2024-11-17T14:34:27.065Z,2024-11-17T14:34:29Z,5367948287,107,,5367948293,141,5.0,5367948297,213,0.28,5367948289,56,Back,5367948295,212,16.3,5367948291,140,46.1,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027203,199,1,1,33,53,6o6989d7o4w1kn35cu75y1mny,0,46.1,5,2024-11-17T14:34:29.305Z,2024-11-17T14:34:29Z,5367948335,141,5.0,5367948339,213,3.14,5367948331,56,Back,5367948333,140,45.5,5367948337,212,0.6,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027207,329,61,1,33,54,8l30dsub3sutr6j3ruvk650xc,1,63.3,93.3,2024-11-17T14:34:30.197Z,2024-11-17T14:34:30Z,5367948345,56,Left,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027229,200,1,1,33,55,6o6989d7o4w1kn35cu75y1mny,1,41.2,3.1,2024-11-17T14:34:31.689Z,2024-11-17T14:34:38Z,5367948481,213,0.35,5367948471,155,,5367948475,140,69.4,5367948477,141,18.9,5367948473,56,Right,5367948479,212,31.5,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027245,201,3,1,34,2,6o6989d7o4w1kn35cu75y1mny,1,83.1,29,2024-11-17T14:34:38.474Z,2024-11-17T14:47:42Z,5367948537,286,,5367948555,233,330,5367948535,56,Center,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027235,330,45,1,34,2,8l30dsub3sutr6j3ruvk650xc,0,16.9,71,2024-11-17T14:34:38.474Z,2024-11-17T14:47:42Z,5367948499,285,,5367948565,233,201,5367948497,56,Back,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027261,202,1,1,34,6,6o6989d7o4w1kn35cu75y1mny,0,88.9,18.3,2024-11-17T14:34:42.568Z,2024-11-17T14:34:44Z,5367948631,212,5.4,5367948619,56,Right,5367948627,141,17.0,5367948633,213,6.12,5367948623,140,94.0,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027265,331,12,1,34,8,8l30dsub3sutr6j3ruvk650xc,1,9.7,87.9,2024-11-17T14:34:44.166Z,2024-11-17T14:35:04Z,5367949221,140,8.8,5367948653,56,Back,5367949225,212,8.3,5367949227,213,1.69,5367949223,141,100.0,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027279,203,5,1,34,8,6o6989d7o4w1kn35cu75y1mny,1,93.8,-1.6,2024-11-17T14:34:44.712Z,2024-11-17T14:35:15Z,5367948705,56,Right,5367948707,347,,5367948717,233,332,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027275,332,5,1,34,8,8l30dsub3sutr6j3ruvk650xc,0,6.2,101.6,2024-11-17T14:34:44.712Z,2024-11-17T14:34:46Z,5367948723,233,203,5367948691,347,,5367948689,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027351,204,1,1,34,24,6o6989d7o4w1kn35cu75y1mny,1,95.4,0,2024-11-17T14:35:00.937Z,2024-11-17T14:35:03Z,5367949179,213,1.96,5367949173,140,89.1,5367949177,212,17.4,5367949169,107,,5367949175,141,21.6,5367949171,56,Center,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027359,205,1,1,34,27,6o6989d7o4w1kn35cu75y1mny,1,89.7,18.2,2024-11-17T14:35:03.273Z,2024-11-17T14:35:04Z,5367949235,212,9.2,5367949229,56,Right,5367949231,140,91.8,5367949233,141,5.0,5367949237,213,4.95,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027375,206,1,1,34,28,6o6989d7o4w1kn35cu75y1mny,1,91.6,4.9,2024-11-17T14:35:04.521Z,2024-11-17T14:35:07Z,5367949337,213,2.19,5367949333,141,25.5,5367949329,56,Center,5367949331,140,82.1,5367949335,212,17.2,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027379,207,1,1,34,31,6o6989d7o4w1kn35cu75y1mny,1,85.3,23.7,2024-11-17T14:35:07.288Z,2024-11-17T14:35:08Z,5367949353,212,8.1,5367949349,140,91.6,5367949355,213,5.67,5367949351,141,16.8,5367949347,56,Right,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027387,208,1,1,34,32,6o6989d7o4w1kn35cu75y1mny,0,93,23,2024-11-17T14:35:08.794Z,2024-11-17T14:35:10Z,5367949413,56,Center,5367949435,212,1.6,5367949429,141,25.3,5367949403,2,,5367949477,233,333,5367949475,236,,5367949439,213,1.31,5367949421,140,93.4,9mfotw533oa5qs1muu2z8t8lx,J. Green,,5367949481,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027395,333,12,1,34,32,8l30dsub3sutr6j3ruvk650xc,1,7.4,74.8,2024-11-17T14:35:08.894Z,2024-11-17T14:35:11Z,5367949459,185,,5367949519,233,208,5367949461,56,Back,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027413,209,6,1,34,34,6o6989d7o4w1kn35cu75y1mny,1,93,25.2,2024-11-17T14:35:10.534Z,2024-11-17T14:35:16Z,5367949579,75,,5367949577,56,Center,5367949593,233,334,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027405,334,6,1,34,34,8l30dsub3sutr6j3ruvk650xc,0,7,74.8,2024-11-17T14:35:10.534Z,2024-11-17T14:35:16Z,5367949535,56,Back,5367949603,233,209,5367949537,73,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027613,210,1,1,35,7,6o6989d7o4w1kn35cu75y1mny,0,99.5,0.5,2024-11-17T14:35:43.416Z,2024-11-17T14:35:45Z,5367950659,140,92.2,5367950663,212,33.3,5367950665,213,1.80,5367950649,2,,5367950661,141,48.1,5367950651,6,,5367950655,223,,5367950657,56,Center,2jwojltrp06sa8qloordtohrd,L. Woodham,,5367950669,1,5367950653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027625,335,12,1,35,11,8l30dsub3sutr6j3ruvk650xc,1,9.6,47.9,2024-11-17T14:35:47.893Z,2024-11-17T14:35:48Z,5367950717,140,31.7,5367950715,56,Back,5367950727,15,,5367950723,213,0.24,5367950719,141,56.3,5367950721,212,23.9,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027629,211,1,1,35,12,6o6989d7o4w1kn35cu75y1mny,0,72.6,44.5,2024-11-17T14:35:48.970Z,2024-11-17T14:35:49Z,5367950755,212,13.1,5367950747,157,,5367950751,140,85.0,5367950759,1,,5367950753,141,46.1,5367950757,213,0.08,5367950749,56,Center,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027641,336,12,1,35,14,8l30dsub3sutr6j3ruvk650xc,1,12,57,2024-11-17T14:35:50.454Z,2024-11-17T14:35:51Z,5367950837,212,23.0,5367950833,140,31.8,5367950849,15,,5367950831,56,Back,5367950839,213,0.44,5367950835,141,71.4,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027657,338,3,1,35,17,8l30dsub3sutr6j3ruvk650xc,0,32.3,74.7,2024-11-17T14:35:53.527Z,2024-11-17T14:47:40Z,5367950883,56,Back,5367950885,285,,5367950901,233,212,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027651,212,7,1,35,17,6o6989d7o4w1kn35cu75y1mny,0,67.7,25.3,2024-11-17T14:35:53.528Z,2024-11-17T14:47:40Z,5367950887,233,338,5367950873,56,Center,5367950891,286,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027653,337,49,1,35,17,8l30dsub3sutr6j3ruvk650xc,1,31.1,73.2,2024-11-17T14:35:53.909Z,2024-11-17T14:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027665,213,49,1,35,19,6o6989d7o4w1kn35cu75y1mny,1,68.7,23,2024-11-17T14:35:55.338Z,2024-11-17T14:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027663,339,61,1,35,19,8l30dsub3sutr6j3ruvk650xc,1,30.3,74.4,2024-11-17T14:35:55.479Z,2024-11-17T14:35:55Z,5367950911,56,Back,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027679,214,3,1,35,21,6o6989d7o4w1kn35cu75y1mny,0,84.8,10.6,2024-11-17T14:35:57.800Z,2024-11-17T14:35:59Z,5367951027,233,340,5367950979,286,,5367950977,56,Right,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027683,340,7,1,35,21,8l30dsub3sutr6j3ruvk650xc,0,15.2,89.4,2024-11-17T14:35:57.801Z,2024-11-17T14:36:00Z,5367950997,285,,5367950995,56,Back,5367951003,233,214,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027687,215,61,1,35,22,6o6989d7o4w1kn35cu75y1mny,1,84.7,11,2024-11-17T14:35:58.825Z,2024-11-17T14:35:59Z,5367951023,56,Right,,,,,,,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027699,341,49,1,35,23,8l30dsub3sutr6j3ruvk650xc,1,16.8,85.1,2024-11-17T14:35:59.510Z,2024-11-17T14:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749027709,342,1,1,35,23,8l30dsub3sutr6j3ruvk650xc,1,16.8,85.1,2024-11-17T14:35:59.973Z,2024-11-17T14:36:02Z,5367951105,140,12.8,5367951107,141,68.5,5367951103,56,Back,5367951109,212,12.0,5367951111,213,4.36,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
