id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2727850711,194,1,1,23,34,dcdnoyf6kzhj46iyfm7xq43fy,1,35.4,38.3,2024-09-29T11:53:50.466Z,2024-09-29T11:53:54Z,5252191699,212,11.1,5252191695,140,36.8,5252191693,56,Back,5252191701,213,4.85,5252191697,141,22.1,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850715,195,3,1,23,38,dcdnoyf6kzhj46iyfm7xq43fy,0,37.2,24.7,2024-09-29T11:53:54.210Z,2024-09-29T11:53:55Z,5252191725,56,Back,5252191727,286,,5252191731,211,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850723,271,1,1,23,39,36tr17foeaf9ejjmt2txuoy3y,0,54.1,70.3,2024-09-29T11:53:54.996Z,2024-09-29T11:53:56Z,5252191765,140,56.5,5252191835,233,196,5252191771,212,3.0,5252191773,213,0.57,5252191763,56,Center,5252191839,286,,5252191833,236,,5252191767,141,72.7,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850731,196,74,1,23,39,dcdnoyf6kzhj46iyfm7xq43fy,1,38.1,25.3,2024-09-29T11:53:54.997Z,2024-09-29T11:55:21Z,5252191873,233,271,5252191791,285,,5252191789,56,Back,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850749,272,83,1,23,40,36tr17foeaf9ejjmt2txuoy3y,0,54.5,69.9,2024-09-29T11:53:56.413Z,2024-09-29T11:54:01Z,5252192159,399,dedol1cdecfmywapqdnndxucp,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850783,197,1,1,23,43,dcdnoyf6kzhj46iyfm7xq43fy,1,44.2,43,2024-09-29T11:53:58.930Z,2024-09-29T11:54:00Z,5252192123,141,78.4,5252192115,56,Center,5252192119,140,62.7,5252192127,212,30.9,5252192131,213,0.89,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850787,198,1,1,23,44,dcdnoyf6kzhj46iyfm7xq43fy,0,62.8,78.4,2024-09-29T11:54:00.482Z,2024-09-29T12:02:02Z,5252192155,213,5.80,5252219855,155,,5252192153,212,3.7,5252192147,56,Center,5252192151,141,75.9,5252192149,140,65.9,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850795,273,61,1,23,46,36tr17foeaf9ejjmt2txuoy3y,1,34.6,20.3,2024-09-29T11:54:01.842Z,2024-09-29T12:02:14Z,5252192195,56,Back,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850817,199,1,1,23,46,dcdnoyf6kzhj46iyfm7xq43fy,1,61.1,78.4,2024-09-29T11:54:02.690Z,2024-09-29T11:54:06Z,5252192349,140,65.6,5252192351,141,70.6,5252192355,213,5.44,5252192353,212,7.1,5252192347,56,Center,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850809,274,83,1,23,48,36tr17foeaf9ejjmt2txuoy3y,0,36.3,25.3,2024-09-29T11:54:04.269Z,2024-09-29T13:30:06Z,5252192581,399,9t2pn6dp6w38b169a5qo9c60a,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850821,200,1,1,23,50,dcdnoyf6kzhj46iyfm7xq43fy,1,61.9,73.6,2024-09-29T11:54:06.050Z,2024-09-29T11:54:07Z,5252192393,213,3.00,5252192389,141,77.0,5252192391,212,16.6,5252192387,140,46.2,5252192385,56,Back,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850837,201,1,1,23,51,dcdnoyf6kzhj46iyfm7xq43fy,1,45.1,77,2024-09-29T11:54:07.170Z,2024-09-29T11:54:08Z,5252192477,141,67.0,5252192481,213,4.76,5252192473,56,Back,5252192479,212,6.8,5252192475,140,45.4,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850845,202,1,1,23,52,dcdnoyf6kzhj46iyfm7xq43fy,1,45.4,67,2024-09-29T11:54:08.114Z,2024-09-29T11:54:08Z,5252192525,212,7.3,5252192527,213,1.89,5252192523,141,77.2,5252192519,56,Back,5252192521,140,43.2,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850869,203,1,1,23,53,dcdnoyf6kzhj46iyfm7xq43fy,1,43.2,77.2,2024-09-29T11:54:08.721Z,2024-09-29T11:54:12Z,5252192699,56,Center,5252192705,212,13.7,5252192707,213,5.88,5252192703,141,69.4,5252192701,140,55.2,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850887,204,1,1,23,56,dcdnoyf6kzhj46iyfm7xq43fy,1,62.2,77.8,2024-09-29T11:54:12.338Z,2024-09-29T11:54:15Z,5252192831,56,Left,5252192839,213,0.14,5252192835,141,82.4,5252192833,140,84.1,5252192837,212,23.2,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850917,205,1,1,23,59,dcdnoyf6kzhj46iyfm7xq43fy,1,85.2,82.3,2024-09-29T11:54:15.235Z,2024-09-29T11:55:22Z,5252193025,141,62.6,5252193023,140,90.7,5252193029,213,5.12,5252193021,56,Center,5252193019,155,,5252193027,212,14.6,5252193017,2,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851535,208,61,1,24,2,dcdnoyf6kzhj46iyfm7xq43fy,0,87.1,60.3,2024-09-29T11:54:17.899Z,2024-09-29T11:55:27Z,5252196511,56,Center,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850919,275,4,1,24,3,36tr17foeaf9ejjmt2txuoy3y,1,9.4,39.8,2024-09-29T11:54:19.233Z,2024-09-29T11:54:24Z,5252193095,285,,5252193129,233,206,5252193093,152,,5252193091,56,Back,5252193089,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727850921,206,4,1,24,3,dcdnoyf6kzhj46iyfm7xq43fy,0,90.6,60.2,2024-09-29T11:54:19.234Z,2024-09-29T11:57:32Z,5252193083,56,Center,5252193079,10,,5252193085,152,,5252193159,233,275,5252193087,286,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851165,276,1,1,24,28,36tr17foeaf9ejjmt2txuoy3y,1,10.9,41.9,2024-09-29T11:54:43.988Z,2024-09-29T11:54:48Z,5252194417,140,25.5,5252194419,141,71.8,5252194411,5,,5252194421,212,25.5,5252194423,213,0.92,5252194413,152,,5252194577,189,,5252194415,56,Back,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851189,277,1,1,24,29,36tr17foeaf9ejjmt2txuoy3y,1,25.5,71.8,2024-09-29T11:54:44.721Z,2024-09-29T11:54:59Z,5252194561,141,87.1,5252194557,56,Back,5252194563,212,15.0,5252194559,140,35.8,5252195129,189,,5252194565,213,0.77,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851249,278,1,1,24,38,36tr17foeaf9ejjmt2txuoy3y,1,32.9,92.1,2024-09-29T11:54:53.818Z,2024-09-29T11:54:57Z,5252194903,56,Back,5252194905,140,18.2,5252194909,212,25.1,5252194911,213,4.05,5252194907,141,63.0,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851285,279,1,1,24,41,36tr17foeaf9ejjmt2txuoy3y,1,18.2,63,2024-09-29T11:54:56.846Z,2024-09-29T11:54:59Z,5252195111,213,4.89,5252195107,141,34.9,5252195109,212,19.4,5252195103,56,Back,5252195105,140,21.5,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851373,280,1,1,24,46,36tr17foeaf9ejjmt2txuoy3y,1,27.5,30.3,2024-09-29T11:55:02.462Z,2024-09-29T11:55:07Z,5252195569,56,Back,5252195575,212,16.0,5252195577,213,4.98,5252195573,141,7.6,5252195571,140,31.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851381,281,1,1,24,51,36tr17foeaf9ejjmt2txuoy3y,1,55,8.3,2024-09-29T11:55:07.078Z,2024-09-29T11:55:07Z,5252195637,141,6.5,5252195641,213,6.19,5252195639,212,13.0,5252195633,56,Right,5252195635,140,67.3,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851395,282,1,1,24,52,36tr17foeaf9ejjmt2txuoy3y,1,67.3,6.5,2024-09-29T11:55:07.810Z,2024-09-29T11:55:09Z,5252195713,140,68.2,5252195711,56,Center,5252195719,213,1.48,5252195717,212,10.9,5252195715,141,22.4,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851431,283,1,1,24,53,36tr17foeaf9ejjmt2txuoy3y,0,66.3,23,2024-09-29T11:55:08.850Z,2024-09-29T11:55:13Z,5252195937,140,89.6,5252195941,212,24.8,5252195943,213,6.11,5252195933,56,Right,5252195939,141,16.7,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851443,284,4,1,24,57,36tr17foeaf9ejjmt2txuoy3y,1,90.6,16.4,2024-09-29T11:55:12.769Z,2024-09-29T11:57:32Z,5252196031,152,,5252196027,295,,5252196033,286,,5252196025,13,,5252196069,233,207,5252196029,56,Right,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851427,207,4,1,24,57,dcdnoyf6kzhj46iyfm7xq43fy,0,9.4,83.6,2024-09-29T11:55:12.770Z,2024-09-29T11:57:32Z,5252196047,285,,5252196043,56,Back,5252196041,295,,5252196039,13,,5252196045,152,,5252196087,233,284,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851845,285,1,1,25,39,36tr17foeaf9ejjmt2txuoy3y,0,88.3,16.1,2024-09-29T11:55:55.187Z,2024-09-29T11:55:57Z,5252197959,212,26.2,5252197953,56,Center,5252197941,5,,5252197949,152,,5252197961,213,1.28,5252197957,141,53.0,5252197955,140,95.4,5252197937,2,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,5252197945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851859,209,12,1,25,41,dcdnoyf6kzhj46iyfm7xq43fy,1,5.9,43.6,2024-09-29T11:55:57.313Z,2024-09-29T11:55:58Z,5252198007,213,0.40,5252197999,56,Back,5252198001,140,20.0,5252198003,141,52.7,5252198051,15,,5252198005,212,16.0,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851921,210,12,1,25,44,dcdnoyf6kzhj46iyfm7xq43fy,1,21.5,53.7,2024-09-29T11:55:59.827Z,2024-09-29T11:56:03Z,5252198363,212,50.6,5252198361,141,100.0,5252198357,56,Left,5252198359,140,58.6,5252198365,213,0.69,5252198387,167,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851927,211,5,1,25,47,dcdnoyf6kzhj46iyfm7xq43fy,0,57,101.6,2024-09-29T11:56:02.899Z,2024-09-29T11:56:07Z,5252198529,233,286,5252198381,347,,5252198379,56,Left,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851951,286,5,1,25,47,36tr17foeaf9ejjmt2txuoy3y,1,43.1,-1.6,2024-09-29T11:56:02.899Z,2024-09-29T11:56:08Z,5252198481,347,,5252198479,56,Back,5252198495,233,211,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852131,287,1,1,26,4,36tr17foeaf9ejjmt2txuoy3y,1,45,0,2024-09-29T11:56:20.041Z,2024-09-29T11:56:21Z,5252199529,140,43.6,5252199523,107,,5252199533,212,10.0,5252199535,213,1.72,5252199527,56,Back,5252199531,141,12.6,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852141,288,1,1,26,6,36tr17foeaf9ejjmt2txuoy3y,1,43.6,12.6,2024-09-29T11:56:21.704Z,2024-09-29T11:56:23Z,5252199607,212,4.2,5252199603,140,44.1,5252199601,56,Back,5252199609,213,4.84,5252199605,141,6.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852147,289,1,1,26,7,36tr17foeaf9ejjmt2txuoy3y,1,44.2,4.3,2024-09-29T11:56:23.465Z,2024-09-29T11:56:24Z,5252199639,56,Back,5252199645,212,3.7,5252199647,213,1.89,5252199641,140,43.1,5252199643,141,9.4,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852143,212,43,1,26,7,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-09-29T11:56:23.682Z,2024-09-29T12:03:03Z,5252199729,399,c6k1w8sothxmc08dbhqjzp1w5,5252225825,144,83,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852153,213,45,1,26,8,dcdnoyf6kzhj46iyfm7xq43fy,0,64,84.8,2024-09-29T11:56:24.518Z,2024-09-29T11:57:27Z,5252199677,56,Left,5252199795,233,290,5252199679,285,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852155,290,3,1,26,8,36tr17foeaf9ejjmt2txuoy3y,1,36,15.2,2024-09-29T11:56:24.518Z,2024-09-29T11:57:27Z,5252199699,233,213,5252199685,286,,5252199683,56,Back,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852169,291,1,1,26,9,36tr17foeaf9ejjmt2txuoy3y,1,42,15.5,2024-09-29T11:56:25.652Z,2024-09-29T11:56:27Z,5252199767,140,27.7,5252199771,212,15.1,5252199773,213,3.27,5252199765,56,Back,5252199769,141,12.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852223,292,1,1,26,11,36tr17foeaf9ejjmt2txuoy3y,1,27.8,13.2,2024-09-29T11:56:27.213Z,2024-09-29T11:56:33Z,5252200099,212,18.0,5252200093,56,Back,5252200097,141,38.3,5252200095,140,22.3,5252200101,213,1.90,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852313,293,1,1,26,17,36tr17foeaf9ejjmt2txuoy3y,1,24.5,52.2,2024-09-29T11:56:33.508Z,2024-09-29T11:56:43Z,5252200585,213,0.56,5252200575,155,,5252200587,1,,5252200577,56,Left,5252200579,140,71.4,5252200583,212,58.0,5252200581,141,97.2,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852321,294,1,1,26,25,36tr17foeaf9ejjmt2txuoy3y,0,90,85.9,2024-09-29T11:56:41.139Z,2024-09-29T12:04:24Z,5252200617,155,,5252200627,213,5.00,5252200619,56,Left,5252200621,140,90.6,5252200623,141,82.8,5252200625,212,2.2,5252200615,2,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852325,214,61,1,26,27,dcdnoyf6kzhj46iyfm7xq43fy,1,19.3,28.3,2024-09-29T11:56:43.653Z,2024-09-29T12:04:44Z,5252200661,56,Back,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727858387,385,61,1,26,28,36tr17foeaf9ejjmt2txuoy3y,0,86.2,70.1,2024-09-29T11:56:44.369Z,2024-09-29T12:04:36Z,5252235263,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859629,402,83,1,26,29,36tr17foeaf9ejjmt2txuoy3y,0,85.6,75,2024-09-29T11:56:45.066Z,2024-09-29T12:05:21Z,5252239855,399,5t9mthxv6kthq6tnntv5q4fdh,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852349,215,61,1,26,30,dcdnoyf6kzhj46iyfm7xq43fy,1,16.4,32.4,2024-09-29T11:56:46.675Z,2024-09-29T12:04:43Z,5252200767,56,Back,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852435,216,12,1,26,31,dcdnoyf6kzhj46iyfm7xq43fy,1,12.9,31.9,2024-09-29T11:56:47.571Z,2024-09-29T11:56:54Z,5252201183,212,64.9,5252201179,140,66.7,5252201185,213,0.52,5252201181,141,79.0,5252201177,56,Left,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852485,295,1,1,26,39,36tr17foeaf9ejjmt2txuoy3y,1,37.6,19.2,2024-09-29T11:56:55.557Z,2024-09-29T11:57:00Z,5252201515,213,0.96,5252201509,140,43.8,5252201513,212,11.4,5252201511,141,33.0,5252201507,56,Back,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852559,296,1,1,26,44,36tr17foeaf9ejjmt2txuoy3y,1,46.4,41.2,2024-09-29T11:57:00.478Z,2024-09-29T11:57:08Z,5252201931,212,39.7,5252201927,140,63.8,5252201935,1,,5252201933,213,1.09,5252201925,56,Left,5252201923,155,,5252201929,141,93.0,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852577,297,1,1,26,52,36tr17foeaf9ejjmt2txuoy3y,1,75.6,87.2,2024-09-29T11:57:08.428Z,2024-09-29T11:57:09Z,5252202015,140,73.6,5252202019,212,5.0,5252202021,213,4.27,5252202013,56,Left,5252202017,141,80.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852623,298,1,1,26,54,36tr17foeaf9ejjmt2txuoy3y,1,73.6,80.6,2024-09-29T11:57:09.802Z,2024-09-29T11:57:13Z,5252202235,155,,5252202239,140,96.6,5252202237,56,Center,5252202241,141,77.6,5252202243,212,24.2,5252202245,213,6.20,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852635,299,1,1,26,58,36tr17foeaf9ejjmt2txuoy3y,1,98.7,74.1,2024-09-29T11:57:13.709Z,2024-09-29T11:57:18Z,5252202307,56,Center,5252202319,213,3.76,5252202311,140,91.4,5252202533,195,,5252202317,212,9.4,5252202315,141,66.0,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852641,300,3,1,26,59,36tr17foeaf9ejjmt2txuoy3y,0,91.4,64,2024-09-29T11:57:15.419Z,2024-09-29T12:11:00Z,5252202339,56,Center,5252243007,233,218,5252202341,286,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852661,218,7,1,26,59,dcdnoyf6kzhj46iyfm7xq43fy,1,8.6,36,2024-09-29T11:57:15.420Z,2024-09-29T11:57:31Z,5252202415,285,,5252202413,56,Back,5252202457,233,300,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852683,219,12,1,27,1,dcdnoyf6kzhj46iyfm7xq43fy,1,7.2,38.3,2024-09-29T11:57:16.786Z,2024-09-29T11:57:19Z,5252202601,213,5.63,5252202599,212,34.5,5252202595,140,33.4,5252202593,56,Back,5252202597,141,7.6,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852687,220,1,1,27,3,dcdnoyf6kzhj46iyfm7xq43fy,0,32.7,7.1,2024-09-29T11:57:18.931Z,2024-09-29T12:06:06Z,5252202625,140,34.8,5252202755,233,301,5252202631,213,0.43,5252202627,141,8.6,5252202633,1,,5252202753,236,,5252202623,56,Back,5252202621,157,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,5252202629,212,2.4,5252202759,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852711,301,74,1,27,3,36tr17foeaf9ejjmt2txuoy3y,1,66.1,87.7,2024-09-29T11:57:18.932Z,2024-09-29T11:57:32Z,5252202739,56,Left,5252202741,285,,5252202761,233,220,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852765,302,1,1,27,6,36tr17foeaf9ejjmt2txuoy3y,1,68.1,77.6,2024-09-29T11:57:22.220Z,2024-09-29T11:57:25Z,5252203013,213,0.29,5252203011,212,18.5,5252203007,140,85.0,5252203009,141,85.4,5252203005,56,Left,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852781,303,1,1,27,9,36tr17foeaf9ejjmt2txuoy3y,1,78.4,82.9,2024-09-29T11:57:24.849Z,2024-09-29T11:57:26Z,5252203099,2,,5252203105,140,88.1,5252203111,213,5.24,5252203107,141,56.9,5252203101,155,,5252203109,212,20.4,5252203103,56,Center,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852789,304,61,1,27,10,36tr17foeaf9ejjmt2txuoy3y,0,88.1,56.9,2024-09-29T11:57:26.101Z,2024-09-29T12:06:14Z,5252203145,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852815,221,1,1,27,11,dcdnoyf6kzhj46iyfm7xq43fy,1,16.4,41,2024-09-29T11:57:27.491Z,2024-09-29T11:57:28Z,5252203255,141,38.2,5252203257,212,13.6,5252203253,140,29.2,5252203259,213,6.14,5252203251,56,Back,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852821,222,61,1,27,12,dcdnoyf6kzhj46iyfm7xq43fy,0,29.2,38.2,2024-09-29T11:57:28.642Z,2024-09-29T12:06:43Z,5252203279,56,Back,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852843,305,1,1,27,15,36tr17foeaf9ejjmt2txuoy3y,1,69.2,36.7,2024-09-29T11:57:31.037Z,2024-09-29T11:57:33Z,5252203389,56,Center,5252203391,140,72.7,5252203393,141,24.6,5252203397,213,5.13,5252203395,212,9.0,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852869,306,1,1,27,17,36tr17foeaf9ejjmt2txuoy3y,1,73.4,24.6,2024-09-29T11:57:32.917Z,2024-09-29T11:57:36Z,5252203529,212,5.9,5252203525,140,68.0,5252203523,56,Center,5252203531,213,2.86,5252203527,141,27.0,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852891,307,1,1,27,20,36tr17foeaf9ejjmt2txuoy3y,1,69.7,22.8,2024-09-29T11:57:35.866Z,2024-09-29T11:57:37Z,5252203625,141,10.1,5252203623,140,74.6,5252203621,56,Right,5252203631,213,5.25,5252203627,212,10.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
