id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,keyPass,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2745592725,215,1,1,25,4,dcdnoyf6kzhj46iyfm7xq43fy,1,50.1,50.1,2024-11-08T19:26:31.562Z,2024-11-08T19:26:34Z,5349197145,279,G,5349197139,141,43.0,5349197137,140,35.1,5349197143,213,3.44,5349197135,56,Back,5349197141,212,16.5,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592761,216,1,1,25,7,dcdnoyf6kzhj46iyfm7xq43fy,1,34.5,38.3,2024-11-08T19:26:34.170Z,2024-11-08T19:26:37Z,5349197375,212,10.5,5349197369,140,31.2,5349197363,56,Back,5349197373,141,23.7,5349197377,213,4.38,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592857,217,1,1,25,9,dcdnoyf6kzhj46iyfm7xq43fy,1,31.7,23.6,2024-11-08T19:26:36.986Z,2024-11-08T19:26:45Z,5349198007,212,24.2,5349198009,213,2.51,5349198001,56,Back,5349198003,140,13.1,5349198005,141,44.6,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592895,218,1,1,25,17,dcdnoyf6kzhj46iyfm7xq43fy,1,16.6,51.3,2024-11-08T19:26:44.905Z,2024-11-08T19:26:47Z,5349198243,212,10.0,5349198241,141,64.9,5349198237,56,Back,5349198239,140,20.1,5349198245,213,1.19,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592921,219,1,1,25,20,dcdnoyf6kzhj46iyfm7xq43fy,1,21.3,64.6,2024-11-08T19:26:47.546Z,2024-11-08T19:26:50Z,5349198379,56,Back,5349198387,213,5.29,5349198381,140,28.0,5349198383,141,48.7,5349198385,212,12.9,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592911,215,83,1,25,22,5rurqie3qt1qav9ir5mkqinn,0,65.9,57.6,2024-11-08T19:26:49.507Z,2024-11-08T19:33:48Z,5349198461,399,af3x1ptiil8vti00lxf1x8ewa,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592925,220,1,1,25,23,dcdnoyf6kzhj46iyfm7xq43fy,1,31.3,38.3,2024-11-08T19:26:50.234Z,2024-11-08T19:33:50Z,5349198413,56,Back,5349236263,212,12.8,5349236261,141,23.7,5349236259,140,23.6,5349236265,213,4.03,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592933,216,43,1,25,23,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-11-08T19:26:50.235Z,2024-11-08T19:33:47Z,5349198475,233,220,5349198443,286,0,5349198441,56,Center,5349236435,144,7,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593003,221,1,1,25,25,dcdnoyf6kzhj46iyfm7xq43fy,1,25.7,25.9,2024-11-08T19:26:52.875Z,2024-11-08T19:26:55Z,5349198813,212,14.7,5349198801,56,Back,5349198809,141,9.5,5349198817,213,5.42,5349198805,140,34.8,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593017,222,1,1,25,28,dcdnoyf6kzhj46iyfm7xq43fy,1,38.3,7.9,2024-11-08T19:26:55.419Z,2024-11-08T19:26:56Z,5349198903,141,13.1,5349198901,140,42.0,5349198899,56,Back,5349198907,213,0.74,5349198905,212,5.3,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593085,223,1,1,25,29,dcdnoyf6kzhj46iyfm7xq43fy,1,42,13.1,2024-11-08T19:26:56.522Z,2024-11-08T19:27:01Z,5349199315,140,36.8,5349199317,141,13.2,5349199321,213,3.13,5349199313,56,Back,5349199319,212,5.5,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593101,224,1,1,25,34,dcdnoyf6kzhj46iyfm7xq43fy,1,35.8,20.7,2024-11-08T19:27:01.098Z,2024-11-08T19:27:03Z,5349199465,213,3.81,5349199457,56,Back,5349199459,140,30.4,5349199463,212,7.2,5349199461,141,14.1,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593127,225,1,1,25,35,dcdnoyf6kzhj46iyfm7xq43fy,1,31.5,17.6,2024-11-08T19:27:03.002Z,2024-11-08T19:27:04Z,5349199583,141,27.6,5349199581,140,35.0,5349199579,56,Back,5349199587,213,1.08,5349199585,212,7.7,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593163,226,1,1,25,37,dcdnoyf6kzhj46iyfm7xq43fy,1,35,27.6,2024-11-08T19:27:04.249Z,2024-11-08T19:27:06Z,5349199745,213,2.65,5349199737,56,Back,5349199775,156,,5349199739,140,15.3,5349199743,212,23.5,5349199741,141,44.0,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593239,227,1,1,25,42,dcdnoyf6kzhj46iyfm7xq43fy,1,18.1,46.4,2024-11-08T19:27:09.274Z,2024-11-08T19:34:05Z,5349200023,141,82.3,5349200021,140,33.9,5349238165,155,,5349200019,56,Back,5349200027,213,0.97,5349200025,212,29.5,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593291,228,1,1,25,45,dcdnoyf6kzhj46iyfm7xq43fy,1,36.1,83.6,2024-11-08T19:27:12.090Z,2024-11-08T19:27:14Z,5349200289,213,0.24,5349200281,56,Left,5349200283,140,58.3,5349200287,212,24.0,5349200285,141,92.1,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593367,229,1,1,25,47,dcdnoyf6kzhj46iyfm7xq43fy,1,59,92.1,2024-11-08T19:27:14.506Z,2024-11-08T19:27:22Z,5349200695,141,91.4,5349200697,212,11.6,5349200693,140,48.0,5349200691,56,Back,5349200699,213,3.18,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593477,230,1,1,25,55,dcdnoyf6kzhj46iyfm7xq43fy,1,44.8,69.3,2024-11-08T19:27:22.426Z,2024-11-08T19:27:28Z,5349201271,140,31.0,5349201273,141,43.6,5349201277,213,4.02,5349201275,212,22.7,5349201269,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593505,231,1,1,26,1,dcdnoyf6kzhj46iyfm7xq43fy,1,35.7,32.2,2024-11-08T19:27:28.538Z,2024-11-08T19:27:31Z,5349201465,212,16.8,5349201459,56,Back,5349201469,213,4.86,5349201463,141,7.7,5349201461,140,38.0,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593539,232,1,1,26,4,dcdnoyf6kzhj46iyfm7xq43fy,1,38.6,7,2024-11-08T19:27:31.322Z,2024-11-08T19:27:33Z,5349201607,56,Right,5349201611,141,6.7,5349201613,212,24.2,5349201609,140,61.6,5349201615,213,6.27,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593543,233,50,1,26,6,dcdnoyf6kzhj46iyfm7xq43fy,1,62.2,9.4,2024-11-08T19:27:33.452Z,2024-11-08T19:27:37Z,5349201621,56,Right,5349201623,286,,5349201757,233,217,,,,,,,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593569,217,7,1,26,6,5rurqie3qt1qav9ir5mkqinn,0,37.8,90.6,2024-11-08T19:27:33.453Z,2024-11-08T19:27:38Z,5349201735,233,233,5349201723,56,Back,5349201725,285,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593661,234,1,1,26,8,dcdnoyf6kzhj46iyfm7xq43fy,1,61,13.2,2024-11-08T19:27:35.306Z,2024-11-08T19:27:39Z,5349202053,213,1.91,5349202051,212,5.6,5349202049,141,21.0,5349202045,56,Right,5349202047,140,59.2,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593647,218,83,1,26,9,5rurqie3qt1qav9ir5mkqinn,0,38.8,78.7,2024-11-08T19:27:36.082Z,2024-11-08T19:27:39Z,5349202117,399,8m3okb64mh1m7dfmp0km4wct1,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593665,235,1,1,26,11,dcdnoyf6kzhj46iyfm7xq43fy,1,61.3,30,2024-11-08T19:27:38.858Z,2024-11-08T19:27:43Z,5349202071,140,53.7,5349202073,141,53.0,5349202077,213,2.04,5349202075,212,17.6,5349202069,56,Center,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593777,236,1,1,26,16,dcdnoyf6kzhj46iyfm7xq43fy,1,61.8,65.8,2024-11-08T19:27:43.130Z,2024-11-08T19:27:45Z,5349202501,140,70.2,5349202503,141,66.1,5349202509,213,0.02,5349202505,212,8.8,5349202499,56,Center,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593885,237,1,1,26,18,dcdnoyf6kzhj46iyfm7xq43fy,1,70.1,69.3,2024-11-08T19:27:45.273Z,2024-11-08T19:27:50Z,5349202977,213,0.75,5349202971,140,83.8,5349202973,141,88.9,5349202969,56,Left,5349202975,212,19.6,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593793,219,83,1,26,18,5rurqie3qt1qav9ir5mkqinn,0,22.4,32.5,2024-11-08T19:27:45.634Z,2024-11-08T19:27:52Z,5349203195,399,d1fnp3b9t3mfz4aj2csayfhwq,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593895,238,1,1,26,23,dcdnoyf6kzhj46iyfm7xq43fy,0,96.1,70.6,2024-11-08T19:27:50.410Z,2024-11-08T19:27:51Z,5349203035,141,60.3,5349203039,212,9.6,5349203025,56,Center,5349203031,140,89.9,5349203147,195,,5349203043,213,3.96,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593931,220,12,1,26,23,5rurqie3qt1qav9ir5mkqinn,1,7.5,37.4,2024-11-08T19:27:50.977Z,2024-11-08T19:27:52Z,5349203169,141,27.7,5349203167,140,11.5,5349203165,56,Back,5349203173,213,5.28,5349203171,212,7.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594029,239,1,1,26,26,dcdnoyf6kzhj46iyfm7xq43fy,0,86.4,72.7,2024-11-08T19:27:53.866Z,2024-11-08T19:34:20Z,5349203613,140,79.4,5349203621,212,7.9,5349203609,56,Center,5349203617,141,68.5,5349203625,213,3.51,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594037,221,8,1,26,28,5rurqie3qt1qav9ir5mkqinn,1,18.5,28,2024-11-08T19:27:56.034Z,2024-11-08T19:34:18Z,5349203653,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594103,222,49,1,26,30,5rurqie3qt1qav9ir5mkqinn,1,25.4,36,2024-11-08T19:27:57.842Z,2024-11-08T19:27:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594117,223,1,1,26,30,5rurqie3qt1qav9ir5mkqinn,1,25.4,36,2024-11-08T19:27:57.969Z,2024-11-08T19:27:58Z,5349204013,141,27.4,5349204007,56,Back,5349204019,213,5.09,5349204017,212,6.3,5349204009,140,27.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594135,224,1,1,26,31,5rurqie3qt1qav9ir5mkqinn,0,27.6,27.4,2024-11-08T19:27:58.562Z,2024-11-08T19:34:29Z,5349204295,233,240,5349204079,141,33.4,5349204085,213,0.96,5349204081,212,5.0,5349204077,140,30.3,5349204299,286,,5349204293,236,,5349204075,56,Back,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594177,240,74,1,26,31,dcdnoyf6kzhj46iyfm7xq43fy,1,67.8,68.1,2024-11-08T19:27:58.563Z,2024-11-08T19:48:10Z,5349204263,56,Center,5349204339,233,224,5349204265,285,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745601077,305,61,1,26,33,5rurqie3qt1qav9ir5mkqinn,1,31.3,18,2024-11-08T19:28:00.516Z,2024-11-08T19:34:55Z,5349243483,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594213,241,49,1,26,34,dcdnoyf6kzhj46iyfm7xq43fy,1,69.6,81.8,2024-11-08T19:28:01.513Z,2024-11-08T19:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594251,242,1,1,26,35,dcdnoyf6kzhj46iyfm7xq43fy,1,68.8,82.7,2024-11-08T19:28:02.379Z,2024-11-08T19:28:03Z,5349204651,213,3.37,5349204635,56,Left,5349204643,141,80.0,5349204647,212,8.2,5349204639,140,61.2,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594365,243,1,1,26,36,dcdnoyf6kzhj46iyfm7xq43fy,1,61.1,80,2024-11-08T19:28:03.674Z,2024-11-08T19:28:10Z,5349205257,212,9.3,5349205251,56,Center,5349205253,140,69.9,5349205259,213,6.14,5349205255,141,78.1,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594431,244,1,1,26,43,dcdnoyf6kzhj46iyfm7xq43fy,1,66.6,75,2024-11-08T19:28:10.090Z,2024-11-08T19:28:14Z,5349205605,140,61.0,5349205611,213,3.82,5349205607,141,68.1,5349205603,56,Center,5349205609,212,7.5,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594473,245,1,1,26,47,dcdnoyf6kzhj46iyfm7xq43fy,1,59.9,69.4,2024-11-08T19:28:14.346Z,2024-11-08T19:28:16Z,5349205899,140,52.5,5349205901,141,49.6,5349205903,212,15.5,5349205897,56,Center,5349205905,213,4.19,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594543,246,1,1,26,49,dcdnoyf6kzhj46iyfm7xq43fy,1,52.5,49.6,2024-11-08T19:28:16.858Z,2024-11-08T19:28:20Z,5349206309,140,47.3,5349206315,213,2.31,5349206307,56,Back,5349206311,141,58.4,5349206313,212,8.1,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594605,247,1,1,26,53,dcdnoyf6kzhj46iyfm7xq43fy,1,47.7,62.9,2024-11-08T19:28:20.795Z,2024-11-08T19:28:25Z,5349206689,212,15.1,5349206681,140,55.6,5349206685,141,81.5,5349206691,213,0.99,5349206679,56,Left,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594625,248,1,1,26,58,dcdnoyf6kzhj46iyfm7xq43fy,1,60.9,80.9,2024-11-08T19:28:25.371Z,2024-11-08T19:28:26Z,5349206767,140,66.4,5349206769,141,76.7,5349206773,213,5.82,5349206771,212,6.4,5349206765,56,Center,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594689,249,1,1,26,59,dcdnoyf6kzhj46iyfm7xq43fy,1,66.4,76.7,2024-11-08T19:28:26.362Z,2024-11-08T19:28:29Z,5349207107,140,68.9,5349207111,212,12.2,5349207113,213,1.35,5349207109,141,94.2,5349207105,56,Left,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594701,250,1,1,27,2,dcdnoyf6kzhj46iyfm7xq43fy,1,69,94.2,2024-11-08T19:28:29.467Z,2024-11-08T19:28:30Z,5349207173,212,10.9,5349207171,141,78.2,5349207175,213,4.76,5349207167,56,Center,5349207169,140,69.5,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594753,251,1,1,27,3,dcdnoyf6kzhj46iyfm7xq43fy,1,69.5,78.2,2024-11-08T19:28:30.059Z,2024-11-08T19:28:33Z,5349207497,213,2.20,5349207493,141,86.6,5349207491,140,65.5,5349207489,56,Left,5349207495,212,7.1,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594779,252,1,1,27,5,dcdnoyf6kzhj46iyfm7xq43fy,0,63.1,85.3,2024-11-08T19:28:33.018Z,2024-11-08T19:28:34Z,5349207621,213,5.25,5349207613,56,Center,5349207619,212,6.3,5349207617,141,77.3,5349207615,140,66.2,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594801,225,61,1,27,8,5rurqie3qt1qav9ir5mkqinn,1,27.6,33.7,2024-11-08T19:28:35.136Z,2024-11-08T19:35:21Z,5349207725,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594817,253,50,1,27,8,dcdnoyf6kzhj46iyfm7xq43fy,1,66,76.8,2024-11-08T19:28:35.626Z,2024-11-08T19:30:45Z,5349218881,233,226,5349207825,286,,5349207823,56,Center,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594859,226,7,1,27,8,5rurqie3qt1qav9ir5mkqinn,1,34,23.2,2024-11-08T19:28:35.627Z,2024-11-08T19:28:39Z,5349208021,285,,5349208017,56,Back,5349208031,233,253,5349208015,167,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594907,227,5,1,27,10,5rurqie3qt1qav9ir5mkqinn,0,38.5,-1.4,2024-11-08T19:28:37.978Z,2024-11-08T19:48:20Z,5349208315,233,254,5349208217,56,Back,5349208219,347,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594893,254,5,1,27,10,dcdnoyf6kzhj46iyfm7xq43fy,1,61.5,101.4,2024-11-08T19:28:37.978Z,2024-11-08T19:48:19Z,5349208265,233,227,5349208159,56,Left,5349208163,347,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595025,255,1,1,27,17,dcdnoyf6kzhj46iyfm7xq43fy,1,62.9,100,2024-11-08T19:28:44.426Z,2024-11-08T19:28:46Z,5349208855,141,92.0,5349208857,212,7.6,5349208859,213,5.19,5349208849,107,,5349208853,140,66.2,5349208851,56,Left,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595055,256,1,1,27,19,dcdnoyf6kzhj46iyfm7xq43fy,1,66.2,92,2024-11-08T19:28:46.443Z,2024-11-08T19:28:47Z,5349209015,212,10.0,5349209013,141,93.5,5349209011,140,56.7,5349209009,56,Left,5349209017,213,3.04,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595073,257,1,1,27,20,dcdnoyf6kzhj46iyfm7xq43fy,1,57,93.8,2024-11-08T19:28:47.770Z,2024-11-08T19:28:48Z,5349209135,141,77.9,5349209129,56,Center,5349209141,213,5.18,5349209139,212,12.1,5349209131,140,62.2,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595113,258,1,1,27,21,dcdnoyf6kzhj46iyfm7xq43fy,0,62.2,77.9,2024-11-08T19:28:48.650Z,2024-11-08T19:28:51Z,5349209333,213,3.53,5349209331,212,10.0,5349209325,56,Center,5349209327,140,53.4,5349209329,141,72.4,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595131,228,3,1,27,24,5rurqie3qt1qav9ir5mkqinn,1,48.6,31.2,2024-11-08T19:28:51.617Z,2024-11-08T21:07:49Z,5349209455,233,259,5349209407,56,Back,5349209411,286,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595139,259,45,1,27,24,dcdnoyf6kzhj46iyfm7xq43fy,0,51.4,68.8,2024-11-08T19:28:51.617Z,2024-11-08T21:07:49Z,5349209433,285,,5349209431,56,Center,5349209479,233,228,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595137,229,49,1,27,25,5rurqie3qt1qav9ir5mkqinn,1,45,42.7,2024-11-08T19:28:52.338Z,2024-11-08T19:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595255,230,1,1,27,26,5rurqie3qt1qav9ir5mkqinn,1,46.4,47.5,2024-11-08T19:28:53.506Z,2024-11-08T19:28:58Z,5349210029,56,Center,5349210035,212,24.5,5349210033,141,72.0,5349210031,140,63.5,5349210037,213,0.75,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595287,231,1,1,27,31,5rurqie3qt1qav9ir5mkqinn,0,73.3,65.1,2024-11-08T19:28:58.434Z,2024-11-08T19:29:00Z,5349210245,140,88.1,5349210249,212,24.8,5349210243,56,Center,5349210251,213,5.39,5349210247,141,36.7,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595319,260,8,1,27,34,dcdnoyf6kzhj46iyfm7xq43fy,1,13.2,66.1,2024-11-08T19:29:01.819Z,2024-11-08T19:29:04Z,5349210587,14,,5349210445,56,Back,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595363,261,49,1,27,37,dcdnoyf6kzhj46iyfm7xq43fy,1,6,70.3,2024-11-08T19:29:04.874Z,2024-11-08T19:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745595421,262,1,1,27,39,dcdnoyf6kzhj46iyfm7xq43fy,1,7.4,72.7,2024-11-08T19:29:06.507Z,2024-11-08T19:29:08Z,5349210945,141,89.9,5349210947,212,11.8,5349210943,140,9.1,5349210941,56,Back,5349210949,213,1.42,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
