id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,keyPass,qualifier/13/value
2772090577,156,1,1,17,59,axwnneoekq2f2yq6r1l704y96,1,44.8,77.5,2025-02-02T19:03:25.488Z,2025-02-02T19:03:31Z,5492822599,213,4.31,5492822593,140,37.7,5492822597,212,19.0,5492822591,56,Back,5492822595,141,51.8,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090599,157,1,1,18,4,axwnneoekq2f2yq6r1l704y96,1,42.4,51.3,2025-02-02T19:03:31.343Z,2025-02-02T19:03:34Z,5492822761,140,44.1,5492822763,141,72.9,5492822769,213,1.45,5492822765,212,14.8,5492822759,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090647,158,1,1,18,7,axwnneoekq2f2yq6r1l704y96,1,44.5,72.3,2025-02-02T19:03:33.968Z,2025-02-02T19:03:37Z,5492823075,212,18.4,5492823069,56,Back,5492823071,140,36.5,5492823073,141,48.2,5492823077,213,4.24,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090693,159,1,1,18,11,axwnneoekq2f2yq6r1l704y96,1,37.1,42.2,2025-02-02T19:03:37.567Z,2025-02-02T19:03:42Z,5492823475,141,7.1,5492823471,56,Back,5492823481,213,5.02,5492823473,140,44.2,5492823479,212,25.0,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090733,160,1,1,18,16,axwnneoekq2f2yq6r1l704y96,1,47.9,11.6,2025-02-02T19:03:42.528Z,2025-02-02T19:03:46Z,5492823695,141,23.4,5492823691,56,Back,5492823697,212,9.1,5492823699,213,2.06,5492823693,140,43.8,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090817,161,1,1,18,20,axwnneoekq2f2yq6r1l704y96,1,44.5,25.2,2025-02-02T19:03:46.655Z,2025-02-02T19:03:53Z,5492824157,141,63.9,5492824159,212,26.4,5492824153,56,Back,5492824155,140,43.2,5492824161,213,1.62,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090863,162,1,1,18,26,axwnneoekq2f2yq6r1l704y96,1,44.9,63.3,2025-02-02T19:03:53.232Z,2025-02-02T19:03:56Z,5492824407,141,38.9,5492824411,213,4.49,5492824403,56,Back,5492824409,212,17.0,5492824405,140,41.4,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090901,163,1,1,18,29,axwnneoekq2f2yq6r1l704y96,1,43.1,33.7,2025-02-02T19:03:56.161Z,2025-02-02T19:03:58Z,5492824629,56,Right,5492824631,140,51.2,5492824633,141,9.1,5492824637,213,5.18,5492824635,212,18.8,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772090957,164,1,1,18,32,axwnneoekq2f2yq6r1l704y96,1,53.7,6.7,2025-02-02T19:03:58.720Z,2025-02-02T19:04:03Z,5492824937,140,60.9,5492824939,141,2.6,5492824943,213,5.93,5492824935,56,Right,5492824941,212,8.1,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091017,165,1,1,18,36,axwnneoekq2f2yq6r1l704y96,1,58,9.8,2025-02-02T19:04:03.056Z,2025-02-02T19:04:08Z,5492825295,56,Back,5492825301,212,12.1,5492825297,140,46.7,5492825299,141,6.7,5492825303,213,3.32,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091031,166,1,1,18,42,axwnneoekq2f2yq6r1l704y96,0,46.2,4.9,2025-02-02T19:04:08.592Z,2025-02-02T19:07:41Z,5492825393,155,,5492825405,213,0.05,5492825399,141,6.5,5492825397,140,68.2,5492825401,212,23.1,5492825395,56,Right,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091049,165,1,1,18,43,9ijyncrxsejz505dbadwr1dir,1,26.6,85.7,2025-02-02T19:04:10.357Z,2025-02-02T19:04:12Z,5492825513,212,9.5,5492825505,3,,5492825507,56,Back,5492825511,141,91.1,5492825509,140,34.9,5492825515,213,0.40,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091053,166,49,1,18,45,9ijyncrxsejz505dbadwr1dir,1,35.2,91.2,2025-02-02T19:04:11.941Z,2025-02-02T19:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091055,167,83,1,18,46,axwnneoekq2f2yq6r1l704y96,0,64.1,6.8,2025-02-02T19:04:12.544Z,2025-02-02T19:07:56Z,5492825645,399,7um4xb0p8zr4o11lsyd9n0hqt,,,,,,,,,,,,,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091065,167,1,1,18,46,9ijyncrxsejz505dbadwr1dir,0,28.9,92.3,2025-02-02T19:04:13.253Z,2025-02-02T19:04:15Z,5492825715,236,,5492825721,286,,5492825597,56,Back,5492825609,141,91.1,5492825603,140,27.3,5492825613,212,1.9,5492825617,213,3.59,5492825717,233,168,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091079,168,74,1,18,46,axwnneoekq2f2yq6r1l704y96,1,70.9,7.3,2025-02-02T19:04:13.254Z,2025-02-02T19:07:57Z,5492825699,56,Right,5492825857,233,167,5492825703,285,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091071,168,61,1,18,48,9ijyncrxsejz505dbadwr1dir,1,27.3,91.1,2025-02-02T19:04:14.719Z,2025-02-02T19:04:14Z,5492825649,56,Back,,,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091123,169,1,1,18,50,9ijyncrxsejz505dbadwr1dir,0,21.2,93.2,2025-02-02T19:04:16.742Z,2025-02-02T19:04:20Z,5492826005,157,,5492826015,213,6.08,5492826013,212,27.5,5492826019,1,,5492826007,56,Back,5492826009,140,46.8,5492826011,141,85.0,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091119,169,44,1,18,52,axwnneoekq2f2yq6r1l704y96,1,52.7,17.4,2025-02-02T19:04:18.912Z,2025-02-02T19:15:56Z,5492825989,286,,5492825987,56,Right,5492826135,233,170,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091129,170,44,1,18,52,9ijyncrxsejz505dbadwr1dir,0,47.3,82.6,2025-02-02T19:04:18.913Z,2025-02-02T19:15:56Z,5492826063,285,,5492826143,233,169,5492826061,56,Back,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091131,170,1,1,18,52,axwnneoekq2f2yq6r1l704y96,0,51.4,21.3,2025-02-02T19:04:19.104Z,2025-02-02T19:04:20Z,5492826075,213,5.93,5492826069,140,60.6,5492826067,56,Right,5492826071,141,16.1,5492826073,212,10.3,5492826065,3,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091165,171,61,1,18,53,9ijyncrxsejz505dbadwr1dir,0,39.6,82,2025-02-02T19:04:19.999Z,2025-02-02T19:08:32Z,5492826293,56,Back,,,,,,,,,,,,,,,,,,,,,,90qa8llm1atqyk6k7xbyjpln9,J. Rybrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091141,171,1,1,18,54,axwnneoekq2f2yq6r1l704y96,0,60,13.2,2025-02-02T19:04:21.423Z,2025-02-02T19:04:23Z,5492826405,233,172,5492826165,141,14.9,5492826163,140,61.4,5492826169,213,0.67,5492826167,212,1.9,5492826411,286,,5492826403,236,,5492826161,56,Right,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091181,172,74,1,18,54,9ijyncrxsejz505dbadwr1dir,1,39.6,82,2025-02-02T19:04:21.424Z,2025-02-02T19:07:54Z,5492826451,233,171,5492826363,56,Back,5492826365,285,,,,,,,,,,,,,,,,,90qa8llm1atqyk6k7xbyjpln9,J. Rybrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091203,172,1,1,18,56,axwnneoekq2f2yq6r1l704y96,1,59.6,14.7,2025-02-02T19:04:23.312Z,2025-02-02T19:04:25Z,5492826561,213,2.91,5492826555,140,47.0,5492826557,141,19.2,5492826553,56,Back,5492826559,212,13.6,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091207,173,1,1,18,58,axwnneoekq2f2yq6r1l704y96,1,47,19.2,2025-02-02T19:04:25.376Z,2025-02-02T19:04:26Z,5492826575,141,28.3,5492826571,56,Center,5492826573,140,56.9,5492826579,213,0.54,5492826577,212,12.1,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091223,174,1,1,18,59,axwnneoekq2f2yq6r1l704y96,1,56.9,28.3,2025-02-02T19:04:25.952Z,2025-02-02T21:47:42Z,5493305221,156,,5492826717,213,4.71,5492826713,141,24.3,5492826709,56,Center,5492826711,140,56.9,5492826715,212,2.7,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091261,175,1,1,19,2,axwnneoekq2f2yq6r1l704y96,1,59.5,28.5,2025-02-02T19:04:28.577Z,2025-02-02T19:04:31Z,5492826959,212,9.6,5492826953,56,Center,5492826957,141,40.6,5492826955,140,64.3,5492826961,213,1.02,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091315,176,1,1,19,4,axwnneoekq2f2yq6r1l704y96,1,64.3,40.6,2025-02-02T19:04:31.088Z,2025-02-02T19:04:35Z,5492827333,140,71.7,5492827339,213,1.24,5492827337,212,23.9,5492827331,56,Center,5492827335,141,73.9,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091337,177,1,1,19,8,axwnneoekq2f2yq6r1l704y96,1,73.9,74.1,2025-02-02T19:04:35.072Z,2025-02-02T19:05:24Z,5492827469,212,5.5,5492827463,56,Center,5492827467,141,66.6,5492827471,213,4.34,5492830781,210,15,5492827465,140,72.0,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2772091351,178,15,1,19,10,axwnneoekq2f2yq6r1l704y96,1,74,68.9,2025-02-02T19:04:36.928Z,2025-02-02T21:48:08Z,5492830895,233,173,5492830835,147,62.3,5492830833,146,84.6,5492830839,230,98.4,5492830829,103,19,5493306391,76,,5492827911,22,,5492830823,55,177,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,5492830447,20,,5492827531,56,,Center,5492827913,18,5492830821,29,,5492830831,215,,5492830451,82,5492830827,102,52.7,5492830843,231,50.9,,,,,,,,,
2772091363,173,10,1,19,10,9ijyncrxsejz505dbadwr1dir,1,21.4,36.6,2025-02-02T19:04:37.028Z,2025-02-02T19:06:48Z,5492827585,94,,5492827587,56,Back,5492830949,233,178,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092405,186,61,1,19,10,9ijyncrxsejz505dbadwr1dir,1,14,37.8,2025-02-02T19:04:37.141Z,2025-02-02T19:06:55Z,5492837367,56,Back,,,,,,,,,,,,,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091447,174,12,1,19,17,9ijyncrxsejz505dbadwr1dir,1,30,50.4,2025-02-02T19:04:44.439Z,2025-02-02T19:10:00Z,5492828073,213,6.00,5492828065,56,Center,5492828069,141,35.5,5492828067,140,63.2,5492828071,212,36.3,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091543,175,83,1,19,28,9ijyncrxsejz505dbadwr1dir,0,53.5,46.4,2025-02-02T19:04:55.060Z,2025-02-02T19:04:58Z,5492828911,399,9t8eb24gwj56ucggp7x0n0ewa,,,,,,,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091573,179,1,1,19,29,axwnneoekq2f2yq6r1l704y96,1,46,54,2025-02-02T19:04:55.600Z,2025-02-02T19:04:58Z,5492828893,212,22.4,5492828889,140,43.6,5492828891,141,21.3,5492828887,56,Back,5492828895,213,4.60,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091601,180,1,1,19,31,axwnneoekq2f2yq6r1l704y96,1,41.8,19.8,2025-02-02T19:04:58.064Z,2025-02-02T19:05:02Z,5492829095,212,14.8,5492829089,56,Right,5492829091,140,52.6,5492829093,141,5.8,5492829097,213,5.58,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091617,181,1,1,19,35,axwnneoekq2f2yq6r1l704y96,1,48,12,2025-02-02T19:05:01.856Z,2025-02-02T19:05:03Z,5492829205,141,14.3,5492829201,56,Right,5492829207,212,8.1,5492829203,140,55.6,5492829209,213,0.19,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091639,182,1,1,19,36,axwnneoekq2f2yq6r1l704y96,1,55.6,14.9,2025-02-02T19:05:03.408Z,2025-02-02T21:48:54Z,5492829343,212,5.3,5493308473,156,,5492829341,141,21.5,5492829339,140,52.9,5492829337,56,Center,5492829345,213,2.13,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091695,183,1,1,19,38,axwnneoekq2f2yq6r1l704y96,0,59.5,33.3,2025-02-02T19:05:04.993Z,2025-02-02T21:49:07Z,5492829663,213,6.18,5492829655,56,Center,5492829657,140,84.3,5492829659,141,29.5,5492829661,212,26.2,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091727,176,12,1,19,42,9ijyncrxsejz505dbadwr1dir,1,12.2,78.8,2025-02-02T19:05:09.287Z,2025-02-02T19:05:11Z,5492829845,212,15.2,5492829839,56,Back,5492829885,167,,5492829841,140,12.6,5492829847,213,1.54,5492829843,141,100.0,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091729,177,5,1,19,43,9ijyncrxsejz505dbadwr1dir,0,13.6,101.4,2025-02-02T19:05:09.664Z,2025-02-02T19:07:50Z,5492829903,233,184,5492829849,56,Back,5492829851,347,,,,,,,,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091719,184,5,1,19,43,axwnneoekq2f2yq6r1l704y96,1,86.4,-1.4,2025-02-02T19:05:09.664Z,2025-02-02T19:07:50Z,5492829865,233,177,5492829787,56,Right,5492829789,347,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091797,178,43,1,19,49,9ijyncrxsejz505dbadwr1dir,1,0,0,2025-02-02T19:05:16.313Z,2025-02-02T22:02:19Z,5493336591,144,79,5492830245,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091809,179,43,1,19,51,9ijyncrxsejz505dbadwr1dir,1,0,0,2025-02-02T19:05:18.085Z,2025-02-02T22:02:20Z,5493336611,144,79,5492830369,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091929,186,43,1,19,59,axwnneoekq2f2yq6r1l704y96,1,0,0,2025-02-02T19:05:26.277Z,2025-02-02T19:09:14Z,5492831127,56,Center,5492831129,286,0,5492847335,144,50,5492831571,233,180,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092001,180,43,1,19,59,9ijyncrxsejz505dbadwr1dir,1,0,0,2025-02-02T19:05:26.278Z,2025-02-02T19:09:16Z,5492847427,144,7,5492831507,56,Back,5492831509,285,0,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091925,185,1,1,20,14,axwnneoekq2f2yq6r1l704y96,1,78.6,0,2025-02-02T19:05:41.232Z,2025-02-02T21:55:38Z,5492831095,212,22.8,5492831089,56,Right,5492831087,107,,5492831091,140,97.1,5492831093,141,15.6,5492831099,1,,5492831097,213,0.55,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091969,187,61,1,20,18,axwnneoekq2f2yq6r1l704y96,0,98,31.5,2025-02-02T19:05:44.735Z,2025-02-02T21:55:37Z,5492831299,56,Center,,,,,,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092009,181,56,1,20,20,9ijyncrxsejz505dbadwr1dir,1,2.3,66.7,2025-02-02T19:05:47.197Z,2025-02-02T21:56:34Z,5492831543,56,Back,,,,,,,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092119,182,5,1,20,21,9ijyncrxsejz505dbadwr1dir,1,-1.2,63.2,2025-02-02T19:05:48.070Z,2025-02-02T21:56:34Z,5492832345,233,188,5493314977,361,,5492832165,346,,5492832163,56,Back,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772091971,188,5,1,20,21,axwnneoekq2f2yq6r1l704y96,0,101.2,36.8,2025-02-02T19:05:48.070Z,2025-02-02T21:55:37Z,5492831339,56,Center,5492832395,233,182,5493314873,361,,5492831341,346,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092327,183,1,1,20,45,9ijyncrxsejz505dbadwr1dir,1,5,61.5,2025-02-02T19:06:12.357Z,2025-02-02T21:56:33Z,5492833355,140,4.7,5492833361,213,4.67,5492833351,124,,5492833365,237,,5492833353,56,Back,5492833359,212,8.1,5492833357,141,49.6,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092525,190,43,1,20,46,9ijyncrxsejz505dbadwr1dir,1,0,0,2025-02-02T19:06:12.596Z,2025-02-02T19:06:16Z,5492834757,144,49,,,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092349,184,1,1,20,47,9ijyncrxsejz505dbadwr1dir,0,4.3,48.5,2025-02-02T19:06:14.453Z,2025-02-02T21:56:33Z,5492833461,212,26.8,5492833457,140,29.3,5492833459,141,56.6,5492833455,56,Back,5492833463,213,0.21,,,,,,,,,,bxrfg32lc9sspg2ewx160yqxh,L. Kop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092351,189,8,1,20,49,axwnneoekq2f2yq6r1l704y96,1,70.6,46.4,2025-02-02T19:06:15.727Z,2025-02-02T21:55:37Z,5492833481,56,Center,5493315713,385,,,,,,,,,,,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092397,185,1,1,20,51,9ijyncrxsejz505dbadwr1dir,1,23.4,43,2025-02-02T19:06:17.973Z,2025-02-02T21:56:33Z,5492833749,141,44.8,5492833743,140,3.7,5492833753,212,20.7,5492833757,213,3.08,5492833739,56,Back,,,,,,,,,,90qa8llm1atqyk6k7xbyjpln9,J. Rybrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092447,187,1,1,20,54,9ijyncrxsejz505dbadwr1dir,0,5.1,47.9,2025-02-02T19:06:20.564Z,2025-02-02T21:56:33Z,5492834063,1,,5492834055,140,32.1,5492834061,213,0.49,5492834051,157,,5492834053,56,Back,5492834059,212,32.1,5492834057,141,70.0,,,,bxrfg32lc9sspg2ewx160yqxh,L. Kop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092473,190,1,1,20,58,axwnneoekq2f2yq6r1l704y96,0,67.5,35.2,2025-02-02T19:06:24.896Z,2025-02-02T21:55:36Z,5492834167,56,Center,5492834169,140,73.4,5492834175,213,0.61,5492834171,141,41.6,5492834165,155,,5492834173,212,7.6,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092481,188,1,1,20,59,9ijyncrxsejz505dbadwr1dir,0,29,67.6,2025-02-02T19:06:26.356Z,2025-02-02T21:56:32Z,5492834271,213,5.59,5492834263,56,Back,5492834269,212,6.9,5492834267,141,61.1,5492834265,140,34.1,5492834261,3,,,,,,,,90qa8llm1atqyk6k7xbyjpln9,J. Rybrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092501,191,1,1,21,1,axwnneoekq2f2yq6r1l704y96,0,68.9,41.6,2025-02-02T19:06:27.776Z,2025-02-02T21:55:36Z,5492834407,213,4.74,5492834403,141,28.5,5492834399,56,Center,5492834405,212,8.9,5492834397,3,,5492834401,140,69.1,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092519,189,3,1,21,3,9ijyncrxsejz505dbadwr1dir,1,31.4,80.6,2025-02-02T19:06:29.672Z,2025-02-02T21:56:32Z,5492834475,285,,5492834481,233,192,5493317019,465,,5492834473,56,Back,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092517,192,45,1,21,3,axwnneoekq2f2yq6r1l704y96,0,68.6,19.4,2025-02-02T19:06:29.672Z,2025-02-02T21:55:36Z,5492834511,233,189,5492834465,56,Right,5492834467,286,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092587,191,1,1,21,7,9ijyncrxsejz505dbadwr1dir,1,38.2,92.6,2025-02-02T19:06:34.340Z,2025-02-02T21:56:32Z,5492834881,141,78.2,5492834877,56,Center,5492834883,212,42.1,5492834879,140,77.2,5492834887,1,,5492835743,210,13,5492834875,155,,5492834885,213,6.05,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2772092625,192,3,1,21,11,9ijyncrxsejz505dbadwr1dir,1,86,70.2,2025-02-02T19:06:38.068Z,2025-02-02T22:02:47Z,5492835077,56,Center,5492835079,286,,5492835109,233,193,5493337325,464,,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092589,193,45,1,21,11,axwnneoekq2f2yq6r1l704y96,0,14,29.8,2025-02-02T19:06:38.068Z,2025-02-02T21:55:35Z,5492834903,285,,5492835171,233,192,5492834901,56,Back,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772092635,193,13,1,21,12,9ijyncrxsejz505dbadwr1dir,1,85.5,64.8,2025-02-02T19:06:39.365Z,2025-02-02T22:03:14Z,5492835767,231,54.5,5492835763,215,,5492835137,56,Center,5492835133,22,,5492835759,102,31.9,5492835753,29,,5492835437,20,,5492835761,103,41.7,1to70vfsch5kwvw3kjgo1iggl,H. Raso,5492835755,55,191,5492835135,64,,,5492858895,121,5492835765,230,98.6,5492835751,81,,,,,,,,,,,,,,,,,,
2772092663,194,5,1,21,14,9ijyncrxsejz505dbadwr1dir,0,100.8,36.2,2025-02-02T19:06:40.817Z,2025-02-02T21:56:31Z,5492835393,346,,5492835391,56,Center,5492835459,233,194,,,,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
