id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2769313317,164,1,1,16,53,cz26xwowfjp8ei14n9z2ac135,1,59.5,68.7,2025-01-26T15:17:56.408Z,2025-01-26T15:17:58Z,5477793103,140,53.9,5477793101,56,Center,5477793105,141,43.6,5477793107,212,18.1,5477793109,213,4.38,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313357,165,1,1,16,55,cz26xwowfjp8ei14n9z2ac135,1,54.2,43.9,2025-01-26T15:17:58.505Z,2025-01-26T15:18:02Z,5477793343,56,Back,5477793345,140,44.9,5477793347,141,43.4,5477793349,212,9.8,5477793351,213,3.18,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313377,166,1,1,16,59,cz26xwowfjp8ei14n9z2ac135,1,44.9,43.4,2025-01-26T15:18:02.201Z,2025-01-26T15:18:03Z,5477793469,141,59.3,5477793471,212,14.7,5477793473,213,0.83,5477793465,140,54.4,5477793461,56,Center,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313403,167,1,1,17,0,cz26xwowfjp8ei14n9z2ac135,1,54.4,59.3,2025-01-26T15:18:03.786Z,2025-01-26T15:18:05Z,5477793649,140,70.6,5477793655,213,0.43,5477793653,212,18.7,5477793651,141,70.9,5477793647,56,Center,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313417,168,1,1,17,2,cz26xwowfjp8ei14n9z2ac135,0,70.6,70.9,2025-01-26T15:18:05.675Z,2025-01-26T15:51:22Z,5477793749,213,5.47,5477793741,56,Center,5477793743,140,81.6,5477793747,212,16.9,5477793745,141,52.8,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313467,155,12,1,17,5,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,53.4,2025-01-26T15:18:08.304Z,2025-01-26T15:18:10Z,5477794007,141,48.2,5477794005,140,32.8,5477794003,56,Back,5477794011,213,5.97,5477794009,212,11.4,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313447,169,1,1,17,6,cz26xwowfjp8ei14n9z2ac135,0,72.9,58.1,2025-01-26T15:18:09.196Z,2025-01-26T15:18:10Z,5477793931,213,5.99,5477793929,212,20.3,5477793925,140,91.4,5477793927,141,49.6,5477793921,56,Center,,,,,,,,,,4kddxgnkpjzwkucvert2bhzsa,S. Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313469,156,52,1,17,7,7kt37xy93vjy6wac8vq6fqz3g,1,11.4,51.8,2025-01-26T15:18:10.704Z,2025-01-26T15:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313611,157,1,1,17,13,7kt37xy93vjy6wac8vq6fqz3g,1,14.8,49.1,2025-01-26T15:18:16.111Z,2025-01-26T15:18:23Z,5477794725,213,1.74,5477794723,212,7.3,5477794721,141,59.7,5477794719,140,13.6,5477794715,123,,5477794717,56,Back,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313663,158,1,1,17,20,7kt37xy93vjy6wac8vq6fqz3g,1,18.5,58.5,2025-01-26T15:18:23.136Z,2025-01-26T15:18:28Z,5477795003,140,22.8,5477795001,56,Back,5477795005,141,81.4,5477795007,212,16.2,5477795009,213,1.29,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313685,159,1,1,17,25,7kt37xy93vjy6wac8vq6fqz3g,1,26.5,76.4,2025-01-26T15:18:28.240Z,2025-01-26T15:18:30Z,5477795113,141,49.3,5477795109,56,Back,5477795111,140,34.4,5477795115,212,20.2,5477795117,213,5.14,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313717,160,1,1,17,27,7kt37xy93vjy6wac8vq6fqz3g,1,34.4,49.3,2025-01-26T15:18:30.400Z,2025-01-26T15:18:32Z,5477795287,56,Back,5477795291,141,31.0,5477795293,212,14.2,5477795295,213,4.21,5477795289,140,27.9,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313755,161,1,1,17,29,7kt37xy93vjy6wac8vq6fqz3g,1,29.7,30.3,2025-01-26T15:18:32.768Z,2025-01-26T15:18:35Z,5477795437,212,31.1,5477795435,141,2.8,5477795431,56,Right,5477795433,140,53.4,5477795439,213,5.64,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313837,162,1,1,17,32,7kt37xy93vjy6wac8vq6fqz3g,1,53.4,2.9,2025-01-26T15:18:35.168Z,2025-01-26T15:18:42Z,5477795797,56,Right,5477795801,141,6.2,5477795799,140,71.4,5477795803,212,19.0,5477795805,213,0.12,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313857,163,1,1,17,39,7kt37xy93vjy6wac8vq6fqz3g,1,73.2,24.7,2025-01-26T15:18:42.032Z,2025-01-26T15:18:43Z,5477795895,141,31.0,5477795897,212,6.5,5477795893,140,68.5,5477795891,56,Center,5477795899,213,2.43,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313923,164,1,1,17,40,7kt37xy93vjy6wac8vq6fqz3g,1,70.1,31.8,2025-01-26T15:18:43.776Z,2025-01-26T15:18:48Z,5477796271,212,22.2,5477796273,213,1.40,5477796269,141,64.0,5477796265,56,Center,5477796267,140,73.6,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313953,165,1,1,17,45,7kt37xy93vjy6wac8vq6fqz3g,1,73.5,51.8,2025-01-26T15:18:48.593Z,2025-01-26T15:18:50Z,5477796399,140,66.4,5477796403,212,11.3,5477796397,56,Center,5477796401,141,39.4,5477796405,213,3.99,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769313977,166,1,1,17,47,7kt37xy93vjy6wac8vq6fqz3g,1,67.9,38.9,2025-01-26T15:18:49.952Z,2025-01-26T15:18:52Z,5477796511,213,1.97,5477796509,212,13.3,5477796503,56,Center,5477796507,141,56.9,5477796505,140,63.0,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314007,167,1,1,17,49,7kt37xy93vjy6wac8vq6fqz3g,1,59.9,56.9,2025-01-26T15:18:52.272Z,2025-01-26T15:18:55Z,5477796685,213,4.47,5477796679,140,56.1,5477796681,141,32.8,5477796683,212,16.9,5477796677,56,Center,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314071,168,3,1,17,54,7kt37xy93vjy6wac8vq6fqz3g,1,55.8,32.8,2025-01-26T15:18:57.057Z,2025-01-26T15:50:58Z,5477796975,56,Center,5477797039,233,170,5477796979,286,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314049,170,45,1,17,54,cz26xwowfjp8ei14n9z2ac135,0,44.2,67.2,2025-01-26T15:18:57.057Z,2025-01-26T15:50:58Z,5477796887,285,,5477796885,56,Back,5477797087,233,168,,,,,,,,,,,,,,,,4kddxgnkpjzwkucvert2bhzsa,S. Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314131,169,1,1,17,57,7kt37xy93vjy6wac8vq6fqz3g,1,61.5,19.1,2025-01-26T15:19:00.160Z,2025-01-26T15:19:03Z,5477797341,212,11.1,5477797339,141,34.6,5477797343,213,1.24,5477797337,140,64.9,5477797335,56,Center,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314149,170,3,1,18,0,7kt37xy93vjy6wac8vq6fqz3g,0,65.5,38,2025-01-26T15:19:03.552Z,2025-01-26T15:50:58Z,5477797429,286,,5477797653,233,171,5477797425,56,Center,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314179,171,7,1,18,0,cz26xwowfjp8ei14n9z2ac135,1,34.5,62,2025-01-26T15:19:03.553Z,2025-01-26T15:50:57Z,5477797611,56,Back,5477797641,233,170,5477797613,285,,,,,,,,,,,,,,,,,a5ew0j9hz4ounrjkeco7g6iuh,R. Ueki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314183,172,61,1,18,2,cz26xwowfjp8ei14n9z2ac135,0,31.8,63.6,2025-01-26T15:19:05.577Z,2025-01-26T15:19:05Z,5477797627,56,Back,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314235,171,4,1,18,5,7kt37xy93vjy6wac8vq6fqz3g,1,70.1,34,2025-01-26T15:19:08.289Z,2025-01-26T15:50:52Z,5477797865,265,,5477797859,13,,5477797867,286,,5477797863,152,,5477797861,56,Center,5477797903,233,174,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314245,174,4,1,18,5,cz26xwowfjp8ei14n9z2ac135,0,29.9,66,2025-01-26T15:19:08.290Z,2025-01-26T15:50:52Z,5477797891,285,,5477797889,265,,5477797883,13,,5477797945,233,171,5477797887,152,,5477797885,56,Back,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314241,173,43,1,18,5,cz26xwowfjp8ei14n9z2ac135,1,0,0,2025-01-26T15:19:08.444Z,2025-01-26T15:19:11Z,5477798045,144,42,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314839,172,1,1,18,43,7kt37xy93vjy6wac8vq6fqz3g,0,70.7,34.3,2025-01-26T15:19:46.081Z,2025-01-26T15:19:48Z,5477800965,212,26.3,5477800967,213,0.59,5477800963,141,55.8,5477800961,140,91.5,5477800957,152,,5477800955,155,,5477800953,5,,5477800959,56,Center,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314853,175,12,1,18,45,cz26xwowfjp8ei14n9z2ac135,1,7.7,46.1,2025-01-26T15:19:48.539Z,2025-01-26T15:19:52Z,5477801065,212,33.5,5477801137,15,,5477801067,213,4.92,5477801063,141,0.0,5477801061,140,14.4,5477801059,56,Back,5477801429,167,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314923,173,5,1,18,49,7kt37xy93vjy6wac8vq6fqz3g,1,86.6,102,2025-01-26T15:19:51.986Z,2025-01-26T15:51:48Z,5477801463,233,176,5477801451,56,Left,5477801453,347,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769314913,176,5,1,18,49,cz26xwowfjp8ei14n9z2ac135,0,13.4,-2,2025-01-26T15:19:51.986Z,2025-01-26T15:19:55Z,5477801407,347,,5477801405,56,Back,5477801507,233,173,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315141,174,1,1,19,3,7kt37xy93vjy6wac8vq6fqz3g,1,87.3,100,2025-01-26T15:20:06.097Z,2025-01-26T15:20:11Z,5477802729,212,9.7,5477802731,213,4.17,5477802721,107,,5477802723,56,Left,5477802727,141,89.4,5477802725,140,82.5,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315145,175,50,1,19,8,7kt37xy93vjy6wac8vq6fqz3g,1,96.8,88,2025-01-26T15:20:11.344Z,2025-01-26T15:20:14Z,5477802823,233,177,5477802739,56,Left,5477802741,286,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315153,177,7,1,19,8,cz26xwowfjp8ei14n9z2ac135,1,3.2,12,2025-01-26T15:20:11.345Z,2025-01-26T15:20:14Z,5477802801,233,175,5477802773,285,,5477802771,56,Back,5477802769,167,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315157,176,6,1,19,9,7kt37xy93vjy6wac8vq6fqz3g,1,96.8,87.6,2025-01-26T15:20:12.442Z,2025-01-26T15:50:24Z,5477802863,56,Left,5477802997,233,178,5477802865,73,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315159,178,6,1,19,9,cz26xwowfjp8ei14n9z2ac135,0,3.2,12.4,2025-01-26T15:20:12.442Z,2025-01-26T15:50:25Z,5477803025,233,176,5477802985,56,Back,5477802987,73,,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315619,177,1,1,19,39,7kt37xy93vjy6wac8vq6fqz3g,0,99.5,99.5,2025-01-26T15:20:42.418Z,2025-01-26T15:20:47Z,5477805443,6,,5477805445,155,,5477805449,56,Center,5477805457,213,4.55,5477805451,140,94.5,5477805441,2,,5477805593,233,180,5477805447,223,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,5477805455,212,31.8,5477805453,141,,,,,53.4,,,,,,,,,,,,,,,,,,,,,,,
2769315639,179,44,1,19,42,cz26xwowfjp8ei14n9z2ac135,1,4.4,49,2025-01-26T15:20:45.617Z,2025-01-26T15:20:49Z,5477805561,56,Back,5477805563,285,,5477805585,233,178,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315623,178,44,1,19,42,7kt37xy93vjy6wac8vq6fqz3g,0,95.6,51,2025-01-26T15:20:45.618Z,2025-01-26T15:20:48Z,5477805487,286,,5477805485,56,Center,5477805615,233,179,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315641,180,11,1,19,42,cz26xwowfjp8ei14n9z2ac135,1,3.1,49.4,2025-01-26T15:20:45.762Z,2025-01-26T15:52:05Z,5477805573,56,Back,5477805577,88,,5477805631,233,177,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315691,181,1,1,19,49,cz26xwowfjp8ei14n9z2ac135,1,15.1,41.5,2025-01-26T15:20:52.138Z,2025-01-26T15:21:02Z,5477805969,213,1.04,5477805955,123,,5477805973,287,,5477805965,141,79.0,5477805967,212,29.6,5477805959,56,Back,5477805961,140,29.5,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315829,182,1,1,19,59,cz26xwowfjp8ei14n9z2ac135,1,45.8,89.4,2025-01-26T15:21:02.042Z,2025-01-26T15:21:05Z,5477806635,212,15.7,5477806637,213,3.78,5477806633,141,75.7,5477806629,56,Back,5477806631,140,33.8,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315863,183,1,1,20,2,cz26xwowfjp8ei14n9z2ac135,1,33.6,71.8,2025-01-26T15:21:05.226Z,2025-01-26T15:21:07Z,5477806791,212,17.9,5477806793,213,4.46,5477806787,141,46.3,5477806781,56,Back,5477806783,140,29.4,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315879,184,1,1,20,4,cz26xwowfjp8ei14n9z2ac135,1,29.4,46.3,2025-01-26T15:21:06.921Z,2025-01-26T15:21:08Z,5477806889,141,51.6,5477806893,213,0.40,5477806891,212,9.2,5477806885,56,Back,5477806887,140,37.5,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315919,185,1,1,20,5,cz26xwowfjp8ei14n9z2ac135,1,37.5,51.6,2025-01-26T15:21:08.010Z,2025-01-26T15:21:10Z,5477807105,141,43.0,5477807107,212,12.9,5477807101,140,26.5,5477807109,213,3.61,5477807097,56,Back,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315951,186,1,1,20,7,cz26xwowfjp8ei14n9z2ac135,1,30.4,40.9,2025-01-26T15:21:10.555Z,2025-01-26T15:21:13Z,5477807283,141,32.4,5477807281,140,56.1,5477807279,56,Center,5477807285,212,27.6,5477807287,213,6.07,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769315997,187,1,1,20,10,cz26xwowfjp8ei14n9z2ac135,1,56.3,32.4,2025-01-26T15:21:13.130Z,2025-01-26T15:21:30Z,5477807559,212,17.6,5477807561,213,5.27,5477807557,141,10.4,5477807555,140,65.2,5477807553,56,Right,,,,,,,,,,bnzgfrgoiwlw6boq7e7ngi162,O. Siren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316005,188,1,1,20,13,cz26xwowfjp8ei14n9z2ac135,0,66.3,11.6,2025-01-26T15:21:16.073Z,2025-01-26T15:21:16Z,5477807605,212,23.9,5477807607,213,0.67,5477807603,141,33.3,5477807601,140,84.2,5477807599,56,Center,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316085,180,12,1,20,14,7kt37xy93vjy6wac8vq6fqz3g,1,19,61.7,2025-01-26T15:21:17.170Z,2025-01-26T15:21:23Z,5477807941,213,4.97,5477807923,56,Back,5477807939,212,20.9,5477807929,140,24.0,5477807935,141,31.9,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316065,189,15,1,20,18,cz26xwowfjp8ei14n9z2ac135,1,75.9,61.2,2025-01-26T15:21:20.938Z,2025-01-26T15:21:41Z,5477809157,102,49.9,5477807847,22,,5477809171,230,99.9,5477809167,146,80.8,5477809161,215,,5477809193,233,181,5477809155,78,,5477809173,231,50.4,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,5477809165,458,,5477808687,82,5477809163,328,5477809169,147,,,5477807851,56,5477808675,20,Center,5477807849,18,,,,58.8,5477809159,103,13.9,,,,,,,,
2769316095,181,10,1,20,18,7kt37xy93vjy6wac8vq6fqz3g,1,19.2,41.2,2025-01-26T15:21:21.038Z,2025-01-26T15:21:41Z,5477807971,56,Back,5477807969,94,,5477809221,233,189,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316099,182,6,1,20,20,7kt37xy93vjy6wac8vq6fqz3g,0,17.5,39.6,2025-01-26T15:21:23.210Z,2025-01-26T15:50:25Z,5477808037,56,Back,5477808039,73,,5477808095,233,190,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316079,190,6,1,20,20,cz26xwowfjp8ei14n9z2ac135,1,82.5,60.4,2025-01-26T15:21:23.210Z,2025-01-26T15:50:25Z,5477807963,56,Center,5477808065,233,182,5477807965,73,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316747,191,1,1,21,0,cz26xwowfjp8ei14n9z2ac135,0,99.5,99.5,2025-01-26T15:22:03.610Z,2025-01-26T15:22:13Z,5477811559,212,32.6,5477811545,223,,5477811541,155,,5477811563,213,4.61,5477811533,2,,5477811549,56,Center,5477811537,6,,5477811567,1,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,5477811551,140,96.3,5477811555,141,,,,,51.8,,,,,,,,,,,,,,,,,,,,,,,
2769316733,183,44,1,21,1,7kt37xy93vjy6wac8vq6fqz3g,1,4.1,47.2,2025-01-26T15:22:04.754Z,2025-01-26T15:51:01Z,5477811707,233,192,5477811481,285,,5477811479,56,Back,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316757,192,44,1,21,1,cz26xwowfjp8ei14n9z2ac135,0,95.9,52.8,2025-01-26T15:22:04.755Z,2025-01-26T15:51:02Z,5477811603,56,Center,5477811605,286,,5477811747,233,183,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316751,184,12,1,21,2,7kt37xy93vjy6wac8vq6fqz3g,1,4.8,45.4,2025-01-26T15:22:05.290Z,2025-01-26T15:40:47Z,5477811575,56,Back,5477811577,140,14.0,5477811581,212,26.3,5477811579,141,81.4,5477811583,213,1.19,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316761,185,49,1,21,5,7kt37xy93vjy6wac8vq6fqz3g,1,15.4,84.1,2025-01-26T15:22:07.874Z,2025-01-26T15:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316799,186,1,1,21,6,7kt37xy93vjy6wac8vq6fqz3g,0,21.6,82.4,2025-01-26T15:22:09.299Z,2025-01-26T15:22:12Z,5477811877,56,Center,5477811875,155,,5477811883,212,41.4,5477811879,140,56.6,5477811881,141,54.3,5477811885,213,5.80,5477811887,1,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316849,193,49,1,21,12,cz26xwowfjp8ei14n9z2ac135,1,36,39.2,2025-01-26T15:22:15.546Z,2025-01-26T15:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316861,194,1,1,21,12,cz26xwowfjp8ei14n9z2ac135,1,36,39.2,2025-01-26T15:22:15.600Z,2025-01-26T15:22:16Z,5477812213,141,44.2,5477812209,56,Back,5477812211,140,19.9,5477812215,212,17.2,5477812217,213,2.94,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316909,195,1,1,21,13,cz26xwowfjp8ei14n9z2ac135,1,19.9,44.2,2025-01-26T15:22:16.794Z,2025-01-26T15:22:21Z,5477812509,213,5.16,5477812501,56,Back,5477812503,140,25.5,5477812507,212,13.5,5477812505,141,26.4,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316939,196,1,1,21,18,cz26xwowfjp8ei14n9z2ac135,1,27.4,26.5,2025-01-26T15:22:21.067Z,2025-01-26T15:22:24Z,5477812673,155,,5477812677,140,76.1,5477812675,56,Center,5477812685,1,,5477812683,213,0.11,5477812679,141,35.1,5477812681,212,51.5,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316943,197,61,1,21,21,cz26xwowfjp8ei14n9z2ac135,0,78.4,34.8,2025-01-26T15:22:24.138Z,2025-01-26T15:22:24Z,5477812701,56,Center,,,,,,,,,,,,,,,,,,,,,,a5ew0j9hz4ounrjkeco7g6iuh,R. Ueki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316947,187,52,1,21,22,7kt37xy93vjy6wac8vq6fqz3g,1,14.2,54.3,2025-01-26T15:22:24.978Z,2025-01-26T15:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769316999,188,1,1,21,22,7kt37xy93vjy6wac8vq6fqz3g,1,14.2,54.3,2025-01-26T15:22:25.250Z,2025-01-26T15:22:28Z,5477813063,123,,5477813067,140,25.2,5477813065,56,Back,5477813073,213,0.14,5477813071,212,11.7,5477813069,141,56.7,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
