id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2771849075,119,1,1,12,52,mjejb0x57ms54j9ry6s8njwh,1,21.3,46,2025-02-02T14:13:37.605Z,2025-02-02T14:13:39Z,5491499207,213,1.38,5491499191,56,Back,5491499199,141,68.1,5491499203,212,15.3,5491499195,140,24.1,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849135,120,1,1,12,54,mjejb0x57ms54j9ry6s8njwh,1,24,71.2,2025-02-02T14:13:39.813Z,2025-02-02T14:13:42Z,5491499521,141,52.4,5491499527,213,4.08,5491499513,56,Back,5491499525,212,15.9,5491499517,140,15.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849157,121,1,1,12,57,mjejb0x57ms54j9ry6s8njwh,1,15,52.4,2025-02-02T14:13:42.357Z,2025-02-02T14:13:43Z,5491499643,213,6.21,5491499627,140,27.0,5491499631,141,51.0,5491499637,212,12.6,5491499625,56,Back,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849297,122,1,1,12,58,mjejb0x57ms54j9ry6s8njwh,1,27,51,2025-02-02T14:13:43.717Z,2025-02-02T14:13:50Z,5491500411,140,20.4,5491500415,212,20.5,5491500413,141,22.7,5491500417,213,4.37,5491500409,56,Back,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849317,123,1,1,13,5,mjejb0x57ms54j9ry6s8njwh,1,54.9,12,2025-02-02T14:13:50.838Z,2025-02-02T14:13:51Z,5491500505,56,Right,5491500527,213,5.91,5491500523,212,15.1,5491500517,141,3.8,5491500511,140,68.3,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849333,124,1,1,13,6,mjejb0x57ms54j9ry6s8njwh,0,68.3,3.8,2025-02-02T14:13:51.845Z,2025-02-02T14:13:55Z,5491501001,236,,5491500591,56,Right,5491501003,233,129,5491500593,140,70.5,5491500595,141,5.6,5491500597,212,2.6,5491501007,286,,5491500599,213,0.49,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849413,129,74,1,13,6,cz26xwowfjp8ei14n9z2ac135,1,37.8,94.2,2025-02-02T14:13:51.846Z,2025-02-02T14:26:30Z,5491500945,285,,5491501037,233,124,5491500939,56,Back,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849405,125,5,1,13,9,mjejb0x57ms54j9ry6s8njwh,1,53.2,-1.8,2025-02-02T14:13:54.485Z,2025-02-02T14:14:03Z,5491500913,347,,5491500911,56,Right,5491501103,233,130,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849435,130,5,1,13,9,cz26xwowfjp8ei14n9z2ac135,0,46.3,101.8,2025-02-02T14:13:54.485Z,2025-02-02T14:14:04Z,5491501071,347,,5491501181,233,125,5491501067,56,Back,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849837,126,1,1,13,24,mjejb0x57ms54j9ry6s8njwh,1,61.2,0,2025-02-02T14:14:09.653Z,2025-02-02T14:14:14Z,5491503173,56,Right,5491503175,140,79.7,5491503181,213,0.13,5491503171,107,,5491503179,212,19.6,5491503177,141,2.2,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849839,127,61,1,13,29,mjejb0x57ms54j9ry6s8njwh,0,79.7,2.2,2025-02-02T14:14:14.214Z,2025-02-02T14:14:14Z,5491503195,56,Right,,,,,,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849851,128,5,1,13,29,mjejb0x57ms54j9ry6s8njwh,0,76.6,-1.4,2025-02-02T14:14:14.725Z,2025-02-02T14:14:19Z,5491503439,233,131,5491503263,56,Right,5491503265,347,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771849865,131,5,1,13,29,cz26xwowfjp8ei14n9z2ac135,1,23.4,101.4,2025-02-02T14:14:14.725Z,2025-02-02T14:26:20Z,5491503367,56,Back,5491503401,233,128,5491503371,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850089,132,1,1,13,38,cz26xwowfjp8ei14n9z2ac135,1,29.6,100,2025-02-02T14:14:24.075Z,2025-02-02T14:14:26Z,5491504523,213,5.75,5491504501,107,,5491504511,140,44.4,5491504515,141,88.1,5491504507,56,Back,5491504519,212,18.0,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850131,133,1,1,13,41,cz26xwowfjp8ei14n9z2ac135,1,44.4,88.1,2025-02-02T14:14:26.267Z,2025-02-02T14:14:28Z,5491504697,141,91.2,5491504699,212,4.2,5491504701,213,2.62,5491504695,140,40.9,5491504693,56,Back,,,,,,,,,,4kddxgnkpjzwkucvert2bhzsa,S. Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850145,134,1,1,13,42,cz26xwowfjp8ei14n9z2ac135,0,40.9,91.2,2025-02-02T14:14:27.932Z,2025-02-02T14:14:28Z,5491504763,212,15.4,5491504757,56,Center,5491504765,213,5.70,5491504759,140,53.2,5491504761,141,78.8,5491504755,155,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850181,129,61,1,13,44,mjejb0x57ms54j9ry6s8njwh,0,56.5,12.2,2025-02-02T14:14:29.278Z,2025-02-02T14:56:24Z,5491504963,56,Right,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850201,135,1,1,13,45,cz26xwowfjp8ei14n9z2ac135,1,40.1,80.3,2025-02-02T14:14:30.188Z,2025-02-02T14:14:31Z,5491505059,140,33.6,5491505061,141,82.6,5491505063,212,7.0,5491505065,213,2.92,5491505057,56,Back,,,,,,,,,,a5ew0j9hz4ounrjkeco7g6iuh,R. Ueki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850215,136,1,1,13,45,cz26xwowfjp8ei14n9z2ac135,1,33.6,82.6,2025-02-02T14:14:30.940Z,2025-02-02T14:14:32Z,5491505137,140,33.7,5491505141,141,68.2,5491505143,212,9.8,5491505133,56,Back,5491505145,213,4.72,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850287,137,1,1,13,46,cz26xwowfjp8ei14n9z2ac135,1,33.7,68.4,2025-02-02T14:14:32.012Z,2025-02-02T14:14:35Z,5491505517,212,22.2,5491505501,56,Back,5491505511,141,36.4,5491505505,140,38.0,5491505521,213,4.92,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850347,130,45,1,13,49,mjejb0x57ms54j9ry6s8njwh,0,57.5,55,2025-02-02T14:14:34.806Z,2025-02-02T14:44:08Z,5491648789,56,Center,5491648791,285,,5491650747,233,299,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771877431,299,3,1,13,49,cz26xwowfjp8ei14n9z2ac135,1,42.5,45,2025-02-02T14:14:34.806Z,2025-02-02T14:44:08Z,5491650715,286,,5491650719,233,130,5491650713,56,Back,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850325,138,43,1,13,49,cz26xwowfjp8ei14n9z2ac135,1,0,0,2025-02-02T14:14:34.875Z,2025-02-02T14:14:57Z,5491507937,144,3,5491505677,56,Back,5491505679,286,0,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850395,139,1,1,13,51,cz26xwowfjp8ei14n9z2ac135,1,36.7,48.5,2025-02-02T14:14:36.236Z,2025-02-02T14:14:39Z,5491506113,213,3.96,5491506105,56,Back,5491506111,212,14.7,5491506109,141,32.8,5491506107,140,27.1,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850465,140,1,1,13,54,cz26xwowfjp8ei14n9z2ac135,1,27.1,32.8,2025-02-02T14:14:39.644Z,2025-02-02T14:14:43Z,5491506483,141,61.2,5491506479,140,22.8,5491506487,212,19.8,5491506491,213,1.80,5491506477,56,Back,,,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850549,141,1,1,13,58,cz26xwowfjp8ei14n9z2ac135,1,26,66.3,2025-02-02T14:14:43.179Z,2025-02-02T14:14:46Z,5491506875,140,41.6,5491506881,212,24.2,5491506871,56,Back,5491506885,213,0.83,5491506879,141,92.4,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850555,142,1,1,14,1,cz26xwowfjp8ei14n9z2ac135,0,46.6,93.9,2025-02-02T14:14:46.620Z,2025-02-02T14:14:47Z,5491506941,140,57.9,5491506947,212,13.4,5491506951,213,5.80,5491506939,56,Left,5491506943,141,84.8,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850575,131,49,1,14,2,mjejb0x57ms54j9ry6s8njwh,1,41.3,20.6,2025-02-02T14:14:47.622Z,2025-02-02T14:14:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850579,143,83,1,14,2,cz26xwowfjp8ei14n9z2ac135,0,57.9,84.8,2025-02-02T14:14:48.028Z,2025-02-02T14:14:52Z,5491507537,399,5wswj1tehi9zmdzxrid4qj74l,,,,,,,,,,,,,,,,,,,,,,a5ew0j9hz4ounrjkeco7g6iuh,R. Ueki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850623,132,1,1,14,3,mjejb0x57ms54j9ry6s8njwh,1,41.3,20.9,2025-02-02T14:14:48.869Z,2025-02-02T14:14:50Z,5491507321,141,21.6,5491507319,140,26.9,5491507325,213,3.11,5491507317,56,Back,5491507323,212,15.1,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850655,133,1,1,14,5,mjejb0x57ms54j9ry6s8njwh,1,26.9,21.6,2025-02-02T14:14:50.549Z,2025-02-02T14:14:52Z,5491507489,213,1.63,5491507487,212,11.2,5491507483,140,26.3,5491507485,141,38.0,5491507481,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850723,134,1,1,14,7,mjejb0x57ms54j9ry6s8njwh,1,25.9,41.6,2025-02-02T14:14:53.077Z,2025-02-02T14:14:56Z,5491507913,141,65.7,5491507915,212,16.5,5491507911,140,27.7,5491507909,56,Back,5491507917,213,1.46,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850749,135,1,1,14,11,mjejb0x57ms54j9ry6s8njwh,1,29.2,71.4,2025-02-02T14:14:56.485Z,2025-02-02T14:14:59Z,5491508101,56,Back,5491508107,212,22.8,5491508105,141,90.2,5491508103,140,47.2,5491508109,213,0.59,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850781,136,1,1,14,14,mjejb0x57ms54j9ry6s8njwh,1,41.3,92,2025-02-02T14:14:59.574Z,2025-02-02T14:15:02Z,5491508271,141,70.2,5491508269,140,29.9,5491508267,56,Back,5491508275,213,4.03,5491508273,212,19.1,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850831,137,1,1,14,17,mjejb0x57ms54j9ry6s8njwh,1,25,72,2025-02-02T14:15:02.358Z,2025-02-02T14:15:05Z,5491508509,213,3.90,5491508503,140,13.1,5491508505,141,54.5,5491508507,212,17.3,5491508501,56,Back,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850917,138,1,1,14,20,mjejb0x57ms54j9ry6s8njwh,1,13.8,51,2025-02-02T14:15:05.414Z,2025-02-02T14:15:09Z,5491508919,140,27.4,5491508931,213,5.25,5491508929,212,28.0,5491508921,141,15.6,5491508915,56,Back,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850981,139,1,1,14,24,mjejb0x57ms54j9ry6s8njwh,1,33.9,14.7,2025-02-02T14:15:09.126Z,2025-02-02T14:15:12Z,5491509207,213,6.07,5491509203,141,10.9,5491509205,212,12.0,5491509199,56,Back,5491509201,140,45.1,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771850991,140,1,1,14,26,mjejb0x57ms54j9ry6s8njwh,1,45.1,10.9,2025-02-02T14:15:11.926Z,2025-02-02T14:15:12Z,5491509265,141,4.4,5491509263,140,33.0,5491509269,213,3.48,5491509291,156,,5491509261,56,Back,5491509267,212,13.5,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851051,141,1,1,14,28,mjejb0x57ms54j9ry6s8njwh,1,33,4.4,2025-02-02T14:15:13.206Z,2025-02-02T14:15:16Z,5491509567,140,13.0,5491509569,141,36.1,5491509575,213,2.34,5491509571,212,30.1,5491509565,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851159,142,1,1,14,30,mjejb0x57ms54j9ry6s8njwh,1,13,36.1,2025-02-02T14:15:15.877Z,2025-02-02T14:15:20Z,5491510113,212,19.3,5491510105,56,Back,5491510109,140,27.3,5491510115,213,0.68,5491510111,141,54.0,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851291,143,1,1,14,35,mjejb0x57ms54j9ry6s8njwh,1,28.9,54,2025-02-02T14:15:20.198Z,2025-02-02T14:15:27Z,5491510843,212,29.2,5491510839,140,37.7,5491510845,213,5.03,5491510837,56,Back,5491510841,141,13.2,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851337,144,1,1,14,42,mjejb0x57ms54j9ry6s8njwh,1,60.9,20.3,2025-02-02T14:15:27.606Z,2025-02-02T14:15:30Z,5491511059,140,58.7,5491511061,141,37.9,5491511063,212,12.2,5491511065,213,1.76,5491511057,56,Center,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851477,145,1,1,14,45,mjejb0x57ms54j9ry6s8njwh,1,57.4,37.9,2025-02-02T14:15:30.631Z,2025-02-02T14:15:39Z,5491511875,213,0.99,5491511873,212,36.5,5491511865,155,,5491511871,141,82.7,5491511867,56,Left,5491511877,1,,5491511869,140,76.5,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851471,144,83,1,14,53,cz26xwowfjp8ei14n9z2ac135,0,15.1,19.2,2025-02-02T14:15:38.492Z,2025-02-02T14:15:40Z,5491512105,399,15b0z85uttk1ibcag2g4476jt,,,,,,,,,,,,,,,,,,,,,,81w3pjqsk98f0l09d9ianrbah,S. Piubel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851481,146,1,1,14,53,mjejb0x57ms54j9ry6s8njwh,0,77.5,73.6,2025-02-02T14:15:38.950Z,2025-02-02T14:15:39Z,5491511885,2,,5491511891,140,82.3,5491511889,56,Center,5491511897,213,5.49,5491511893,141,66.1,5491511887,155,,5491511895,212,7.2,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851497,145,61,1,14,54,cz26xwowfjp8ei14n9z2ac135,1,24.9,29.4,2025-02-02T14:15:39.852Z,2025-02-02T14:15:39Z,5491511975,56,Back,,,,,,,,,,,,,,,,,,,,,,bnzgfrgoiwlw6boq7e7ngi162,O. Siren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851573,146,12,1,14,56,cz26xwowfjp8ei14n9z2ac135,1,14.2,52.4,2025-02-02T14:15:41.196Z,2025-02-02T14:15:42Z,5491512355,140,35.0,5491512361,213,5.94,5491512353,56,Back,5491512359,212,23.2,5491512357,141,41.0,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851669,147,1,1,14,57,mjejb0x57ms54j9ry6s8njwh,1,59.4,66,2025-02-02T14:15:42.678Z,2025-02-02T14:15:46Z,5491512751,140,70.6,5491512743,3,,5491512755,212,11.8,5491512753,141,65.1,5491512757,213,6.23,5491512747,56,Center,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851711,148,1,1,15,0,mjejb0x57ms54j9ry6s8njwh,1,70.6,65.1,2025-02-02T14:15:46.118Z,2025-02-02T14:41:45Z,5491512943,56,Center,5491512945,140,77.1,5491512951,213,6.26,5491512941,168,,5491512949,212,6.8,5491512939,3,,5491512947,141,64.9,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851835,149,1,1,15,3,mjejb0x57ms54j9ry6s8njwh,1,77.1,64.9,2025-02-02T14:15:48.310Z,2025-02-02T14:15:53Z,5491513655,141,90.2,5491513653,140,87.0,5491513651,56,Left,5491513659,213,1.03,5491513657,212,20.1,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851875,150,1,1,15,7,mjejb0x57ms54j9ry6s8njwh,1,85.1,91.7,2025-02-02T14:15:52.902Z,2025-02-02T14:16:16Z,5491513871,212,19.5,5491513863,140,66.5,5491513873,213,3.17,5491513867,141,90.8,5491513859,56,Left,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851901,151,1,1,15,10,mjejb0x57ms54j9ry6s8njwh,1,67.4,89.6,2025-02-02T14:15:55.462Z,2025-02-02T14:15:56Z,5491513983,141,68.7,5491513981,140,58.7,5491513991,213,4.14,5491513987,212,16.9,5491513979,56,Center,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851937,152,1,1,15,10,mjejb0x57ms54j9ry6s8njwh,1,58.7,68.7,2025-02-02T14:15:56.086Z,2025-02-02T14:15:57Z,5491514147,141,60.8,5491514151,213,5.96,5491514145,140,73.8,5491514143,56,Center,5491514149,212,16.7,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771851953,153,1,1,15,12,mjejb0x57ms54j9ry6s8njwh,1,73.8,60.8,2025-02-02T14:15:57.702Z,2025-02-02T14:15:58Z,5491514237,140,62.3,5491514269,156,,5491514239,141,63.7,5491514241,212,12.2,5491514235,56,Center,5491514243,213,2.98,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852013,154,1,1,15,13,mjejb0x57ms54j9ry6s8njwh,1,62.3,63.7,2025-02-02T14:15:58.886Z,2025-02-02T14:16:01Z,5491514581,141,25.5,5491514579,140,62.7,5491514585,213,4.73,5491514577,56,Center,5491514583,212,26.0,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852149,155,1,1,15,15,mjejb0x57ms54j9ry6s8njwh,1,63,22.1,2025-02-02T14:16:01.094Z,2025-02-02T14:16:08Z,5491515279,56,Right,5491515287,213,5.64,5491515283,141,5.0,5491515285,212,19.4,5491515281,140,77.8,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852169,156,1,1,15,23,mjejb0x57ms54j9ry6s8njwh,0,98.3,9.7,2025-02-02T14:16:08.694Z,2025-02-02T14:16:10Z,5491515377,213,1.20,5491515369,56,Right,5491515479,286,,5491515371,140,98.8,5491515375,212,1.5,5491515373,141,11.7,5491515473,233,147,5491515367,155,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,5491515365,2,5491515469,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852181,147,12,1,15,23,cz26xwowfjp8ei14n9z2ac135,1,1.9,88.1,2025-02-02T14:16:08.794Z,2025-02-02T14:16:10Z,5491515453,185,,5491515455,56,Back,5491515601,233,156,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852217,148,6,1,15,24,cz26xwowfjp8ei14n9z2ac135,0,0,90.2,2025-02-02T14:16:09.974Z,2025-02-02T14:26:19Z,5491515653,73,,5491515651,56,Back,5491515723,233,157,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852225,157,6,1,15,24,mjejb0x57ms54j9ry6s8njwh,1,100,9.8,2025-02-02T14:16:09.974Z,2025-02-02T14:26:18Z,5491515697,75,,5491515715,233,148,5491515695,56,Right,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852949,158,1,1,16,5,mjejb0x57ms54j9ry6s8njwh,0,99.5,0.5,2025-02-02T14:16:50.935Z,2025-02-02T14:16:57Z,5491519543,2,,5491519545,6,,5491519559,213,1.68,5491519547,155,,5491519551,56,Center,5491519553,140,95.9,5491519561,1,,5491519555,141,50.9,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,5491519549,223,5491519557,212,34.5,5491519949,233,149,,,,,,,,,,,,,,,,,,,,,,,,,
2771853013,149,41,1,16,10,cz26xwowfjp8ei14n9z2ac135,0,2.9,52.2,2025-02-02T14:16:55.548Z,2025-02-02T14:16:58Z,5491519889,140,13.0,5491519891,141,59.6,5491519895,213,0.44,5491519987,233,158,5491519893,212,11.7,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771852997,159,1,1,16,11,mjejb0x57ms54j9ry6s8njwh,0,89.2,38.5,2025-02-02T14:16:56.390Z,2025-02-02T14:17:08Z,5491521111,212,9.8,5491521107,140,79.9,5491519817,56,Center,5491521109,141,38.9,5491521113,213,3.11,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853065,150,49,1,16,14,cz26xwowfjp8ei14n9z2ac135,1,25.3,57.8,2025-02-02T14:16:59.405Z,2025-02-02T14:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853075,151,4,1,16,14,cz26xwowfjp8ei14n9z2ac135,1,26.6,52,2025-02-02T14:16:59.998Z,2025-02-02T14:26:18Z,5491520323,285,,5491520317,56,Back,5491520319,152,,5491520495,233,160,5491520321,265,,5491520315,13,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853093,160,4,1,16,14,mjejb0x57ms54j9ry6s8njwh,0,73.4,48,2025-02-02T14:16:59.999Z,2025-02-02T14:26:18Z,5491520441,265,,5491526961,55,162,5491520445,286,,5491520433,13,,5491520437,56,Center,5491520523,233,151,5491520439,152,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853885,152,27,1,16,53,cz26xwowfjp8ei14n9z2ac135,1,0,0,2025-02-02T14:17:38.567Z,2025-02-02T14:17:48Z,5491524753,53,e3n8fh86gv7xkw2zi6jlqelzp,5491524823,233,161,5491524751,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
