id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2766959275,173,1,1,13,35,5rurqie3qt1qav9ir5mkqinn,1,60,100,2025-01-19T14:13:37.543Z,2025-01-19T14:13:40Z,5465080327,56,Back,5465080325,107,,5465080331,141,72.0,5465080335,213,3.97,5465080333,212,27.2,5465080337,1,,5465080329,140,42.5,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959293,174,1,1,13,38,5rurqie3qt1qav9ir5mkqinn,0,42.5,72,2025-01-19T14:13:40.456Z,2025-01-19T14:13:41Z,5465080441,141,80.0,5465080445,213,0.86,5465080437,56,Back,5465080439,140,47.0,5465080443,212,7.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959317,88,49,1,13,40,6o6989d7o4w1kn35cu75y1mny,1,56.8,16.7,2025-01-19T14:13:42.221Z,2025-01-19T14:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959425,89,1,1,13,45,6o6989d7o4w1kn35cu75y1mny,1,74.6,7.3,2025-01-19T14:13:46.782Z,2025-01-19T14:13:49Z,5465081131,212,6.2,5465081135,213,1.45,5465081123,56,Right,5465081127,141,16.4,5465081125,140,75.3,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959507,90,1,1,13,47,6o6989d7o4w1kn35cu75y1mny,1,79.5,16.1,2025-01-19T14:13:48.927Z,2025-01-19T14:13:53Z,5465081445,140,99.3,5465081449,212,21.9,5465081447,141,6.2,5465081451,213,5.97,5465081443,56,Right,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959517,91,1,1,13,51,6o6989d7o4w1kn35cu75y1mny,0,99.4,6.2,2025-01-19T14:13:53.374Z,2025-01-19T14:34:33Z,5465081487,155,,5465081497,213,1.43,5465081493,141,33.1,5465081495,212,18.5,5465081485,2,,5465081491,140,100.0,5465081489,56,Center,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959551,92,5,1,13,51,6o6989d7o4w1kn35cu75y1mny,0,101.8,24.8,2025-01-19T14:13:53.727Z,2025-01-19T14:13:59Z,5465081739,233,175,5465081631,56,Center,5465081633,346,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959561,175,5,1,13,51,5rurqie3qt1qav9ir5mkqinn,1,-1.8,75.2,2025-01-19T14:13:53.727Z,2025-01-19T14:22:55Z,5465081725,233,92,5465081691,346,,5465081689,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959773,176,1,1,14,6,5rurqie3qt1qav9ir5mkqinn,1,4.6,50,2025-01-19T14:14:07.815Z,2025-01-19T14:14:09Z,5465082865,213,5.36,5465082861,141,36.0,5465082863,212,12.0,5465082859,140,11.5,5465082869,237,,5465082857,56,Back,5465082855,124,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959861,177,1,1,14,7,5rurqie3qt1qav9ir5mkqinn,1,14.3,34.6,2025-01-19T14:14:08.985Z,2025-01-19T14:14:13Z,5465083367,141,14.3,5465083363,56,Back,5465083365,140,20.5,5465083371,213,5.15,5465083369,212,15.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959909,178,1,1,14,11,5rurqie3qt1qav9ir5mkqinn,1,30.1,20.1,2025-01-19T14:14:13.591Z,2025-01-19T14:14:16Z,5465083577,141,33.7,5465083573,56,Back,5465083575,140,34.3,5465083581,213,1.13,5465083579,212,10.2,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959927,179,1,1,14,14,5rurqie3qt1qav9ir5mkqinn,1,34,33.4,2025-01-19T14:14:16.296Z,2025-01-19T14:14:17Z,5465083677,140,28.8,5465083675,56,Back,5465083681,212,8.1,5465083683,213,3.97,5465083679,141,24.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766959971,180,1,1,14,15,5rurqie3qt1qav9ir5mkqinn,1,28.7,23,2025-01-19T14:14:17.591Z,2025-01-19T14:14:20Z,5465083897,56,Back,5465083905,213,1.87,5465083901,141,46.1,5465083899,140,24.1,5465083903,212,16.4,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960009,181,1,1,14,18,5rurqie3qt1qav9ir5mkqinn,1,25.1,50.7,2025-01-19T14:14:20.006Z,2025-01-19T14:14:22Z,5465084119,141,65.1,5465084115,56,Back,5465084121,212,11.0,5465084125,213,1.10,5465084117,140,29.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960105,182,1,1,14,20,5rurqie3qt1qav9ir5mkqinn,1,30.9,59.6,2025-01-19T14:14:22.007Z,2025-01-19T14:14:26Z,5465084587,213,4.16,5465084579,141,46.4,5465084571,56,Back,5465084583,212,10.6,5465084575,140,25.6,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960149,183,1,1,14,24,5rurqie3qt1qav9ir5mkqinn,1,27.6,35.5,2025-01-19T14:14:26.087Z,2025-01-19T14:14:29Z,5465084813,141,13.4,5465084809,56,Back,5465084817,213,4.89,5465084811,140,30.1,5465084815,212,15.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960217,184,1,1,14,27,5rurqie3qt1qav9ir5mkqinn,0,30.3,8.5,2025-01-19T14:14:29.112Z,2025-01-19T14:14:32Z,5465085199,213,0.23,5465085189,155,,5465085201,1,,5465085197,212,51.8,5465085193,140,78.3,5465085191,56,Center,5465085195,141,26.2,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960275,93,59,1,14,31,6o6989d7o4w1kn35cu75y1mny,1,22,71.7,2025-01-19T14:14:33.455Z,2025-01-19T14:14:34Z,5465085485,56,Back,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960299,94,12,1,14,31,6o6989d7o4w1kn35cu75y1mny,1,21.6,71.2,2025-01-19T14:14:33.559Z,2025-01-19T14:14:39Z,5465085633,141,100.0,5465085637,213,1.09,5465085629,56,Back,5465085635,212,23.2,5465085631,140,31.9,5465085721,167,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960303,95,5,1,14,33,6o6989d7o4w1kn35cu75y1mny,0,33,101.4,2025-01-19T14:14:35.552Z,2025-01-19T14:14:39Z,5465085651,56,Back,5465085653,347,,5465085753,233,185,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960307,185,5,1,14,33,5rurqie3qt1qav9ir5mkqinn,1,67,-1.4,2025-01-19T14:14:35.552Z,2025-01-19T14:22:55Z,5465085741,233,95,5465085673,56,Right,5465085675,347,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960595,186,1,1,14,48,5rurqie3qt1qav9ir5mkqinn,1,64,0,2025-01-19T14:14:50.535Z,2025-01-19T14:14:52Z,5465087219,56,Right,5465087227,213,0.97,5465087223,141,7.1,5465087217,107,,5465087225,212,7.2,5465087221,140,67.9,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960611,187,1,1,14,51,5rurqie3qt1qav9ir5mkqinn,1,68.2,5.5,2025-01-19T14:14:53.351Z,2025-01-19T14:14:54Z,5465087327,56,Right,5465087335,213,3.30,5465087367,156,,5465087331,141,2.8,5465087333,212,11.7,5465087329,140,57.2,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960683,188,1,1,14,52,5rurqie3qt1qav9ir5mkqinn,1,53.8,3.1,2025-01-19T14:14:54.551Z,2025-01-19T14:14:57Z,5465087739,56,Back,5465087747,213,2.93,5465087743,141,8.5,5465087745,212,17.5,5465087741,140,37.5,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960723,189,1,1,14,55,5rurqie3qt1qav9ir5mkqinn,1,40.9,9.5,2025-01-19T14:14:57.736Z,2025-01-19T14:15:00Z,5465087983,212,24.7,5465087979,140,64.0,5465087977,56,Right,5465087985,213,6.10,5465087981,141,2.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960903,190,1,1,14,58,5rurqie3qt1qav9ir5mkqinn,1,64,2.9,2025-01-19T14:15:00.297Z,2025-01-19T14:15:07Z,5465088807,56,Right,5465088815,212,20.4,5465088811,140,83.2,5465088813,141,7.4,5465088817,213,0.15,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960951,191,1,1,15,5,5rurqie3qt1qav9ir5mkqinn,1,89.3,6.8,2025-01-19T14:15:07.241Z,2025-01-19T14:15:09Z,5465088989,56,Right,5465088997,213,2.52,5465088993,141,13.7,5465088995,212,8.1,5465088991,140,83.0,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766960975,96,45,1,15,7,6o6989d7o4w1kn35cu75y1mny,0,22,81.3,2025-01-19T14:15:09.208Z,2025-01-19T15:04:14Z,5465089107,56,Back,5465089355,233,192,5465089109,285,,,,,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961007,192,3,1,15,7,5rurqie3qt1qav9ir5mkqinn,1,78,18.7,2025-01-19T14:15:09.208Z,2025-01-19T15:04:14Z,5465089279,56,Right,5465089317,233,96,5465089281,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961055,193,1,1,15,9,5rurqie3qt1qav9ir5mkqinn,1,77.6,30.1,2025-01-19T14:15:11.239Z,2025-01-19T14:15:13Z,5465089525,141,37.1,5465089521,140,88.1,5465089515,155,,5465089529,212,12.0,5465089531,213,0.41,5465089519,56,Center,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961085,194,1,1,15,11,5rurqie3qt1qav9ir5mkqinn,0,89.1,35.4,2025-01-19T14:15:13.128Z,2025-01-19T14:15:14Z,5465089677,140,91.9,5465089681,212,8.4,5465089679,141,46.9,5465089675,56,Center,5465089683,213,1.21,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961107,97,52,1,15,13,6o6989d7o4w1kn35cu75y1mny,1,8.5,56,2025-01-19T14:15:15.662Z,2025-01-19T14:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961741,98,1,1,15,40,6o6989d7o4w1kn35cu75y1mny,0,15.2,37.7,2025-01-19T14:15:41.822Z,2025-01-19T14:15:47Z,5465093055,199,,5465093057,56,Right,5465093067,1,,5465093059,140,70.8,5465093063,212,64.3,5465093061,141,0.0,5465093065,213,5.85,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961745,99,5,1,15,45,6o6989d7o4w1kn35cu75y1mny,0,71.8,-2,2025-01-19T14:15:47.239Z,2025-01-19T14:22:56Z,5465093133,233,195,5465093073,347,,5465093071,56,Right,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961747,195,5,1,15,45,5rurqie3qt1qav9ir5mkqinn,1,28.2,102,2025-01-19T14:15:47.239Z,2025-01-19T14:15:50Z,5465093093,233,99,5465093083,347,,5465093081,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961867,196,1,1,15,48,5rurqie3qt1qav9ir5mkqinn,1,26.1,100,2025-01-19T14:15:50.569Z,2025-01-19T14:35:08Z,5465093695,56,Back,5465093701,212,7.8,5465093697,140,19.7,5465093703,213,3.68,5465093693,107,,5465093699,141,95.7,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961891,197,1,1,15,49,5rurqie3qt1qav9ir5mkqinn,0,22.8,92.3,2025-01-19T14:15:51.392Z,2025-01-19T14:35:11Z,5465093833,212,6.2,5465093829,140,28.7,5465093827,56,Back,5465093831,141,92.7,5465093835,213,0.04,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961917,100,1,1,15,53,6o6989d7o4w1kn35cu75y1mny,0,68.8,10.7,2025-01-19T14:15:55.462Z,2025-01-19T14:35:15Z,5465093993,140,72.4,5465093997,212,4.0,5465093999,213,0.36,5465093991,56,Right,5465093995,141,12.8,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963863,218,61,1,15,53,5rurqie3qt1qav9ir5mkqinn,1,25.5,85.7,2025-01-19T14:15:55.593Z,2025-01-19T14:35:18Z,5465104425,56,Back,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766980401,457,61,1,15,54,5rurqie3qt1qav9ir5mkqinn,1,26.9,88.1,2025-01-19T14:15:55.913Z,2025-01-19T14:35:48Z,5465194261,56,Back,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961957,198,61,1,15,54,5rurqie3qt1qav9ir5mkqinn,1,24.5,84.5,2025-01-19T14:15:56.496Z,2025-01-19T14:35:33Z,5465094177,56,Back,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766966753,268,43,1,15,55,5rurqie3qt1qav9ir5mkqinn,1,0,0,2025-01-19T14:15:57.288Z,2025-01-19T14:22:58Z,5465119113,56,Back,5465133307,144,61,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766961983,101,49,1,15,59,6o6989d7o4w1kn35cu75y1mny,1,82.6,13.4,2025-01-19T14:16:01.134Z,2025-01-19T14:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962099,102,1,1,16,1,6o6989d7o4w1kn35cu75y1mny,1,89.7,11,2025-01-19T14:16:03.214Z,2025-01-19T14:16:07Z,5465094989,213,3.29,5465094979,56,Right,5465094983,140,73.9,5465094987,212,16.8,5465094985,141,7.3,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962121,103,1,1,16,5,6o6989d7o4w1kn35cu75y1mny,0,76.3,10.6,2025-01-19T14:16:06.862Z,2025-01-19T14:16:07Z,5465095089,213,0.92,5465095077,2,,5465095081,56,Center,5465095085,141,50.0,5465095091,1,,5465095087,212,33.6,5465095083,140,95.6,5465095079,155,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962171,199,52,1,16,7,5rurqie3qt1qav9ir5mkqinn,1,3.7,51,2025-01-19T14:16:09.063Z,2025-01-19T14:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962315,200,1,1,16,8,5rurqie3qt1qav9ir5mkqinn,1,11.5,49.9,2025-01-19T14:16:10.584Z,2025-01-19T14:16:15Z,5465096129,56,Back,5465096133,140,12.3,5465096127,123,,5465096147,213,4.83,5465096139,141,39.4,5465096143,212,7.2,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962393,201,1,1,16,13,5rurqie3qt1qav9ir5mkqinn,1,27.3,41.2,2025-01-19T14:16:15.624Z,2025-01-19T14:16:19Z,5465096483,212,21.4,5465096479,140,29.0,5465096477,56,Back,5465096481,141,9.8,5465096485,213,4.80,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962501,202,1,1,16,17,5rurqie3qt1qav9ir5mkqinn,1,33.9,10.1,2025-01-19T14:16:19.224Z,2025-01-19T14:16:25Z,5465097083,141,37.7,5465097079,56,Back,5465097087,213,1.74,5465097085,212,19.0,5465097081,140,30.8,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962523,203,1,1,16,23,5rurqie3qt1qav9ir5mkqinn,1,46.5,27.4,2025-01-19T14:16:25.114Z,2025-01-19T14:16:26Z,5465097189,141,37.1,5465097193,213,0.46,5465097187,140,59.1,5465097185,56,Center,5465097191,212,14.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962555,204,1,1,16,24,5rurqie3qt1qav9ir5mkqinn,1,59.1,37.1,2025-01-19T14:16:26.570Z,2025-01-19T14:16:28Z,5465097401,212,2.7,5465097397,140,60.7,5465097399,141,34.0,5465097407,213,5.39,5465097395,56,Center,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962589,205,1,1,16,26,5rurqie3qt1qav9ir5mkqinn,0,67.9,36,2025-01-19T14:16:28.600Z,2025-01-19T14:16:30Z,5465097573,212,16.5,5465097569,140,70.5,5465097575,213,1.40,5465097571,141,59.9,5465097567,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962603,104,49,1,16,30,6o6989d7o4w1kn35cu75y1mny,1,38.1,28.2,2025-01-19T14:16:31.950Z,2025-01-19T14:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962743,105,1,1,16,33,6o6989d7o4w1kn35cu75y1mny,0,43.8,8.3,2025-01-19T14:16:35.422Z,2025-01-19T14:16:40Z,5465098333,141,9.2,5465098337,213,0.01,5465098329,56,Right,5465098335,212,47.7,5465098331,140,89.2,5465098339,1,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962751,206,49,1,16,38,5rurqie3qt1qav9ir5mkqinn,1,13.9,93.9,2025-01-19T14:16:40.487Z,2025-01-19T14:16:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962813,207,1,1,16,39,5rurqie3qt1qav9ir5mkqinn,1,13,93.3,2025-01-19T14:16:41.256Z,2025-01-19T14:16:44Z,5465098705,213,4.35,5465098701,141,58.1,5465098699,140,4.3,5465098703,212,25.6,5465098697,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962893,208,1,1,16,42,5rurqie3qt1qav9ir5mkqinn,1,6.8,62,2025-01-19T14:16:44.632Z,2025-01-19T14:16:49Z,5465099149,141,44.2,5465099151,212,15.9,5465099147,140,16.6,5465099153,213,5.42,5465099145,56,Back,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962929,209,1,1,16,47,5rurqie3qt1qav9ir5mkqinn,1,27.8,42.7,2025-01-19T14:16:49.112Z,2025-01-19T14:16:51Z,5465099367,56,Back,5465099371,141,68.2,5465099377,213,0.83,5465099373,212,23.6,5465099369,140,43.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766962945,210,1,1,16,49,5rurqie3qt1qav9ir5mkqinn,1,43.2,68.8,2025-01-19T14:16:51.208Z,2025-01-19T14:16:52Z,5465099449,141,67.5,5465099483,156,,5465099445,56,Back,5465099453,213,3.28,5465099451,212,6.5,5465099447,140,37.1,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963057,211,1,1,16,51,5rurqie3qt1qav9ir5mkqinn,1,38.3,67.2,2025-01-19T14:16:53.306Z,2025-01-19T14:16:56Z,5465099965,140,70.8,5465099967,141,88.1,5465099963,56,Left,5465099969,212,37.0,5465099973,1,,5465099971,213,0.39,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963075,212,1,1,16,55,5rurqie3qt1qav9ir5mkqinn,1,72.1,88.9,2025-01-19T14:16:56.840Z,2025-01-19T14:16:58Z,5465100073,213,5.53,5465100069,141,62.9,5465100071,212,25.9,5465100065,56,Center,5465100067,140,90.1,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963083,213,61,1,16,56,5rurqie3qt1qav9ir5mkqinn,0,88.1,61.5,2025-01-19T14:16:58.040Z,2025-01-19T14:16:58Z,5465100107,56,Center,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963105,106,52,1,16,57,6o6989d7o4w1kn35cu75y1mny,1,9.9,43.4,2025-01-19T14:16:59.310Z,2025-01-19T14:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963135,214,43,1,16,59,5rurqie3qt1qav9ir5mkqinn,1,0,0,2025-01-19T14:17:01.097Z,2025-01-19T14:17:04Z,5465100705,144,49,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963641,107,1,1,17,23,6o6989d7o4w1kn35cu75y1mny,0,14.8,42.4,2025-01-19T14:17:25.616Z,2025-01-19T14:17:27Z,5465103323,1,,5465103311,56,Center,5465103315,141,33.4,5465103319,213,6.18,5465103309,199,,5465103313,140,73.0,5465103317,212,61.4,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963659,215,12,1,17,25,5rurqie3qt1qav9ir5mkqinn,1,29.1,63.7,2025-01-19T14:17:27.416Z,2025-01-19T14:17:28Z,5465103407,56,Back,5465103471,15,,5465103411,141,83.3,5465103415,213,0.95,5465103413,212,16.3,5465103409,140,38.1,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963737,108,1,1,17,28,6o6989d7o4w1kn35cu75y1mny,0,66.2,19.2,2025-01-19T14:17:30.703Z,2025-01-19T14:17:31Z,5465103767,56,Right,5465103765,155,,5465103775,213,6.20,5465103771,141,17.9,5465103773,212,10.1,5465103769,140,75.8,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766963797,216,12,1,17,29,5rurqie3qt1qav9ir5mkqinn,1,25.5,83.6,2025-01-19T14:17:31.545Z,2025-01-19T14:17:34Z,5465104069,141,74.5,5465104073,213,5.97,5465104065,56,Back,5465104067,140,43.8,5465104071,212,20.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
