id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2749047669,402,1,1,37,21,mjejb0x57ms54j9ry6s8njwh,1,47.4,1.9,2024-11-17T15:37:48.583Z,2024-11-17T15:37:50Z,5368057817,141,19.1,5368057815,140,37.6,5368057819,212,15.6,5368057821,213,2.29,5368057813,56,Back,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047707,403,1,1,37,26,mjejb0x57ms54j9ry6s8njwh,1,37.1,38.5,2024-11-17T15:37:53.447Z,2024-11-17T15:37:56Z,5368058017,212,19.5,5368058015,141,66.3,5368058013,140,32.5,5368058019,213,1.82,5368058011,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047715,404,1,1,37,28,mjejb0x57ms54j9ry6s8njwh,1,32.9,70,2024-11-17T15:37:56.087Z,2024-11-17T15:37:58Z,5368058065,140,41.3,5368058067,141,95.3,5368058071,213,1.10,5368058063,56,Back,5368058069,212,19.3,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047731,405,1,1,37,30,mjejb0x57ms54j9ry6s8njwh,1,39.9,95,2024-11-17T15:37:58.103Z,2024-11-17T15:38:01Z,5368058141,56,Back,5368058143,140,23.5,5368058151,213,3.77,5368058147,212,21.2,5368058145,141,76.7,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047759,406,1,1,37,34,mjejb0x57ms54j9ry6s8njwh,1,23.6,76.7,2024-11-17T15:38:01.383Z,2024-11-17T15:38:04Z,5368058271,212,21.0,5368058265,56,Back,5368058267,140,14.7,5368058273,213,4.25,5368058269,141,49.0,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047779,407,1,1,37,37,mjejb0x57ms54j9ry6s8njwh,1,14.7,49,2024-11-17T15:38:04.807Z,2024-11-17T15:38:08Z,5368058399,213,5.93,5368058391,56,Back,5368058395,141,43.6,5368058397,212,10.6,5368058393,140,24.2,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047799,408,1,1,37,40,mjejb0x57ms54j9ry6s8njwh,1,22.4,34,2024-11-17T15:38:08.167Z,2024-11-17T15:38:09Z,5368058445,140,24.1,5368058447,141,6.7,5368058451,213,4.81,5368058443,56,Back,5368058449,212,18.6,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047819,409,1,1,37,42,mjejb0x57ms54j9ry6s8njwh,1,24.1,6.7,2024-11-17T15:38:09.846Z,2024-11-17T15:38:12Z,5368058547,56,Back,5368058551,141,2.5,5368058553,212,6.6,5368058549,140,29.8,5368058555,213,5.84,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047825,410,1,1,37,45,mjejb0x57ms54j9ry6s8njwh,0,29.8,2.5,2024-11-17T15:38:12.359Z,2024-11-17T15:54:29Z,5368058595,213,0.28,5368058593,212,25.2,5368058585,56,Right,5368058591,141,12.9,5368058589,140,52.8,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047849,350,3,1,37,47,7kt37xy93vjy6wac8vq6fqz3g,1,44.2,86.3,2024-11-17T15:38:14.807Z,2024-11-17T20:14:29Z,5368058753,233,411,5368443703,465,,5368058677,286,,5368058675,56,Back,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047839,411,45,1,37,47,mjejb0x57ms54j9ry6s8njwh,0,55.8,13.7,2024-11-17T15:38:14.807Z,2024-11-17T15:54:31Z,5368058621,56,Right,5368058623,285,,5368058761,233,350,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047855,351,49,1,37,48,7kt37xy93vjy6wac8vq6fqz3g,1,37.1,87.2,2024-11-17T15:38:15.730Z,2024-11-17T15:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047875,352,1,1,37,48,7kt37xy93vjy6wac8vq6fqz3g,1,41.7,82.1,2024-11-17T15:38:15.971Z,2024-11-17T15:38:17Z,5368058811,212,16.5,5368058813,213,0.25,5368058809,141,88.1,5368058807,140,56.9,5368058805,56,Left,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047859,412,83,1,37,49,mjejb0x57ms54j9ry6s8njwh,0,51.7,8.6,2024-11-17T15:38:16.279Z,2024-11-17T15:54:56Z,5368058895,399,ekmg1wlig0qdtzhafm3lwsz4l,,,,,,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047879,353,1,1,37,50,7kt37xy93vjy6wac8vq6fqz3g,0,56.6,88.3,2024-11-17T15:38:17.414Z,2024-11-17T15:39:25Z,5368058849,236,,5368058839,212,0.3,5368058855,286,,5368058841,213,0.91,5368058837,141,88.7,5368058835,140,56.8,5368058851,233,413,5368058833,56,Left,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047869,413,74,1,37,50,mjejb0x57ms54j9ry6s8njwh,1,46.2,8.6,2024-11-17T15:38:17.415Z,2024-11-17T15:38:18Z,5368058873,233,353,5368058785,285,,5368058783,56,Back,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047901,414,49,1,37,52,mjejb0x57ms54j9ry6s8njwh,1,51.9,13.8,2024-11-17T15:38:19.736Z,2024-11-17T15:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047927,415,1,1,37,52,mjejb0x57ms54j9ry6s8njwh,1,53.3,13.7,2024-11-17T15:38:20.035Z,2024-11-17T15:38:23Z,5368059113,141,5.0,5368059111,140,58.9,5368059117,213,5.49,5368059109,56,Right,5368059115,212,8.3,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047939,416,1,1,37,56,mjejb0x57ms54j9ry6s8njwh,1,61,5.3,2024-11-17T15:38:23.575Z,2024-11-17T15:38:26Z,5368059199,56,Right,5368059207,213,0.19,5368059205,212,39.4,5368059203,141,16.4,5368059209,1,,5368059201,140,97.8,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047957,417,1,1,37,58,mjejb0x57ms54j9ry6s8njwh,0,97.8,16.4,2024-11-17T15:38:25.862Z,2024-11-17T20:14:40Z,5368444041,20,,5368059329,141,43.1,5368059321,2,,5368059331,212,18.8,5368444039,224,,5368059327,140,93.3,5368059325,56,Center,5368059333,213,1.83,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,5368059323,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047951,354,12,1,38,0,7kt37xy93vjy6wac8vq6fqz3g,1,3.1,59.4,2024-11-17T15:38:27.363Z,2024-11-17T15:38:29Z,5368059293,213,1.58,5368059289,141,100.0,5368059375,167,,5368059285,56,Back,5368059287,140,2.8,5368059319,15,,5368059291,212,28.1,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047965,355,5,1,38,2,7kt37xy93vjy6wac8vq6fqz3g,0,3.4,101.2,2024-11-17T15:38:29.426Z,2024-11-17T15:38:32Z,5368059363,347,,5368059361,56,Back,5368059395,233,418,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749047973,418,5,1,38,2,mjejb0x57ms54j9ry6s8njwh,1,96.6,-1.2,2024-11-17T15:38:29.426Z,2024-11-17T15:39:56Z,5368059381,347,,5368059379,56,Right,5368059385,233,355,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048111,419,1,1,38,21,mjejb0x57ms54j9ry6s8njwh,1,87.8,0,2024-11-17T15:38:49.207Z,2024-11-17T15:38:51Z,5368060097,140,87.7,5368060101,212,7.3,5368060095,56,Right,5368060093,107,,5368060099,141,9.7,5368060103,213,1.59,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048121,420,1,1,38,23,mjejb0x57ms54j9ry6s8njwh,1,87.7,9.7,2024-11-17T15:38:50.887Z,2024-11-17T15:38:52Z,5368060161,212,3.3,5368060155,56,Right,5368060157,140,88.5,5368060163,213,4.97,5368060159,141,5.0,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048113,357,45,1,38,24,7kt37xy93vjy6wac8vq6fqz3g,0,9.6,94.8,2024-11-17T15:38:51.747Z,2024-11-17T15:47:38Z,5368060109,56,Back,5368060111,285,,5368060189,233,421,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048123,421,3,1,38,24,mjejb0x57ms54j9ry6s8njwh,1,90.4,5.2,2024-11-17T15:38:51.747Z,2024-11-17T20:14:56Z,5368060185,233,357,5368060171,56,Right,5368444485,465,,5368060173,286,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048143,422,1,1,38,25,mjejb0x57ms54j9ry6s8njwh,1,91.3,4.1,2024-11-17T15:38:53.112Z,2024-11-17T20:14:59Z,5368060275,141,54.5,5368060269,155,,5368444541,20,,5368060273,140,90.9,5368060279,213,1.58,5368060271,56,Center,5368060281,1,,5368060277,212,34.3,230r9tcwg89z5b9kxdqwi336d,G. Fisk,5368444539,224,5368060267,2,5368060583,210,13,1,,,5368060585,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048153,423,43,1,38,29,mjejb0x57ms54j9ry6s8njwh,1,0,0,2024-11-17T15:38:56.390Z,2024-11-17T15:55:10Z,5368060335,56,Center,5368091717,144,44,5368060337,286,0,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048157,424,13,1,38,29,mjejb0x57ms54j9ry6s8njwh,1,90.9,54.5,2024-11-17T15:38:56.649Z,2024-11-17T15:43:44Z,5368060599,154,,5368060607,103,18.1,5368060615,146,98.6,5368060357,56,Center,5368060591,160,,5368066257,230,99.3,5368060593,15,,5368066259,231,52.0,40drqeciuqe2j07g5cnc6xf55,T. Hinds,5368060605,102,5368060617,147,5368060355,17,,,57.1,56.3,5368060609,328,,5368066255,153,5368060597,29,,,5368066253,83,,5368060601,55,422,,,,,,,,,,,,,
2749048147,358,43,1,38,29,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T15:38:56.749Z,2024-11-17T15:43:36Z,5368068003,190,0,5368060301,56,Back,5368060383,177,0,5368060293,178,0,5368070957,144,10,5368060297,182,0,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048165,359,52,1,38,29,7kt37xy93vjy6wac8vq6fqz3g,1,2.7,47.6,2024-11-17T15:38:56.781Z,2024-11-17T20:15:13Z,5368445017,378,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048245,360,1,1,38,39,7kt37xy93vjy6wac8vq6fqz3g,1,8.8,51.9,2024-11-17T15:39:06.322Z,2024-11-17T15:39:09Z,5368060875,213,0.06,5368060861,123,,5368060865,140,24.0,5368060867,141,53.4,5368060871,212,16.0,5368060863,56,Back,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048269,361,1,1,38,42,7kt37xy93vjy6wac8vq6fqz3g,0,20.2,54.5,2024-11-17T15:39:09.459Z,2024-11-17T15:39:11Z,5368060981,141,84.2,5368060979,140,45.9,5368060983,212,33.7,5368060985,213,0.64,5368060987,1,,5368060977,56,Back,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048275,425,1,1,38,44,mjejb0x57ms54j9ry6s8njwh,0,56.1,14.1,2024-11-17T15:39:12.103Z,2024-11-17T15:39:12Z,5368061009,140,66.3,5368061015,213,6.20,5368061005,3,,5368061007,56,Right,5368061011,141,12.8,5368061013,212,10.7,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048323,362,1,1,38,47,7kt37xy93vjy6wac8vq6fqz3g,0,27.8,82.7,2024-11-17T15:39:14.467Z,2024-11-17T15:39:19Z,5368061259,212,56.9,5368061255,140,81.9,5368061257,141,86.6,5368061253,56,Left,5368061261,213,0.05,5368061263,1,,5368061251,157,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048325,426,49,1,38,52,mjejb0x57ms54j9ry6s8njwh,1,18.1,8,2024-11-17T15:39:19.497Z,2024-11-17T15:39:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048387,427,1,1,38,53,mjejb0x57ms54j9ry6s8njwh,1,18.1,8,2024-11-17T15:39:20.295Z,2024-11-17T15:39:28Z,5368061605,141,76.0,5368061599,196,,5368061607,212,46.5,5368061603,140,23.0,5368061609,213,1.46,5368061611,1,,5368061601,56,Back,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048407,428,1,1,39,0,mjejb0x57ms54j9ry6s8njwh,1,26.7,76.1,2024-11-17T15:39:28.087Z,2024-11-17T15:39:30Z,5368061731,141,76.1,5368061733,212,16.0,5368061729,140,41.9,5368061735,213,0.00,5368061725,56,Back,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048415,429,1,1,39,3,mjejb0x57ms54j9ry6s8njwh,1,41.8,76.9,2024-11-17T15:39:30.776Z,2024-11-17T15:39:33Z,5368061785,212,13.3,5368061787,213,1.70,5368061779,56,Back,5368061783,141,96.3,5368061781,140,40.2,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048425,430,1,1,39,5,mjejb0x57ms54j9ry6s8njwh,1,40.9,96.3,2024-11-17T15:39:33.224Z,2024-11-17T15:39:34Z,5368061819,56,Back,5368061827,212,16.9,5368061825,141,94.8,5368061831,213,3.20,5368061821,140,24.8,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048451,431,1,1,39,6,mjejb0x57ms54j9ry6s8njwh,1,24.7,94.8,2024-11-17T15:39:34.008Z,2024-11-17T15:39:38Z,5368061983,213,4.43,5368061981,212,31.3,5368061975,56,Back,5368061977,140,16.3,5368061979,141,50.7,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048465,432,1,1,39,11,mjejb0x57ms54j9ry6s8njwh,1,18.5,49.1,2024-11-17T15:39:38.423Z,2024-11-17T15:39:40Z,5368062055,213,4.94,5368062047,56,Back,5368062051,141,10.1,5368062053,212,27.2,5368062049,140,24.3,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048473,433,1,1,39,13,mjejb0x57ms54j9ry6s8njwh,1,24.3,10.1,2024-11-17T15:39:40.600Z,2024-11-17T15:39:43Z,5368062099,212,16.9,5368062101,213,1.53,5368062097,141,34.9,5368062095,140,24.9,5368062093,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048495,434,1,1,39,15,mjejb0x57ms54j9ry6s8njwh,0,25,34.9,2024-11-17T15:39:42.871Z,2024-11-17T15:39:44Z,5368062187,56,Center,5368062193,212,33.6,5368062191,141,21.9,5368062189,140,55.9,5368062195,213,6.02,5368062197,1,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048521,363,1,1,39,17,7kt37xy93vjy6wac8vq6fqz3g,0,41,72.9,2024-11-17T15:39:44.707Z,2024-11-17T15:39:46Z,5368062313,213,6.08,5368062303,157,,5368062311,212,16.5,5368062307,140,56.4,5368062305,56,Center,5368062315,1,,5368062309,141,67.9,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048525,435,61,1,39,20,mjejb0x57ms54j9ry6s8njwh,0,39.6,28.6,2024-11-17T15:39:47.415Z,2024-11-17T15:39:47Z,5368062325,56,Back,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048535,364,49,1,39,21,7kt37xy93vjy6wac8vq6fqz3g,1,64.4,67.9,2024-11-17T15:39:49.219Z,2024-11-17T15:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048545,365,1,1,39,22,7kt37xy93vjy6wac8vq6fqz3g,1,66.1,71.5,2024-11-17T15:39:49.906Z,2024-11-17T15:39:51Z,5368062401,56,Center,5368062409,213,3.09,5368062403,140,51.5,5368062405,141,72.7,5368062407,212,15.4,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048551,366,1,1,39,24,7kt37xy93vjy6wac8vq6fqz3g,1,51.5,72.7,2024-11-17T15:39:51.539Z,2024-11-17T15:39:52Z,5368062433,56,Back,5368062441,213,2.03,5368062439,212,16.5,5368062437,141,94.5,5368062435,140,44.6,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048571,367,1,1,39,25,7kt37xy93vjy6wac8vq6fqz3g,1,44.6,94.5,2024-11-17T15:39:52.756Z,2024-11-17T15:39:55Z,5368062541,213,4.80,5368062531,140,46.0,5368062539,212,15.9,5368062527,56,Back,5368062535,141,71.2,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048595,368,1,1,39,28,7kt37xy93vjy6wac8vq6fqz3g,1,53.6,75,2024-11-17T15:39:55.412Z,2024-11-17T15:39:57Z,5368062667,140,35.2,5368062665,56,Back,5368062671,212,25.4,5368062669,141,50.7,5368062673,213,3.85,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048627,369,1,1,39,30,7kt37xy93vjy6wac8vq6fqz3g,1,34.3,47.9,2024-11-17T15:39:57.667Z,2024-11-17T15:40:01Z,5368062839,212,24.4,5368062837,141,15.2,5368062835,140,43.9,5368062833,56,Back,5368062841,213,5.14,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048689,370,1,1,39,34,7kt37xy93vjy6wac8vq6fqz3g,1,53,12.3,2024-11-17T15:40:01.814Z,2024-11-17T15:40:09Z,5368063185,213,6.19,5368063187,1,,5368063177,56,Right,5368063183,212,42.8,5368063179,140,93.6,5368063181,141,6.4,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048727,371,1,1,39,41,7kt37xy93vjy6wac8vq6fqz3g,1,89.4,13.2,2024-11-17T15:40:08.883Z,2024-11-17T15:40:13Z,5368063403,141,29.5,5368063405,212,16.8,5368063407,213,2.42,5368063401,140,77.4,5368063399,56,Center,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749118785,843,3,1,39,44,7kt37xy93vjy6wac8vq6fqz3g,0,85.7,27.4,2024-11-17T15:40:11.277Z,2024-11-17T20:16:55Z,5368448387,467,efvcf4syatkaw5fbo37i5hat,5368448385,465,,5368448383,286,,5368448381,56,Center,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048733,372,4,1,39,46,7kt37xy93vjy6wac8vq6fqz3g,1,84,27.8,2024-11-17T15:40:13.539Z,2024-11-17T15:42:01Z,5368063741,233,437,5368063543,265,,5368063537,13,,5368063545,286,,5368063535,9,,5368063541,152,,5368067147,348,27iu58a0k5jqsxidnaxbothbd,5368063539,56,Center,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749048751,437,4,1,39,46,mjejb0x57ms54j9ry6s8njwh,0,16,72.2,2024-11-17T15:40:13.540Z,2024-11-17T15:40:22Z,5368063719,13,,5368063727,285,,5368063725,265,,5368063723,152,,5368063759,233,372,5368063717,9,,5368063721,56,Back,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049211,374,16,1,40,56,7kt37xy93vjy6wac8vq6fqz3g,1,88.5,50,2024-11-17T15:41:23.556Z,2024-11-17T20:17:42Z,5368450125,396,53.1,5368067039,103,3.8,5368067057,472,372,5368450123,395,0.9,5368067047,231,49.8,5368067081,353,439,5368067049,280,PENALTY_WON,5368067041,390,223035,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,5368067051,281,5368067037,102,5368065907,375,40:55.598,,3fta0gg3ghja3x9ouubjjfzl5,52.7,5368065803,214,,5368065899,20,5368067035,76,,,5368065903,374,2024-11-17 15:41:22.832,5368065797,9,,5368067053,282,6277,5368065799,17,5368065801,56,Center,5368067045,230,99.0,5368067043,458
2749049227,439,58,1,40,56,mjejb0x57ms54j9ry6s8njwh,0,0,0,2024-11-17T15:41:23.556Z,2024-11-17T15:41:31Z,5368065881,179,,5368065879,186,,5368065943,233,374,5368065883,73,,5368065885,56,Back,5368065877,9,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049707,440,1,1,41,59,mjejb0x57ms54j9ry6s8njwh,1,50.1,49.4,2024-11-17T15:42:27.064Z,2024-11-17T15:42:39Z,5368068483,213,3.12,5368068477,140,35.2,5368068475,56,Back,5368068837,189,,5368068485,279,G,5368068481,212,15.6,5368068479,141,49.9,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049711,441,61,1,42,4,mjejb0x57ms54j9ry6s8njwh,1,35.2,49.9,2024-11-17T15:42:31.905Z,2024-11-17T15:42:42Z,5368068497,56,Back,5368068983,189,,,,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049741,442,1,1,42,7,mjejb0x57ms54j9ry6s8njwh,0,23.5,51.8,2024-11-17T15:42:34.329Z,2024-11-17T15:50:58Z,5368068669,213,0.28,5368085621,189,,5368068661,56,Center,5368068665,141,76.6,5368068659,157,,5368068667,212,61.4,5368068671,1,,5368068663,140,79.7,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749119543,844,49,1,42,9,7kt37xy93vjy6wac8vq6fqz3g,1,20.9,23.9,2024-11-17T15:42:36.779Z,2024-11-17T20:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
