id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2766085101,213,1,1,22,46,dcdnoyf6kzhj46iyfm7xq43fy,0,19,82.4,2025-01-17T19:23:46.180Z,2025-01-17T19:23:48Z,5460490503,212,13.6,5460490493,140,6.3,5460490499,141,78.5,5460490487,56,Back,5460490507,213,3.34,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766091081,313,49,1,22,47,mjejb0x57ms54j9ry6s8njwh,1,97.2,18,2025-01-17T19:23:46.990Z,2025-01-17T19:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085133,227,1,1,22,49,mjejb0x57ms54j9ry6s8njwh,0,93,19.1,2025-01-17T19:23:49.225Z,2025-01-17T19:31:38Z,5460490679,140,91.9,5460490789,233,214,5460490683,212,3.5,5460490677,56,Center,5460490685,213,1.90,5460490793,286,,5460490787,236,,5460490681,141,24.0,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085155,214,74,1,22,49,dcdnoyf6kzhj46iyfm7xq43fy,1,6,77.2,2025-01-17T19:23:49.226Z,2025-01-17T19:55:21Z,5460490811,233,227,5460490781,285,,5460490779,56,Back,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766091139,290,49,1,22,52,dcdnoyf6kzhj46iyfm7xq43fy,1,4.1,81.4,2025-01-17T19:23:51.750Z,2025-01-17T19:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085181,215,43,1,22,53,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2025-01-17T19:23:53.061Z,2025-01-17T19:24:08Z,5460491755,144,49,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085187,216,1,1,22,53,dcdnoyf6kzhj46iyfm7xq43fy,0,10.3,85.9,2025-01-17T19:23:53.269Z,2025-01-17T19:23:53Z,5460490941,213,5.94,5460490933,56,Back,5460490939,212,2.4,5460490935,140,12.5,5460490937,141,84.7,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085183,228,61,1,22,54,mjejb0x57ms54j9ry6s8njwh,1,87.9,11.3,2025-01-17T19:23:54.238Z,2025-01-17T19:31:45Z,5460490927,56,Right,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085223,217,1,1,22,55,dcdnoyf6kzhj46iyfm7xq43fy,1,20.6,81.5,2025-01-17T19:23:54.837Z,2025-01-17T19:23:57Z,5460491137,212,9.6,5460491139,213,3.48,5460491135,141,76.9,5460491127,56,Back,5460491133,140,12.0,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085255,218,1,1,22,57,dcdnoyf6kzhj46iyfm7xq43fy,0,11.9,76.9,2025-01-17T19:23:57.061Z,2025-01-17T19:34:19Z,5460491293,212,33.4,5460529019,1,,5460491287,56,Back,5460529017,157,,5460491291,141,71.7,5460491289,140,43.5,5460491295,213,6.18,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085249,229,4,1,22,59,mjejb0x57ms54j9ry6s8njwh,1,55.2,26.2,2025-01-17T19:23:59.082Z,2025-01-17T19:49:26Z,5460491315,56,Center,5460491539,233,219,5460491317,152,,5460491311,13,,5460491319,286,,5460491313,294,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085263,219,4,1,22,59,dcdnoyf6kzhj46iyfm7xq43fy,0,44.8,73.8,2025-01-17T19:23:59.083Z,2025-01-17T19:49:26Z,5460491353,294,,5460491357,152,,5460491355,56,Back,5460491493,285,,5460491553,233,229,5460491351,13,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085429,230,1,1,23,17,mjejb0x57ms54j9ry6s8njwh,1,54.4,27.9,2025-01-17T19:24:17.305Z,2025-01-17T19:25:39Z,5460492263,212,16.9,5460492255,152,,5460496759,189,,5460492257,56,Center,5460492253,5,,5460492261,141,52.5,5460492265,213,1.70,5460492259,140,52.3,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085453,231,1,1,23,18,mjejb0x57ms54j9ry6s8njwh,1,53.1,54.8,2025-01-17T19:24:17.963Z,2025-01-17T19:26:09Z,5460492405,212,19.0,5460492407,213,1.54,5460492399,56,Left,5460492401,140,53.6,5460496821,189,,5460492403,141,82.8,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766087079,268,1,1,23,19,mjejb0x57ms54j9ry6s8njwh,1,53.9,93.3,2025-01-17T19:24:19.643Z,2025-01-17T19:26:58Z,5460501283,140,32.5,5460501289,213,3.32,5460501297,189,,5460501281,56,Back,5460501287,212,22.8,5460501285,141,87.5,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085459,232,1,1,23,19,mjejb0x57ms54j9ry6s8njwh,1,31.9,72.6,2025-01-17T19:24:19.705Z,2025-01-17T19:24:20Z,5460492437,141,51.5,5460492435,140,49.0,5460492441,213,5.61,5460492433,56,Back,5460492439,212,23.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085465,233,1,1,23,20,mjejb0x57ms54j9ry6s8njwh,1,49,51.5,2025-01-17T19:24:20.378Z,2025-01-17T19:24:21Z,5460492461,56,Center,5460492463,140,58.0,5460492467,212,9.6,5460492469,213,6.08,5460492465,141,48.7,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085479,234,1,1,23,21,mjejb0x57ms54j9ry6s8njwh,1,61,62.6,2025-01-17T19:24:21.162Z,2025-01-17T21:20:08Z,5460492515,140,53.0,5460492519,212,12.8,5460492521,213,2.28,5460492517,141,76.9,5460492513,56,Center,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085495,235,1,1,23,22,mjejb0x57ms54j9ry6s8njwh,1,55.1,71.5,2025-01-17T19:24:22.697Z,2025-01-17T19:36:28Z,5460493123,210,15,5460492625,212,12.0,5460492627,213,1.06,5460492619,140,60.7,5460492623,141,86.9,5460492613,56,Left,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2766085553,236,15,1,23,30,mjejb0x57ms54j9ry6s8njwh,1,89.3,63.8,2025-01-17T19:24:29.754Z,2025-01-17T20:02:07Z,5460611603,64,,5460492901,56,Center,5460493147,55,235,5460493179,233,220,5460493161,147,52.7,5460493151,102,50.9,5460493141,78,,5460493155,215,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,5460493139,20,,5460492897,22,5460493143,29,,,5460493153,103,,10.1,5460493159,146,98.2,,,,,,,,,,,,,,,,,,,
2766085557,220,10,1,23,30,dcdnoyf6kzhj46iyfm7xq43fy,1,2.5,45.7,2025-01-17T19:24:29.854Z,2025-01-17T21:20:32Z,5460895943,180,,5460493203,233,236,5460493131,177,,5460895951,376,,5460492927,56,Back,5460492925,182,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085563,221,52,1,23,31,dcdnoyf6kzhj46iyfm7xq43fy,1,2.5,45.7,2025-01-17T19:24:31.317Z,2025-01-17T21:20:40Z,5460896217,376,,,,,,,,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085771,222,1,1,23,50,dcdnoyf6kzhj46iyfm7xq43fy,1,8.3,45.8,2025-01-17T19:24:50.645Z,2025-01-17T19:25:02Z,5460494161,56,Back,5460494159,199,,5460494583,189,,5460494165,141,45.4,5460494167,212,32.3,5460494163,140,39.1,5460494171,1,,5460494169,213,6.27,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085773,223,61,1,23,53,dcdnoyf6kzhj46iyfm7xq43fy,1,39.1,45.4,2025-01-17T19:24:53.293Z,2025-01-17T19:25:09Z,5460494647,189,,5460494183,56,Back,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766094175,347,1,1,23,53,mjejb0x57ms54j9ry6s8njwh,1,61.4,47.9,2025-01-17T19:24:53.486Z,2025-01-17T19:37:37Z,5460542023,140,44.3,5460542029,213,2.61,5460542021,56,Back,5460542025,141,63.6,5460542027,212,20.9,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085769,237,49,1,23,54,mjejb0x57ms54j9ry6s8njwh,1,48.9,75.3,2025-01-17T19:24:53.850Z,2025-01-17T19:37:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085789,238,1,1,23,54,mjejb0x57ms54j9ry6s8njwh,1,49,75.4,2025-01-17T19:24:54.730Z,2025-01-17T19:24:56Z,5460494265,213,6.05,5460494257,56,Center,5460494259,140,59.9,5460494261,141,71.4,5460494263,212,11.8,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085797,239,1,1,23,56,mjejb0x57ms54j9ry6s8njwh,1,56.9,75.1,2025-01-17T19:24:56.026Z,2025-01-17T19:24:57Z,5460494299,213,0.16,5460494293,140,65.5,5460494297,212,9.1,5460494295,141,77.2,5460494291,56,Center,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085803,240,61,1,23,57,mjejb0x57ms54j9ry6s8njwh,0,65.6,77.2,2025-01-17T19:24:56.953Z,2025-01-17T19:38:27Z,5460494331,56,Center,,,,,,,,,,,,,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085823,224,61,1,23,57,dcdnoyf6kzhj46iyfm7xq43fy,0,25.9,38.5,2025-01-17T19:24:57.525Z,2025-01-17T19:38:31Z,5460494451,56,Back,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085843,241,1,1,24,0,mjejb0x57ms54j9ry6s8njwh,1,57,70.6,2025-01-17T19:25:00.330Z,2025-01-17T19:25:01Z,5460494541,141,76.4,5460494545,213,2.92,5460494539,140,40.6,5460494543,212,17.7,5460494537,56,Back,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085863,242,1,1,24,1,mjejb0x57ms54j9ry6s8njwh,1,41,76.4,2025-01-17T19:25:01.738Z,2025-01-17T19:25:04Z,5460494671,212,18.5,5460494669,141,49.7,5460494663,56,Back,5460494667,140,37.7,5460494673,213,4.52,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085899,243,1,1,24,4,mjejb0x57ms54j9ry6s8njwh,1,38,46.3,2025-01-17T19:25:04.378Z,2025-01-17T19:25:08Z,5460494875,213,4.75,5460494867,56,Back,5460494869,140,38.6,5460494873,212,16.2,5460494871,141,22.5,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085919,244,1,1,24,8,mjejb0x57ms54j9ry6s8njwh,1,38.4,31,2025-01-17T19:25:07.930Z,2025-01-17T19:25:10Z,5460495001,56,Center,5460495007,212,17.1,5460495005,141,24.0,5460495011,213,6.00,5460495003,140,54.0,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085943,245,1,1,24,10,mjejb0x57ms54j9ry6s8njwh,1,54.1,24,2025-01-17T19:25:09.946Z,2025-01-17T19:25:11Z,5460495133,213,2.34,5460495127,140,47.2,5460495131,212,10.4,5460495129,141,34.9,5460495125,56,Back,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085959,246,1,1,24,12,mjejb0x57ms54j9ry6s8njwh,1,47.2,34.9,2025-01-17T19:25:11.770Z,2025-01-17T19:25:13Z,5460495213,141,26.8,5460495215,212,10.7,5460495217,213,5.74,5460495209,56,Center,5460495211,140,55.9,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085965,247,61,1,24,13,mjejb0x57ms54j9ry6s8njwh,0,55.9,26.8,2025-01-17T19:25:12.955Z,2025-01-17T19:25:13Z,5460495247,56,Center,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085981,225,1,1,24,14,dcdnoyf6kzhj46iyfm7xq43fy,0,50.3,66.3,2025-01-17T19:25:13.833Z,2025-01-17T19:25:15Z,5460495313,212,1.6,5460495307,56,Back,5460495323,233,248,5460495311,141,66.6,5460495327,286,,5460495315,213,3.01,5460495309,140,48.8,5460495321,236,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085973,248,74,1,24,14,mjejb0x57ms54j9ry6s8njwh,1,53.6,28.8,2025-01-17T19:25:13.834Z,2025-01-17T19:25:15Z,5460495331,233,225,5460495275,56,Center,5460495279,285,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085989,226,43,1,24,16,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2025-01-17T19:25:16.229Z,2025-01-17T19:39:13Z,5460495465,399,230r9tcwg89z5b9kxdqwi336d,5460548327,144,83,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766085995,249,1,1,24,16,mjejb0x57ms54j9ry6s8njwh,1,39.4,18.3,2025-01-17T19:25:16.474Z,2025-01-17T19:39:28Z,5460495409,141,16.2,5460495415,213,6.19,5460495403,56,Right,5460495411,212,15.7,5460495405,140,54.3,5460495401,155,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086011,250,50,1,24,17,mjejb0x57ms54j9ry6s8njwh,1,56.3,21.6,2025-01-17T19:25:17.668Z,2025-01-17T19:56:54Z,5460495485,56,Center,5460495487,286,,5460495531,233,227,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086007,227,7,1,24,17,dcdnoyf6kzhj46iyfm7xq43fy,1,43.7,78.4,2025-01-17T19:25:17.669Z,2025-01-17T21:21:19Z,5460495509,233,250,5460495471,285,,5460495469,56,Back,5460897729,383,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086015,228,49,1,24,18,dcdnoyf6kzhj46iyfm7xq43fy,1,42.8,77,2025-01-17T19:25:18.357Z,2025-01-17T19:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086037,229,1,1,24,19,dcdnoyf6kzhj46iyfm7xq43fy,1,42.3,78.1,2025-01-17T19:25:18.794Z,2025-01-17T19:25:20Z,5460495645,213,0.95,5460495639,140,43.6,5460495641,141,80.9,5460495637,56,Back,5460495643,212,2.3,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766161407,861,83,1,24,20,mjejb0x57ms54j9ry6s8njwh,1,60,15,2025-01-17T19:25:19.993Z,2025-01-17T21:21:49Z,5460898757,399,dedol1cdecfmywapqdnndxucp,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086051,230,1,1,24,21,dcdnoyf6kzhj46iyfm7xq43fy,0,42.1,79.7,2025-01-17T19:25:21.661Z,2025-01-17T21:21:33Z,5460495689,56,Back,5460495697,213,3.68,5460495695,212,11.7,5460495691,140,32.5,5460495693,141,70.9,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086077,251,1,1,24,23,mjejb0x57ms54j9ry6s8njwh,1,62.6,33.9,2025-01-17T19:25:23.690Z,2025-01-17T19:25:25Z,5460495815,56,Center,5460495819,141,33.4,5460495817,140,59.3,5460495821,212,3.5,5460495823,213,3.24,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086083,252,61,1,24,25,mjejb0x57ms54j9ry6s8njwh,0,60,33.7,2025-01-17T19:25:24.803Z,2025-01-17T19:39:45Z,5460495845,56,Center,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086107,231,1,1,24,25,dcdnoyf6kzhj46iyfm7xq43fy,1,32.3,62.7,2025-01-17T19:25:25.733Z,2025-01-17T19:25:27Z,5460495971,212,9.1,5460495967,140,23.6,5460495973,213,3.15,5460495969,141,62.6,5460495965,56,Back,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086239,232,1,1,24,27,dcdnoyf6kzhj46iyfm7xq43fy,1,23.6,62.6,2025-01-17T19:25:27.573Z,2025-01-17T19:25:38Z,5460496691,213,4.97,5460496683,56,Back,5460496687,141,36.4,5460496689,212,18.4,5460496685,140,28.1,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086289,233,1,1,24,39,dcdnoyf6kzhj46iyfm7xq43fy,1,39.6,23.6,2025-01-17T19:25:38.773Z,2025-01-17T19:25:42Z,5460496983,141,43.1,5460496979,56,Back,5460496981,140,30.9,5460496987,213,2.17,5460496985,212,16.1,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086337,234,1,1,24,44,dcdnoyf6kzhj46iyfm7xq43fy,0,30.4,44.2,2025-01-17T19:25:43.941Z,2025-01-17T21:22:12Z,5460497247,140,37.8,5460497249,141,48.5,5460497245,56,Back,5460497251,212,8.3,5460497253,213,0.36,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086353,235,4,1,24,46,dcdnoyf6kzhj46iyfm7xq43fy,1,38.4,52.4,2025-01-17T19:25:46.197Z,2025-01-17T19:49:27Z,5460497325,152,,5460497327,265,,5460497321,13,,5460497365,233,253,5460497329,286,,5460497323,56,Back,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086341,253,4,1,24,46,mjejb0x57ms54j9ry6s8njwh,0,61.6,47.6,2025-01-17T19:25:46.198Z,2025-01-17T19:49:27Z,5460497331,13,,5460497335,152,,5460497337,265,,5460497333,56,Center,5460497339,285,,5460497371,233,235,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086477,236,2,1,24,54,dcdnoyf6kzhj46iyfm7xq43fy,1,37,49.9,2025-01-17T19:25:54.453Z,2025-01-17T21:22:29Z,5460498063,7,dedol1cdecfmywapqdnndxucp,5460498033,140,69.2,5460900327,1,,5460550955,5,,5460550957,152,,5460498067,56,Center,5460498035,141,59.9,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086439,254,55,1,24,54,mjejb0x57ms54j9ry6s8njwh,1,35.5,27.8,2025-01-17T19:25:54.454Z,2025-01-17T21:22:25Z,5460497845,189,,,,,,,,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086649,255,1,1,25,18,mjejb0x57ms54j9ry6s8njwh,1,25.6,26.7,2025-01-17T19:26:18.090Z,2025-01-17T21:44:35Z,5460498929,213,1.80,5460498919,241,,5460935593,189,,5460498923,140,23.5,5460498927,212,9.9,5460498925,141,40.9,5460498917,5,,5460498921,56,Back,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086659,256,1,1,25,19,mjejb0x57ms54j9ry6s8njwh,1,23.5,40.9,2025-01-17T19:26:18.986Z,2025-01-17T19:26:19Z,5460498983,141,44.5,5460498979,56,Back,5460498981,140,31.9,5460498985,212,9.2,5460498987,213,0.27,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086673,257,1,1,25,19,mjejb0x57ms54j9ry6s8njwh,1,31.9,44.5,2025-01-17T19:26:19.419Z,2025-01-17T19:26:21Z,5460499051,140,39.0,5460499053,141,28.9,5460499055,212,13.0,5460499057,213,5.32,5460499049,56,Back,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086679,258,61,1,25,21,mjejb0x57ms54j9ry6s8njwh,0,38,27.9,2025-01-17T19:26:21.147Z,2025-01-17T19:26:21Z,5460499087,56,Back,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086681,237,49,1,25,21,dcdnoyf6kzhj46iyfm7xq43fy,1,55.4,74.4,2025-01-17T19:26:21.702Z,2025-01-17T19:26:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086723,238,1,1,25,24,dcdnoyf6kzhj46iyfm7xq43fy,0,61.8,78.7,2025-01-17T19:26:23.925Z,2025-01-17T19:26:25Z,5460499377,213,0.39,5460499375,212,17.2,5460499371,140,76.9,5460499373,141,88.4,5460499369,56,Left,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086737,259,49,1,25,26,mjejb0x57ms54j9ry6s8njwh,1,22.3,6.7,2025-01-17T19:26:26.490Z,2025-01-17T19:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086779,260,1,1,25,27,mjejb0x57ms54j9ry6s8njwh,1,15.8,8.6,2025-01-17T19:26:27.434Z,2025-01-17T19:26:29Z,5460499669,140,3.4,5460499671,141,29.7,5460499675,212,19.4,5460499667,56,Back,5460499679,213,2.31,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086833,261,1,1,25,29,mjejb0x57ms54j9ry6s8njwh,1,3.4,29.7,2025-01-17T19:26:29.420Z,2025-01-17T19:26:34Z,5460499993,1,,5460499981,157,,5460499987,141,23.7,5460499985,140,42.6,5460499983,56,Back,5460499991,213,6.18,5460499989,212,41.4,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766086841,262,1,1,25,34,mjejb0x57ms54j9ry6s8njwh,1,42.9,18.6,2025-01-17T19:26:34.554Z,2025-01-17T19:26:35Z,5460500033,141,15.9,5460500029,56,Back,5460500031,140,37.6,5460500059,156,,5460500035,212,5.9,5460500037,213,3.46,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
