id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2768545703,413,1,2,54,51,8l30dsub3sutr6j3ruvk650xc,0,44.6,85.7,2025-01-25T13:14:24.164Z,2025-01-25T13:22:47Z,5473807807,233,578,5473795637,56,Back,5473807813,286,,5473807805,236,,5473795649,213,4.65,5473795639,140,44.4,5473795645,212,3.5,5473795641,141,80.5,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768551521,578,74,2,54,51,36tr17foeaf9ejjmt2txuoy3y,1,56.1,11.5,2025-01-25T13:14:24.165Z,2025-01-25T13:43:00Z,5473807789,285,,5473807787,56,Right,5473807821,233,413,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545461,507,49,2,54,58,36tr17foeaf9ejjmt2txuoy3y,1,65,25.6,2025-01-25T13:14:31.472Z,2025-01-25T13:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545463,508,1,2,54,58,36tr17foeaf9ejjmt2txuoy3y,1,65,25.6,2025-01-25T13:14:31.632Z,2025-01-25T13:14:32Z,5473774555,140,64.3,5473774563,213,1.64,5473774559,212,10.9,5473774553,56,Center,5473774557,141,41.6,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545481,509,1,2,54,59,36tr17foeaf9ejjmt2txuoy3y,1,64.2,41.6,2025-01-25T13:14:32.544Z,2025-01-25T13:14:33Z,5473774633,140,69.7,5473774639,213,1.05,5473774631,56,Center,5473774637,212,11.5,5473774635,141,56.3,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545529,510,1,2,55,1,36tr17foeaf9ejjmt2txuoy3y,1,71.3,59.3,2025-01-25T13:14:33.793Z,2025-01-25T13:14:37Z,5473774851,141,78.2,5473774853,212,15.4,5473774847,56,Center,5473774855,213,0.99,5473774849,140,79.4,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545545,511,1,2,55,3,36tr17foeaf9ejjmt2txuoy3y,1,76.4,73.9,2025-01-25T13:14:36.160Z,2025-01-25T13:56:54Z,5473774949,140,93.8,5473774957,213,0.20,5473774951,141,79.3,5473774947,56,Left,5473774955,212,18.6,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545551,512,1,2,55,5,36tr17foeaf9ejjmt2txuoy3y,1,95.4,80.3,2025-01-25T13:14:38.641Z,2025-01-25T17:41:27Z,5473922767,154,,5473774969,56,Center,5475387197,224,,5473922765,210,13,5473922701,155,,5475387199,72,,5473922713,212,17.1,5473922709,141,55.2,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,5473922697,2,5473922717,213,4.67,5473922705,140,94.7,,,,,,,,,,1,,,,,,,,,,,,,,,,
2768545631,513,13,2,55,9,36tr17foeaf9ejjmt2txuoy3y,1,94.2,52.1,2025-01-25T13:14:41.808Z,2025-01-25T17:41:37Z,5473786503,230,99.1,5473786499,103,75,5473786489,29,,5473775413,22,,5473785225,17,,5473786501,214,,5473786497,102,50.9,5473786487,74,,23kah59nbx1m7ro3imaaevoph,J. Roord,5473786493,55,5473778035,328,,5473778029,15,,512,5473775417,56,Center,5473786491,154,,5473786505,231,,52.5,,,,,,,,,,,,,,,
2768545757,417,5,2,55,10,8l30dsub3sutr6j3ruvk650xc,1,-1.6,40.4,2025-01-25T13:14:43.390Z,2025-01-25T13:56:07Z,5473794613,233,514,5473776045,56,Back,5473776049,346,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768545637,514,5,2,55,10,36tr17foeaf9ejjmt2txuoy3y,0,101.6,59.6,2025-01-25T13:14:43.390Z,2025-01-25T13:19:04Z,5473775449,56,Center,5473775451,346,,5473794621,233,417,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546051,418,1,2,55,34,8l30dsub3sutr6j3ruvk650xc,1,5,41.1,2025-01-25T13:15:07.684Z,2025-01-25T17:42:00Z,5473777555,189,,5473777539,213,5.29,5473777533,141,11.1,5473777535,212,24.4,5473777529,56,Back,5473795015,124,,5473795017,237,,5473777531,140,17.8,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546153,419,1,2,55,40,8l30dsub3sutr6j3ruvk650xc,1,34.8,3.5,2025-01-25T13:15:13.780Z,2025-01-25T13:16:15Z,5473778057,56,Right,5473778065,213,0.44,5473778059,140,52.8,5473778063,212,20.9,5473778061,141,16.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546169,420,1,2,55,44,8l30dsub3sutr6j3ruvk650xc,1,54.5,23.6,2025-01-25T13:15:17.140Z,2025-01-25T13:16:15Z,5473778151,141,33.4,5473778153,212,9.0,5473778155,213,2.30,5473778147,56,Back,5473778149,140,48.8,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546225,421,1,2,55,45,8l30dsub3sutr6j3ruvk650xc,1,47.7,31.3,2025-01-25T13:15:18.709Z,2025-01-25T13:16:14Z,5473778421,213,4.56,5473778415,140,47.0,5473778417,141,24.4,5473778413,56,Back,5473778419,212,4.7,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546235,422,1,2,55,46,8l30dsub3sutr6j3ruvk650xc,0,47,24.4,2025-01-25T13:15:19.700Z,2025-01-25T13:16:14Z,5473778803,236,,5473778453,213,2.11,5473778449,141,27.0,5473778817,286,,5473778445,56,Back,5473778807,233,515,5473778451,212,2.1,5473778447,140,46.0,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546269,515,74,2,55,46,36tr17foeaf9ejjmt2txuoy3y,1,53.2,67.9,2025-01-25T13:15:19.701Z,2025-01-25T13:43:00Z,5473778605,285,,5473778857,233,422,5473778603,56,Center,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546289,423,1,2,55,49,8l30dsub3sutr6j3ruvk650xc,1,39.4,30.7,2025-01-25T13:15:22.533Z,2025-01-25T13:16:14Z,5473778667,213,2.61,5473778661,140,19.5,5473778665,212,24.3,5473778663,141,48.8,5473778659,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546377,424,1,2,55,54,8l30dsub3sutr6j3ruvk650xc,1,22.7,52.4,2025-01-25T13:15:27.189Z,2025-01-25T13:16:14Z,5473779169,140,23.7,5473779167,56,Back,5473779177,213,1.49,5473779173,212,12.4,5473779171,141,70.6,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546495,425,1,2,55,56,8l30dsub3sutr6j3ruvk650xc,1,24.5,71.7,2025-01-25T13:15:29.173Z,2025-01-25T13:16:13Z,5473779731,141,50.9,5473779733,212,17.5,5473779727,140,14.7,5473779735,213,4.08,5473779723,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546583,426,1,2,56,1,8l30dsub3sutr6j3ruvk650xc,1,17.7,51.6,2025-01-25T13:15:34.213Z,2025-01-25T13:16:13Z,5473780177,212,29.0,5473780179,213,5.33,5473780171,56,Back,5473780173,140,33.7,5473780175,141,16.8,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546593,427,1,2,56,5,8l30dsub3sutr6j3ruvk650xc,1,31.9,14.9,2025-01-25T13:15:37.845Z,2025-01-25T13:16:13Z,5473780263,213,0.66,5473780257,141,25.8,5473780253,140,41.0,5473780251,56,Back,5473780259,212,12.1,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546679,428,3,2,56,7,8l30dsub3sutr6j3ruvk650xc,1,43.1,26.7,2025-01-25T13:15:40.241Z,2025-01-25T17:42:31Z,5475392141,464,,5473810439,233,516,5473780681,56,Back,5473780683,286,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546729,516,45,2,56,7,36tr17foeaf9ejjmt2txuoy3y,0,56.9,73.3,2025-01-25T13:15:40.241Z,2025-01-25T13:42:52Z,5473780899,285,,5473780897,56,Center,5473810483,233,428,,,,,,,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546691,429,43,2,56,11,8l30dsub3sutr6j3ruvk650xc,1,0,0,2025-01-25T13:15:44.149Z,2025-01-25T17:43:00Z,5475394227,144,50,5473780743,286,0,5473780741,56,Back,5473812093,233,517,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546753,517,83,2,56,11,36tr17foeaf9ejjmt2txuoy3y,0,59.7,74.2,2025-01-25T13:15:44.150Z,2025-01-25T17:43:07Z,5475394711,399,amg2zai9038cdz9uuql3l9rkl,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546701,430,61,2,56,12,8l30dsub3sutr6j3ruvk650xc,1,38.9,24.4,2025-01-25T13:15:45.181Z,2025-01-25T13:16:12Z,5473780785,56,Back,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546765,431,1,2,56,14,8l30dsub3sutr6j3ruvk650xc,1,35.1,32.2,2025-01-25T13:15:47.013Z,2025-01-25T13:16:11Z,5473781093,213,3.77,5473781089,141,24.4,5473781087,140,28.1,5473781091,212,9.1,5473781085,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546789,432,1,2,56,15,8l30dsub3sutr6j3ruvk650xc,1,28.4,23.9,2025-01-25T13:15:48.213Z,2025-01-25T13:16:10Z,5473781241,140,22.0,5473781247,213,1.87,5473781245,212,22.9,5473781243,141,56.1,5473781237,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768546961,433,1,2,56,23,8l30dsub3sutr6j3ruvk650xc,1,26.5,56,2025-01-25T13:15:56.261Z,2025-01-25T13:16:10Z,5473782065,212,26.1,5473782067,213,4.97,5473782061,140,32.8,5473782059,56,Back,5473782063,141,18.9,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547063,434,1,2,56,27,8l30dsub3sutr6j3ruvk650xc,1,31.1,15.5,2025-01-25T13:16:00.021Z,2025-01-25T13:16:09Z,5473782563,213,0.12,5473782553,56,Center,5473782559,212,57.1,5473782555,140,85.1,5473782551,155,,5473782565,1,,5473782557,141,25.5,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547109,435,1,2,56,32,8l30dsub3sutr6j3ruvk650xc,0,85,26.1,2025-01-25T13:16:05.621Z,2025-01-25T13:16:07Z,5473782815,212,5.8,5473782809,56,Back,5473782817,213,4.57,5473782811,140,85.8,5473782813,141,34.5,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547145,518,12,2,56,34,36tr17foeaf9ejjmt2txuoy3y,1,11.5,63.3,2025-01-25T13:16:07.152Z,2025-01-25T13:23:48Z,5473782965,141,65.2,5473782961,56,Back,5473782967,212,13.6,5473783177,167,,5473782963,140,0.0,5473782969,213,3.05,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547135,436,6,2,56,34,8l30dsub3sutr6j3ruvk650xc,1,95.2,34.6,2025-01-25T13:16:07.173Z,2025-01-25T13:16:23Z,5473783595,233,519,5473783309,75,,5473783307,56,Back,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547187,519,6,2,56,34,36tr17foeaf9ejjmt2txuoy3y,0,4.8,65.4,2025-01-25T13:16:07.173Z,2025-01-25T17:43:33Z,5473783197,56,Back,5473783199,73,,5473783611,233,436,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547741,437,1,2,57,18,8l30dsub3sutr6j3ruvk650xc,0,99.6,0.5,2025-01-25T13:16:51.126Z,2025-01-25T17:43:42Z,5473786233,213,1.69,5473786217,2,,5473786225,56,Center,5473786221,155,,5473786227,140,95.9,5475396989,72,,5473786231,212,32.2,5473786219,6,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,5473786223,223,5473786235,1,,5473786229,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547745,520,12,2,57,19,36tr17foeaf9ejjmt2txuoy3y,1,3.9,59.9,2025-01-25T13:16:51.936Z,2025-01-25T13:16:55Z,5473786277,141,100.0,5473786281,213,0.84,5473786279,212,38.6,5473786273,56,Back,5473786335,167,,5473786275,140,28.5,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547763,438,5,2,57,21,8l30dsub3sutr6j3ruvk650xc,1,68.4,-2,2025-01-25T13:16:54.401Z,2025-01-25T13:56:08Z,5473786367,233,521,5473786363,347,,5473786361,56,Right,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547749,521,5,2,57,21,36tr17foeaf9ejjmt2txuoy3y,0,31.6,102,2025-01-25T13:16:54.401Z,2025-01-25T13:16:58Z,5473786305,56,Back,5473786385,233,438,5473786307,347,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547937,439,1,2,57,34,8l30dsub3sutr6j3ruvk650xc,1,67.7,0,2025-01-25T13:17:07.142Z,2025-01-25T13:17:11Z,5473787209,107,,5473787215,141,14.1,5473787211,56,Right,5473787217,212,20.4,5473787213,140,84.1,5473787219,213,0.56,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547939,440,50,2,57,38,8l30dsub3sutr6j3ruvk650xc,1,84.8,24.8,2025-01-25T13:17:11.175Z,2025-01-25T17:44:24Z,5473787225,286,,5473787223,56,Center,5473787423,233,522,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547959,522,7,2,57,38,36tr17foeaf9ejjmt2txuoy3y,1,15.2,75.2,2025-01-25T13:17:11.176Z,2025-01-25T17:44:37Z,5475400617,178,,5473787351,56,Back,5473787353,285,,5473787397,233,440,5475400615,384,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547975,523,1,2,57,40,36tr17foeaf9ejjmt2txuoy3y,1,14.4,74.2,2025-01-25T13:17:13.327Z,2025-01-25T13:17:15Z,5473787465,140,11.2,5473787471,213,2.43,5473787463,56,Back,5473787469,212,4.5,5473787467,141,78.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768547993,524,12,2,57,42,36tr17foeaf9ejjmt2txuoy3y,1,11.2,78.5,2025-01-25T13:17:15.185Z,2025-01-25T13:17:17Z,5473787559,56,Back,5473787565,212,18.5,5473787563,141,68.5,5473787561,140,27.6,5473787569,213,5.91,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548003,441,3,2,57,44,8l30dsub3sutr6j3ruvk650xc,1,72.8,42.2,2025-01-25T13:17:17.174Z,2025-01-25T17:44:46Z,5473787587,56,Center,5473787619,233,525,5473787589,286,,5475401207,464,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548005,525,45,2,57,44,36tr17foeaf9ejjmt2txuoy3y,0,27.2,57.8,2025-01-25T13:17:17.174Z,2025-01-25T13:42:53Z,5473787597,285,,5473787595,56,Back,5473787647,233,441,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548029,442,1,2,57,45,8l30dsub3sutr6j3ruvk650xc,1,70.9,38.2,2025-01-25T13:17:17.829Z,2025-01-25T13:17:19Z,5473787733,213,1.81,5473787725,56,Center,5473787727,140,66.5,5473787731,212,19.7,5473787729,141,66.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548061,443,1,2,57,46,8l30dsub3sutr6j3ruvk650xc,1,66.5,66.4,2025-01-25T13:17:19.045Z,2025-01-25T13:17:22Z,5473787885,140,76.0,5473787891,213,0.83,5473787887,141,82.4,5473787883,56,Left,5473787889,212,14.8,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548067,444,1,2,57,49,8l30dsub3sutr6j3ruvk650xc,0,91,80.9,2025-01-25T13:17:22.773Z,2025-01-25T17:45:02Z,5473787929,155,,5475402113,72,,5473787935,141,76.0,5473787931,56,Center,5473787937,212,3.4,5475402111,387,,5475402109,225,,5473787925,2,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,5473787939,213,5473787933,140,91.7,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,
2768548077,526,61,2,57,50,36tr17foeaf9ejjmt2txuoy3y,1,9.9,19.4,2025-01-25T13:17:23.550Z,2025-01-25T13:17:23Z,5473787989,56,Back,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548111,527,52,2,57,53,36tr17foeaf9ejjmt2txuoy3y,1,7.8,47,2025-01-25T13:17:26.431Z,2025-01-25T17:45:07Z,5475402443,377,,,,,,,,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548209,528,80,2,58,1,36tr17foeaf9ejjmt2txuoy3y,0,7.1,46.6,2025-01-25T13:17:34.272Z,2025-01-25T13:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548243,529,1,2,58,2,36tr17foeaf9ejjmt2txuoy3y,1,7.7,50,2025-01-25T13:17:35.520Z,2025-01-25T13:17:38Z,5473788889,141,62.1,5473788881,56,Back,5473788893,212,11.4,5473788897,213,0.81,5473788885,140,15.2,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548343,530,1,2,58,5,36tr17foeaf9ejjmt2txuoy3y,1,19.9,69.3,2025-01-25T13:17:38.544Z,2025-01-25T13:17:48Z,5473789429,213,3.97,5473789423,140,8.7,5473789425,141,50.6,5473789427,212,17.3,5473789421,56,Back,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548373,531,1,2,58,15,36tr17foeaf9ejjmt2txuoy3y,1,15.4,52.2,2025-01-25T13:17:48.050Z,2025-01-25T13:17:50Z,5473789607,56,Back,5473789615,213,0.99,5473789609,140,23.8,5473789611,141,71.8,5473789613,212,16.0,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548549,532,1,2,58,17,36tr17foeaf9ejjmt2txuoy3y,1,25.4,70,2025-01-25T13:17:50.737Z,2025-01-25T13:18:01Z,5473790621,213,3.57,5473790615,140,13.6,5473790617,141,61.7,5473790613,56,Back,5473790619,212,13.6,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548605,533,1,2,58,28,36tr17foeaf9ejjmt2txuoy3y,1,18.1,56.6,2025-01-25T13:18:01.153Z,2025-01-25T13:18:04Z,5473790927,140,24.8,5473790933,213,0.85,5473790925,56,Back,5473790929,141,68.4,5473790931,212,10.7,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548621,534,1,2,58,31,36tr17foeaf9ejjmt2txuoy3y,1,28.4,78.4,2025-01-25T13:18:04.417Z,2025-01-25T13:18:06Z,5473791009,141,62.9,5473791007,140,43.0,5473791011,212,18.6,5473791013,213,5.68,5473791005,56,Back,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548631,535,1,2,58,33,36tr17foeaf9ejjmt2txuoy3y,0,43,62.9,2025-01-25T13:18:06.161Z,2025-01-25T13:18:07Z,5473791047,212,6.2,5473791043,140,37.1,5473791049,213,3.14,5473791041,56,Back,5473791081,156,,5473791045,141,62.9,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548653,445,61,2,58,34,8l30dsub3sutr6j3ruvk650xc,0,62.5,39.4,2025-01-25T13:18:07.671Z,2025-01-25T17:45:35Z,5473791143,56,Center,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548665,446,45,2,58,35,8l30dsub3sutr6j3ruvk650xc,0,61.9,39.8,2025-01-25T13:18:08.293Z,2025-01-25T13:42:54Z,5473791197,56,Center,5473791199,285,,5473791475,233,536,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548701,536,3,2,58,35,36tr17foeaf9ejjmt2txuoy3y,1,38.1,60.2,2025-01-25T13:18:08.293Z,2025-01-25T17:45:38Z,5475404233,464,,5473791431,286,,5473791459,233,446,5473791429,56,Back,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548741,537,1,2,58,38,36tr17foeaf9ejjmt2txuoy3y,1,38.3,51.3,2025-01-25T13:18:10.896Z,2025-01-25T13:18:14Z,5473791679,212,6.8,5473791673,56,Back,5473791677,141,42.8,5473791681,213,4.15,5473791675,140,34.8,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548759,538,1,2,58,41,36tr17foeaf9ejjmt2txuoy3y,1,37.4,39.8,2025-01-25T13:18:14.113Z,2025-01-25T13:18:16Z,5473791801,141,32.2,5473791803,212,16.1,5473791797,56,Center,5473791805,213,5.96,5473791799,140,51.9,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548795,539,1,2,58,43,36tr17foeaf9ejjmt2txuoy3y,1,54.1,29.7,2025-01-25T13:18:16.161Z,2025-01-25T13:18:18Z,5473791979,213,4.96,5473791971,56,Right,5473791973,140,58.4,5473791977,212,18.8,5473791975,141,2.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548841,540,1,2,58,45,36tr17foeaf9ejjmt2txuoy3y,1,58.6,3.8,2025-01-25T13:18:18.532Z,2025-01-25T13:18:22Z,5473792173,140,47.3,5473792179,213,3.08,5473792171,56,Back,5473792177,212,11.9,5473792175,141,4.9,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768548869,541,1,2,58,49,36tr17foeaf9ejjmt2txuoy3y,1,47.3,5.9,2025-01-25T13:18:21.968Z,2025-01-25T13:18:25Z,5473792359,56,Back,5473792363,141,22.7,5473792365,212,21.7,5473792361,140,29.7,5473792367,213,2.59,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
