id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2733744153,90,1,1,10,50,28u3q82ip96ahymkup01vfxli,1,26.6,31.3,2024-10-13T13:11:33.114Z,2024-10-13T13:11:35Z,5284446641,56,Back,5284446649,213,4.35,5284446645,141,20.6,5284446647,212,7.8,5284446643,140,24.0,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744163,91,1,1,10,52,28u3q82ip96ahymkup01vfxli,1,26.8,21.8,2024-10-13T13:11:34.922Z,2024-10-13T13:11:36Z,5284446669,141,30.7,5284446671,212,8.5,5284446665,56,Back,5284446673,213,0.79,5284446667,140,32.5,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744173,92,1,1,10,53,28u3q82ip96ahymkup01vfxli,1,32.5,30.7,2024-10-13T13:11:35.994Z,2024-10-13T13:11:37Z,5284446715,56,Back,5284446719,141,31.2,5284446723,213,3.12,5284446721,212,12.9,5284446717,140,20.2,5284446751,156,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744213,93,1,1,10,58,28u3q82ip96ahymkup01vfxli,1,23.1,40.6,2024-10-13T13:11:40.250Z,2024-10-13T13:11:43Z,5284446961,213,2.14,5284446957,141,60.2,5284446955,140,15.0,5284446953,56,Back,5284446959,212,15.8,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744217,94,1,1,11,0,28u3q82ip96ahymkup01vfxli,1,24.2,61.8,2024-10-13T13:11:43.242Z,2024-10-13T13:11:44Z,5284447045,212,14.0,5284447043,141,81.2,5284447041,140,28.8,5284447047,213,1.22,5284447039,56,Back,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744245,95,1,1,11,2,28u3q82ip96ahymkup01vfxli,1,28.8,81.2,2024-10-13T13:11:44.826Z,2024-10-13T13:11:53Z,5284447231,213,3.73,5284447229,212,16.7,5284447225,140,15.6,5284447227,141,67.5,5284447223,56,Back,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744255,96,1,1,11,10,28u3q82ip96ahymkup01vfxli,0,24.9,66.6,2024-10-13T13:11:52.986Z,2024-10-13T13:11:56Z,5284447275,213,0.27,5284447273,212,21.9,5284447267,56,Back,5284447271,141,75.1,5284447269,140,45.0,5284447265,155,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744265,97,44,1,11,12,28u3q82ip96ahymkup01vfxli,1,44.6,75.4,2024-10-13T13:11:55.128Z,2024-10-13T13:53:27Z,5284447317,285,,5284447315,56,Back,5284447365,233,114,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744269,114,44,1,11,12,8l30dsub3sutr6j3ruvk650xc,0,55.4,24.6,2024-10-13T13:11:55.129Z,2024-10-13T13:53:27Z,5284447345,233,97,5284447321,286,,5284447319,56,Center,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744275,115,43,1,11,13,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-13T13:11:55.288Z,2024-10-13T13:22:29Z,5284447379,141,45.5,5284447375,56,Center,5284447381,212,16.4,5284447373,3,0,5284447383,213,1.43,5284447377,140,61.7,5284468781,144,1,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733748111,190,1,1,11,13,28u3q82ip96ahymkup01vfxli,0,42.4,77.3,2024-10-13T13:11:55.509Z,2024-10-13T13:24:56Z,5284469161,3,,5284469175,213,4.03,5284469167,141,67.1,5284469171,212,9.0,5284469165,140,37.0,5284469163,56,Back,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733748127,191,43,1,11,15,28u3q82ip96ahymkup01vfxli,1,0,0,2024-10-13T13:11:57.350Z,2024-10-13T13:23:24Z,5284467723,399,brppytuf1766c50274dkue5pm,5284470553,144,83,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744289,116,1,1,11,15,8l30dsub3sutr6j3ruvk650xc,1,60.9,39.8,2024-10-13T13:11:58.224Z,2024-10-13T13:23:26Z,5284447463,213,5.10,5284447459,141,15.0,5284447455,56,Right,5284447457,140,67.4,5284447461,212,18.2,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744273,98,83,1,11,16,28u3q82ip96ahymkup01vfxli,0,38,82,2024-10-13T13:11:58.795Z,2024-10-13T13:12:04Z,5284447517,399,1vpy4utdaxo6zs2enj4tphejt,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744283,99,83,1,11,17,28u3q82ip96ahymkup01vfxli,0,39.7,79.4,2024-10-13T13:12:00.106Z,2024-10-13T13:23:55Z,5284447515,399,1vpy4utdaxo6zs2enj4tphejt,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744301,118,1,1,11,19,8l30dsub3sutr6j3ruvk650xc,1,67.4,17.1,2024-10-13T13:12:01.856Z,2024-10-13T13:12:03Z,5284447505,140,40.8,5284447503,56,Back,5284447507,141,20.9,5284447509,212,28.0,5284447511,213,3.05,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744293,117,49,1,11,20,8l30dsub3sutr6j3ruvk650xc,1,68.1,17,2024-10-13T13:12:02.408Z,2024-10-13T13:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744309,119,1,1,11,21,8l30dsub3sutr6j3ruvk650xc,1,41.7,20.9,2024-10-13T13:12:03.249Z,2024-10-13T13:12:04Z,5284447551,56,Back,5284447557,212,24.9,5284447559,213,2.01,5284447553,140,31.5,5284447555,141,54.0,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744329,120,1,1,11,22,8l30dsub3sutr6j3ruvk650xc,1,34,55.2,2024-10-13T13:12:04.770Z,2024-10-13T13:12:09Z,5284447667,213,4.81,5284447661,140,35.9,5284447659,56,Back,5284447663,141,25.5,5284447665,212,20.3,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744341,121,1,1,11,26,8l30dsub3sutr6j3ruvk650xc,1,39.7,26.7,2024-10-13T13:12:08.992Z,2024-10-13T13:12:12Z,5284447761,56,Center,5284447767,212,24.3,5284447769,213,0.27,5284447765,141,36.1,5284447763,140,62.0,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744345,122,61,1,11,29,8l30dsub3sutr6j3ruvk650xc,0,62,36.1,2024-10-13T13:12:11.720Z,2024-10-13T13:17:37Z,5284447775,56,Center,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744373,100,1,1,11,30,28u3q82ip96ahymkup01vfxli,1,34.1,61.2,2024-10-13T13:12:12.554Z,2024-10-13T13:12:15Z,5284447841,140,12.6,5284447847,213,3.32,5284447839,56,Back,5284447843,141,55.2,5284447845,212,22.9,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744379,101,49,1,11,32,28u3q82ip96ahymkup01vfxli,1,12.6,55.2,2024-10-13T13:12:15.130Z,2024-10-13T13:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744411,102,1,1,11,35,28u3q82ip96ahymkup01vfxli,1,12.6,55.2,2024-10-13T13:12:17.642Z,2024-10-13T13:12:21Z,5284448031,213,5.05,5284448027,141,31.0,5284448023,56,Back,5284448025,140,18.1,5284448029,212,17.4,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744423,103,1,1,11,38,28u3q82ip96ahymkup01vfxli,1,18.1,31,2024-10-13T13:12:21.130Z,2024-10-13T13:12:24Z,5284448055,140,9.7,5284448053,56,Back,5284448059,212,16.0,5284448061,213,2.16,5284448057,141,50.6,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744445,104,1,1,11,41,28u3q82ip96ahymkup01vfxli,1,9.7,50.6,2024-10-13T13:12:24.138Z,2024-10-13T13:12:27Z,5284448171,140,13.5,5284448169,56,Back,5284448177,213,1.27,5284448173,141,69.4,5284448175,212,13.4,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744477,105,1,1,11,44,28u3q82ip96ahymkup01vfxli,1,13.5,69.4,2024-10-13T13:12:26.970Z,2024-10-13T13:12:30Z,5284448371,213,4.83,5284448369,212,24.1,5284448365,140,16.2,5284448363,56,Back,5284448367,141,34.2,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744507,106,1,1,11,48,28u3q82ip96ahymkup01vfxli,1,16.2,34.2,2024-10-13T13:12:30.426Z,2024-10-13T13:12:33Z,5284448499,141,45.8,5284448495,56,Back,5284448501,212,10.6,5284448503,213,2.31,5284448497,140,9.4,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744519,107,1,1,11,51,28u3q82ip96ahymkup01vfxli,0,9.6,44.9,2024-10-13T13:12:33.498Z,2024-10-13T13:12:35Z,5284448597,140,44.2,5284448605,1,,5284448603,213,5.87,5284448601,212,39.7,5284448599,141,21.3,5284448593,157,,5284448595,56,Back,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744555,123,1,1,11,56,8l30dsub3sutr6j3ruvk650xc,0,57,79.6,2024-10-13T13:12:38.722Z,2024-10-13T13:45:32Z,5284448775,140,65.3,5284448773,56,Center,5284448781,213,4.94,5284448779,212,38.6,5284448777,141,24.3,5284448771,157,,5284448783,1,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744557,124,43,1,11,57,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-13T13:12:40.208Z,2024-10-13T13:25:02Z,5284474315,144,61,5284448787,56,Center,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744567,108,49,1,12,0,28u3q82ip96ahymkup01vfxli,1,32.4,84.7,2024-10-13T13:12:42.266Z,2024-10-13T13:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744575,109,1,1,12,0,28u3q82ip96ahymkup01vfxli,1,33.3,82.1,2024-10-13T13:12:42.795Z,2024-10-13T13:12:43Z,5284448867,141,55.5,5284448863,56,Back,5284448865,140,27.5,5284448871,213,4.39,5284448869,212,19.1,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744583,110,1,1,12,1,28u3q82ip96ahymkup01vfxli,1,27.5,55.5,2024-10-13T13:12:43.754Z,2024-10-13T13:12:44Z,5284448889,56,Back,5284448895,212,9.4,5284448893,141,60.3,5284448897,213,0.35,5284448891,140,35.9,,,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744617,111,1,1,12,2,28u3q82ip96ahymkup01vfxli,1,35.9,60.3,2024-10-13T13:12:44.794Z,2024-10-13T13:12:50Z,5284449055,56,Left,5284449063,213,0.36,5284449059,141,80.8,5284449065,1,,5284449057,140,70.9,5284449061,212,39.3,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744627,112,1,1,12,8,28u3q82ip96ahymkup01vfxli,1,71.2,80.3,2024-10-13T13:12:50.827Z,2024-10-13T13:12:53Z,5284449145,141,73.6,5284449143,140,65.9,5284449147,212,7.2,5284449149,213,3.83,5284449141,56,Center,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744643,113,1,1,12,10,28u3q82ip96ahymkup01vfxli,1,65.9,73.6,2024-10-13T13:12:52.891Z,2024-10-13T13:12:54Z,5284449211,213,4.75,5284449207,141,58.7,5284449203,56,Center,5284449205,140,66.3,5284449209,212,10.1,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744659,114,1,1,12,12,28u3q82ip96ahymkup01vfxli,1,66.3,58.7,2024-10-13T13:12:54.411Z,2024-10-13T13:12:59Z,5284449339,212,8.4,5284449333,56,Center,5284449337,141,69.6,5284449335,140,62.5,5284449341,213,2.06,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744669,115,1,1,12,17,28u3q82ip96ahymkup01vfxli,1,61.8,60.3,2024-10-13T13:12:59.322Z,2024-10-13T13:13:00Z,5284449403,141,42.2,5284449405,212,15.0,5284449399,56,Center,5284449407,213,4.10,5284449401,140,53.6,,,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744683,116,1,1,12,18,28u3q82ip96ahymkup01vfxli,1,53.6,42.2,2024-10-13T13:13:00.667Z,2024-10-13T13:13:02Z,5284449461,56,Center,5284449467,212,14.6,5284449469,213,0.88,5284449463,140,62.5,5284449465,141,58.7,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744701,117,1,1,12,19,28u3q82ip96ahymkup01vfxli,1,62.5,58.7,2024-10-13T13:13:01.962Z,2024-10-13T13:13:04Z,5284449581,140,70.2,5284449587,213,5.43,5284449579,56,Center,5284449585,212,12.2,5284449583,141,45.2,,,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744703,118,3,1,12,22,28u3q82ip96ahymkup01vfxli,0,68,45.7,2024-10-13T13:13:04.639Z,2024-10-13T13:13:07Z,5284449651,233,125,5284449595,286,,5284449593,56,Center,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744705,125,7,1,12,22,8l30dsub3sutr6j3ruvk650xc,1,32,54.3,2024-10-13T13:13:04.640Z,2024-10-13T13:13:08Z,5284449617,233,118,5284449599,285,,5284449597,56,Back,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744709,126,49,1,12,23,8l30dsub3sutr6j3ruvk650xc,1,33.9,51.9,2024-10-13T13:13:05.314Z,2024-10-13T13:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744713,119,43,1,12,23,28u3q82ip96ahymkup01vfxli,1,0,0,2024-10-13T13:13:05.755Z,2024-10-13T13:25:30Z,5284449615,56,Center,5284475315,144,61,,,,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744745,127,1,1,12,24,8l30dsub3sutr6j3ruvk650xc,1,33.9,50.1,2024-10-13T13:13:06.482Z,2024-10-13T13:13:10Z,5284449795,213,3.44,5284449793,212,8.6,5284449789,140,26.1,5284449791,141,46.4,5284449787,56,Back,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744769,128,1,1,12,28,8l30dsub3sutr6j3ruvk650xc,1,28.7,47,2024-10-13T13:13:10.354Z,2024-10-13T13:13:14Z,5284449951,212,11.3,5284449953,213,1.58,5284449949,141,63.6,5284449945,56,Back,5284449947,140,28.6,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744791,129,1,1,12,32,8l30dsub3sutr6j3ruvk650xc,1,27.4,61.5,2024-10-13T13:13:14.815Z,2024-10-13T13:13:19Z,5284450037,212,21.0,5284450033,140,23.5,5284450035,141,31.2,5284450039,213,4.52,5284450031,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744811,130,1,1,12,36,8l30dsub3sutr6j3ruvk650xc,1,27.1,31.3,2024-10-13T13:13:18.945Z,2024-10-13T13:13:22Z,5284450151,212,24.3,5284450153,213,2.66,5284450149,141,47.9,5284450147,140,6.6,5284450145,56,Back,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744829,131,1,1,12,40,8l30dsub3sutr6j3ruvk650xc,1,11.7,52.8,2024-10-13T13:13:22.800Z,2024-10-13T13:13:26Z,5284450251,56,Back,5284450257,212,12.6,5284450259,213,1.27,5284450255,141,70.5,5284450253,140,15.3,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744847,132,1,1,12,44,8l30dsub3sutr6j3ruvk650xc,1,16,67.5,2024-10-13T13:13:26.609Z,2024-10-13T13:13:32Z,5284450339,213,4.40,5284450331,56,Back,5284450337,212,11.8,5284450333,140,12.5,5284450335,141,51.0,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744873,133,1,1,12,50,8l30dsub3sutr6j3ruvk650xc,1,19.3,50.9,2024-10-13T13:13:32.384Z,2024-10-13T13:13:37Z,5284450489,141,72.3,5284450485,56,Back,5284450487,140,30.8,5284450493,213,0.88,5284450491,212,18.9,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744889,134,1,1,12,55,8l30dsub3sutr6j3ruvk650xc,1,35.2,68.2,2024-10-13T13:13:37.347Z,2024-10-13T13:13:41Z,5284450567,56,Back,5284450573,212,10.7,5284450569,140,25.1,5284450571,141,66.4,5284450577,213,3.26,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744905,135,1,1,12,59,8l30dsub3sutr6j3ruvk650xc,1,29.7,63.1,2024-10-13T13:13:41.360Z,2024-10-13T13:13:44Z,5284450669,141,31.0,5284450671,212,21.8,5284450665,56,Back,5284450673,213,4.67,5284450667,140,28.9,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744917,136,1,1,13,1,8l30dsub3sutr6j3ruvk650xc,1,27.3,29.5,2024-10-13T13:13:43.969Z,2024-10-13T13:13:46Z,5284450737,141,6.5,5284450733,56,Back,5284450735,140,36.9,5284450739,212,18.6,5284450741,213,5.28,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744949,137,1,1,13,4,8l30dsub3sutr6j3ruvk650xc,1,33.9,7,2024-10-13T13:13:46.416Z,2024-10-13T13:13:50Z,5284450901,56,Back,5284450909,213,1.03,5284450905,141,26.5,5284450907,212,15.4,5284450903,140,41.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744951,138,4,1,13,8,8l30dsub3sutr6j3ruvk650xc,1,45,24.7,2024-10-13T13:13:50.512Z,2024-10-13T13:53:17Z,5284450927,56,Back,5284451147,233,120,5284450931,265,,5284450925,13,,5284450929,152,,5284450933,286,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733744977,120,4,1,13,8,28u3q82ip96ahymkup01vfxli,0,55,75.3,2024-10-13T13:13:50.513Z,2024-10-13T13:53:18Z,5284451137,285,,5284451131,56,Center,5284451135,265,,5284451133,152,,5284451155,233,138,5284451129,13,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745041,139,1,1,13,16,8l30dsub3sutr6j3ruvk650xc,1,40,22.5,2024-10-13T13:13:58.256Z,2024-10-13T13:14:03Z,5284451377,152,,5284451385,212,25.7,5284451383,141,59.6,5284451381,140,35.4,5284451375,5,,5284451387,213,1.76,5284451379,56,Back,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745085,140,1,1,13,21,8l30dsub3sutr6j3ruvk650xc,1,40.9,54.8,2024-10-13T13:14:03.712Z,2024-10-13T13:51:40Z,5284451629,1,,5284451623,141,80.3,5284451619,56,Left,5284451625,212,42.6,5284451617,155,,5284451621,140,78.0,5284451627,213,0.42,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745091,141,1,1,13,27,8l30dsub3sutr6j3ruvk650xc,0,92.2,67.9,2024-10-13T13:14:09.920Z,2024-10-13T13:53:04Z,5284526965,213,4.84,5284526963,212,6.9,5284526959,140,93.0,5284526961,141,57.9,5284451649,56,Center,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745131,121,52,1,13,32,28u3q82ip96ahymkup01vfxli,1,7.7,40.9,2024-10-13T13:14:15.068Z,2024-10-13T13:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745215,122,1,1,13,42,28u3q82ip96ahymkup01vfxli,1,10.8,49.1,2024-10-13T13:14:24.364Z,2024-10-13T13:14:26Z,5284452313,56,Back,5284452315,140,13.1,5284452319,212,10.5,5284452317,141,64.2,5284452321,213,1.34,5284452311,123,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745239,123,1,1,13,44,28u3q82ip96ahymkup01vfxli,1,13.1,64.2,2024-10-13T13:14:26.475Z,2024-10-13T13:14:28Z,5284452459,212,16.3,5284452453,56,Back,5284452455,140,19.2,5284452461,213,1.17,5284452457,141,86.3,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745265,124,1,1,13,46,28u3q82ip96ahymkup01vfxli,1,19.2,86.3,2024-10-13T13:14:28.827Z,2024-10-13T13:14:31Z,5284452569,141,66.1,5284452571,212,15.8,5284452565,56,Back,5284452567,140,26.7,5284452573,213,5.23,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745287,125,1,1,13,48,28u3q82ip96ahymkup01vfxli,1,22.6,61.8,2024-10-13T13:14:31.131Z,2024-10-13T13:14:35Z,5284452701,141,34.8,5284452699,140,13.2,5284452697,56,Back,5284452705,213,4.22,5284452703,212,20.8,,,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745289,126,61,1,13,52,28u3q82ip96ahymkup01vfxli,1,10.1,25.2,2024-10-13T13:14:35.174Z,2024-10-13T13:14:35Z,5284452709,56,Back,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745309,127,1,1,13,54,28u3q82ip96ahymkup01vfxli,0,10.7,9.4,2024-10-13T13:14:37.019Z,2024-10-13T13:14:37Z,5284452805,141,6.4,5284452803,140,13.2,5284452809,213,5.62,5284452807,212,3.3,5284452801,56,Back,5284452799,155,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733745323,142,61,1,13,59,8l30dsub3sutr6j3ruvk650xc,1,82.8,92.4,2024-10-13T13:14:41.319Z,2024-10-13T13:14:41Z,5284452875,56,Left,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
