id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2759419939,150,43,1,25,25,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-12-15T12:56:04.674Z,2024-12-15T12:56:43Z,5424316485,399,470uu9issmbdfyhxjq75gdbs9,5424318235,144,83,,,,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759419951,310,1,1,25,27,36tr17foeaf9ejjmt2txuoy3y,1,42.8,62.1,2024-12-15T12:56:07.025Z,2024-12-15T12:56:09Z,5424316479,212,20.5,5424316481,213,5.64,5424316475,140,58.4,5424316477,141,43.9,5424316473,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759419981,311,1,1,25,30,36tr17foeaf9ejjmt2txuoy3y,1,58.4,43.9,2024-12-15T12:56:09.346Z,2024-12-15T12:56:12Z,5424316631,141,5.2,5424316633,212,27.1,5424316635,213,4.96,5424316629,140,64.7,5424316627,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420003,312,1,1,25,33,36tr17foeaf9ejjmt2txuoy3y,1,64.9,5.6,2024-12-15T12:56:12.418Z,2024-12-15T12:56:13Z,5424316725,141,17.4,5424316723,140,65.9,5424316721,56,Right,5424316727,212,8.1,5424316729,213,1.44,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420019,313,1,1,25,34,36tr17foeaf9ejjmt2txuoy3y,0,66.1,17.4,2024-12-15T12:56:13.490Z,2024-12-15T12:56:16Z,5424316807,56,Right,5424316815,213,5.94,5424316811,141,6.2,5424316813,212,22.7,5424316809,140,86.5,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420021,151,49,1,25,37,7kt37xy93vjy6wac8vq6fqz3g,1,17,93,2024-12-15T12:56:16.531Z,2024-12-15T12:56:16Z,,,,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420039,152,1,1,25,37,7kt37xy93vjy6wac8vq6fqz3g,1,16.3,92.9,2024-12-15T12:56:16.919Z,2024-12-15T12:56:18Z,5424316935,56,Back,5424316937,140,3.9,5424316939,141,66.3,5424316941,212,22.3,5424316943,213,4.09,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420067,153,1,1,25,39,7kt37xy93vjy6wac8vq6fqz3g,0,3.9,66.9,2024-12-15T12:56:18.803Z,2024-12-15T12:56:22Z,5424317127,1,,5424317125,213,0.47,5424317119,140,42.8,5424317121,141,97.1,5424317123,212,45.7,5424317115,157,,5424317117,56,Back,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420079,314,49,1,25,44,36tr17foeaf9ejjmt2txuoy3y,1,56.6,7.4,2024-12-15T12:56:23.457Z,2024-12-15T12:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420107,315,1,1,25,44,36tr17foeaf9ejjmt2txuoy3y,1,56.6,7.3,2024-12-15T12:56:23.970Z,2024-12-15T12:56:26Z,5424317343,56,Right,5424317347,141,14.7,5424317345,140,68.1,5424317351,213,0.39,5424317349,212,13.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420117,316,1,1,25,46,36tr17foeaf9ejjmt2txuoy3y,0,68.1,14.7,2024-12-15T12:56:26.162Z,2024-12-15T12:56:27Z,5424317399,56,Right,5424317407,213,5.71,5424317403,141,4.7,5424317405,212,12.5,5424317401,140,78.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420113,154,49,1,25,47,7kt37xy93vjy6wac8vq6fqz3g,1,28.9,96.2,2024-12-15T12:56:26.851Z,2024-12-15T12:56:27Z,,,,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420175,155,1,1,25,47,7kt37xy93vjy6wac8vq6fqz3g,0,28.9,96.2,2024-12-15T12:56:27.076Z,2024-12-15T12:56:32Z,5424317707,213,6.04,5424317705,212,50.3,5424317701,140,75.3,5424317703,141,78.1,5424317697,157,,5424317699,56,Center,5424317709,1,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420181,317,49,1,25,53,36tr17foeaf9ejjmt2txuoy3y,1,25.5,13.4,2024-12-15T12:56:32.657Z,2024-12-15T12:56:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420305,318,1,1,25,54,36tr17foeaf9ejjmt2txuoy3y,1,26.1,14.6,2024-12-15T12:56:33.842Z,2024-12-15T12:56:47Z,5424318407,56,Back,5424318411,141,39.5,5424318415,213,1.08,5424318413,212,19.2,5424318409,140,34.8,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420329,319,1,1,26,8,36tr17foeaf9ejjmt2txuoy3y,1,53.2,55.2,2024-12-15T12:56:47.666Z,2024-12-15T12:56:51Z,5424318527,141,32.8,5424318525,140,61.1,5424318529,212,17.3,5424318523,56,Center,5424318531,213,5.21,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420351,320,1,1,26,12,36tr17foeaf9ejjmt2txuoy3y,1,58.7,36.1,2024-12-15T12:56:51.346Z,2024-12-15T12:56:54Z,5424318627,141,2.6,5424318625,140,73.1,5424318629,212,27.3,5424318623,56,Right,5424318631,213,5.30,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420383,321,1,1,26,14,36tr17foeaf9ejjmt2txuoy3y,1,73.1,2.8,2024-12-15T12:56:54.146Z,2024-12-15T12:56:56Z,5424318751,140,71.0,5424318755,212,6.4,5424318753,141,11.6,5424318757,213,1.92,5424318749,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420431,322,1,1,26,17,36tr17foeaf9ejjmt2txuoy3y,1,70.3,13.5,2024-12-15T12:56:56.482Z,2024-12-15T12:57:01Z,5424319081,212,18.9,5424319083,213,2.51,5424319079,141,30.0,5424319077,140,55.8,5424319075,56,Center,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420457,323,1,1,26,22,36tr17foeaf9ejjmt2txuoy3y,1,56.1,29.1,2024-12-15T12:57:01.489Z,2024-12-15T12:57:05Z,5424319259,140,61.9,5424319265,213,1.06,5424319261,141,44.9,5424319263,212,12.3,5424319257,56,Center,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420505,324,1,1,26,26,36tr17foeaf9ejjmt2txuoy3y,1,66.6,62,2024-12-15T12:57:05.731Z,2024-12-15T12:57:10Z,5424319537,56,Left,5424319543,212,26.1,5424319541,141,93.9,5424319539,140,80.5,5424319545,213,0.98,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420557,325,1,1,26,31,36tr17foeaf9ejjmt2txuoy3y,1,83.3,95,2024-12-15T12:57:10.642Z,2024-12-15T12:57:15Z,5424319809,56,Left,5424319811,140,72.2,5424319815,212,11.9,5424319813,141,91.4,5424319817,213,3.35,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420581,326,1,1,26,36,36tr17foeaf9ejjmt2txuoy3y,1,77.4,84.7,2024-12-15T12:57:15.730Z,2024-12-15T12:57:18Z,5424319897,56,Center,5424319905,213,4.04,5424319899,140,67.0,5424319903,212,17.5,5424319901,141,64.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420603,327,1,1,26,39,36tr17foeaf9ejjmt2txuoy3y,1,67.4,63.3,2024-12-15T12:57:18.834Z,2024-12-15T12:57:21Z,5424320035,212,22.5,5424320031,140,69.2,5424320033,141,30.3,5424320037,213,4.80,5424320029,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420659,328,1,1,26,43,36tr17foeaf9ejjmt2txuoy3y,1,74.8,16.5,2024-12-15T12:57:23.106Z,2024-12-15T12:57:26Z,5424320411,141,1.3,5424320415,212,14.1,5424320407,140,84.0,5424320403,56,Right,5424320419,213,5.46,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420675,329,1,1,26,47,36tr17foeaf9ejjmt2txuoy3y,1,81.8,6.5,2024-12-15T12:57:26.817Z,2024-12-15T12:57:28Z,5424320505,213,2.15,5424320503,212,10.6,5424320501,141,19.5,5424320499,140,76.3,5424320497,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420695,330,1,1,26,49,36tr17foeaf9ejjmt2txuoy3y,1,73.7,19.2,2024-12-15T12:57:28.353Z,2024-12-15T12:57:30Z,5424320641,212,12.5,5424320635,140,80.6,5424320637,141,4.3,5424320645,213,5.33,5424320633,56,Right,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420729,331,1,1,26,51,36tr17foeaf9ejjmt2txuoy3y,1,80.4,5.5,2024-12-15T12:57:30.257Z,2024-12-15T12:57:33Z,5424320865,213,2.71,5424320855,56,Right,5424320859,140,73.7,5424320861,141,10.3,5424320863,212,7.8,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420739,332,1,1,26,53,36tr17foeaf9ejjmt2txuoy3y,0,78.1,15.3,2024-12-15T12:57:33.138Z,2024-12-15T12:57:33Z,5424320929,213,0.25,5424320927,212,2.5,5424320923,140,80.4,5424320925,141,16.2,5424320921,56,Right,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420749,156,8,1,26,55,7kt37xy93vjy6wac8vq6fqz3g,1,26.5,90.6,2024-12-15T12:57:34.675Z,2024-12-15T20:25:21Z,5426599821,385,,5424320987,56,Back,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420767,157,5,1,26,56,7kt37xy93vjy6wac8vq6fqz3g,0,24.4,102,2024-12-15T12:57:35.907Z,2024-12-15T12:57:39Z,5424321071,56,Back,5424321141,233,333,5424321073,347,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420773,333,5,1,26,56,36tr17foeaf9ejjmt2txuoy3y,1,75.6,-2,2024-12-15T12:57:35.907Z,2024-12-15T12:57:51Z,5424321111,233,157,5424321093,347,,5424321091,56,Right,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420893,334,1,1,27,8,36tr17foeaf9ejjmt2txuoy3y,1,77.8,0,2024-12-15T12:57:47.298Z,2024-12-15T20:31:23Z,5424321809,212,11.6,5424321805,140,85.0,5424321803,56,Right,5424321801,107,,5424321813,213,0.86,5424321807,141,11.0,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420903,335,1,1,27,9,36tr17foeaf9ejjmt2txuoy3y,1,85,11,2024-12-15T12:57:48.338Z,2024-12-15T12:57:49Z,5424321859,213,3.67,5424321855,141,6.4,5424321857,212,6.2,5424321853,140,79.9,5424321851,56,Right,5424321887,156,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420953,336,1,1,27,10,36tr17foeaf9ejjmt2txuoy3y,1,78.3,6.4,2024-12-15T12:57:49.746Z,2024-12-15T12:57:53Z,5424322123,141,4.9,5424322119,140,58.8,5424322127,212,20.5,5424322129,213,3.19,5424322115,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759420999,337,1,1,27,14,36tr17foeaf9ejjmt2txuoy3y,1,57.6,8.8,2024-12-15T12:57:53.346Z,2024-12-15T12:57:56Z,5424322341,56,Center,5424322349,212,14.2,5424322351,213,1.96,5424322345,140,52.5,5424322347,141,28.2,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421037,338,1,1,27,17,36tr17foeaf9ejjmt2txuoy3y,1,54.5,29.4,2024-12-15T12:57:56.578Z,2024-12-15T12:58:00Z,5424322555,141,65.5,5424322551,140,54.3,5424322561,212,24.5,5424322563,213,1.58,5424322547,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421077,339,1,1,27,21,36tr17foeaf9ejjmt2txuoy3y,1,60.8,75,2024-12-15T12:58:00.258Z,2024-12-15T12:58:03Z,5424322741,140,74.7,5424322737,56,Center,5424322747,212,14.7,5424322745,141,73.0,5424322751,213,6.19,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421113,340,1,1,27,23,36tr17foeaf9ejjmt2txuoy3y,1,73.8,84.8,2024-12-15T12:58:02.978Z,2024-12-15T12:58:07Z,5424322991,141,94.5,5424322993,212,18.7,5424322987,56,Left,5424322989,140,90.5,5424322995,213,0.36,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421115,341,3,1,27,27,36tr17foeaf9ejjmt2txuoy3y,0,90.6,92,2024-12-15T12:58:07.010Z,2024-12-15T20:32:10Z,5424323001,286,,5424322999,56,Left,5426624103,465,,5424323169,233,158,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421137,158,7,1,27,27,7kt37xy93vjy6wac8vq6fqz3g,1,9.4,8,2024-12-15T12:58:07.011Z,2024-12-15T20:32:11Z,5424323111,233,341,5424323095,285,,5426624225,385,,5424323091,56,Back,5424323087,167,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421171,159,5,1,27,29,7kt37xy93vjy6wac8vq6fqz3g,0,12.4,-1.8,2024-12-15T12:58:08.724Z,2024-12-15T12:58:15Z,5424323295,233,342,5424323255,347,,5424323253,56,Back,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421163,342,5,1,27,29,36tr17foeaf9ejjmt2txuoy3y,1,87.6,101.8,2024-12-15T12:58:08.724Z,2024-12-15T12:58:15Z,5424323257,233,159,5424323223,347,,5424323221,56,Left,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421249,343,1,1,27,38,36tr17foeaf9ejjmt2txuoy3y,1,87.9,100,2024-12-15T12:58:17.810Z,2024-12-15T12:58:19Z,5424323679,213,4.93,5424323673,140,89.8,5424323675,141,88.3,5424323671,56,Left,5424323669,107,,5424323677,212,9.1,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421253,344,61,1,27,40,36tr17foeaf9ejjmt2txuoy3y,0,89.8,88.3,2024-12-15T12:58:19.298Z,2024-12-15T12:58:19Z,5424323687,56,Left,,,,,,,,,,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421275,160,12,1,27,41,7kt37xy93vjy6wac8vq6fqz3g,1,13.4,13.2,2024-12-15T12:58:20.283Z,2024-12-15T12:59:00Z,5424323807,212,5.3,5424323803,140,15.5,5424323805,141,6.1,5424323801,56,Back,5424323819,15,,5424323809,213,5.14,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421283,345,1,1,27,41,36tr17foeaf9ejjmt2txuoy3y,1,89.9,88.9,2024-12-15T12:58:20.866Z,2024-12-15T12:58:22Z,5424323835,140,89.4,5424323837,141,86.9,5424323839,212,1.5,5424323841,213,4.34,5424323833,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421299,346,1,1,27,43,36tr17foeaf9ejjmt2txuoy3y,1,87.3,89.4,2024-12-15T12:58:22.514Z,2024-12-15T12:58:24Z,5424323947,213,2.32,5424323939,56,Left,5424323943,141,97.2,5424323945,212,7.2,5424323941,140,82.6,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421315,347,1,1,27,45,36tr17foeaf9ejjmt2txuoy3y,1,80.7,97.4,2024-12-15T12:58:24.290Z,2024-12-15T12:58:25Z,5424324047,212,14.5,5424324045,141,86.6,5424324043,140,68.8,5424324041,56,Left,5424324049,213,3.67,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421353,348,1,1,27,46,36tr17foeaf9ejjmt2txuoy3y,1,68.8,86.6,2024-12-15T12:58:25.619Z,2024-12-15T12:58:29Z,5424324257,212,18.0,5424324255,141,60.2,5424324259,213,4.70,5424324251,56,Center,5424324253,140,68.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421395,349,1,1,27,49,36tr17foeaf9ejjmt2txuoy3y,1,68.6,59.9,2024-12-15T12:58:29.090Z,2024-12-15T12:58:33Z,5424324427,56,Center,5424324435,213,4.30,5424324429,140,59.4,5424324431,141,27.4,5424324433,212,24.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421467,350,1,1,27,53,36tr17foeaf9ejjmt2txuoy3y,1,66.2,23.1,2024-12-15T12:58:32.994Z,2024-12-15T12:58:38Z,5424324809,212,25.5,5424324805,140,87.2,5424324807,141,4.4,5424324811,213,5.76,5424324803,56,Right,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421527,351,1,1,27,59,36tr17foeaf9ejjmt2txuoy3y,1,91.3,10.1,2024-12-15T12:58:38.835Z,2024-12-15T12:58:44Z,5424325101,213,3.43,5424325093,56,Right,5424325099,212,10.9,5424325097,141,5.6,5424325095,140,81.3,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421549,352,1,1,28,4,36tr17foeaf9ejjmt2txuoy3y,1,81.5,5.8,2024-12-15T12:58:43.938Z,2024-12-15T12:58:46Z,5424325197,56,Right,5424325199,140,68.2,5424325205,213,2.75,5424325201,141,14.3,5424325203,212,15.1,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421579,353,1,1,28,6,36tr17foeaf9ejjmt2txuoy3y,1,66.7,15,2024-12-15T12:58:46.067Z,2024-12-15T12:58:48Z,5424325355,212,12.7,5424325353,141,1.4,5424325351,140,75.0,5424325357,213,5.47,5424325349,56,Right,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421571,162,83,1,28,8,7kt37xy93vjy6wac8vq6fqz3g,0,31.9,86,2024-12-15T12:58:47.699Z,2024-12-15T20:33:02Z,5424325563,399,8hq106ex872xezlr1j901kpux,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421605,354,1,1,28,9,36tr17foeaf9ejjmt2txuoy3y,1,69.8,3.7,2024-12-15T12:58:48.227Z,2024-12-15T12:58:50Z,5424325497,56,Right,5424325501,140,56.4,5424325505,212,15.5,5424325503,141,13.4,5424325507,213,2.70,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421639,355,1,1,28,12,36tr17foeaf9ejjmt2txuoy3y,1,57.9,17.9,2024-12-15T12:58:51.523Z,2024-12-15T12:58:53Z,5424325647,212,19.7,5424325643,140,52.1,5424325645,141,45.4,5424325641,56,Center,5424325649,213,1.89,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421659,356,1,1,28,14,36tr17foeaf9ejjmt2txuoy3y,1,52.1,49.6,2024-12-15T12:58:53.842Z,2024-12-15T12:58:55Z,5424325763,213,0.92,5424325751,141,70.5,5424325743,140,62.4,5424325739,56,Center,5424325757,212,17.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421669,357,1,1,28,16,36tr17foeaf9ejjmt2txuoy3y,1,62.5,70.5,2024-12-15T12:58:55.490Z,2024-12-15T12:59:00Z,5424325805,141,49.0,5424325803,140,56.3,5424325801,56,Center,5424325807,212,16.0,5424325809,213,4.29,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421767,358,1,1,28,20,36tr17foeaf9ejjmt2txuoy3y,1,66.6,31.5,2024-12-15T12:59:00.162Z,2024-12-15T12:59:05Z,5424326369,213,5.46,5424326367,212,23.5,5424326365,141,6.2,5424326361,56,Right,5424326363,140,81.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421783,359,1,1,28,26,36tr17foeaf9ejjmt2txuoy3y,0,87.6,24.9,2024-12-15T12:59:05.571Z,2024-12-15T20:33:22Z,5424326417,140,90.8,5424326415,56,Center,5424326421,212,16.6,5426629217,72,,5424326423,213,1.37,5424326419,141,48.8,5424326411,2,,5426629211,223,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759421835,163,12,1,28,28,7kt37xy93vjy6wac8vq6fqz3g,1,9.1,54.8,2024-12-15T12:59:07.412Z,2024-12-15T12:59:10Z,5424326695,140,37.0,5424326693,56,Back,5424326697,141,74.5,5424326701,213,0.43,5424326699,212,32.2,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759423879,187,44,1,28,30,7kt37xy93vjy6wac8vq6fqz3g,1,22,76.3,2024-12-15T12:59:09.898Z,2024-12-15T13:22:43Z,5424338275,285,,5424338273,56,Back,5424338325,233,360,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
