id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2771864629,297,1,1,27,42,7kt37xy93vjy6wac8vq6fqz3g,1,99.5,99.5,2025-02-02T14:28:15.699Z,2025-02-02T14:50:07Z,5491580781,1,,5491580769,223,,5491580779,213,4.57,5491580767,155,,5491580771,56,Center,5491580773,140,94.1,5491580777,212,40.0,5491580763,2,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,5491580765,6,,5491580775,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864637,298,44,1,27,44,7kt37xy93vjy6wac8vq6fqz3g,1,95.8,41.8,2025-02-02T14:28:17.650Z,2025-02-02T14:54:18Z,5491580807,56,Center,5491580809,286,,5491694867,233,169,,,,,,,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864871,169,44,1,27,44,28u3q82ip96ahymkup01vfxli,0,4.2,58.2,2025-02-02T14:28:17.651Z,2025-02-02T14:54:20Z,5491694857,285,,5491694855,56,Back,5491694905,233,298,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864645,299,1,1,27,44,7kt37xy93vjy6wac8vq6fqz3g,0,94.1,41.2,2025-02-02T14:28:18.123Z,2025-02-02T14:54:38Z,5491580849,212,3.7,5491580851,213,1.83,5491580847,141,46.4,5491580843,56,Center,5491580841,3,,5491580845,140,93.2,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864677,165,12,1,27,46,28u3q82ip96ahymkup01vfxli,1,4.1,49.5,2025-02-02T14:28:19.803Z,2025-02-02T14:54:34Z,5491580983,141,50.9,5491580981,140,10.3,5491580985,212,6.6,5491580979,56,Back,5491580987,213,0.15,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864713,300,13,1,27,50,7kt37xy93vjy6wac8vq6fqz3g,1,91.2,49.3,2025-02-02T14:28:24.378Z,2025-02-02T14:54:10Z,5491699375,25,,5491699391,458,,5491581127,17,,5491699397,146,96.2,5491706067,75,,5491699407,231,51.3,5491699385,328,,5491706069,153,,avttb0ne86ra4pqruk0d8al05,L. Hope,5491699401,147,41.0,5491581129,56,Center,,5491699379,102,5491699405,230,5491698977,20,,,99.0,5491699381,103,,,,,,37.3,13.9,,,,,,,
2771864731,166,12,1,27,52,28u3q82ip96ahymkup01vfxli,1,4.1,67.5,2025-02-02T14:28:25.682Z,2025-02-02T14:54:36Z,5491704189,397,,5491709265,233,487,5491581227,213,1.34,5491581215,140,4.3,5491581223,212,0.9,5491581209,56,Back,5491581219,141,68.8,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771887355,487,74,1,27,52,7kt37xy93vjy6wac8vq6fqz3g,1,10.1,57.8,2025-02-02T14:28:25.683Z,2025-02-02T14:54:37Z,5491709299,233,166,5491704035,56,Back,5491704037,285,,5491704183,397,,,,,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771888555,488,1,1,27,53,7kt37xy93vjy6wac8vq6fqz3g,0,96.9,27.4,2025-02-02T14:28:27.424Z,2025-02-02T14:55:26Z,5491711481,140,95.6,5491711901,236,,5491711903,233,343,5491711483,141,32.1,5491711907,286,,5491711479,56,Center,5491711487,213,1.97,5491711485,212,3.5,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771888563,343,74,1,27,54,28u3q82ip96ahymkup01vfxli,1,1.1,69.1,2025-02-02T14:28:27.425Z,2025-02-02T14:55:26Z,5491711935,233,488,5491711891,56,Back,5491711893,285,,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864799,167,12,1,27,54,28u3q82ip96ahymkup01vfxli,1,4.5,70.2,2025-02-02T14:28:27.612Z,2025-02-02T14:54:42Z,5491581605,141,75.6,5491581607,212,36.2,5491581609,213,0.10,5491581601,56,Back,5491581603,140,38.8,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864759,301,1,1,27,54,7kt37xy93vjy6wac8vq6fqz3g,0,96.6,33.9,2025-02-02T14:28:28.035Z,2025-02-02T14:55:21Z,5491581399,140,94.6,5491581403,141,41.5,5491581397,56,Center,5491581409,213,1.96,5491581405,212,5.6,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864825,302,1,1,27,58,7kt37xy93vjy6wac8vq6fqz3g,1,38.3,27.3,2025-02-02T14:28:31.891Z,2025-02-02T14:28:34Z,5491581759,141,48.8,5491581761,212,22.1,5491581755,56,Back,5491581763,213,2.42,5491581757,140,22.5,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864967,303,1,1,28,2,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,48.8,2025-02-02T14:28:36.179Z,2025-02-02T14:28:45Z,5491582533,56,Back,5491582539,212,24.8,5491582537,141,15.5,5491582541,213,5.14,5491582535,140,32.2,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771864999,304,1,1,28,12,7kt37xy93vjy6wac8vq6fqz3g,1,34,21,2025-02-02T14:28:45.827Z,2025-02-02T14:28:48Z,5491582733,56,Back,5491582739,212,9.9,5491582737,141,22.7,5491582741,213,3.03,5491582735,140,24.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865021,305,1,1,28,15,7kt37xy93vjy6wac8vq6fqz3g,1,24.6,22.7,2025-02-02T14:28:48.514Z,2025-02-02T14:28:51Z,5491582865,141,48.1,5491582861,56,Back,5491582863,140,22.7,5491582867,212,17.4,5491582869,213,1.69,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865025,306,61,1,28,18,7kt37xy93vjy6wac8vq6fqz3g,1,22.8,47.6,2025-02-02T14:28:51.683Z,2025-02-02T14:28:52Z,5491582881,56,Back,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865053,307,1,1,28,19,7kt37xy93vjy6wac8vq6fqz3g,1,14,51.8,2025-02-02T14:28:52.755Z,2025-02-02T14:28:54Z,5491583065,213,0.83,5491583059,140,27.5,5491583061,141,74.5,5491583063,212,21.0,5491583057,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865065,308,1,1,28,20,7kt37xy93vjy6wac8vq6fqz3g,1,27.5,74.5,2025-02-02T14:28:54.258Z,2025-02-02T14:28:55Z,5491583137,212,9.9,5491583139,213,5.56,5491583131,56,Back,5491583133,140,34.6,5491583135,141,64.9,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865097,309,1,1,28,21,7kt37xy93vjy6wac8vq6fqz3g,1,34.6,64.9,2025-02-02T14:28:55.219Z,2025-02-02T14:28:58Z,5491583331,56,Back,5491583333,140,22.3,5491583337,212,19.8,5491583339,213,4.00,5491583335,141,42.8,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865165,310,1,1,28,25,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,42.5,2025-02-02T14:28:58.787Z,2025-02-02T14:29:04Z,5491583689,140,25.9,5491583693,212,20.3,5491583691,141,13.1,5491583687,56,Back,5491583695,213,4.89,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865191,311,1,1,28,30,7kt37xy93vjy6wac8vq6fqz3g,1,37.1,8.9,2025-02-02T14:29:04.163Z,2025-02-02T14:29:06Z,5491583871,140,37.3,5491583873,141,30.6,5491583869,56,Back,5491583877,213,1.56,5491583875,212,14.8,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865211,312,1,1,28,33,7kt37xy93vjy6wac8vq6fqz3g,1,36.1,30.6,2025-02-02T14:29:06.787Z,2025-02-02T14:29:08Z,5491583957,141,34.3,5491583961,213,2.93,5491583959,212,11.9,5491583953,56,Back,5491583955,140,25.0,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865227,313,1,1,28,35,7kt37xy93vjy6wac8vq6fqz3g,1,25,34.3,2025-02-02T14:29:08.579Z,2025-02-02T14:29:10Z,5491584055,212,24.6,5491584057,213,1.32,5491584053,141,69.3,5491584049,56,Back,5491584051,140,30.9,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865251,314,1,1,28,36,7kt37xy93vjy6wac8vq6fqz3g,1,30.9,69.3,2025-02-02T14:29:10.387Z,2025-02-02T14:29:12Z,5491584185,140,44.5,5491584191,213,0.81,5491584183,56,Back,5491584189,212,20.7,5491584187,141,91.4,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865359,315,1,1,28,39,7kt37xy93vjy6wac8vq6fqz3g,1,44.5,91.4,2025-02-02T14:29:12.483Z,2025-02-02T14:29:20Z,5491584747,140,34.0,5491584753,213,3.67,5491584745,56,Back,5491584751,212,12.7,5491584749,141,82.0,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865417,316,1,1,28,49,7kt37xy93vjy6wac8vq6fqz3g,0,42.1,82.1,2025-02-02T14:29:22.819Z,2025-02-02T14:29:26Z,5491585159,213,0.47,5491585155,141,100.0,5491585157,212,29.7,5491585153,140,67.3,5491585149,56,Left,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865429,170,5,1,28,52,28u3q82ip96ahymkup01vfxli,1,35.8,-2,2025-02-02T14:29:26.038Z,2025-02-02T14:49:35Z,5491585223,233,317,5491585191,347,,5491585189,56,Back,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865423,317,5,1,28,52,7kt37xy93vjy6wac8vq6fqz3g,0,64.2,102,2025-02-02T14:29:26.038Z,2025-02-02T14:29:29Z,5491585245,233,170,5491585175,56,Left,5491585177,347,,,,,,,,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865513,171,1,1,28,57,28u3q82ip96ahymkup01vfxli,1,40.4,0,2025-02-02T14:29:30.467Z,2025-02-02T14:29:32Z,5491585629,141,11.3,5491585627,140,27.3,5491585633,213,2.56,5491585623,107,,5491585631,212,16.5,5491585625,56,Back,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865559,172,1,1,28,59,28u3q82ip96ahymkup01vfxli,1,26,17.9,2025-02-02T14:29:32.563Z,2025-02-02T14:29:36Z,5491585897,212,24.8,5491585895,141,39.2,5491585899,213,2.52,5491585891,56,Back,5491585893,140,6.8,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865629,173,1,1,29,2,28u3q82ip96ahymkup01vfxli,0,9.4,36.3,2025-02-02T14:29:35.908Z,2025-02-02T14:29:45Z,5491586165,157,,5491586313,213,5.91,5491586201,56,Back,5491586321,1,,5491586293,212,37.0,5491586259,141,16.4,5491586233,140,42.2,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865649,318,1,1,29,6,7kt37xy93vjy6wac8vq6fqz3g,0,59.4,88.6,2025-02-02T14:29:40.115Z,2025-02-02T14:29:45Z,5491586391,3,,5491586393,56,Center,5491586395,140,76.5,5491586397,141,63.9,5491586399,212,24.6,5491586403,213,5.53,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865663,174,1,1,29,8,28u3q82ip96ahymkup01vfxli,1,30.1,32.8,2025-02-02T14:29:42.387Z,2025-02-02T14:29:45Z,5491586449,212,15.5,5491586451,213,6.07,5491586447,141,28.0,5491586443,56,Back,5491586441,3,,5491586445,140,44.5,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865671,175,1,1,29,11,28u3q82ip96ahymkup01vfxli,0,44.5,28,2025-02-02T14:29:44.962Z,2025-02-02T14:29:46Z,5491586503,213,5.93,5491586493,56,Back,5491586499,212,3.6,5491586495,140,47.7,5491586497,141,26.2,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865761,319,1,1,29,14,7kt37xy93vjy6wac8vq6fqz3g,1,54.2,74.4,2025-02-02T14:29:47.684Z,2025-02-02T14:29:50Z,5491586963,141,63.0,5491586959,56,Back,5491586961,140,35.9,5491586967,213,3.53,5491586965,212,20.7,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865767,320,49,1,29,16,7kt37xy93vjy6wac8vq6fqz3g,1,35.9,63,2025-02-02T14:29:50.131Z,2025-02-02T14:29:50Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865809,321,1,1,29,17,7kt37xy93vjy6wac8vq6fqz3g,1,35.9,63,2025-02-02T14:29:51.091Z,2025-02-02T14:29:53Z,5491587205,213,1.62,5491587203,212,12.0,5491587199,140,35.3,5491587197,56,Back,5491587201,141,80.6,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865891,322,1,1,29,19,7kt37xy93vjy6wac8vq6fqz3g,1,35.3,80.6,2025-02-02T14:29:53.027Z,2025-02-02T14:29:57Z,5491587599,212,21.7,5491587597,141,93.8,5491587595,140,54.1,5491587593,56,Left,5491587601,213,0.43,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865933,323,1,1,29,23,7kt37xy93vjy6wac8vq6fqz3g,1,56.4,96,2025-02-02T14:29:57.267Z,2025-02-02T14:29:59Z,5491587855,140,34.4,5491587851,56,Back,5491587857,141,84.8,5491587861,213,3.46,5491587859,212,24.3,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865989,324,1,1,29,26,7kt37xy93vjy6wac8vq6fqz3g,1,34.4,84.8,2025-02-02T14:29:59.635Z,2025-02-02T14:30:02Z,5491588155,141,72.3,5491588185,213,5.42,5491588151,56,Back,5491588153,140,41.3,5491588183,212,11.2,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771865997,325,50,1,29,28,7kt37xy93vjy6wac8vq6fqz3g,1,48,73.6,2025-02-02T14:30:02.067Z,2025-02-02T14:55:29Z,5491588197,56,Back,5491588199,286,,5491588417,233,176,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866013,176,7,1,29,28,28u3q82ip96ahymkup01vfxli,1,52,26.4,2025-02-02T14:30:02.068Z,2025-02-02T14:55:28Z,5491588313,285,,5491588311,56,Center,5491588393,233,325,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866025,177,49,1,29,30,28u3q82ip96ahymkup01vfxli,1,43.6,27.9,2025-02-02T14:30:04.212Z,2025-02-02T14:30:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866053,178,1,1,29,30,28u3q82ip96ahymkup01vfxli,1,43.6,27.9,2025-02-02T14:30:04.354Z,2025-02-02T14:30:06Z,5491588563,56,Center,5491588575,213,0.38,5491588567,141,34.5,5491588571,212,12.2,5491588565,140,54.4,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866115,179,1,1,29,33,28u3q82ip96ahymkup01vfxli,1,59.5,28.2,2025-02-02T14:30:06.516Z,2025-02-02T14:30:10Z,5491588901,140,79.6,5491588903,141,23.9,5491588907,213,6.15,5491588899,56,Center,5491588905,212,21.3,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866123,180,61,1,29,37,28u3q82ip96ahymkup01vfxli,1,79.6,23.9,2025-02-02T14:30:10.436Z,2025-02-02T14:30:10Z,5491588951,56,Center,,,,,,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866187,181,1,1,29,39,28u3q82ip96ahymkup01vfxli,1,75.8,24.4,2025-02-02T14:30:13.187Z,2025-02-02T14:30:16Z,5491589273,141,6.1,5491589269,56,Right,5491589271,140,84.2,5491589277,213,5.33,5491589275,212,15.3,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866247,182,1,1,29,42,28u3q82ip96ahymkup01vfxli,1,87.1,4,2025-02-02T14:30:16.339Z,2025-02-02T14:30:19Z,5491589573,212,12.7,5491589569,140,79.7,5491589567,56,Right,5491589571,141,18.8,5491589575,213,2.23,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866287,183,1,1,29,46,28u3q82ip96ahymkup01vfxli,0,76.4,23.4,2025-02-02T14:30:19.458Z,2025-02-02T14:30:21Z,5491589789,2,,5491589801,213,0.75,5491589795,140,93.1,5491589791,155,,5491589793,56,Center,5491589797,141,47.3,5491589799,212,23.9,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866309,326,43,1,29,48,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2025-02-02T14:30:21.779Z,2025-02-02T14:30:31Z,5491590533,144,12,5491589935,140,10.2,5491589913,56,Back,5491589941,213,4.61,5491589939,212,26.2,5491589937,141,22.5,5491589955,15,0,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866375,327,12,1,29,53,7kt37xy93vjy6wac8vq6fqz3g,1,9.3,20.7,2025-02-02T14:30:26.691Z,2025-02-02T14:30:28Z,5491590263,56,Back,5491590277,213,5.58,5491590311,167,,5491590273,212,23.8,5491590271,141,0.0,5491590267,140,26.5,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866387,184,5,1,29,54,28u3q82ip96ahymkup01vfxli,1,74.4,102,2025-02-02T14:30:27.556Z,2025-02-02T14:49:35Z,5491590347,347,,5491590353,233,328,5491590345,56,Left,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866381,328,5,1,29,54,7kt37xy93vjy6wac8vq6fqz3g,0,25.6,-2,2025-02-02T14:30:27.556Z,2025-02-02T14:30:32Z,5491590295,347,,5491590291,56,Back,5491590377,233,184,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866703,185,1,1,30,12,28u3q82ip96ahymkup01vfxli,1,68.4,100,2025-02-02T14:30:45.667Z,2025-02-02T14:30:50Z,5491591945,56,Back,5491591967,1,,5491591953,141,85.7,5491591947,140,40.6,5491591959,212,31.2,5491591963,213,3.50,5491591943,107,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866787,186,1,1,30,17,28u3q82ip96ahymkup01vfxli,1,36.8,70.3,2025-02-02T14:30:50.454Z,2025-02-02T14:30:55Z,5491592421,56,Back,5491592423,140,18.5,5491592425,141,60.2,5491592427,212,20.4,5491592429,213,3.48,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866821,187,1,1,30,21,28u3q82ip96ahymkup01vfxli,1,18.5,60.2,2025-02-02T14:30:55.030Z,2025-02-02T14:30:56Z,5491592587,141,94.8,5491592589,212,26.5,5491592581,155,,5491592583,56,Back,5491592585,140,30.2,5491592591,213,1.09,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866875,188,1,1,30,24,28u3q82ip96ahymkup01vfxli,1,28.6,93.9,2025-02-02T14:30:58.054Z,2025-02-02T14:31:00Z,5491592865,140,46.8,5491592867,141,73.9,5491592871,213,5.66,5491592869,212,23.5,5491592861,155,,5491592863,56,Back,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866885,189,43,1,30,27,28u3q82ip96ahymkup01vfxli,1,0,0,2025-02-02T14:31:00.469Z,2025-02-02T14:31:11Z,5491592951,56,Back,5491592953,286,0,5491593729,144,3,5491592955,211,0,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866919,190,4,1,30,29,28u3q82ip96ahymkup01vfxli,1,53.2,68.8,2025-02-02T14:31:02.995Z,2025-02-02T14:31:10Z,5491593243,13,,5491593309,233,330,5491593251,286,,5491593249,152,,5491593245,295,,5491593247,56,Center,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771866913,330,4,1,30,29,7kt37xy93vjy6wac8vq6fqz3g,0,46.8,31.2,2025-02-02T14:31:02.996Z,2025-02-02T14:31:11Z,5491593163,13,,5491593169,152,,5491593329,233,190,5491593171,285,,5491593167,56,Back,5491593165,295,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771867267,191,27,1,30,48,28u3q82ip96ahymkup01vfxli,1,0,0,2025-02-02T14:31:21.532Z,2025-02-02T14:49:40Z,5491693495,233,331,5491594871,41,Injury,5491594873,53,19qjvbtfwo55xwsqu5dmwh9ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771867317,331,27,1,30,48,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2025-02-02T14:31:21.532Z,2025-02-02T14:49:40Z,5491693491,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771868209,193,28,1,31,48,28u3q82ip96ahymkup01vfxli,1,0,0,2025-02-02T14:32:21.567Z,2025-02-02T14:32:24Z,5491600127,233,333,5491599883,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771868243,333,28,1,31,48,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2025-02-02T14:32:21.567Z,2025-02-02T14:32:23Z,5491600061,55,331,5491600105,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771868615,194,1,1,32,6,28u3q82ip96ahymkup01vfxli,0,54.2,67,2025-02-02T14:32:39.523Z,2025-02-02T14:32:41Z,5491601859,140,77.3,5491601861,141,41.8,5491601863,212,29.7,5491601857,56,Center,5491601853,155,,5491601851,5,,5491601855,152,,5491601865,213,5.67,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771868825,334,12,1,32,9,7kt37xy93vjy6wac8vq6fqz3g,1,15.3,51.9,2025-02-02T14:32:42.868Z,2025-02-02T14:32:54Z,5491602923,213,0.10,5491602917,140,37.0,5491602915,56,Back,5491602919,141,55.4,5491602921,212,22.9,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771868765,195,1,1,32,10,28u3q82ip96ahymkup01vfxli,1,66.8,36.9,2025-02-02T14:32:44.116Z,2025-02-02T14:32:51Z,5491602555,140,75.9,5491602553,56,Right,5491602561,213,5.11,5491602559,212,24.7,5491602557,141,3.4,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
