id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2743580059,329,49,1,37,35,axwnneoekq2f2yq6r1l704y96,1,28.1,45.8,2024-11-03T13:07:57.019Z,2024-11-03T13:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580117,330,1,1,37,36,axwnneoekq2f2yq6r1l704y96,1,36.8,53.9,2024-11-03T13:07:58.187Z,2024-11-03T13:08:00Z,5338096601,140,29.8,5338096609,212,7.7,5338096611,213,2.82,5338096605,141,57.5,5338096597,56,Back,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580207,331,1,1,37,39,axwnneoekq2f2yq6r1l704y96,1,26.6,60.5,2024-11-03T13:08:01.339Z,2024-11-03T13:08:04Z,5338097081,140,13.6,5338097087,213,2.72,5338097083,141,69.6,5338097085,212,15.0,5338097079,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580315,332,1,1,37,42,axwnneoekq2f2yq6r1l704y96,1,13.6,69.6,2024-11-03T13:08:03.899Z,2024-11-03T13:08:08Z,5338097697,140,13.0,5338097699,141,45.1,5338097701,212,16.7,5338097703,213,4.67,5338097695,56,Back,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580465,333,1,1,37,46,axwnneoekq2f2yq6r1l704y96,1,15.3,45.5,2024-11-03T13:08:08.476Z,2024-11-03T13:08:13Z,5338098327,56,Back,5338098331,141,49.6,5338098333,212,5.0,5338098329,140,19.2,5338098335,213,0.60,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580513,334,1,1,37,51,axwnneoekq2f2yq6r1l704y96,1,21.2,49,2024-11-03T13:08:13.179Z,2024-11-03T13:08:14Z,5338098575,56,Back,5338098583,213,4.72,5338098581,212,15.4,5338098579,141,26.4,5338098577,140,21.3,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580589,335,1,1,37,53,axwnneoekq2f2yq6r1l704y96,1,21.3,26.4,2024-11-03T13:08:14.523Z,2024-11-03T13:08:18Z,5338099021,213,1.65,5338099015,140,20.1,5338099019,212,16.6,5338099013,56,Back,5338099017,141,50.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580675,336,1,1,37,56,axwnneoekq2f2yq6r1l704y96,1,21.8,55.5,2024-11-03T13:08:18.363Z,2024-11-03T13:08:21Z,5338099397,56,Back,5338099399,140,21.6,5338099405,213,1.58,5338099403,212,16.6,5338099401,141,79.9,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580757,337,1,1,37,59,axwnneoekq2f2yq6r1l704y96,1,21.6,79.9,2024-11-03T13:08:21.355Z,2024-11-03T13:08:26Z,5338099869,140,19.7,5338099867,56,Back,5338099875,213,4.55,5338099873,212,12.7,5338099871,141,61.5,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580851,338,1,1,38,4,axwnneoekq2f2yq6r1l704y96,1,23.2,46.1,2024-11-03T13:08:26.475Z,2024-11-03T13:08:32Z,5338100383,213,4.81,5338100381,212,14.2,5338100375,56,Back,5338100377,140,24.5,5338100379,141,25.3,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580921,339,1,1,38,10,axwnneoekq2f2yq6r1l704y96,0,26.6,20.5,2024-11-03T13:08:31.740Z,2024-11-03T17:48:27Z,5338100731,1,,5338100709,157,,5338100727,213,0.08,5338100723,212,57.1,5338100715,140,80.8,5338100711,56,Center,5338100719,141,27.4,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580959,365,1,1,38,13,5rurqie3qt1qav9ir5mkqinn,1,25.9,81.1,2024-11-03T13:08:34.807Z,2024-11-03T13:08:36Z,5338100917,212,27.1,5338100913,140,8.8,5338100919,213,3.99,5338100909,56,Back,5338100915,141,51.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580975,366,49,1,38,14,5rurqie3qt1qav9ir5mkqinn,1,8.5,50.1,2024-11-03T13:08:36.089Z,2024-11-03T13:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581259,367,1,1,38,20,5rurqie3qt1qav9ir5mkqinn,1,14.8,43.4,2024-11-03T13:08:41.735Z,2024-11-03T13:08:49Z,5338102545,140,22.3,5338102547,141,48.4,5338102543,56,Back,5338102549,212,8.6,5338102551,213,0.41,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581327,368,1,1,38,27,5rurqie3qt1qav9ir5mkqinn,1,28.4,38.6,2024-11-03T13:08:49.079Z,2024-11-03T13:08:52Z,5338102919,56,Back,5338102925,212,14.9,5338102921,140,25.7,5338102927,213,4.52,5338102923,141,17.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581433,369,1,1,38,30,5rurqie3qt1qav9ir5mkqinn,1,24.3,21.8,2024-11-03T13:08:51.991Z,2024-11-03T13:08:55Z,5338103437,213,2.15,5338103431,140,14.6,5338103433,141,44.9,5338103429,56,Back,5338103435,212,18.7,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581559,370,1,1,38,33,5rurqie3qt1qav9ir5mkqinn,1,14.9,46.1,2024-11-03T13:08:54.967Z,2024-11-03T13:09:00Z,5338104071,213,1.37,5338104055,56,Back,5338104067,212,25.8,5338104061,140,19.8,5338104063,141,83.3,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581639,371,1,1,38,38,5rurqie3qt1qav9ir5mkqinn,1,30.3,93.8,2024-11-03T13:09:00.119Z,2024-11-03T13:19:40Z,5338104451,213,4.99,5338104445,140,32.7,5338104449,212,9.3,5338104447,141,80.6,5338104443,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581659,372,1,1,38,41,5rurqie3qt1qav9ir5mkqinn,1,32.7,79.4,2024-11-03T13:09:03.127Z,2024-11-03T13:09:04Z,5338104557,141,65.1,5338104553,56,Back,5338104559,212,14.1,5338104561,213,5.52,5338104555,140,42.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581675,373,1,1,38,42,5rurqie3qt1qav9ir5mkqinn,0,42.4,65.1,2024-11-03T13:09:03.959Z,2024-11-03T13:19:41Z,5338104651,212,15.7,5338104653,213,0.44,5338104645,56,Center,5338104649,141,75.0,5338104647,140,55.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581727,340,49,1,38,45,axwnneoekq2f2yq6r1l704y96,1,34.3,27,2024-11-03T13:09:06.571Z,2024-11-03T13:09:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581865,341,1,1,38,45,axwnneoekq2f2yq6r1l704y96,1,45.9,20.5,2024-11-03T13:09:07.339Z,2024-11-03T17:49:01Z,5338105625,56,Right,5338105627,140,51.7,5338105631,212,10.7,5338105629,141,7.6,5338105633,213,5.32,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581903,342,1,1,38,51,axwnneoekq2f2yq6r1l704y96,1,53.5,12.3,2024-11-03T13:09:13.452Z,2024-11-03T13:09:16Z,5338105823,56,Back,5338105827,141,29.2,5338105829,212,21.7,5338105831,213,2.58,5338105825,140,36.0,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743581949,343,1,1,38,54,axwnneoekq2f2yq6r1l704y96,1,35.2,31,2024-11-03T13:09:15.995Z,2024-11-03T13:09:18Z,5338106111,213,1.68,5338106101,56,Back,5338106107,141,55.2,5338106109,212,16.6,5338106105,140,33.5,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582013,344,1,1,38,56,axwnneoekq2f2yq6r1l704y96,1,34.5,57.9,2024-11-03T13:09:18.107Z,2024-11-03T13:09:21Z,5338106499,212,16.0,5338106501,213,1.73,5338106493,56,Back,5338106497,141,81.2,5338106495,140,32.1,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582087,345,1,1,39,0,axwnneoekq2f2yq6r1l704y96,1,32,78.4,2024-11-03T13:09:21.691Z,2024-11-03T13:09:25Z,5338106879,213,4.12,5338106871,56,Back,5338106877,212,7.7,5338106873,140,27.9,5338106875,141,69.0,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582143,346,1,1,39,3,axwnneoekq2f2yq6r1l704y96,1,28.4,63.9,2024-11-03T13:09:24.843Z,2024-11-03T13:09:27Z,5338107109,56,Back,5338107115,212,18.3,5338107113,141,37.0,5338107111,140,29.2,5338107117,213,4.76,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582229,347,1,1,39,5,axwnneoekq2f2yq6r1l704y96,1,29.2,34.8,2024-11-03T13:09:27.179Z,2024-11-03T13:09:31Z,5338107587,56,Back,5338107607,213,1.42,5338107603,212,19.2,5338107599,141,62.7,5338107593,140,31.9,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582273,348,1,1,39,9,axwnneoekq2f2yq6r1l704y96,1,34.3,61.5,2024-11-03T13:09:30.988Z,2024-11-03T13:09:33Z,5338107807,213,1.21,5338107801,140,42.4,5338107803,141,95.0,5338107805,212,24.3,5338107799,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582331,349,1,1,39,11,axwnneoekq2f2yq6r1l704y96,1,42.4,95,2024-11-03T13:09:33.084Z,2024-11-03T13:09:35Z,5338108125,56,Back,5338108131,212,8.8,5338108133,213,4.74,5338108129,141,82.1,5338108127,140,42.6,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582391,350,1,1,39,14,axwnneoekq2f2yq6r1l704y96,1,40.5,80,2024-11-03T13:09:35.564Z,2024-11-03T13:09:37Z,5338108399,212,19.9,5338108391,56,Center,5338108397,141,59.4,5338108395,140,53.9,5338108401,213,5.50,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582433,351,1,1,39,16,axwnneoekq2f2yq6r1l704y96,1,53.9,59.4,2024-11-03T13:09:37.580Z,2024-11-03T13:09:38Z,5338108595,212,7.1,5338108589,56,Center,5338108593,141,69.4,5338108597,213,1.26,5338108591,140,56.0,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582443,352,1,1,39,17,axwnneoekq2f2yq6r1l704y96,0,56,69.4,2024-11-03T13:09:38.779Z,2024-11-03T13:09:39Z,5338108645,212,4.6,5338108637,56,Center,5338108649,213,6.00,5338108643,141,67.5,5338108641,140,60.2,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582457,374,49,1,39,18,5rurqie3qt1qav9ir5mkqinn,1,39.3,32.2,2024-11-03T13:09:39.816Z,2024-11-03T13:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582589,375,1,1,39,21,5rurqie3qt1qav9ir5mkqinn,0,40.2,32.1,2024-11-03T13:09:42.711Z,2024-11-03T13:09:45Z,5338109335,56,Right,5338109341,212,34.3,5338109343,213,5.75,5338109345,1,,5338109339,141,6.5,5338109333,155,,5338109337,140,68.3,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582603,353,8,1,39,24,axwnneoekq2f2yq6r1l704y96,1,27.9,85.9,2024-11-03T13:09:45.883Z,2024-11-03T17:49:39Z,5338109411,56,Back,5338109453,15,,5340030701,385,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582693,376,61,1,39,27,5rurqie3qt1qav9ir5mkqinn,0,76.9,3.4,2024-11-03T13:09:48.727Z,2024-11-03T13:09:51Z,5338109871,56,Right,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582719,354,49,1,39,29,axwnneoekq2f2yq6r1l704y96,1,20,87.5,2024-11-03T13:09:50.556Z,2024-11-03T13:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582855,355,1,1,39,33,axwnneoekq2f2yq6r1l704y96,1,13.4,81.2,2024-11-03T13:09:55.356Z,2024-11-03T13:09:56Z,5338110703,212,11.6,5338110701,141,67.0,5338110705,213,5.31,5338110699,140,19.6,5338110697,56,Back,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582937,356,1,1,39,35,axwnneoekq2f2yq6r1l704y96,1,19.7,64,2024-11-03T13:09:56.716Z,2024-11-03T13:10:01Z,5338111155,213,4.08,5338111151,141,42.4,5338111153,212,18.2,5338111149,140,9.5,5338111147,56,Back,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743582979,357,1,1,39,39,axwnneoekq2f2yq6r1l704y96,1,20.2,34.5,2024-11-03T13:10:00.971Z,2024-11-03T13:10:03Z,5338111505,212,19.8,5338111497,56,Back,5338111509,213,5.00,5338111499,140,25.5,5338111501,141,6.5,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583057,358,1,1,39,42,axwnneoekq2f2yq6r1l704y96,1,25.4,9.1,2024-11-03T13:10:03.724Z,2024-11-03T13:10:06Z,5338111885,213,1.42,5338111881,141,35.1,5338111883,212,17.9,5338111877,56,Back,5338111879,140,28.0,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583109,359,1,1,39,44,axwnneoekq2f2yq6r1l704y96,1,28,35.1,2024-11-03T13:10:06.124Z,2024-11-03T13:10:08Z,5338112073,140,18.4,5338112071,56,Back,5338112077,212,10.2,5338112079,213,3.28,5338112075,141,33.1,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583177,360,1,1,39,47,axwnneoekq2f2yq6r1l704y96,1,21.2,36.9,2024-11-03T13:10:08.860Z,2024-11-03T13:10:12Z,5338112455,141,82.1,5338112453,140,25.5,5338112457,212,31.1,5338112451,56,Back,5338112459,213,1.42,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583279,361,1,1,39,50,axwnneoekq2f2yq6r1l704y96,1,25.5,82.1,2024-11-03T13:10:12.075Z,2024-11-03T13:10:15Z,5338112935,56,Back,5338112949,213,0.65,5338112941,140,37.6,5338112947,212,16.0,5338112945,141,96.3,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583307,362,1,1,39,54,axwnneoekq2f2yq6r1l704y96,1,35.8,96.9,2024-11-03T13:10:15.659Z,2024-11-03T13:10:17Z,5338113093,141,79.7,5338113091,140,32.6,5338113097,213,4.43,5338113089,56,Back,5338113095,212,12.2,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583353,363,1,1,39,55,axwnneoekq2f2yq6r1l704y96,1,32.4,78.7,2024-11-03T13:10:16.875Z,2024-11-03T13:10:19Z,5338113371,140,24.7,5338113377,213,4.19,5338113369,56,Back,5338113373,141,58.2,5338113375,212,16.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583449,364,1,1,39,58,axwnneoekq2f2yq6r1l704y96,1,24.7,57.9,2024-11-03T13:10:19.803Z,2024-11-03T13:10:23Z,5338113875,141,31.6,5338113873,140,25.7,5338113871,56,Back,5338113877,212,17.9,5338113879,213,4.77,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583523,365,1,1,40,2,axwnneoekq2f2yq6r1l704y96,1,26,28,2024-11-03T13:10:23.644Z,2024-11-03T13:10:27Z,5338114289,56,Right,5338114295,140,55.3,5338114311,1,,5338114299,141,5.8,5338114303,212,34.3,5338114307,213,5.83,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583575,366,1,1,40,6,axwnneoekq2f2yq6r1l704y96,1,65.7,15.2,2024-11-03T13:10:27.724Z,2024-11-03T13:10:30Z,5338114555,56,Center,5338114571,213,2.29,5338114563,141,33.1,5338114567,212,16.2,5338114559,140,55.5,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583679,367,1,1,40,8,axwnneoekq2f2yq6r1l704y96,1,53.2,36.1,2024-11-03T13:10:29.915Z,2024-11-03T13:10:35Z,5338115093,212,16.1,5338115091,141,53.1,5338115095,213,2.34,5338115089,140,42.5,5338115087,56,Back,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583723,368,1,1,40,13,axwnneoekq2f2yq6r1l704y96,0,48.1,41.3,2024-11-03T13:10:35.484Z,2024-11-03T13:10:37Z,5338115321,141,0.0,5338115327,1,,5338115315,155,,5338115323,212,43.0,5338115319,140,77.9,5338115325,213,5.53,5338115317,56,Right,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583733,369,5,1,40,15,axwnneoekq2f2yq6r1l704y96,0,77.4,-1.8,2024-11-03T13:10:37.111Z,2024-11-03T13:11:49Z,5338115355,56,Right,5338115439,233,377,5338115357,347,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743583715,377,5,1,40,15,5rurqie3qt1qav9ir5mkqinn,1,22.6,101.8,2024-11-03T13:10:37.111Z,2024-11-03T13:11:49Z,5338115281,347,,5338115279,56,Back,5338115415,233,369,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584237,378,1,1,40,37,5rurqie3qt1qav9ir5mkqinn,1,26.9,100,2024-11-03T13:10:59.160Z,2024-11-03T13:18:03Z,5338118105,140,32.7,5338118103,56,Back,5338166481,189,,5338118107,141,81.1,5338118101,107,,5338118111,212,15.5,5338118115,213,5.12,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584263,379,1,1,40,38,5rurqie3qt1qav9ir5mkqinn,1,32.7,81.1,2024-11-03T13:10:59.976Z,2024-11-03T13:18:08Z,5338166817,155,,5338118215,141,87.4,5338118219,213,1.90,5338118213,140,31.3,5338118217,212,4.5,5338118211,56,Back,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584283,380,1,1,40,39,5rurqie3qt1qav9ir5mkqinn,1,31.3,87.4,2024-11-03T13:11:00.792Z,2024-11-03T13:18:11Z,5338118291,141,79.6,5338118293,212,6.0,5338118295,213,4.24,5338118285,3,,5338118287,56,Back,5338118289,140,28.7,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584297,381,1,1,40,40,5rurqie3qt1qav9ir5mkqinn,1,28.6,79.4,2024-11-03T13:11:02.040Z,2024-11-03T13:11:03Z,5338118379,56,Back,5338118391,212,10.8,5338118393,213,1.51,5338118383,140,29.2,5338118387,141,95.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584361,382,1,1,40,41,5rurqie3qt1qav9ir5mkqinn,1,29.2,95.3,2024-11-03T13:11:03.048Z,2024-11-03T13:11:06Z,5338118759,56,Back,5338118765,141,90.0,5338118761,140,27.7,5338118769,212,3.9,5338118773,213,4.30,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584411,383,1,1,40,45,5rurqie3qt1qav9ir5mkqinn,1,20.3,90.2,2024-11-03T13:11:06.536Z,2024-11-03T13:11:09Z,5338119077,212,24.0,5338119069,56,Back,5338119073,140,13.6,5338119079,213,4.42,5338119075,141,56.4,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584455,384,1,1,40,47,5rurqie3qt1qav9ir5mkqinn,1,17.1,57.3,2024-11-03T13:11:09.368Z,2024-11-03T13:11:11Z,5338119277,140,27.5,5338119279,141,66.4,5338119283,213,0.52,5338119281,212,12.6,5338119275,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584581,385,1,1,40,50,5rurqie3qt1qav9ir5mkqinn,1,28.5,62.4,2024-11-03T13:11:11.626Z,2024-11-03T13:11:16Z,5338119905,56,Back,5338119909,141,14.0,5338119907,140,29.9,5338119913,213,4.76,5338119911,212,32.9,5338119915,1,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584699,386,1,1,40,54,5rurqie3qt1qav9ir5mkqinn,1,30,13.7,2024-11-03T13:11:16.280Z,2024-11-03T13:11:22Z,5338120451,213,5.75,5338120443,56,Back,5338120447,141,3.5,5338120449,212,13.7,5338120445,140,41.2,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743584721,387,1,1,41,1,5rurqie3qt1qav9ir5mkqinn,0,57.9,4.3,2024-11-03T13:11:22.776Z,2024-11-03T13:19:19Z,5338120551,212,22.8,5338120545,56,Center,5338120553,213,0.82,5338120549,141,28.9,5338120547,140,72.7,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
