id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2747251177,106,61,1,0,52,8l30dsub3sutr6j3ruvk650xc,1,42.4,91.4,2024-11-10T18:47:04.406Z,2024-11-10T19:00:08Z,5358127307,189,,5358127013,56,Back,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747251169,85,5,1,0,55,axwnneoekq2f2yq6r1l704y96,1,56,-1.8,2024-11-10T18:47:06.561Z,2024-11-10T19:17:37Z,5358127921,347,,5358127919,56,Right,5358127949,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747251185,107,5,1,0,55,8l30dsub3sutr6j3ruvk650xc,0,44,101.8,2024-11-10T18:47:06.561Z,2024-11-10T19:17:38Z,5358127631,56,Back,5358127633,347,,5358127981,233,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747240979,14,1,1,1,15,axwnneoekq2f2yq6r1l704y96,1,57.8,0,2024-11-10T18:47:26.884Z,2024-11-10T18:58:09Z,5358056663,107,,5358056683,213,0.21,5358056671,140,89.5,5358056667,56,Right,5358056687,1,,5358056675,141,9.0,5358056679,212,34.0,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747240989,15,1,1,1,19,axwnneoekq2f2yq6r1l704y96,0,97.6,16.4,2024-11-10T18:47:30.756Z,2024-11-10T22:10:16Z,5358898925,386,,5358129859,2,,5358056743,212,9.0,5358898927,20,,5358056741,141,28.8,5358056745,213,1.94,5358056739,140,94.5,5358056737,56,Center,brs6i21j86k1w7cpgzorrxxwp,E. Terland,5358898923,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747240987,11,49,1,1,19,8l30dsub3sutr6j3ruvk650xc,1,7.8,69.7,2024-11-10T18:47:31.003Z,2024-11-10T18:47:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241023,12,1,1,1,20,8l30dsub3sutr6j3ruvk650xc,1,6.2,70.8,2024-11-10T18:47:32.028Z,2024-11-10T18:47:33Z,5358056949,140,5.0,5358056951,141,90.2,5358056947,56,Back,5358056953,212,13.3,5358056955,213,1.67,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241125,13,1,1,1,21,8l30dsub3sutr6j3ruvk650xc,1,5.1,90.5,2024-11-10T18:47:33.466Z,2024-11-10T18:47:39Z,5358057435,140,15.4,5358057439,212,10.9,5358057437,141,92.1,5358057441,213,0.10,5358057433,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241083,16,83,1,1,24,axwnneoekq2f2yq6r1l704y96,0,80,9.4,2024-11-10T18:47:36.100Z,2024-11-10T18:47:42Z,5358057775,399,cpvbitkove7bavl96lkgs1vc9,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241095,17,83,1,1,25,axwnneoekq2f2yq6r1l704y96,0,79.8,9.5,2024-11-10T18:47:37.125Z,2024-11-10T18:47:41Z,5358057713,399,cpvbitkove7bavl96lkgs1vc9,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241139,14,1,1,1,27,8l30dsub3sutr6j3ruvk650xc,0,14.6,98.1,2024-11-10T18:47:39.147Z,2024-11-10T18:47:40Z,5358057561,286,,5358057525,140,15.9,5358057529,212,1.4,5358057527,141,97.4,5358057531,213,5.95,5358057557,233,18,5358057533,1,,5358057555,236,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,5358057523,56,Back,5358057521,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241133,18,74,1,1,27,axwnneoekq2f2yq6r1l704y96,1,77.8,2,2024-11-10T18:47:39.148Z,2024-11-10T18:47:45Z,5358057497,56,Right,5358057499,285,,5358057647,233,14,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241187,15,5,1,1,28,8l30dsub3sutr6j3ruvk650xc,1,18,101.6,2024-11-10T18:47:39.988Z,2024-11-10T18:50:24Z,5358057791,56,Back,5358057795,347,,5358057801,233,19,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241147,19,5,1,1,28,axwnneoekq2f2yq6r1l704y96,0,82,-1.6,2024-11-10T18:47:39.988Z,2024-11-10T18:50:24Z,5358057835,233,15,5358057549,347,,5358057547,56,Right,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241389,16,1,1,1,41,8l30dsub3sutr6j3ruvk650xc,1,23.9,100,2024-11-10T18:47:53.275Z,2024-11-10T18:47:54Z,5358058965,213,4.56,5358058959,141,90.2,5358058955,56,Back,5358058957,140,22.7,5358058961,212,8.1,5358058951,107,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241401,17,1,1,1,42,8l30dsub3sutr6j3ruvk650xc,1,22.6,90,2024-11-10T18:47:54.475Z,2024-11-10T18:47:55Z,5358059025,56,Back,5358059029,141,97.1,5358059027,140,24.2,5358059033,213,1.24,5358059031,212,5.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241433,18,1,1,1,43,8l30dsub3sutr6j3ruvk650xc,1,24.2,97.1,2024-11-10T18:47:55.451Z,2024-11-10T18:47:56Z,5358059155,213,5.48,5358059153,212,10.9,5358059147,140,31.4,5358059149,141,85.6,5358059145,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241479,19,1,1,1,45,8l30dsub3sutr6j3ruvk650xc,1,31.3,85.6,2024-11-10T18:47:56.747Z,2024-11-10T18:48:00Z,5358059429,213,4.24,5358059417,140,23.9,5358059413,56,Back,5358059423,212,17.2,5358059421,141,63.0,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241573,20,1,1,1,48,8l30dsub3sutr6j3ruvk650xc,1,23.9,63,2024-11-10T18:47:59.899Z,2024-11-10T18:48:04Z,5358059949,213,5.00,5358059945,141,7.4,5358059951,1,,5358059947,212,39.4,5358059943,140,34.5,5358059941,56,Back,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241643,21,1,1,1,52,8l30dsub3sutr6j3ruvk650xc,1,35.8,4,2024-11-10T18:48:04.251Z,2024-11-10T18:48:07Z,5358060289,212,18.8,5358060285,140,53.3,5358060291,213,0.21,5358060287,141,9.7,5358060283,56,Right,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241695,22,1,1,1,56,8l30dsub3sutr6j3ruvk650xc,0,53.6,9.4,2024-11-10T18:48:07.628Z,2024-11-10T22:14:48Z,5358060551,141,26.5,5358060547,56,Center,5358060549,140,86.0,5358909857,155,,5358060557,213,0.33,5358060559,1,,5358060555,212,36.0,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241725,20,52,1,1,57,axwnneoekq2f2yq6r1l704y96,1,14.7,70.9,2024-11-10T18:48:09.221Z,2024-11-10T22:14:59Z,5358910177,376,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241937,21,1,1,2,10,axwnneoekq2f2yq6r1l704y96,1,9.9,48.2,2024-11-10T18:48:22.183Z,2024-11-10T18:48:24Z,5358061973,141,30.4,5358061971,140,10.0,5358061975,212,12.1,5358061977,213,4.72,5358061967,123,,5358061969,56,Back,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747241985,22,1,1,2,12,axwnneoekq2f2yq6r1l704y96,1,10.9,31.2,2024-11-10T18:48:24.485Z,2024-11-10T18:48:29Z,5358062371,140,3.2,5358062373,141,44.5,5358062369,56,Back,5358062375,212,12.1,5358062377,213,2.30,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242743,31,61,1,2,14,axwnneoekq2f2yq6r1l704y96,0,0.8,50.3,2024-11-10T18:48:26.381Z,2024-11-10T22:16:06Z,5358066673,56,Back,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747255135,130,51,1,2,15,axwnneoekq2f2yq6r1l704y96,1,1.6,47.9,2024-11-10T18:48:26.632Z,2024-11-10T22:16:09Z,5358140829,169,23,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242013,23,15,1,2,17,8l30dsub3sutr6j3ruvk650xc,1,98,50.9,2024-11-10T18:48:28.553Z,2024-11-10T22:16:36Z,5358103203,233,23,5358140991,468,130,5358067341,103,3.2,5358066335,16,,5358066333,22,,5358062529,56,Center,5358067343,214,,5358067345,328,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,5358067349,146,98.6,5358067339,102,51.0,5358067347,458,5358067351,147,52.9,5358066619,20,5358067337,78,,,,,,,,,,,,,,,,,,,,,,
2747241987,23,10,1,2,17,axwnneoekq2f2yq6r1l704y96,1,1.3,49.7,2024-11-10T18:48:28.653Z,2024-11-10T22:16:24Z,5358103161,183,,5358913547,174,,5358062381,56,Back,5358913549,376,,5358103233,233,23,5358103159,179,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242049,24,61,1,2,21,axwnneoekq2f2yq6r1l704y96,0,3.1,68.7,2024-11-10T18:48:32.501Z,2024-11-10T18:48:32Z,5358062733,56,Back,,,,,,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242147,24,49,1,2,21,8l30dsub3sutr6j3ruvk650xc,1,96.9,18.9,2024-11-10T18:48:32.683Z,2024-11-10T18:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242153,25,1,1,2,21,8l30dsub3sutr6j3ruvk650xc,1,97,14.7,2024-11-10T18:48:33.418Z,2024-11-10T18:48:36Z,5358063265,141,18.8,5358063269,213,2.89,5358063267,212,11.4,5358063263,140,86.5,5358063261,56,Right,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242161,26,3,1,2,24,8l30dsub3sutr6j3ruvk650xc,0,90.1,18,2024-11-10T18:48:35.962Z,2024-11-10T22:16:58Z,5358063685,233,25,5358063327,286,,5358063323,56,Right,5358915035,465,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747242205,25,7,1,2,24,axwnneoekq2f2yq6r1l704y96,1,9.9,82,2024-11-10T18:48:35.963Z,2024-11-10T22:17:01Z,5358063633,233,26,5358915155,384,,5358063551,56,Back,5358063553,285,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
