id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2723177029,339,1,1,40,14,7kt37xy93vjy6wac8vq6fqz3g,1,32.4,8,2024-09-21T12:10:40.066Z,2024-09-21T12:10:41Z,5226659489,140,23.1,5226659497,213,3.43,5226659493,212,10.2,5226659487,56,Back,5226659491,141,3.8,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177137,340,1,1,40,15,7kt37xy93vjy6wac8vq6fqz3g,1,23.1,3.8,2024-09-21T12:10:41.578Z,2024-09-21T12:10:47Z,5226660095,212,36.8,5226660089,56,Right,5226660097,213,0.11,5226660093,141,9.8,5226660099,1,,5226660091,140,57.9,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177147,341,50,1,40,21,7kt37xy93vjy6wac8vq6fqz3g,1,41.1,35.2,2024-09-21T12:10:46.893Z,2024-09-21T12:23:04Z,5226660121,56,Back,5226696437,286,,5226696551,233,440,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177175,440,7,1,40,21,dcdnoyf6kzhj46iyfm7xq43fy,1,58.9,64.8,2024-09-21T12:10:46.894Z,2024-09-21T12:23:04Z,5226660285,56,Center,5226660289,285,,5226696475,233,341,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177195,441,1,1,40,23,dcdnoyf6kzhj46iyfm7xq43fy,1,54.1,45.2,2024-09-21T12:10:49.742Z,2024-09-21T12:21:35Z,5226660443,140,67.7,5226660439,56,Center,5226660449,212,17.4,5226660451,213,5.68,5226660447,141,30.7,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177203,442,49,1,40,25,dcdnoyf6kzhj46iyfm7xq43fy,1,70.8,28.8,2024-09-21T12:10:51.311Z,2024-09-21T12:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177265,443,1,1,40,27,dcdnoyf6kzhj46iyfm7xq43fy,1,76.9,29.5,2024-09-21T12:10:52.975Z,2024-09-21T12:22:18Z,5226660815,212,11.8,5226660817,213,1.15,5226660809,56,Center,5226660813,141,45.4,5226663751,210,15,5226663753,154,,5226660811,140,81.5,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177275,444,15,1,40,29,dcdnoyf6kzhj46iyfm7xq43fy,1,81.9,46,2024-09-21T12:10:54.911Z,2024-09-21T12:22:57Z,5226663845,233,342,5226663795,103,19,5226663807,231,48.7,5226660875,56,Center,5226660869,22,,5226663783,78,,5226663793,102,49.2,5226663801,146,85.1,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,5226663785,29,,,5226663781,20,,5226663789,55,443,5226663805,230,98.4,5226663787,154,,5226663803,147,46.6,5226663799,82,,5226660871,18,,,,,,,,,
2723177281,342,10,1,40,29,7kt37xy93vjy6wac8vq6fqz3g,1,14.9,53.4,2024-09-21T12:10:55.011Z,2024-09-21T12:11:24Z,5226663887,233,444,5226660903,94,,5226660905,56,Back,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177335,343,3,1,40,32,7kt37xy93vjy6wac8vq6fqz3g,0,25.8,53.5,2024-09-21T12:10:57.853Z,2024-09-21T12:23:05Z,5226661173,285,,5226661171,56,Back,5226661327,233,445,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177353,445,7,1,40,32,dcdnoyf6kzhj46iyfm7xq43fy,1,74.2,46.5,2024-09-21T12:10:57.854Z,2024-09-21T12:23:05Z,5226661237,286,,5226661235,56,Center,5226661293,233,343,,,,,,,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723185087,500,1,1,40,33,dcdnoyf6kzhj46iyfm7xq43fy,1,70.9,45.8,2024-09-21T12:10:59.611Z,2024-09-21T12:18:11Z,5226702337,141,55.2,5226702335,140,68.0,5226702339,212,7.1,5226702333,56,Center,5226702341,213,2.02,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177385,446,1,1,40,33,dcdnoyf6kzhj46iyfm7xq43fy,1,66.5,57.3,2024-09-21T12:10:59.678Z,2024-09-21T12:11:01Z,5226661413,141,47.8,5226661409,56,Center,5226661421,213,4.74,5226661417,212,6.5,5226661411,140,66.7,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177399,447,1,1,40,34,dcdnoyf6kzhj46iyfm7xq43fy,1,66.7,47.8,2024-09-21T12:11:00.671Z,2024-09-21T12:11:01Z,5226661489,140,66.7,5226661495,213,1.57,5226661487,56,Center,5226661493,212,6.2,5226661491,141,56.9,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177429,448,1,1,40,35,dcdnoyf6kzhj46iyfm7xq43fy,1,67.5,60.3,2024-09-21T12:11:01.543Z,2024-09-21T12:11:03Z,5226661641,212,9.7,5226661635,56,Center,5226661637,140,67.8,5226661643,213,1.54,5226661639,141,74.5,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177461,449,1,1,40,37,dcdnoyf6kzhj46iyfm7xq43fy,1,67,73.5,2024-09-21T12:11:03.310Z,2024-09-21T12:11:04Z,5226661789,141,61.8,5226661787,140,65.3,5226661793,213,4.49,5226661791,212,8.2,5226661785,56,Center,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177503,450,1,1,40,38,dcdnoyf6kzhj46iyfm7xq43fy,1,65.3,61.8,2024-09-21T12:11:04.335Z,2024-09-21T12:11:06Z,5226662047,213,3.43,5226662045,212,12.3,5226662041,140,54.1,5226662039,56,Center,5226662043,141,56.6,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177557,451,1,1,40,40,dcdnoyf6kzhj46iyfm7xq43fy,1,54.1,56.6,2024-09-21T12:11:06.719Z,2024-09-21T12:11:08Z,5226662413,56,Center,5226662419,212,9.6,5226662421,213,0.86,5226662415,140,60.1,5226662417,141,67.3,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177597,452,1,1,40,43,dcdnoyf6kzhj46iyfm7xq43fy,1,62.2,67.2,2024-09-21T12:11:08.863Z,2024-09-21T12:11:11Z,5226662641,141,83.8,5226662637,56,Left,5226662643,212,11.8,5226662645,213,1.28,5226662639,140,65.4,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177687,453,1,1,40,45,dcdnoyf6kzhj46iyfm7xq43fy,1,65.7,86.6,2024-09-21T12:11:10.863Z,2024-09-21T12:11:15Z,5226663121,213,0.34,5226663115,140,79.3,5226663117,141,94.1,5226663113,56,Left,5226663119,212,15.2,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177695,454,1,1,40,49,dcdnoyf6kzhj46iyfm7xq43fy,0,75.1,74.1,2024-09-21T12:11:15.247Z,2024-09-21T12:11:16Z,5226663149,56,Center,5226663155,212,11.1,5226663153,141,59.7,5226663151,140,70.1,5226663157,213,4.22,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177701,344,8,1,40,51,7kt37xy93vjy6wac8vq6fqz3g,1,29.4,44.8,2024-09-21T12:11:16.978Z,2024-09-21T12:11:17Z,5226663189,56,Back,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177707,345,49,1,40,52,7kt37xy93vjy6wac8vq6fqz3g,1,29.4,44.8,2024-09-21T12:11:17.779Z,2024-09-21T12:11:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177801,346,1,1,40,54,7kt37xy93vjy6wac8vq6fqz3g,1,26,27.3,2024-09-21T12:11:20.490Z,2024-09-21T12:11:23Z,5226663667,56,Back,5226663671,141,25.9,5226663675,212,6.2,5226663677,213,3.30,5226663669,140,20.2,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177929,347,1,1,40,57,7kt37xy93vjy6wac8vq6fqz3g,1,15.3,26.2,2024-09-21T12:11:23.026Z,2024-09-21T12:11:29Z,5226664355,140,2.1,5226664353,56,Back,5226664361,213,2.51,5226664359,212,17.1,5226664357,141,41.0,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723177995,348,1,1,41,3,7kt37xy93vjy6wac8vq6fqz3g,1,3.1,39.4,2024-09-21T12:11:29.643Z,2024-09-21T12:11:33Z,5226664739,140,1.3,5226664745,213,4.53,5226664743,212,10.7,5226664737,56,Back,5226664741,141,23.9,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178029,349,1,1,41,7,7kt37xy93vjy6wac8vq6fqz3g,0,2.6,18.6,2024-09-21T12:11:33.043Z,2024-09-21T12:11:34Z,5226664921,212,44.0,5226664915,56,Back,5226664917,140,44.4,5226664923,213,0.08,5226664913,157,,5226664925,1,,5226664919,141,24.0,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178059,456,49,1,41,10,dcdnoyf6kzhj46iyfm7xq43fy,1,66,76.6,2024-09-21T12:11:35.920Z,2024-09-21T12:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178141,457,1,1,41,10,dcdnoyf6kzhj46iyfm7xq43fy,1,66,76.6,2024-09-21T12:11:36.270Z,2024-09-21T12:11:39Z,5226665481,56,Left,5226665489,213,1.37,5226665487,212,10.1,5226665485,141,91.1,5226665483,140,67.9,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178145,458,1,1,41,13,dcdnoyf6kzhj46iyfm7xq43fy,0,71.7,89.7,2024-09-21T12:11:39.215Z,2024-09-21T12:11:39Z,5226665499,56,Left,5226665501,140,71.9,5226665507,213,4.77,5226665505,212,3.5,5226665503,141,84.5,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178203,350,61,1,41,15,7kt37xy93vjy6wac8vq6fqz3g,1,28.9,13.7,2024-09-21T12:11:41.377Z,2024-09-21T12:11:41Z,5226665739,56,Back,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178225,351,61,1,41,17,7kt37xy93vjy6wac8vq6fqz3g,0,29.1,12.9,2024-09-21T12:11:42.771Z,2024-09-21T12:11:42Z,5226665867,56,Back,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178249,352,45,1,41,17,7kt37xy93vjy6wac8vq6fqz3g,0,29.6,16,2024-09-21T12:11:43.118Z,2024-09-21T12:11:46Z,5226666067,233,459,5226666003,56,Back,5226666005,285,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178251,459,3,1,41,17,dcdnoyf6kzhj46iyfm7xq43fy,1,70.4,84,2024-09-21T12:11:43.118Z,2024-09-21T12:11:46Z,5226666015,286,,5226666059,233,352,5226666013,56,Left,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178299,460,1,1,41,17,dcdnoyf6kzhj46iyfm7xq43fy,1,68,84.1,2024-09-21T12:11:43.733Z,2024-09-21T12:11:47Z,5226666335,140,56.9,5226666345,213,3.26,5226666333,56,Left,5226666343,212,11.7,5226666339,141,82.1,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178331,461,1,1,41,20,dcdnoyf6kzhj46iyfm7xq43fy,1,55.9,78.7,2024-09-21T12:11:45.791Z,2024-09-21T12:11:49Z,5226666491,1,,5226666485,141,31.8,5226666487,212,34.4,5226666483,140,43.5,5226666481,56,Back,5226666489,213,4.32,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178381,462,1,1,41,23,dcdnoyf6kzhj46iyfm7xq43fy,1,44.2,29.5,2024-09-21T12:11:48.878Z,2024-09-21T12:11:51Z,5226666757,213,6.15,5226666755,212,21.7,5226666749,56,Center,5226666751,140,64.7,5226666753,141,25.2,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178443,463,1,1,41,25,dcdnoyf6kzhj46iyfm7xq43fy,1,66,24.3,2024-09-21T12:11:50.879Z,2024-09-21T12:11:54Z,5226667141,141,4.1,5226667137,56,Right,5226667143,212,13.7,5226667145,213,4.71,5226667139,140,66.0,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178471,464,1,1,41,28,dcdnoyf6kzhj46iyfm7xq43fy,1,66.4,7.6,2024-09-21T12:11:54.079Z,2024-09-21T12:11:56Z,5226667267,56,Center,5226667271,141,24.4,5226667273,212,13.3,5226667269,140,59.9,5226667275,213,2.11,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178505,465,1,1,41,30,dcdnoyf6kzhj46iyfm7xq43fy,0,59.9,24.4,2024-09-21T12:11:55.774Z,2024-09-21T12:11:57Z,5226667481,213,0.27,5226667475,140,73.2,5226667477,141,30.1,5226667479,212,14.5,5226667471,56,Center,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178537,353,43,1,41,32,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-21T12:11:58.522Z,2024-09-21T12:23:58Z,5226724779,144,49,,,,,,,,,,,,,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178563,354,49,1,41,34,7kt37xy93vjy6wac8vq6fqz3g,1,29.1,70.6,2024-09-21T12:11:59.907Z,2024-09-21T12:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178577,355,1,1,41,34,7kt37xy93vjy6wac8vq6fqz3g,1,29.1,70.6,2024-09-21T12:12:00.115Z,2024-09-21T12:12:01Z,5226667843,56,Back,5226667849,212,4.7,5226667845,140,25.5,5226667851,213,3.77,5226667847,141,66.6,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178589,356,1,1,41,35,7kt37xy93vjy6wac8vq6fqz3g,0,25.5,66.6,2024-09-21T12:12:01.618Z,2024-09-21T12:18:32Z,5226667927,213,0.60,5226667921,140,32.9,5226667923,141,74.5,5226667925,212,9.4,5226667919,56,Back,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178605,357,43,1,41,37,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-21T12:12:02.762Z,2024-09-21T12:18:34Z,5226668007,141,70.5,5226668005,140,44.8,5226704229,144,1,5226668009,212,12.8,5226668003,56,Back,5226668011,213,6.07,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178639,466,1,1,41,37,dcdnoyf6kzhj46iyfm7xq43fy,1,59.3,24.6,2024-09-21T12:12:03.647Z,2024-09-21T12:12:04Z,5226668163,56,Back,5226668165,140,44.5,5226668171,213,2.77,5226668167,141,33.6,5226668169,212,16.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178645,467,49,1,41,38,dcdnoyf6kzhj46iyfm7xq43fy,1,44.4,33.6,2024-09-21T12:12:04.720Z,2024-09-21T12:12:05Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178671,468,1,1,41,39,dcdnoyf6kzhj46iyfm7xq43fy,1,44.4,33.6,2024-09-21T12:12:05.104Z,2024-09-21T12:12:06Z,5226668321,212,15.8,5226668315,56,Center,5226668319,141,50.6,5226668323,213,0.82,5226668317,140,54.7,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178765,469,1,1,41,40,dcdnoyf6kzhj46iyfm7xq43fy,1,55.1,51.9,2024-09-21T12:12:06.383Z,2024-09-21T12:12:13Z,5226668875,213,2.20,5226668863,56,Back,5226668865,140,36.3,5226668871,212,33.7,5226668867,141,92.0,5226668877,1,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178809,470,1,1,41,47,dcdnoyf6kzhj46iyfm7xq43fy,1,47.9,95.1,2024-09-21T12:12:13.294Z,2024-09-21T12:12:15Z,5226669073,140,54.1,5226669071,56,Left,5226669079,213,5.29,5226669075,141,80.5,5226669077,212,11.9,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178861,471,1,1,41,49,dcdnoyf6kzhj46iyfm7xq43fy,0,54.1,80.5,2024-09-21T12:12:14.943Z,2024-09-21T12:12:18Z,5226669345,212,26.4,5226669337,140,75.3,5226669335,56,Left,5226669341,141,100.0,5226669349,213,0.57,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178879,358,5,1,41,52,7kt37xy93vjy6wac8vq6fqz3g,1,21.4,-1.4,2024-09-21T12:12:18.011Z,2024-09-21T12:18:09Z,5226669411,347,,5226669439,233,472,5226669409,56,Back,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723178869,472,5,1,41,52,dcdnoyf6kzhj46iyfm7xq43fy,0,78.6,101.4,2024-09-21T12:12:18.011Z,2024-09-21T12:12:22Z,5226669369,56,Left,5226669371,347,,5226669473,233,358,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179035,359,1,1,41,57,7kt37xy93vjy6wac8vq6fqz3g,1,19.2,0,2024-09-21T12:12:22.884Z,2024-09-21T12:12:27Z,5226670217,212,23.2,5226670215,141,31.9,5226670221,1,,5226670211,56,Back,5226670219,213,1.85,5226670209,107,,5226670213,140,13.2,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179089,360,1,1,42,1,7kt37xy93vjy6wac8vq6fqz3g,1,12.1,35.5,2024-09-21T12:12:27.243Z,2024-09-21T12:12:29Z,5226670539,212,18.3,5226670541,213,1.49,5226670533,56,Back,5226670537,141,62.3,5226670535,140,13.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179181,361,1,1,42,3,7kt37xy93vjy6wac8vq6fqz3g,1,13.9,60,2024-09-21T12:12:29.538Z,2024-09-21T12:12:35Z,5226671019,141,45.2,5226671017,140,12.8,5226671023,213,4.60,5226671015,56,Back,5226671021,212,10.1,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179207,362,1,1,42,9,7kt37xy93vjy6wac8vq6fqz3g,1,14.3,46.7,2024-09-21T12:12:35.746Z,2024-09-21T12:12:37Z,5226671147,141,37.6,5226671145,140,22.9,5226671151,213,5.68,5226671149,212,10.9,5226671143,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179269,363,1,1,42,11,7kt37xy93vjy6wac8vq6fqz3g,1,22.9,36.9,2024-09-21T12:12:37.067Z,2024-09-21T12:12:40Z,5226671411,141,17.4,5226671413,212,16.7,5226671407,56,Back,5226671415,213,4.06,5226671409,140,13.2,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179367,364,1,1,42,14,7kt37xy93vjy6wac8vq6fqz3g,1,12.1,19.1,2024-09-21T12:12:40.411Z,2024-09-21T12:12:45Z,5226671895,141,44.3,5226671897,212,17.2,5226671893,140,13.3,5226671899,213,1.50,5226671891,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179413,365,1,1,42,19,7kt37xy93vjy6wac8vq6fqz3g,1,19.7,38,2024-09-21T12:12:45.411Z,2024-09-21T12:12:48Z,5226672141,141,47.3,5226672139,140,24.4,5226672143,212,8.0,5226672147,213,0.91,5226672137,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179527,366,1,1,42,22,7kt37xy93vjy6wac8vq6fqz3g,1,24.4,47.3,2024-09-21T12:12:47.851Z,2024-09-21T12:12:53Z,5226672733,212,8.0,5226672725,140,18.8,5226672735,213,3.88,5226672721,56,Back,5226672729,141,39.4,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179577,367,1,1,42,27,7kt37xy93vjy6wac8vq6fqz3g,1,21.6,36.7,2024-09-21T12:12:53.522Z,2024-09-21T12:12:56Z,5226673005,212,6.3,5226672997,140,24.8,5226672993,56,Back,5226673009,213,1.01,5226673001,141,44.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179629,368,1,1,42,30,7kt37xy93vjy6wac8vq6fqz3g,1,24.8,44.5,2024-09-21T12:12:55.979Z,2024-09-21T12:12:59Z,5226673255,141,37.9,5226673253,140,19.3,5226673259,213,3.80,5226673251,56,Back,5226673257,212,7.3,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179711,369,1,1,42,33,7kt37xy93vjy6wac8vq6fqz3g,1,19.8,37,2024-09-21T12:12:59.371Z,2024-09-21T12:13:05Z,5226673733,56,Back,5226673741,213,0.11,5226673739,212,15.8,5226673735,140,34.8,5226673737,141,39.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179753,370,1,1,42,39,7kt37xy93vjy6wac8vq6fqz3g,1,43.7,70.2,2024-09-21T12:13:05.683Z,2024-09-21T12:13:07Z,5226673905,213,0.85,5226673897,56,Left,5226673903,212,25.2,5226673899,140,59.5,5226673901,141,98.0,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179851,371,1,1,42,41,7kt37xy93vjy6wac8vq6fqz3g,1,59.5,98,2024-09-21T12:13:07.538Z,2024-09-21T12:13:12Z,5226674469,212,12.7,5226674471,213,0.00,5226674467,141,98.0,5226674465,140,71.6,5226674463,56,Left,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723179859,372,3,1,42,46,7kt37xy93vjy6wac8vq6fqz3g,0,82.8,88.1,2024-09-21T12:13:12.430Z,2024-09-21T12:23:05Z,5226674501,56,Left,5226674843,233,473,5226674503,286,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
