id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2727939611,84,83,1,8,52,axwnneoekq2f2yq6r1l704y96,0,51.6,18.3,2024-09-29T13:10:35.468Z,2024-09-29T13:10:40Z,5252664381,399,24i5v2hlbeen8brcaa79oqjft,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727939673,69,1,1,8,53,7kt37xy93vjy6wac8vq6fqz3g,1,45,95.4,2024-09-29T13:10:35.524Z,2024-09-29T13:10:38Z,5252664157,213,3.21,5252664145,56,Back,5252664149,141,93.9,5252664151,212,14.2,5252664147,140,31.5,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727939757,70,1,1,8,55,7kt37xy93vjy6wac8vq6fqz3g,1,29.1,90.9,2024-09-29T13:10:38.069Z,2024-09-29T13:10:40Z,5252664511,56,Back,5252664521,1,,5252664513,140,14.2,5252664515,141,48.5,5252664519,213,4.22,5252664517,212,32.8,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727939937,71,1,1,8,58,7kt37xy93vjy6wac8vq6fqz3g,1,14.6,46.4,2024-09-29T13:10:40.613Z,2024-09-29T13:10:45Z,5252665543,213,5.02,5252665541,212,12.1,5252665539,141,29.4,5252665535,56,Back,5252665537,140,18.1,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940059,72,1,1,9,3,7kt37xy93vjy6wac8vq6fqz3g,0,25.6,23.3,2024-09-29T13:10:45.702Z,2024-09-29T13:10:50Z,5252666229,212,58.8,5252666225,140,81.5,5252666227,141,17.4,5252666221,155,,5252666233,1,,5252666231,213,6.21,5252666223,56,Right,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940055,85,49,1,9,7,axwnneoekq2f2yq6r1l704y96,1,23.2,69.4,2024-09-29T13:10:50.381Z,2024-09-29T13:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940139,86,1,1,9,8,axwnneoekq2f2yq6r1l704y96,1,23.2,69.4,2024-09-29T13:10:50.749Z,2024-09-29T13:10:52Z,5252666573,213,3.84,5252666555,56,Back,5252666559,140,10.2,5252666567,212,17.8,5252666563,141,52.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940353,87,1,1,9,10,axwnneoekq2f2yq6r1l704y96,1,11.2,54.9,2024-09-29T13:10:52.732Z,2024-09-29T13:11:00Z,5252667707,212,17.0,5252667705,141,78.7,5252667703,140,6.4,5252667701,56,Back,5252667711,213,1.87,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940413,88,1,1,9,17,axwnneoekq2f2yq6r1l704y96,1,11.2,76.9,2024-09-29T13:11:00.077Z,2024-09-29T13:11:02Z,5252668023,141,90.2,5252668021,140,8.7,5252668035,213,1.85,5252668017,56,Back,5252668029,212,9.4,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940483,89,1,1,9,19,axwnneoekq2f2yq6r1l704y96,0,9.1,89,2024-09-29T13:11:01.981Z,2024-09-29T13:11:03Z,5252668343,212,15.5,5252668335,56,Back,5252668339,141,91.5,5252668337,140,23.8,5252668345,213,0.11,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940517,73,8,1,9,21,7kt37xy93vjy6wac8vq6fqz3g,1,76.2,4.7,2024-09-29T13:11:04.484Z,2024-09-29T13:11:04Z,5252668517,56,Right,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940543,74,49,1,9,22,7kt37xy93vjy6wac8vq6fqz3g,1,77.1,2.6,2024-09-29T13:11:05.028Z,2024-09-29T13:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940665,75,1,1,9,24,7kt37xy93vjy6wac8vq6fqz3g,1,80.8,5.9,2024-09-29T13:11:06.677Z,2024-09-29T13:11:09Z,5252669335,56,Right,5252669345,213,2.22,5252669337,140,74.9,5252669343,212,10.2,5252669341,141,17.9,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940835,77,1,1,9,28,7kt37xy93vjy6wac8vq6fqz3g,1,69.8,19.2,2024-09-29T13:11:11.205Z,2024-09-29T13:11:13Z,5252670245,212,10.9,5252670241,140,61.3,5252670239,56,Right,5252670247,213,3.75,5252670243,141,10.1,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727940941,78,1,1,9,31,7kt37xy93vjy6wac8vq6fqz3g,1,57.2,11,2024-09-29T13:11:13.525Z,2024-09-29T13:11:16Z,5252670875,213,2.49,5252670867,56,Back,5252670871,141,32.1,5252670869,140,39.2,5252670873,212,23.7,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941077,79,1,1,9,34,7kt37xy93vjy6wac8vq6fqz3g,1,38.9,34.9,2024-09-29T13:11:16.756Z,2024-09-29T13:11:21Z,5252671655,213,1.63,5252671643,141,56.7,5252671651,212,14.9,5252671637,140,38.0,5252671633,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941137,80,1,1,9,38,7kt37xy93vjy6wac8vq6fqz3g,1,35.8,54,2024-09-29T13:11:21.381Z,2024-09-29T13:11:22Z,5252671921,213,4.76,5252671913,140,36.5,5252671911,56,Back,5252671917,212,14.2,5252671915,141,33.1,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941349,81,1,1,9,40,7kt37xy93vjy6wac8vq6fqz3g,1,36.5,33.1,2024-09-29T13:11:22.772Z,2024-09-29T13:11:28Z,5252672977,213,5.70,5252672969,56,Right,5252672973,141,3.7,5252672979,1,,5252672975,212,36.4,5252672971,140,65.5,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941411,82,1,1,9,46,7kt37xy93vjy6wac8vq6fqz3g,0,79.2,4,2024-09-29T13:11:28.692Z,2024-09-29T13:11:30Z,5252673287,140,81.1,5252673291,141,17.3,5252673285,56,Right,5252673297,213,1.35,5252673295,212,9.3,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941517,91,12,1,9,47,axwnneoekq2f2yq6r1l704y96,1,16.5,77.2,2024-09-29T13:11:29.596Z,2024-09-29T13:15:04Z,5252673733,56,Back,5252673741,213,1.67,5252673737,141,100.0,5252673867,167,,5252673735,140,14.9,5252673739,212,16.3,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941493,83,5,1,9,48,7kt37xy93vjy6wac8vq6fqz3g,1,84.1,-1.4,2024-09-29T13:11:31.429Z,2024-09-29T13:33:51Z,5252673663,347,,5252673659,56,Right,5252673951,233,92,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727941535,92,5,1,9,48,axwnneoekq2f2yq6r1l704y96,0,15.9,101.4,2024-09-29T13:11:31.429Z,2024-09-29T13:33:52Z,5252673981,233,83,5252673795,56,Back,5252673803,347,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727942125,84,1,1,10,3,7kt37xy93vjy6wac8vq6fqz3g,0,82.1,0,2024-09-29T13:11:45.781Z,2024-09-29T13:11:58Z,5252677113,107,,5252677121,212,21.6,5252677123,213,0.33,5252677117,140,100.0,5252677115,56,Right,5252677119,141,9.2,5252678001,1,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727942133,85,5,1,10,9,7kt37xy93vjy6wac8vq6fqz3g,0,100.6,18.2,2024-09-29T13:11:52.022Z,2024-09-29T13:12:03Z,5252678533,233,93,5252677169,56,Right,5252677171,346,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727942379,93,5,1,10,9,axwnneoekq2f2yq6r1l704y96,1,-0.6,81.8,2024-09-29T13:11:52.022Z,2024-09-29T13:33:52Z,5252678465,346,,5252678463,56,Back,5252678497,233,85,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727942663,86,27,1,10,21,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:12:03.902Z,2024-09-29T13:12:10Z,5252680197,41,Injury,5252680229,233,94,5252680199,53,d71c1o7e1t448gemysrgisj8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727942535,94,27,1,10,21,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-09-29T13:12:03.902Z,2024-09-29T13:12:10Z,5252680281,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727947897,88,18,1,13,26,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:15:09.288Z,2024-09-29T13:15:17Z,5252708943,55,89,5252708855,44,Forward,5252708857,59,10,5252708853,41,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727947911,89,19,1,13,26,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:15:09.289Z,2024-09-29T15:18:33Z,5252708911,44,Midfielder,5252708899,41,,5252708905,59,21,5252708909,293,5,5252708903,145,10,5252708913,55,88,5252708907,292,5,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727960917,112,40,1,13,28,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:15:10.798Z,2024-09-29T13:22:35Z,5252777985,130,13,5252777989,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5252777981,59,"1, 17, 23, 27, 20, 8, 6, 7, 25, 21, 47, 9, 11, 42, 19, 4, 13, 40",5252777991,194,e6s5iphbrws04dxrvw0xqd7f9,5252777979,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",5252777975,30,"ds8eeciyv1vk6nwh26qgy1lg5, avttb0ne86ra4pqruk0d8al05, 24i5v2hlbeen8brcaa79oqjft, bdiuv7a7j50drm3gsc9ne28dl, e6s5iphbrws04dxrvw0xqd7f9, 1o571356wx95l3qbpbe00o991, 3fta0gg3ghja3x9ouubjjfzl5, ekmg1wlig0qdtzhafm3lwsz4l, 27iu58a0k5jqsxidnaxbothbd, 6kitz3oodxt3ejj5u0fwzhhat, coq2v02vrvkhdlsio0pactkru, 57ubfxv6ujkk5cictmez4op1x, 2hbrb48fqcvv05srmzclbyp2i, 9oge2hx0rg79kf79o55oovnu2, aeqzzuu4bp7trwyjezfigr9ih, 60yw6ejn1dnlz7ki0q05xsjdg, ei8nkccvojz33whslareh4a1h, ea9dttgvt5s0lzmm355ttbsic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727953061,91,28,1,16,5,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:17:47.616Z,2024-09-29T13:17:48Z,5252736075,55,86,5252736183,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727953039,95,28,1,16,5,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-09-29T13:17:47.616Z,2024-09-29T13:17:49Z,5252735979,55,94,5252736235,233,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727955905,96,1,1,17,40,axwnneoekq2f2yq6r1l704y96,1,3.9,49.3,2024-09-29T13:19:22.832Z,2024-09-29T13:19:25Z,5252751717,213,5.33,5252751707,56,Back,5252751713,141,34.6,5252751703,124,,5252751715,212,12.3,5252751721,237,,5252751711,140,10.7,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727955961,97,1,1,17,42,axwnneoekq2f2yq6r1l704y96,1,12.7,39.5,2024-09-29T13:19:24.879Z,2024-09-29T13:19:27Z,5252752023,141,8.5,5252752027,213,5.21,5252752021,140,23.5,5252752025,212,23.9,5252752019,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956013,98,1,1,17,44,axwnneoekq2f2yq6r1l704y96,1,23.8,11,2024-09-29T13:19:27.327Z,2024-09-29T13:19:29Z,5252752241,56,Back,5252752243,140,10.5,5252752249,213,2.46,5252752245,141,27.7,5252752247,212,18.0,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956077,99,1,1,17,46,axwnneoekq2f2yq6r1l704y96,1,11.8,28.5,2024-09-29T13:19:29.055Z,2024-09-29T13:19:32Z,5252752653,141,61.7,5252752657,213,1.74,5252752651,140,8.1,5252752647,56,Back,5252752655,212,22.9,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956185,100,1,1,17,49,axwnneoekq2f2yq6r1l704y96,1,7.7,65.4,2024-09-29T13:19:32.271Z,2024-09-29T13:19:35Z,5252753173,212,21.1,5252753161,56,Back,5252753177,213,0.87,5252753165,140,20.7,5252753169,141,89.1,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956285,101,1,1,17,52,axwnneoekq2f2yq6r1l704y96,0,21.9,87.2,2024-09-29T13:19:35.392Z,2024-09-29T13:19:38Z,5252753713,213,5.96,5252753691,157,,5252753711,212,56.8,5252753717,1,,5252753705,141,60.9,5252753699,140,73.2,5252753695,56,Center,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956375,93,1,1,17,56,7kt37xy93vjy6wac8vq6fqz3g,1,36.1,31.3,2024-09-29T13:19:39.334Z,2024-09-29T13:19:42Z,5252754163,56,Right,5252754175,213,5.94,5252754173,212,35.9,5252754161,3,,5252754177,1,,5252754169,141,13.5,5252754165,140,68.3,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956403,94,61,1,17,59,7kt37xy93vjy6wac8vq6fqz3g,0,68.3,13.4,2024-09-29T13:19:41.845Z,2024-09-29T13:19:42Z,5252754301,56,Right,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956551,102,1,1,18,1,axwnneoekq2f2yq6r1l704y96,1,54,80.9,2024-09-29T13:19:44.175Z,2024-09-29T13:19:46Z,5252755045,56,Center,5252755047,140,52.2,5252755057,213,4.58,5252755051,141,60.3,5252755053,212,14.1,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956649,103,1,1,18,3,axwnneoekq2f2yq6r1l704y96,1,50.1,68.2,2024-09-29T13:19:46.191Z,2024-09-29T13:19:49Z,5252755617,56,Back,5252755623,212,19.6,5252755625,213,3.41,5252755619,140,32.1,5252755621,141,60.5,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956779,104,1,1,18,6,axwnneoekq2f2yq6r1l704y96,1,27.5,68.5,2024-09-29T13:19:49.504Z,2024-09-29T13:19:53Z,5252756307,140,29.6,5252756317,213,4.86,5252756305,56,Back,5252756315,212,15.1,5252756311,141,46.6,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727956941,105,1,1,18,10,axwnneoekq2f2yq6r1l704y96,1,30.8,50,2024-09-29T13:19:53.263Z,2024-09-29T13:19:58Z,5252757187,56,Back,5252757191,141,67.3,5252757195,213,2.10,5252757193,212,13.6,5252757189,140,24.3,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957041,106,1,1,18,16,axwnneoekq2f2yq6r1l704y96,1,23.3,69.4,2024-09-29T13:19:58.608Z,2024-09-29T13:20:02Z,5252757845,141,40.0,5252757849,212,20.0,5252757807,56,Back,5252757851,213,4.69,5252757841,140,22.8,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957129,107,1,1,18,19,axwnneoekq2f2yq6r1l704y96,0,23,45.1,2024-09-29T13:20:02.336Z,2024-09-29T13:20:05Z,5252758263,212,35.3,5252758257,56,Back,5252758259,140,37.1,5252758261,141,0.0,5252758267,1,,5252758265,213,5.15,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957465,96,5,1,18,22,7kt37xy93vjy6wac8vq6fqz3g,1,64.6,102,2024-09-29T13:20:04.899Z,2024-09-29T13:33:52Z,5252759903,347,,5252759901,56,Left,5252774075,233,108,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957135,108,5,1,18,22,axwnneoekq2f2yq6r1l704y96,0,35.4,-2,2024-09-29T13:20:04.899Z,2024-09-29T13:33:52Z,5252758293,56,Back,5252774125,233,96,5252758295,347,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957277,95,43,1,18,27,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-09-29T13:20:10.169Z,2024-09-29T13:29:44Z,5252759001,130,13,5252758997,44,"1, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5",5252759009,194,e6s5iphbrws04dxrvw0xqd7f9,5252759003,131,"1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0",5252758999,59,"1, 17, 23, 27, 20, 8, 6, 7, 21, 25, 47, 9, 11, 42, 19, 4, 13, 40",5252758995,30,"ds8eeciyv1vk6nwh26qgy1lg5, avttb0ne86ra4pqruk0d8al05, 24i5v2hlbeen8brcaa79oqjft, bdiuv7a7j50drm3gsc9ne28dl, e6s5iphbrws04dxrvw0xqd7f9, 1o571356wx95l3qbpbe00o991, 3fta0gg3ghja3x9ouubjjfzl5, ekmg1wlig0qdtzhafm3lwsz4l, 6kitz3oodxt3ejj5u0fwzhhat, 27iu58a0k5jqsxidnaxbothbd, coq2v02vrvkhdlsio0pactkru, 57ubfxv6ujkk5cictmez4op1x, 2hbrb48fqcvv05srmzclbyp2i, 9oge2hx0rg79kf79o55oovnu2, aeqzzuu4bp7trwyjezfigr9ih, 60yw6ejn1dnlz7ki0q05xsjdg, ei8nkccvojz33whslareh4a1h, ea9dttgvt5s0lzmm355ttbsic",5252843645,144,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958887,99,1,1,18,32,7kt37xy93vjy6wac8vq6fqz3g,0,63.2,100,2024-09-29T13:20:15.094Z,2024-09-29T13:33:02Z,5252868627,213,6.05,5252868617,140,86.2,5252868615,56,Left,5252868625,212,24.8,5252868629,1,,5252868611,107,,5252868621,141,92.8,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957555,109,1,1,18,33,axwnneoekq2f2yq6r1l704y96,1,12.5,10.1,2024-09-29T13:20:15.744Z,2024-09-29T13:32:59Z,5252760477,141,13.1,5252760481,213,0.19,5252760473,56,Back,5252760475,140,22.4,5252760479,212,10.6,5252760471,3,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727980993,263,1,1,18,35,axwnneoekq2f2yq6r1l704y96,0,24.4,15.8,2024-09-29T13:20:18.291Z,2024-09-29T13:34:59Z,5252887417,212,5.9,5252887415,141,11.5,5252887419,213,5.77,5252887413,140,29.3,5252887411,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957507,97,2,1,18,38,7kt37xy93vjy6wac8vq6fqz3g,1,76.9,93.6,2024-09-29T13:20:20.886Z,2024-09-29T13:34:29Z,5252760205,141,87.7,5252761527,56,Left,5252761525,7,27iu58a0k5jqsxidnaxbothbd,5252760201,140,90.9,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727957747,110,55,1,18,38,axwnneoekq2f2yq6r1l704y96,1,13.2,8.6,2024-09-29T13:20:20.887Z,2024-09-29T13:55:06Z,,,,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958071,111,1,1,18,52,axwnneoekq2f2yq6r1l704y96,1,18,13.1,2024-09-29T13:20:35.471Z,2024-09-29T13:20:41Z,5252763251,140,10.4,5252763243,5,,5252763255,212,23.4,5252763253,141,45.4,5252763249,56,Back,5252763245,241,,5252763257,213,1.92,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958165,112,1,1,18,58,axwnneoekq2f2yq6r1l704y96,1,9.9,46,2024-09-29T13:20:41.023Z,2024-09-29T13:20:44Z,5252763723,213,1.52,5252763711,140,10.3,5252763709,56,Back,5252763719,212,8.9,5252763715,141,59.1,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958235,113,1,1,19,1,axwnneoekq2f2yq6r1l704y96,1,11.9,68.4,2024-09-29T13:20:44.047Z,2024-09-29T13:20:46Z,5252764091,140,14.2,5252764095,212,15.8,5252764089,56,Back,5252764093,141,45.4,5252764097,213,4.87,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958283,114,1,1,19,3,axwnneoekq2f2yq6r1l704y96,1,12.7,41.9,2024-09-29T13:20:46.448Z,2024-09-29T13:20:48Z,5252764381,213,5.14,5252764373,56,Back,5252764375,140,21.1,5252764379,212,21.5,5252764377,141,13.1,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958421,115,1,1,19,5,axwnneoekq2f2yq6r1l704y96,1,22.2,13.4,2024-09-29T13:20:48.271Z,2024-09-29T13:20:52Z,5252765057,212,10.9,5252765053,141,29.2,5252765047,56,Back,5252765059,213,1.40,5252765051,140,24.0,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958627,116,1,1,19,9,axwnneoekq2f2yq6r1l704y96,0,27.2,22.7,2024-09-29T13:20:51.952Z,2024-09-29T13:20:57Z,5252766009,213,5.80,5252766007,212,36.2,5252766011,1,,5252766001,140,57.7,5252765997,157,,5252766003,141,0.0,5252765999,56,Right,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958549,98,5,1,19,11,7kt37xy93vjy6wac8vq6fqz3g,1,44.6,102,2024-09-29T13:20:54.181Z,2024-09-29T13:33:53Z,5252765649,56,Back,5252766145,233,117,5252765651,347,,,,,,,,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727958637,117,5,1,19,11,axwnneoekq2f2yq6r1l704y96,0,55.4,-2,2024-09-29T13:20:54.181Z,2024-09-29T13:33:53Z,5252766063,56,Right,5252766225,233,98,5252766065,347,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
