id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2728154243,158,1,1,15,37,9ijyncrxsejz505dbadwr1dir,1,5.1,61.7,2024-09-29T15:46:13.348Z,2024-09-29T15:46:19Z,5253831179,237,,5253831175,213,4.52,5253831171,141,47.5,5253831173,212,9.8,5253831167,56,Back,5253831165,124,,5253831169,140,3.3,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154343,159,1,1,15,42,9ijyncrxsejz505dbadwr1dir,1,6.4,46.1,2024-09-29T15:46:19.300Z,2024-09-29T15:46:23Z,5253831737,212,16.9,5253831741,213,1.17,5253831731,141,69.0,5253831725,140,12.6,5253831717,56,Back,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154459,160,1,1,15,46,9ijyncrxsejz505dbadwr1dir,1,12.6,69,2024-09-29T15:46:23.212Z,2024-09-29T15:46:27Z,5253832351,56,Back,5253832359,141,31.0,5253832357,140,13.9,5253832363,213,4.77,5253832361,212,25.9,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154537,161,1,1,15,50,9ijyncrxsejz505dbadwr1dir,1,14.1,29.5,2024-09-29T15:46:27.268Z,2024-09-29T15:46:31Z,5253832865,141,49.7,5253832869,213,1.93,5253832861,56,Back,5253832863,140,9.2,5253832867,212,14.7,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154635,162,1,1,15,57,9ijyncrxsejz505dbadwr1dir,1,19,50,2024-09-29T15:46:33.901Z,2024-09-29T15:46:36Z,5253833427,212,16.2,5253833423,140,19.5,5253833425,141,26.2,5253833429,213,4.74,5253833421,56,Back,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154703,163,1,1,15,59,9ijyncrxsejz505dbadwr1dir,1,19.5,26.2,2024-09-29T15:46:35.955Z,2024-09-29T15:46:38Z,5253833807,212,12.2,5253833803,140,22.6,5253833801,56,Back,5253833809,213,4.98,5253833805,141,8.9,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154781,164,1,1,16,2,9ijyncrxsejz505dbadwr1dir,1,22.6,8.9,2024-09-29T15:46:38.717Z,2024-09-29T15:46:42Z,5253834255,140,9.1,5253834259,212,22.8,5253834251,56,Back,5253834261,213,2.24,5253834257,141,35.2,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154845,165,1,1,16,6,9ijyncrxsejz505dbadwr1dir,1,9.1,35.2,2024-09-29T15:46:42.308Z,2024-09-29T15:46:45Z,5253834597,56,Back,5253834603,212,24.7,5253834601,141,68.8,5253834605,213,1.18,5253834599,140,18.1,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154933,166,1,1,16,8,9ijyncrxsejz505dbadwr1dir,1,18.9,69.4,2024-09-29T15:46:45.036Z,2024-09-29T15:46:49Z,5253835123,140,24.6,5253835121,56,Back,5253835129,213,1.22,5253835125,141,93.5,5253835127,212,17.4,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154957,167,1,1,16,12,9ijyncrxsejz505dbadwr1dir,0,25.7,96.6,2024-09-29T15:46:49.108Z,2024-09-29T15:46:50Z,5253835269,141,88.0,5253835265,56,Left,5253835263,155,,5253835271,212,37.7,5253835275,1,,5253835267,140,61.2,5253835273,213,6.13,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728154987,158,1,1,16,15,8l30dsub3sutr6j3ruvk650xc,0,37.7,25.6,2024-09-29T15:46:51.369Z,2024-09-29T15:46:52Z,5253835451,141,14.9,5253835447,56,Right,5253835455,213,5.92,5253835449,140,56.0,5253835445,157,,5253835457,1,,5253835453,212,20.5,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155035,168,1,1,16,16,9ijyncrxsejz505dbadwr1dir,1,40.5,89.4,2024-09-29T15:46:53.044Z,2024-09-29T15:46:54Z,5253835801,213,5.14,5253835797,141,72.0,5253835795,140,45.7,5253835799,212,13.0,5253835793,56,Back,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155075,169,1,1,16,18,9ijyncrxsejz505dbadwr1dir,1,47.2,61.7,2024-09-29T15:46:54.836Z,2024-09-29T15:46:56Z,5253836033,140,58.3,5253836041,213,5.34,5253836039,212,19.9,5253836035,141,37.9,5253836029,56,Center,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155115,170,1,1,16,20,9ijyncrxsejz505dbadwr1dir,1,58.3,37.9,2024-09-29T15:46:56.691Z,2024-09-29T15:46:58Z,5253836277,212,7.0,5253836273,140,52.3,5253836271,56,Center,5253836275,141,42.4,5253836279,213,2.69,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155175,171,1,1,16,22,9ijyncrxsejz505dbadwr1dir,1,52.3,42.4,2024-09-29T15:46:58.532Z,2024-09-29T15:47:01Z,5253836601,213,6.23,5253836597,141,41.6,5253836599,212,9.9,5253836595,140,61.7,5253836593,56,Center,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155189,172,1,1,16,24,9ijyncrxsejz505dbadwr1dir,0,67.3,42.2,2024-09-29T15:47:00.924Z,2024-09-29T15:47:03Z,5253836867,233,159,5253836691,212,4.4,5253836693,213,0.74,5253836687,140,70.4,5253836871,286,,5253836685,56,Center,5253836689,141,46.6,5253836865,236,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155223,159,74,1,16,24,8l30dsub3sutr6j3ruvk650xc,1,29.4,53.4,2024-09-29T15:47:00.925Z,2024-09-29T16:09:43Z,5253836845,285,,5253836841,56,Back,5253836919,233,172,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155277,160,45,1,16,26,8l30dsub3sutr6j3ruvk650xc,0,30,59.8,2024-09-29T15:47:03.021Z,2024-09-29T16:09:40Z,5253837185,56,Back,5253837187,285,,5253837265,233,173,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155241,173,3,1,16,26,9ijyncrxsejz505dbadwr1dir,1,70,40.2,2024-09-29T15:47:03.021Z,2024-09-29T16:09:40Z,5253836993,56,Center,5253837237,233,160,5253836995,286,,,,,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155257,174,1,1,16,27,9ijyncrxsejz505dbadwr1dir,0,69.7,38.9,2024-09-29T15:47:03.740Z,2024-09-29T15:47:06Z,5253837345,236,,5253837077,212,4.5,5253837079,213,5.98,5253837075,141,36.9,5253837071,56,Center,5253837351,286,,5253837073,140,73.8,5253837347,233,161,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155303,161,74,1,16,27,8l30dsub3sutr6j3ruvk650xc,1,27.1,57.6,2024-09-29T15:47:03.741Z,2024-09-29T16:09:43Z,5253837389,233,174,5253837321,285,,5253837319,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155337,175,61,1,16,31,9ijyncrxsejz505dbadwr1dir,1,75.7,44.5,2024-09-29T15:47:07.459Z,2024-09-29T15:47:07Z,5253837505,56,Center,,,,,,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155349,162,83,1,16,31,8l30dsub3sutr6j3ruvk650xc,0,26,49.9,2024-09-29T15:47:08.072Z,2024-09-29T15:47:10Z,5253837789,399,5nad4qgy5hlwfsm64mhkwadw5,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155363,176,1,1,16,32,9ijyncrxsejz505dbadwr1dir,0,76.2,43.6,2024-09-29T15:47:08.588Z,2024-09-29T15:47:10Z,5253837633,212,4.1,5253837747,286,,5253837635,213,5.58,5253837629,140,79.2,5253837631,141,39.7,5253837627,56,Center,5253837743,233,163,5253837741,236,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155383,163,74,1,16,32,8l30dsub3sutr6j3ruvk650xc,1,26.3,55.4,2024-09-29T15:47:08.589Z,2024-09-29T16:09:43Z,5253837713,285,,5253837711,56,Back,5253837771,233,176,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155449,177,1,1,16,34,9ijyncrxsejz505dbadwr1dir,1,78.2,35.7,2024-09-29T15:47:11.157Z,2024-09-29T15:47:12Z,5253838023,141,40.9,5253838025,212,7.1,5253838021,140,72.3,5253838027,213,2.62,5253838019,56,Center,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155495,178,1,1,16,35,9ijyncrxsejz505dbadwr1dir,1,72.3,40.9,2024-09-29T15:47:12.220Z,2024-09-29T15:47:14Z,5253838217,212,10.8,5253838213,140,76.3,5253838211,56,Center,5253838219,213,5.11,5253838215,141,26.2,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155537,179,1,1,16,37,9ijyncrxsejz505dbadwr1dir,1,76.3,26.2,2024-09-29T15:47:13.956Z,2024-09-29T15:47:16Z,5253838447,212,15.8,5253838443,140,86.9,5253838449,213,5.49,5253838445,141,9.7,5253838441,56,Right,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155565,180,1,1,16,39,9ijyncrxsejz505dbadwr1dir,0,87.1,9.5,2024-09-29T15:47:15.924Z,2024-09-29T15:47:18Z,5253838613,213,1.67,5253838611,212,24.7,5253838605,56,Center,5253838609,141,45.7,5253838601,2,,5253838607,140,84.7,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155851,164,12,1,16,43,8l30dsub3sutr6j3ruvk650xc,1,15,53.9,2024-09-29T15:47:20.240Z,2024-09-29T15:47:34Z,5253840291,56,Back,5253840295,141,81.7,5253840299,213,0.79,5253840297,212,26.5,5253840293,140,32.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155647,181,1,1,16,45,9ijyncrxsejz505dbadwr1dir,1,69.8,13.2,2024-09-29T15:47:22.093Z,2024-09-29T15:47:23Z,5253839103,212,8.4,5253839105,213,1.36,5253839095,56,Center,5253839099,140,71.5,5253839101,141,25.2,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155669,182,1,1,16,46,9ijyncrxsejz505dbadwr1dir,1,71.5,25.2,2024-09-29T15:47:22.948Z,2024-09-29T15:47:24Z,5253839237,213,6.17,5253839229,56,Center,5253839231,140,78.7,5253839235,212,7.6,5253839233,141,23.9,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155711,183,1,1,16,48,9ijyncrxsejz505dbadwr1dir,1,78.7,23.9,2024-09-29T15:47:24.821Z,2024-09-29T15:47:27Z,5253839417,213,2.24,5253839433,156,,5253839413,141,36.4,5253839411,140,72.3,5253839409,56,Center,5253839415,212,10.8,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155731,184,1,1,16,50,9ijyncrxsejz505dbadwr1dir,1,72.3,36.4,2024-09-29T15:47:27.132Z,2024-09-29T15:47:28Z,5253839549,140,79.9,5253839553,212,8.2,5253839551,141,33.7,5253839555,213,6.06,5253839547,56,Center,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155777,185,1,1,16,52,9ijyncrxsejz505dbadwr1dir,1,79.9,33.7,2024-09-29T15:47:28.684Z,2024-09-29T15:47:31Z,5253839883,140,93.2,5253839887,212,17.1,5253839885,141,19.2,5253839889,213,5.67,5253839881,56,Right,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155809,186,1,1,16,54,9ijyncrxsejz505dbadwr1dir,0,93.2,19.2,2024-09-29T15:47:31.069Z,2024-09-29T15:47:35Z,5253840053,213,1.42,5253840371,233,165,5253840051,212,22.3,5253840047,140,96.4,5253840049,141,51.6,5253840045,56,Center,5253840041,2,,5253840043,155,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155857,165,11,1,16,57,8l30dsub3sutr6j3ruvk650xc,1,6.3,49.1,2024-09-29T15:47:34.248Z,2024-09-29T15:47:35Z,5253840315,56,Back,5253840425,233,186,5253840317,88,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155975,166,1,1,17,0,8l30dsub3sutr6j3ruvk650xc,1,13.4,46.3,2024-09-29T15:47:37.216Z,2024-09-29T15:47:40Z,5253840963,56,Back,5253840961,123,,5253840965,140,31.3,5253840969,212,25.8,5253840967,141,20.4,5253840971,213,5.53,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728155995,167,1,1,17,4,8l30dsub3sutr6j3ruvk650xc,1,35.2,15,2024-09-29T15:47:40.408Z,2024-09-29T15:47:42Z,5253841123,213,5.85,5253841107,56,Back,5253841111,140,49.9,5253841115,141,4.6,5253841119,212,17.0,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156055,168,1,1,17,5,8l30dsub3sutr6j3ruvk650xc,1,49.6,4.1,2024-09-29T15:47:42.056Z,2024-09-29T15:49:04Z,5253841477,212,11.7,5253841473,141,3.7,5253841467,56,Back,5253841469,140,38.5,5253841479,213,3.16,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156083,169,1,1,17,9,8l30dsub3sutr6j3ruvk650xc,1,36.4,4.1,2024-09-29T15:47:45.641Z,2024-09-29T15:49:06Z,5253841693,213,0.79,5253841691,212,7.3,5253841681,56,Back,5253841685,140,41.3,5253841689,141,11.7,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156107,170,1,1,17,10,8l30dsub3sutr6j3ruvk650xc,1,41.9,13.1,2024-09-29T15:47:47.120Z,2024-09-29T15:47:48Z,5253841815,140,37.4,5253841819,212,8.1,5253841813,56,Back,5253841821,213,4.09,5253841817,141,3.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156171,171,1,1,17,12,8l30dsub3sutr6j3ruvk650xc,1,37.4,3.5,2024-09-29T15:47:48.800Z,2024-09-29T15:47:53Z,5253842171,56,Back,5253842175,141,27.4,5253842179,213,2.07,5253842177,212,18.5,5253842173,140,29.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156331,172,1,1,17,19,8l30dsub3sutr6j3ruvk650xc,1,28.9,35.5,2024-09-29T15:47:55.695Z,2024-09-29T15:48:00Z,5253843025,140,31.5,5253843031,213,1.44,5253843029,212,20.6,5253843023,56,Back,5253843027,141,65.5,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156407,173,1,1,17,23,8l30dsub3sutr6j3ruvk650xc,1,32,65.1,2024-09-29T15:48:00.080Z,2024-09-29T15:48:04Z,5253843465,141,40.6,5253843469,213,4.42,5253843461,56,Back,5253843463,140,27.3,5253843467,212,17.4,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156513,174,1,1,17,28,8l30dsub3sutr6j3ruvk650xc,1,27.3,40.6,2024-09-29T15:48:04.897Z,2024-09-29T15:48:10Z,5253844111,1,,5253844105,141,3.8,5253844109,213,5.50,5253844101,56,Right,5253844103,140,51.1,5253844099,155,,5253844107,212,35.4,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156595,175,1,1,17,33,8l30dsub3sutr6j3ruvk650xc,1,61.9,2.6,2024-09-29T15:48:10.168Z,2024-09-29T15:48:15Z,5253844547,212,13.8,5253844539,56,Back,5253844551,213,2.92,5253844543,141,7.1,5253844541,140,49.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156661,176,1,1,17,38,8l30dsub3sutr6j3ruvk650xc,1,53.1,10.6,2024-09-29T15:48:14.968Z,2024-09-29T15:48:18Z,5253844929,56,Back,5253844931,140,41.2,5253844935,212,21.7,5253844933,141,36.7,5253844937,213,2.18,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156711,177,1,1,17,40,8l30dsub3sutr6j3ruvk650xc,1,41.2,36.7,2024-09-29T15:48:17.095Z,2024-09-29T15:48:21Z,5253845219,213,1.53,5253845209,140,41.9,5253845207,56,Back,5253845213,141,66.4,5253845217,212,20.2,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156747,178,1,1,17,45,8l30dsub3sutr6j3ruvk650xc,1,42.6,63.7,2024-09-29T15:48:21.393Z,2024-09-29T15:48:24Z,5253845497,155,,5253845501,140,67.5,5253845505,212,28.6,5253845507,213,5.87,5253845503,141,46.7,5253845499,56,Center,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156757,179,1,1,17,47,8l30dsub3sutr6j3ruvk650xc,1,67.5,46.7,2024-09-29T15:48:23.847Z,2024-09-29T15:48:24Z,5253845569,212,4.1,5253845565,140,71.0,5253845561,168,,5253845563,56,Center,5253845571,213,0.46,5253845567,141,49.4,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156815,180,1,1,17,49,8l30dsub3sutr6j3ruvk650xc,1,72,50.7,2024-09-29T15:48:25.599Z,2024-09-29T15:48:26Z,5253845843,212,7.9,5253845841,141,54.6,5253845837,56,Center,5253845845,213,2.80,5253845839,140,64.9,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156873,181,1,1,17,50,8l30dsub3sutr6j3ruvk650xc,1,66.8,56,2024-09-29T15:48:26.848Z,2024-09-29T15:48:30Z,5253846183,56,Left,5253846187,141,87.5,5253846189,212,25.3,5253846185,140,79.7,5253846191,213,1.01,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156893,182,1,1,17,53,8l30dsub3sutr6j3ruvk650xc,1,78.3,81.4,2024-09-29T15:48:30.177Z,2024-09-29T15:48:31Z,5253846317,212,6.0,5253846319,213,4.59,5253846315,141,72.7,5253846311,56,Center,5253846313,140,77.6,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156943,183,1,1,17,55,8l30dsub3sutr6j3ruvk650xc,1,77.8,72.7,2024-09-29T15:48:31.640Z,2024-09-29T15:48:34Z,5253846627,212,16.8,5253846625,141,79.7,5253846629,213,0.29,5253846621,56,Left,5253846623,140,93.1,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728156967,184,1,1,17,57,8l30dsub3sutr6j3ruvk650xc,1,93.7,80.2,2024-09-29T15:48:33.880Z,2024-09-29T16:19:26Z,5253846783,56,Center,5253846785,140,92.1,5253846781,155,,5253846779,2,,5253846793,213,4.61,5253846787,141,56.3,5253846791,212,16.3,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157089,185,61,1,17,58,8l30dsub3sutr6j3ruvk650xc,0,89.7,53.8,2024-09-29T15:48:34.904Z,2024-09-29T15:51:55Z,5253847437,56,Center,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157011,187,43,1,18,1,9ijyncrxsejz505dbadwr1dir,1,0,0,2024-09-29T15:48:37.884Z,2024-09-29T15:48:41Z,5253847521,144,49,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157149,188,12,1,18,2,9ijyncrxsejz505dbadwr1dir,1,10.6,39.8,2024-09-29T15:48:39.052Z,2024-09-29T15:48:44Z,5253847749,141,46.1,5253847745,56,Back,5253847753,213,0.31,5253847751,212,14.0,5253847747,140,23.3,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157155,189,43,1,18,7,9ijyncrxsejz505dbadwr1dir,1,0,0,2024-09-29T15:48:43.900Z,2024-09-29T15:50:03Z,5253848127,177,0,5253847795,178,0,5253847799,56,Back,5253855761,144,10,5253847797,182,0,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157223,190,43,1,18,7,9ijyncrxsejz505dbadwr1dir,1,0,0,2024-09-29T15:48:43.910Z,2024-09-29T15:50:05Z,5253855949,144,52,,,,,,,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157523,191,4,1,18,13,9ijyncrxsejz505dbadwr1dir,1,13.4,44.7,2024-09-29T15:48:49.708Z,2024-09-29T16:19:34Z,5254042055,265,,5254042051,56,Back,5254042053,152,,5254042057,285,,5254045907,233,186,5254042049,13,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157269,186,4,1,18,13,8l30dsub3sutr6j3ruvk650xc,0,86.6,55.3,2024-09-29T15:48:49.709Z,2024-09-29T16:19:34Z,5253867767,286,,5254045935,233,191,5253867759,13,,5253867763,152,,5253867761,56,Center,5253867765,265,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157551,192,1,1,18,29,9ijyncrxsejz505dbadwr1dir,1,14.2,47.3,2024-09-29T15:49:06.077Z,2024-09-29T16:19:26Z,5253849903,140,15.9,5253849909,213,1.36,5253849905,141,59.6,5253849901,56,Back,5254047415,5,,5254047417,152,,5253849907,212,8.6,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157563,193,1,1,18,30,9ijyncrxsejz505dbadwr1dir,1,15.9,59.6,2024-09-29T15:49:07.124Z,2024-09-29T15:49:08Z,5253849977,212,20.8,5253849973,140,22.1,5253849971,56,Back,5253849979,213,1.25,5253849975,141,88.7,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728157603,194,1,1,18,31,9ijyncrxsejz505dbadwr1dir,1,22.1,88.7,2024-09-29T15:49:07.869Z,2024-09-29T15:49:10Z,5253850191,56,Back,5253850199,213,4.23,5253850195,141,68.7,5253850193,140,15.3,5253850197,212,15.4,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
