id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value
2756871723,85,15,1,1,34,36tr17foeaf9ejjmt2txuoy3y,1,84.8,50.5,2024-12-08T13:02:00.098Z,2024-12-08T13:07:31Z,5410544609,231,48.9,5410538375,56,Center,5410538371,22,,5410542581,82,,5410544595,78,,5410542575,20,,5410542577,17,,5410544597,102,49.4,23kah59nbx1m7ro3imaaevoph,J. Roord,5410544645,233,6,5410544607,230,98.8,5410544603,146,86.7,5410544605,147,50.4,5410544601,458,5410544599,103,19,,,,,,,,,,,,,,
2756867387,6,10,1,1,35,28u3q82ip96ahymkup01vfxli,1,13.3,49.6,2024-12-08T13:02:00.198Z,2024-12-08T13:07:31Z,5410544683,233,85,5410513085,56,Back,5410513083,94,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867467,28,1,1,1,39,36tr17foeaf9ejjmt2txuoy3y,1,73.2,38.8,2024-12-08T13:02:04.687Z,2024-12-08T13:02:07Z,5410513483,212,16.5,5410513485,213,5.85,5410513479,140,87.5,5410513477,56,Center,5410513481,141,28.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867517,29,1,1,1,42,36tr17foeaf9ejjmt2txuoy3y,1,90.8,26.4,2024-12-08T13:02:07.664Z,2024-12-08T13:02:48Z,5410513801,56,Center,5410513803,140,90.9,5410513807,141,52.8,5410513811,213,1.56,5410513799,155,,5410513797,2,,5410513809,212,18.0,5410516995,210,16,8hq106ex872xezlr1j901kpux,K. Casparij,5410516997,154,,5410516999,22,,,,,,,,,,,,,1,,,,,,,,,,,,,
2756867525,30,16,1,1,44,36tr17foeaf9ejjmt2txuoy3y,1,91,52.4,2024-12-08T13:02:09.680Z,2024-12-08T13:02:49Z,5410515169,375,01:43.962,5410517069,230,98.9,5410517073,231,50.4,5410517057,102,45.9,5410517049,29,,5410517053,55,29,5410517051,154,,5410517047,80,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,5410517059,103,13.9,5410513831,22,,5410515165,374,2024-12-08 13:02:09.105,5410517063,328,,5410513833,17,5410513835,56,Center,,5410517045,15,,,,,,,,,,,
2756868391,7,1,1,2,37,28u3q82ip96ahymkup01vfxli,1,50.1,50.3,2024-12-08T13:03:02.996Z,2024-12-08T13:03:04Z,5410518497,56,Back,5410518501,141,53.7,5410518499,140,43.1,5410518503,212,7.7,5410518505,213,2.84,5410518507,279,G,5410518509,278,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868415,8,1,1,2,39,28u3q82ip96ahymkup01vfxli,1,38.3,58.1,2024-12-08T13:03:04.184Z,2024-12-08T13:03:05Z,5410518651,213,3.17,5410518643,56,Back,5410518645,140,24.9,5410518649,212,14.1,5410518647,141,57.5,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868451,9,1,1,2,39,28u3q82ip96ahymkup01vfxli,1,24.9,57.5,2024-12-08T13:03:05.113Z,2024-12-08T13:03:08Z,5410518835,141,80.5,5410518833,140,30.6,5410518831,56,Back,5410518839,213,1.21,5410518837,212,16.7,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868497,10,1,1,2,43,28u3q82ip96ahymkup01vfxli,1,32.1,80.8,2024-12-08T13:03:08.410Z,2024-12-08T13:03:11Z,5410519083,212,13.6,5410519085,213,0.68,5410519079,140,42.2,5410519077,56,Back,5410519081,141,93.3,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868551,11,1,1,2,46,28u3q82ip96ahymkup01vfxli,1,42,93.3,2024-12-08T13:03:11.257Z,2024-12-08T13:03:14Z,5410519393,141,92.4,5410519395,212,18.2,5410519391,140,24.7,5410519387,56,Back,5410519397,213,3.18,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868617,12,1,1,2,49,28u3q82ip96ahymkup01vfxli,1,24.7,92.4,2024-12-08T13:03:14.744Z,2024-12-08T13:03:18Z,5410519787,212,8.8,5410519789,213,4.36,5410519781,56,Back,5410519783,140,21.8,5410519785,141,80.2,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868633,13,1,1,2,53,28u3q82ip96ahymkup01vfxli,0,22.2,80.3,2024-12-08T13:03:18.840Z,2024-12-08T13:03:19Z,5410519887,212,20.2,5410519889,213,6.24,5410519881,56,Back,5410519885,141,79.0,5410519883,140,41.4,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868665,31,1,1,2,55,36tr17foeaf9ejjmt2txuoy3y,0,65.2,21.2,2024-12-08T13:03:20.752Z,2024-12-08T13:03:21Z,5410520073,56,Right,5410520075,140,62.9,5410520071,3,,5410520079,212,4.7,5410520081,213,4.18,5410520077,141,15.2,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868721,14,3,1,2,58,28u3q82ip96ahymkup01vfxli,1,36.4,88.8,2024-12-08T13:03:23.512Z,2024-12-08T13:27:43Z,5410520435,233,32,5410520391,286,,5410520389,56,Back,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868707,32,45,1,2,58,36tr17foeaf9ejjmt2txuoy3y,0,63.6,11.2,2024-12-08T13:03:23.512Z,2024-12-08T13:27:44Z,5410520481,233,14,5410520323,56,Right,5410520325,285,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868769,15,1,1,2,59,28u3q82ip96ahymkup01vfxli,1,34.4,96.3,2024-12-08T13:03:24.696Z,2024-12-08T13:03:27Z,5410520641,212,14.0,5410520643,213,3.37,5410520637,140,21.4,5410520639,141,91.7,5410520635,56,Back,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868825,16,1,1,3,2,28u3q82ip96ahymkup01vfxli,1,21.2,90.9,2024-12-08T13:03:27.175Z,2024-12-08T13:03:31Z,5410520943,213,4.13,5410520941,212,24.8,5410520939,141,60.5,5410520937,140,8.1,5410520935,56,Back,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868881,17,1,1,3,5,28u3q82ip96ahymkup01vfxli,1,8.1,60.5,2024-12-08T13:03:31.128Z,2024-12-08T13:03:33Z,5410521237,213,1.14,5410521229,56,Back,5410521231,140,12.7,5410521235,212,11.7,5410521233,141,76.1,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868915,18,1,1,3,8,28u3q82ip96ahymkup01vfxli,0,14,83.8,2024-12-08T13:03:33.752Z,2024-12-08T13:03:35Z,5410521459,141,80.3,5410521449,56,Back,5410521467,213,6.18,5410521455,140,36.8,5410521463,212,24.1,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868947,33,49,1,3,12,36tr17foeaf9ejjmt2txuoy3y,1,66.6,15.3,2024-12-08T13:03:37.680Z,2024-12-08T13:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868997,34,1,1,3,13,36tr17foeaf9ejjmt2txuoy3y,1,65.9,12.6,2024-12-08T13:03:38.192Z,2024-12-08T13:03:40Z,5410521895,140,68.6,5410521901,213,5.15,5410521893,56,Right,5410521897,141,3.8,5410521899,212,6.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756869023,35,1,1,3,15,36tr17foeaf9ejjmt2txuoy3y,1,68.3,3.5,2024-12-08T13:03:40.512Z,2024-12-08T13:03:41Z,5410522035,213,1.93,5410522033,212,5.7,5410522027,56,Right,5410522029,140,66.4,5410522031,141,11.4,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756869061,36,1,1,3,16,36tr17foeaf9ejjmt2txuoy3y,1,66.4,10.9,2024-12-08T13:03:41.488Z,2024-12-08T13:03:44Z,5410522247,140,69.6,5410522249,141,18.5,5410522253,213,0.99,5410522251,212,6.2,5410522245,56,Right,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756869139,37,1,1,3,18,36tr17foeaf9ejjmt2txuoy3y,1,69.8,15.8,2024-12-08T13:03:43.889Z,2024-12-08T13:03:49Z,5410522657,140,66.1,5410522659,141,4.3,5410522661,212,8.7,5410522663,213,4.25,5410522655,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756869165,38,1,1,3,23,36tr17foeaf9ejjmt2txuoy3y,1,63.8,4.1,2024-12-08T13:03:49.009Z,2024-12-08T13:03:50Z,5410522753,213,2.35,5410522745,56,Back,5410522751,212,26.5,5410522747,140,46.1,5410522749,141,31.9,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
