id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2722835073,221,1,1,25,57,spi3g782q7m4evjxn1sv6cfa,1,27.5,57.9,2024-09-20T18:26:18.581Z,2024-09-23T13:41:59Z,5224813915,141,54.9,5224813911,56,Back,5224813917,212,16.8,5224813913,140,11.6,5224813919,213,3.26,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835169,222,1,1,26,1,spi3g782q7m4evjxn1sv6cfa,1,15.6,46.4,2024-09-20T18:26:22.500Z,2024-09-20T18:26:25Z,5224814513,140,45.8,5224814519,213,5.61,5224814517,212,40.6,5224814509,56,Back,5224814505,155,,5224814521,1,,5224814515,141,9.2,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835177,223,44,1,26,3,spi3g782q7m4evjxn1sv6cfa,1,46.6,8.9,2024-09-20T18:26:25.221Z,2024-09-20T19:12:27Z,5224814541,56,Back,5224814647,233,243,5224814547,285,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835191,243,44,1,26,3,8l30dsub3sutr6j3ruvk650xc,0,53.4,91.1,2024-09-20T18:26:25.222Z,2024-09-20T19:12:27Z,5224814693,233,223,5224814621,56,Left,5224814623,286,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835269,224,1,1,26,4,spi3g782q7m4evjxn1sv6cfa,1,45.8,9.2,2024-09-20T18:26:25.471Z,2024-09-20T18:26:30Z,5224815083,56,Right,5224815089,212,21.6,5224815087,141,8.9,5224815077,3,,5224815091,213,6.27,5224815085,140,66.4,5224815081,168,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835285,225,1,1,26,9,spi3g782q7m4evjxn1sv6cfa,1,72.7,15.2,2024-09-20T18:26:30.510Z,2024-09-20T18:26:31Z,5224815189,212,11.1,5224815193,213,2.09,5224815185,141,29.4,5224815177,56,Center,5224815181,140,67.5,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835349,226,1,1,26,10,spi3g782q7m4evjxn1sv6cfa,1,67.5,29.4,2024-09-20T18:26:31.635Z,2024-09-20T18:26:34Z,5224815515,213,3.40,5224815511,212,6.9,5224815499,56,Center,5224815503,140,61.1,5224815507,141,26.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835439,227,1,1,26,12,spi3g782q7m4evjxn1sv6cfa,1,62.7,32.1,2024-09-20T18:26:34.261Z,2024-09-20T18:26:38Z,5224815949,1,,5224815943,141,69.3,5224815947,213,2.27,5224815945,212,33.1,5224815939,56,Back,5224815941,140,42.3,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835505,228,1,1,26,17,spi3g782q7m4evjxn1sv6cfa,1,44,66.1,2024-09-20T18:26:38.641Z,2024-09-20T18:26:42Z,5224816295,141,24.9,5224816291,56,Back,5224816297,212,28.0,5224816293,140,43.6,5224816299,213,4.70,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835599,229,1,1,26,20,spi3g782q7m4evjxn1sv6cfa,1,42.2,20.1,2024-09-20T18:26:41.891Z,2024-09-20T18:26:46Z,5224816835,141,9.7,5224816831,56,Right,5224816833,140,69.7,5224816839,213,6.04,5224816837,212,29.7,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835655,230,1,1,26,24,spi3g782q7m4evjxn1sv6cfa,1,66.8,7.6,2024-09-20T18:26:46.191Z,2024-09-20T18:26:49Z,5224817173,212,8.7,5224817169,140,66.6,5224817175,213,1.59,5224817171,141,20.4,5224817167,56,Right,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835659,231,50,1,26,27,spi3g782q7m4evjxn1sv6cfa,1,65,9,2024-09-20T18:26:49.221Z,2024-09-20T18:26:55Z,5224817455,233,244,5224817201,286,,5224817199,56,Right,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835693,244,7,1,26,27,8l30dsub3sutr6j3ruvk650xc,1,35,91,2024-09-20T18:26:49.222Z,2024-09-23T13:42:30Z,5224817421,233,231,5224817389,56,Back,5224817391,285,,5224817387,167,,5236560127,385,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835683,232,5,1,26,28,spi3g782q7m4evjxn1sv6cfa,1,63.6,-1.8,2024-09-20T18:26:50.184Z,2024-09-20T18:34:04Z,5224817799,233,245,5224817339,56,Right,5224817341,347,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722835763,245,5,1,26,28,8l30dsub3sutr6j3ruvk650xc,0,36.4,101.8,2024-09-20T18:26:50.184Z,2024-09-20T18:34:05Z,5224817835,233,232,5224817743,56,Back,5224817747,347,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836007,233,1,1,26,43,spi3g782q7m4evjxn1sv6cfa,1,68,0,2024-09-20T18:27:04.371Z,2024-09-20T18:27:08Z,5224819177,213,1.75,5224819173,141,22.2,5224819167,56,Center,5224819165,107,,5224819175,212,16.5,5224819171,140,65.2,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836015,234,50,1,26,47,spi3g782q7m4evjxn1sv6cfa,1,72.2,16.4,2024-09-20T18:27:08.361Z,2024-09-20T18:27:14Z,5224819211,286,,5224819603,233,246,5224819209,56,Right,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836079,246,7,1,26,47,8l30dsub3sutr6j3ruvk650xc,1,27.8,83.6,2024-09-20T18:27:08.362Z,2024-09-23T13:42:43Z,5224819537,56,Back,5236560455,384,,5224819539,285,,5224819555,233,234,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836149,247,61,1,26,49,8l30dsub3sutr6j3ruvk650xc,0,26.5,92.7,2024-09-20T18:27:10.746Z,2024-09-23T13:42:53Z,5224819905,56,Back,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836103,235,43,1,26,51,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-09-20T18:27:12.531Z,2024-09-20T18:32:16Z,5224819667,212,2.1,5224819669,213,5.79,5224819663,140,73.5,5224819665,141,12.0,5224819661,56,Right,5224852587,144,1,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836123,236,5,1,26,52,spi3g782q7m4evjxn1sv6cfa,1,75.9,-1.5,2024-09-20T18:27:13.591Z,2024-09-20T18:34:05Z,5224819771,347,,5224819995,233,248,5224819769,56,Right,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836153,248,5,1,26,52,8l30dsub3sutr6j3ruvk650xc,0,24.1,101.5,2024-09-20T18:27:13.591Z,2024-09-20T18:34:05Z,5224819927,347,,5224819925,56,Back,5224820027,233,236,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836413,237,1,1,27,7,spi3g782q7m4evjxn1sv6cfa,1,78.7,0,2024-09-20T18:27:28.761Z,2024-09-20T18:27:33Z,5224821577,141,18.5,5224821573,56,Right,5224821579,212,23.5,5224821583,1,,5224821581,213,0.64,5224821571,107,,5224821575,140,96.7,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836417,238,1,1,27,11,spi3g782q7m4evjxn1sv6cfa,0,97.6,18.5,2024-09-20T18:27:32.881Z,2024-09-23T13:43:07Z,5224821611,213,2.50,5224821693,236,,5224821605,140,96.2,5224821697,233,249,5236560993,225,,5236560997,20,,5236560995,386,,5224821705,286,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,5224821603,56,Right,5224821609,212,1.8,,5224821599,2,,5224821607,141,20.1,,,,,,,,,,,,,,,,,,,,,
2722836419,249,12,1,27,11,8l30dsub3sutr6j3ruvk650xc,1,4.1,77.3,2024-09-20T18:27:32.981Z,2024-09-20T18:27:34Z,5224821625,185,,5224821723,233,238,5224821627,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836455,239,6,1,27,12,spi3g782q7m4evjxn1sv6cfa,1,96,21.6,2024-09-20T18:27:34.083Z,2024-09-20T18:34:10Z,5224821917,233,250,5224821889,56,Center,5224821891,75,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836431,250,6,1,27,12,8l30dsub3sutr6j3ruvk650xc,0,4,78.4,2024-09-20T18:27:34.083Z,2024-09-23T13:43:31Z,5224821973,233,239,5224821781,73,,5224821779,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836939,240,1,1,27,37,spi3g782q7m4evjxn1sv6cfa,1,99.5,0.5,2024-09-20T18:27:59.161Z,2024-09-23T13:43:27Z,5224824905,2,,5224824923,213,1.92,5224824917,141,54.2,5224824913,56,Center,5224824915,140,87.0,5224824911,223,,5224824921,212,38.8,5224824925,1,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,5236561407,72,,5224824909,155,,,5224824907,6,,,,,,,,,,,,,,,,,,,,,,,,,
2722836947,241,61,1,27,39,spi3g782q7m4evjxn1sv6cfa,1,87,54.2,2024-09-20T18:28:00.671Z,2024-09-23T13:43:42Z,5224824945,56,Center,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837025,242,3,1,27,47,spi3g782q7m4evjxn1sv6cfa,0,91.5,90,2024-09-20T18:28:08.661Z,2024-09-23T13:43:55Z,5236561877,465,,5224825653,233,251,5224825359,56,Left,5224825361,286,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837051,251,7,1,27,47,8l30dsub3sutr6j3ruvk650xc,1,8.5,10,2024-09-20T18:28:08.662Z,2024-09-23T13:43:58Z,5236561925,385,,5224825533,56,Back,5224825599,233,242,5224857137,167,,5224825535,285,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837061,243,5,1,27,49,spi3g782q7m4evjxn1sv6cfa,1,91.4,101.6,2024-09-20T18:28:10.501Z,2024-09-20T18:34:05Z,5224825589,347,,5224825587,56,Left,5224825917,233,252,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837107,252,5,1,27,49,8l30dsub3sutr6j3ruvk650xc,0,8.6,-1.6,2024-09-20T18:28:10.501Z,2024-09-20T18:34:06Z,5224825825,347,,5224825947,233,243,5224825823,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837411,244,1,1,28,5,spi3g782q7m4evjxn1sv6cfa,1,93.3,100,2024-09-20T18:28:26.661Z,2024-09-20T18:28:29Z,5224827579,140,95.3,5224827583,212,7.9,5224827581,141,90.8,5224827585,213,4.98,5224827571,107,,5224827575,56,Left,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837435,245,1,1,28,7,spi3g782q7m4evjxn1sv6cfa,1,95.7,90.2,2024-09-20T18:28:29.046Z,2024-09-23T13:44:17Z,5224827731,212,11.4,5224827725,140,84.8,5224827721,56,Left,5224827729,141,90.5,5224827733,213,3.12,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837499,246,1,1,28,9,spi3g782q7m4evjxn1sv6cfa,1,84.8,90.5,2024-09-20T18:28:30.421Z,2024-09-20T18:28:33Z,5224828079,212,5.7,5224828083,213,1.03,5224828069,56,Left,5224828075,141,97.7,5224828071,140,87.6,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837507,247,61,1,28,12,spi3g782q7m4evjxn1sv6cfa,0,94.1,94.4,2024-09-20T18:28:33.731Z,2024-09-20T18:28:34Z,5224828111,56,Left,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837515,248,5,1,28,13,spi3g782q7m4evjxn1sv6cfa,0,100.8,91.8,2024-09-20T18:28:34.391Z,2024-09-20T18:28:37Z,5224828137,56,Left,5224828341,233,253,5224828139,346,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722837531,253,5,1,28,13,8l30dsub3sutr6j3ruvk650xc,1,-0.8,8.2,2024-09-20T18:28:34.391Z,2024-09-20T18:34:06Z,5224828249,56,Back,5224828295,233,248,5224828251,346,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838013,254,1,1,28,35,8l30dsub3sutr6j3ruvk650xc,1,5.1,39.5,2024-09-20T18:28:56.651Z,2024-09-20T18:29:24Z,5224831077,141,51.8,5224831073,56,Back,5224831079,212,8.4,5224831085,237,,5224831081,213,1.57,5224831075,140,5.1,5224831071,124,,5224833473,189,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838075,255,1,1,28,38,8l30dsub3sutr6j3ruvk650xc,1,8.1,51,2024-09-20T18:29:00.051Z,2024-09-23T13:44:57Z,5224831475,155,,5224831485,213,5.76,5224831481,141,23.7,5224831483,212,36.9,5224831487,1,,5224831479,140,38.5,5224831477,56,Back,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838077,256,44,1,28,40,8l30dsub3sutr6j3ruvk650xc,1,41.6,17.8,2024-09-20T18:29:01.512Z,2024-09-23T13:45:06Z,5224831577,233,249,5224831493,56,Back,5224831495,285,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838029,249,44,1,28,40,spi3g782q7m4evjxn1sv6cfa,0,58.4,82.2,2024-09-20T18:29:01.513Z,2024-09-23T13:45:07Z,5224831619,233,256,5224831199,56,Left,5224831203,286,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838087,257,1,1,28,40,8l30dsub3sutr6j3ruvk650xc,0,38.5,23.7,2024-09-20T18:29:02.252Z,2024-09-23T13:45:08Z,5224831547,212,1.4,5224831549,213,5.95,5224831543,140,39.8,5224831545,141,23.0,5224831539,168,,5224831541,56,Back,5224831537,3,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838041,250,61,1,28,41,spi3g782q7m4evjxn1sv6cfa,1,57.5,83.5,2024-09-20T18:29:02.433Z,2024-09-23T13:45:09Z,5224831271,56,Left,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838121,258,1,1,28,43,8l30dsub3sutr6j3ruvk650xc,1,34.5,23.4,2024-09-20T18:29:04.420Z,2024-09-23T13:45:27Z,5224831757,212,5.8,5224831759,213,4.32,5224831753,140,32.4,5224831755,141,15.5,5224831749,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838219,259,1,1,28,45,8l30dsub3sutr6j3ruvk650xc,1,31.7,15.9,2024-09-20T18:29:07.306Z,2024-09-23T13:45:31Z,5224832345,140,47.0,5224832351,213,0.59,5224832343,56,Back,5224832349,212,19.4,5224832347,141,31.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838277,260,2,1,28,51,8l30dsub3sutr6j3ruvk650xc,1,48.3,20.3,2024-09-20T18:29:12.676Z,2024-09-20T18:29:33Z,5224832667,141,43.6,5224832689,7,amg2zai9038cdz9uuql3l9rkl,5224832665,140,65.1,5224832693,56,Center,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838265,251,55,1,28,51,spi3g782q7m4evjxn1sv6cfa,1,34.5,63,2024-09-20T18:29:12.677Z,2024-09-20T18:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838707,252,1,1,29,18,spi3g782q7m4evjxn1sv6cfa,1,31.3,63.6,2024-09-20T18:29:39.732Z,2024-09-20T18:29:41Z,5224835157,189,,5224835105,140,26.5,5224835101,241,,5224835111,213,4.48,5224835099,5,,5224835107,141,32.8,5224835109,212,21.5,5224835103,56,Back,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838805,253,1,1,29,20,spi3g782q7m4evjxn1sv6cfa,1,26.8,29.7,2024-09-20T18:29:42.041Z,2024-09-20T18:29:46Z,5224835701,212,13.6,5224835695,140,22.1,5224835693,56,Back,5224835707,213,1.94,5224835699,141,48.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838863,254,1,1,29,24,spi3g782q7m4evjxn1sv6cfa,0,24,48.8,2024-09-20T18:29:45.911Z,2024-09-23T13:46:02Z,5224836041,212,32.4,5224836045,1,,5224836039,141,31.6,5224836037,140,52.8,5236563989,157,,5224836043,213,5.91,5224836035,56,Center,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838905,261,1,1,29,28,8l30dsub3sutr6j3ruvk650xc,1,49.3,60.5,2024-09-20T18:29:50.116Z,2024-09-20T18:35:21Z,5224836327,141,66.3,5224836323,56,Center,5224836329,212,6.2,5224836331,213,0.68,5224836325,140,53.9,5224836321,3,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838911,262,49,1,29,29,8l30dsub3sutr6j3ruvk650xc,1,54.4,66.7,2024-09-20T18:29:50.364Z,2024-09-23T13:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838951,263,1,1,29,30,8l30dsub3sutr6j3ruvk650xc,1,54.4,66.7,2024-09-20T18:29:51.413Z,2024-09-20T18:35:23Z,5224836619,141,59.7,5224836617,140,53.2,5224836623,213,4.45,5224836621,212,4.9,5224836615,56,Center,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722838995,264,1,1,29,33,8l30dsub3sutr6j3ruvk650xc,1,53.5,58.1,2024-09-20T18:29:54.772Z,2024-09-20T18:29:56Z,5224836877,213,5.46,5224836867,56,Center,5224836863,155,,5224836869,140,73.6,5224836871,141,24.4,5224836875,212,31.2,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839003,265,61,1,29,34,8l30dsub3sutr6j3ruvk650xc,1,73.6,24.4,2024-09-20T18:29:56.235Z,2024-09-20T18:35:31Z,5224836899,56,Center,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839045,266,15,1,29,36,8l30dsub3sutr6j3ruvk650xc,1,74.7,26.5,2024-09-20T18:29:58.259Z,2024-09-20T18:52:18Z,5224837075,22,,5224837931,233,255,5224837927,147,48.6,5224837913,29,,5224837919,102,49.0,5224837923,215,,5224837925,146,97.7,5224837921,103,17.1,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,5224837915,55,265,5224837909,78,,,5224837355,20,,5224837077,18,,5224837079,56,Center,,,,,,,,,,,,,,,,,,
2722839079,255,10,1,29,37,spi3g782q7m4evjxn1sv6cfa,1,3.6,50.1,2024-09-20T18:29:58.359Z,2024-09-23T13:46:33Z,5224837231,178,,5224837235,56,Back,5224837233,182,,5236564487,173,,5224837819,233,266,5236564489,378,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839159,256,52,1,29,38,spi3g782q7m4evjxn1sv6cfa,1,3.6,50.1,2024-09-20T18:29:59.491Z,2024-09-23T13:46:37Z,5236564535,377,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839543,257,1,1,30,5,spi3g782q7m4evjxn1sv6cfa,0,12.3,48.8,2024-09-20T18:30:26.761Z,2024-09-20T18:30:28Z,5224839905,212,53.1,5224839901,140,55.4,5224839949,189,,5224839909,1,,5224839903,141,89.7,5224839899,56,Left,5224839907,213,0.55,5224839897,199,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839581,267,61,1,30,7,8l30dsub3sutr6j3ruvk650xc,1,62,2.9,2024-09-20T18:30:28.728Z,2024-09-23T13:46:49Z,5224840093,56,Right,5224840135,189,,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839595,258,5,1,30,8,spi3g782q7m4evjxn1sv6cfa,1,27.8,101.8,2024-09-20T18:30:30.271Z,2024-09-20T18:34:06Z,5224840145,56,Back,5224840345,233,268,5224840147,347,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839623,268,5,1,30,8,8l30dsub3sutr6j3ruvk650xc,0,72.2,-1.8,2024-09-20T18:30:30.271Z,2024-09-20T18:34:07Z,5224840359,233,258,5224840309,347,,5224840307,56,Right,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839971,259,1,1,30,25,spi3g782q7m4evjxn1sv6cfa,1,33.8,100,2024-09-20T18:30:46.562Z,2024-09-20T18:30:48Z,5224842407,141,91.1,5224842409,212,11.5,5224842403,56,Back,5224842405,140,42.2,5224842401,107,,5224842411,213,5.58,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839995,269,83,1,30,26,8l30dsub3sutr6j3ruvk650xc,0,58.4,6.1,2024-09-20T18:30:47.716Z,2024-09-20T18:35:03Z,5224842943,399,agdmqurwrf5k6izewj4voxcdl,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722839977,260,50,1,30,27,spi3g782q7m4evjxn1sv6cfa,1,39.7,92,2024-09-20T18:30:48.791Z,2024-09-20T18:30:54Z,5224842433,56,Back,5224842693,233,270,5224842435,286,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722840023,270,7,1,30,27,8l30dsub3sutr6j3ruvk650xc,0,60.3,8,2024-09-20T18:30:48.792Z,2024-09-23T13:47:09Z,5224842625,285,,5236564809,385,,5224842667,233,260,5224842623,56,Right,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
