playerName,Team,ActualDisruptions,ExpectedDisruptions
J. Morcillo,Logroño,0,0.08
J. Toro,Alhama,0,0.036000000000000004
Jone Amezaga,Athletic Club,0,0.12
Jujuba Cardozo,Granada,2,0.213
Julia Arrula,Real Sociedad,0,0.366
Julia Torres,Sevilla,5,1.043
Júlia Bartel,Atlético Madrid,2,0.028
K. Cahynová,Real Sociedad,1,5.256
K. Melgård,Madrid,0,2.565
Karolina Sarasua,Eibar,0,0.0
Kika Nazareth,Barcelona,1,0.28
L. Ballesté,Espanyol,9,1.792
L. Caicedo,Real Madrid,2,2.6670000000000003
L. Chamorro,Badalona,2,0.5980000000000001
L. Kullashi,Badalona,0,0.0
L. Solvoll,Granada,2,0.456
Laia Aleixandri,Barcelona,0,0.105
Laura Camino,Eibar,3,7.473
Laura Martínez,Espanyol,4,6.579000000000001
Laura Pérez,Granada,0,1.44
Lauren Leal,Atlético Madrid,3,3.8850000000000002
Lauri,Granada,1,0.742
Leire Baños,Athletic Club,1,1.296
Leles,Granada,0,0.018000000000000002
Lola Gallardo,Atlético Madrid,0,0.10400000000000001
Lorena Navarro,Badalona,0,0.0
Lorena Valderas,Logroño,7,0.33
Luany,Atlético Madrid,1,1.52
Lucía Martínez,Deportivo La Coruña,4,0.836
Lucía Moral,Sevilla,0,0.22
Lucía Pardo,Real Sociedad,2,0.994
Lucía Rodríguez,Real Sociedad,1,0.36
Lucía Vallejo,Espanyol,6,0.9450000000000001
M. Asenjo,Logroño,0,4.130000000000001
M. Baquerizo,Granada,3,1.35
M. Barth,Deportivo La Coruña,5,5.642
M. Díaz Leal,Alhama,0,0.0
M. Frohms,Real Madrid,0,0.0
M. Kojima,Granada,3,0.4680000000000001
M. Lakrar,Real Madrid,4,1.59
M. Marcetto,Madrid,1,0.9620000000000001
Macarena Portales,Atlético Madrid,3,1.482
Maddi Torre,Athletic Club,2,0.546
Maite Valero,Athletic Club,2,0.02
Maite Zubieta,Athletic Club,3,0.29
Malen Uranga,Eibar,0,0.065
Mapi León,Barcelona,0,2.5
Mar Torrás,Espanyol,1,0.08700000000000001
Maria Barquero,Granada,1,0.02
Maria Gabaldón,Levante,2,0.427
Marina Artero,Deportivo La Coruña,4,4.488
Marisa García,Deportivo La Coruña,2,0.99
Marta Gestera,Alhama,1,0.1
Marta Masferrer,Logroño,7,0.8640000000000001
María Llompart,Badalona,2,1.46
María Miralles,Logroño,0,0.41600000000000004
María Molina,Real Sociedad,6,0.54
María Méndez,Real Madrid,5,4.14
Mireia Masegur,Eibar,7,1.08
Mônica,Madrid,3,1.0350000000000001
N. Andonova,Madrid,2,0.6819999999999999
N. Sánchez,Madrid,0,0.14400000000000002
Nahia Aparicio,Real Sociedad,5,3.674
Naia Landaluze,Athletic Club,2,0.22
Naima García,Espanyol,1,1.52
Natalia Cebolla,Logroño,7,0.48600000000000004
Natalia Ramos,Tenerife,17,4.2
Nerea Eizagirre,Real Sociedad,3,2.737
Nerea Nevado,Athletic Club,2,2.0700000000000003
Noelia Ramos,Tenerife,0,0.582
Nuria Garrote,Badalona,3,0.322
Núria Mendoza,Madrid,1,0.8909999999999999
O. Fergusson,Espanyol,0,0.184
Oihana Agirregomezkorta,Athletic Club,1,0.165
OlatzSantana,Athletic Club,0,0.0
Olaya Rodríguez,Deportivo La Coruña,3,3.2399999999999998
Ona Baradad,Espanyol,6,2.4480000000000004
Ona Batlle,Barcelona,0,0.56
P. Ali,Levante,2,0.304
P. Browne,Espanyol,0,0.42
Pachu,Eibar,0,0.112
Paola Hernández,Tenerife,6,1.7100000000000002
Patri Gavira,Tenerife,2,0.335
Patri Miñano,Alhama,0,0.007
Paula Arana,Espanyol,3,1.7
Paula Comendador,Real Madrid,0,0.11
Paula Fernández,Real Sociedad,6,4.248
Paula Gutiérrez,Deportivo La Coruña,3,1.26
Paula Monteagudo,Deportivo La Coruña,4,1.6199999999999999
Paula Partido,Logroño,4,1.32
Paula Perea,Espanyol,2,0.063
Paula Rubio,Logroño,2,0.008
R. Salvador,Espanyol,0,0.312
Raquel García,Deportivo La Coruña,4,0.99
Raquel Pinel,Alhama,0,0.032
Redru,Deportivo La Coruña,2,0.17500000000000002
Rosa Márquez,Sevilla,6,4.698
S. Bruun,Real Madrid,2,0.222
S. Cabezas,Levante,0,0.045
S. Däbritz,Real Madrid,1,0.132
S. Holmgaard,Real Madrid,4,2.672
S. Jensen,Atlético Madrid,0,0.21
S. Junge Pedersen,Badalona,7,0.058
S. Keefe,Granada,2,0.517
S. Ortíz,Deportivo La Coruña,3,2.662
S. Ouzraoui Diki,Tenerife,3,4.725
S. Toletti,Real Madrid,3,2.436
Salma Paralluelo,Barcelona,0,0.333
Sanadri,Athletic Club,0,0.0
Sandra Castelló,Tenerife,1,0.01
Sandra Villafañe,Madrid,4,2.73
Sara Martín,Eibar,3,6.144
Sara Ortega,Athletic Club,2,0.7410000000000001
Sheila García,Real Madrid,2,6.24
Silvi Cristóbal,Real Madrid,2,0.14400000000000002
Silvia Lloris,Atlético Madrid,5,5.742
Sonia Majarín,Badalona,1,0.228
V. Bøe Risa,Atlético Madrid,3,2.5740000000000003
Vicky López,Barcelona,0,0.042
Vilariño,Athletic Club,1,0.189
X. Velazco,Logroño,1,0.051000000000000004
Xenia Barrios,Sevilla,0,0.016
Xènia Pérez,Atlético Madrid,1,0.63
Y. Correa,Alhama,3,0.0
Y. Relea,Alhama,2,0.318
Yasmim,Real Madrid,0,0.18900000000000003
Z. Agama,Levante,0,0.7380000000000001
Z. Matthews,Logroño,3,0.6030000000000001
Ángela Sosa,Madrid,2,4.394
Ángeles del Álamo,Espanyol,0,0.024
Érika González,Levante,0,0.84
