playerName,Team,ActualDisruptions,ExpectedDisruptions
K. Jedlińska,Paris FC,0,0.0038
K. Korošec,Paris FC,4,0.0224
K. Louis,Montpellier,2,0.06720000000000001
K. Roche-Dufour,Paris FC,2,0.0058000000000000005
K. Talaslahti,Dijon,0,0.0064
K. Taylor,Dijon,2,0.0441
L. Archier,Lens,0,0.0363
L. Azzaro,Paris FC,2,0.11679999999999999
L. Bogaert,Paris FC,1,0.098
L. Cance,Fleury 91,1,0.11520000000000001
L. Declercq,Dijon,1,0.0333
L. Fleury,Nantes,4,0.0627
L. Gay,Dijon,2,0.0066
L. Goetsch,Fleury 91,4,0.06720000000000001
L. Gstalter,Montpellier,0,0.0217
L. Hannequin,Strasbourg,2,0.0792
L. Hermann,Saint-Étienne,1,0.0036000000000000003
L. Khelifi,Nantes,0,0.11850000000000001
L. Morissaint,PSG,0,0.0098
L. Oillic,Lens,4,0.0448
L. Philippe,Le Havre,0,0.0036000000000000003
L. Pinot,Lens,4,0.0315
L. Storti,Nantes,3,0.0013000000000000002
M. Babou,Strasbourg,0,0.0033
M. Bethi,Nantes,5,0.0234
M. Boucly,Le Havre,3,0.2205
M. Chavas,Paris FC,0,0.0128
M. Cosson,Nantes,1,0.0675
M. Diop,Strasbourg,0,0.054000000000000006
M. Earps,PSG,0,0.0
M. Garbino,Paris FC,1,0.0845
M. Hoeltzel,Strasbourg,1,0.03780000000000001
M. Kanjinga,PSG,2,0.18
M. Mendy,Le Havre,2,0.023200000000000002
M. N'Dongala,Paris FC,3,0.0252
M. Ngock,Fleury 91,4,0.0726
M. Revelli,Lens,2,0.032
M. Romanelli,Saint-Étienne,1,0.08320000000000001
M. Roth,Le Havre,1,0.09860000000000001
M. Terchoun,Dijon,2,0.0279
M. Toloba,Nantes,1,0.0162
M. Traoré,Strasbourg,1,0.040600000000000004
M. Wahl,Strasbourg,0,0.029599999999999998
Morgane Martins,Fleury 91,7,0.05600000000000001
N. Ali Nadjim,Saint-Étienne,0,0.0004
N. Carage,Dijon,5,0.0434
N. Istocki,Saint-Étienne,0,0.013000000000000001
N. Krezyman,Dijon,1,0.20540000000000003
N. Ngueleu,Montpellier,3,0.05720000000000001
N. Vagre,Lens,4,0.0185
Nelly Rodrigues,Nantes,2,0.07699999999999999
O. Domin,Dijon,1,0.0495
O. Picard,Paris FC,3,0.0111
R. Ajibade,PSG,0,0.0645
R. Corboz,Saint-Étienne,0,0.032
R. Enguehard,Le Havre,6,0.1512
R. Lejeune,Lens,3,0.0054
R. Éloissaint,Nantes,1,0.009
S. Cambot,Saint-Étienne,2,0.1125
S. Enge,Strasbourg,0,0.2912
S. Hornemann,Saint-Étienne,2,0.1357
S. Jeudy,Lens,0,0.0033
S. Karchaoui,PSG,2,0.174
S. Kassi,Le Havre,0,0.0
S. Ouchene,Montpellier,2,0.0816
S. Scott,Paris FC,1,0.009
T. David,Lens,1,0.0
T. Elimbi Gilbert,PSG,0,0.15300000000000002
T. Gallais,Le Havre,1,0.0014
T. Sissoko,Paris FC,1,0.0371
W. Fon,Saint-Étienne,3,0.0507
Wang Yanwen,Dijon,0,0.07410000000000001
Wu Chengshu,Dijon,1,0.0715
Z. Stiévenart,Le Havre,0,0.14079999999999998
É. De Almeida,PSG,5,0.273
É. Kouache,Le Havre,6,0.2415
É. Rambaud,Montpellier,0,0.0021999999999999997
É. Tsé,Le Havre,5,0.079
